2.269,2.1987
-0.036483,-0.81444
1.8323,-1.9835
875.85,443.97
0.37185,-0.22177
1.8628,2.1599
-0.86149,-2.2862
624.37,551.41
0.00014861,-0.00049669
-0.00044654,-0.00031431
0.00069092,-0.0019764
