pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
0.475198,0.532479,0.813043,0.610506,0.649758,0.908672
0.473779,0.521035,0.790940,0.556903,0.651614,0.910154
0.503119,0.483790,0.772350,0.598683,0.656359,0.962603
0.525716,0.578571,0.768420,0.622110,0.638928,1.010936
0.463859,0.555408,0.761119,0.579838,0.671044,0.927247
0.503915,0.543328,0.797182,0.612122,0.663161,0.934838
0.488686,0.552512,0.756805,0.580414,0.657411,0.939491
0.491700,0.575621,0.752960,0.593514,0.669101,0.895652
0.486185,0.532831,0.727621,0.605076,0.647112,0.997834
0.456169,0.521119,0.774931,0.570968,0.668378,0.953368
0.487587,0.536505,0.763091,0.579360,0.647986,0.878224
0.507925,0.547174,0.755247,0.590524,0.667812,0.901613
0.508415,0.530035,0.721684,0.592827,0.654282,0.862549
0.496904,0.512735,0.786301,0.564304,0.670653,0.962846
0.503849,0.591564,0.760853,0.582566,0.658881,0.922555
0.540142,0.520110,0.777193,0.632411,0.623545,0.903754
0.525357,0.533023,0.765430,0.623585,0.686254,0.988017
0.486737,0.570863,0.755882,0.630728,0.667108,0.983358
0.524194,0.558227,0.801375,0.593257,0.669148,0.963670
0.508555,0.511212,0.807334,0.604861,0.671930,0.950916
0.491148,0.511979,0.729734,0.610553,0.629691,0.912673
0.500585,0.528631,0.745036,0.609617,0.668055,0.859173
0.557819,0.543159,0.700453,0.627963,0.655757,0.978747
0.478170,0.564968,0.786268,0.598317,0.705309,0.934575
0.484210,0.534953,0.713077,0.580833,0.675854,0.947098
0.521829,0.601812,0.831229,0.611701,0.648033,0.938969
0.518921,0.541475,0.759875,0.595899,0.653615,0.940642
0.511189,0.526397,0.819009,0.602758,0.643566,0.884172
0.479283,0.550684,0.796521,0.597707,0.592793,0.902239
0.473683,0.563737,0.711427,0.643702,0.699961,0.959805
0.501104,0.499819,0.799809,0.632474,0.724331,0.923876
0.489419,0.564121,0.734874,0.626674,0.651754,0.973041
0.492262,0.556347,0.749486,0.641367,0.677347,0.959992
0.518346,0.537501,0.734532,0.563539,0.717800,0.933565
0.501907,0.494470,0.751609,0.626275,0.681773,0.971757
0.488565,0.507412,0.784374,0.622187,0.663423,0.947692
0.494585,0.540689,0.744737,0.590335,0.646490,0.893034
0.500599,0.545742,0.755348,0.663932,0.669904,0.925772
0.532956,0.528508,0.743847,0.609332,0.646719,0.999315
0.501234,0.522342,0.751920,0.617997,0.681607,0.886116
0.555148,0.559501,0.742530,0.591294,0.684697,0.995317
0.521283,0.547569,0.761110,0.598185,0.651947,0.922135
0.536009,0.533880,0.845015,0.639748,0.656017,0.904664
0.486109,0.515784,0.790386,0.599538,0.694035,0.979513
0.520421,0.541945,0.757713,0.624738,0.681345,0.913667
0.504051,0.561742,0.785232,0.600987,0.610553,0.864631
0.503035,0.479290,0.745963,0.660233,0.613451,0.913129
0.498772,0.546719,0.812975,0.582275,0.644653,0.993256
0.443290,0.550086,0.765099,0.638704,0.718455,0.964283
0.481624,0.534268,0.772435,0.644934,0.654736,0.960979
0.496473,0.548762,0.772102,0.625446,0.668440,0.957441
0.499057,0.532576,0.783796,0.607692,0.603958,0.905609
0.545910,0.533932,0.770500,0.619664,0.625421,0.963027
0.517434,0.548314,0.782824,0.637337,0.657050,0.894754
0.523217,0.560019,0.765775,0.601996,0.619264,0.916683
0.530004,0.507318,0.759653,0.597508,0.661150,1.003079
0.494520,0.539014,0.756176,0.569195,0.623392,0.909364
0.510884,0.549409,0.776219,0.593567,0.643814,0.969306
0.525268,0.521059,0.823164,0.585178,0.659022,0.886342
0.482318,0.567167,0.772210,0.630867,0.714325,0.965562
0.502701,0.546990,0.830527,0.650875,0.632766,0.922793
0.512452,0.586035,0.822733,0.614867,0.636966,0.953801
0.485378,0.557301,0.766908,0.638146,0.669484,0.936684
0.533814,0.579082,0.782390,0.547510,0.654632,0.947814
0.517063,0.565022,0.767584,0.636615,0.679226,0.896332
0.517392,0.545705,0.827080,0.574135,0.669648,0.899424
0.464168,0.557979,0.835476,0.614001,0.642757,0.915561
0.489302,0.538167,0.717400,0.619506,0.700384,0.943357
0.489189,0.561136,0.752658,0.633696,0.648630,0.952749
0.492896,0.536944,0.825628,0.624277,0.636312,0.961803
0.485818,0.539182,0.773939,0.627521,0.653103,0.936356
0.487905,0.529586,0.766137,0.607077,0.682842,0.898438
0.529152,0.551883,0.772111,0.608809,0.716892,0.961765
0.510010,0.489368,0.780337,0.583146,0.685726,0.906803
0.519622,0.539072,0.791399,0.623014,0.704648,0.910729
0.509529,0.520102,0.737976,0.598344,0.639481,0.985868
0.475000,0.505432,0.748070,0.608079,0.688715,0.899690
0.517928,0.524669,0.717536,0.613313,0.638012,0.884731
0.505843,0.535002,0.716908,0.647288,0.675138,0.900359
0.496230,0.546657,0.736877,0.639748,0.633204,0.969090
0.499032,0.505949,0.803843,0.646623,0.674637,0.906420
0.525075,0.551833,0.774452,0.592338,0.673844,0.920810
