pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
0.437506,0.489974,0.758023,0.368873,0.392915,0.550731
0.436752,0.479360,0.737868,0.336451,0.394027,0.551657
0.464324,0.444882,0.720438,0.361754,0.397004,0.583430
0.486028,0.532180,0.718489,0.375908,0.386525,0.612873
0.428241,0.510985,0.710593,0.350346,0.405970,0.562073
0.464690,0.499352,0.743577,0.369859,0.401092,0.566620
0.451397,0.508360,0.707164,0.350711,0.397609,0.569699
0.454805,0.530721,0.703866,0.358632,0.404662,0.543092
0.448832,0.491468,0.679342,0.365635,0.391575,0.605048
0.421500,0.480797,0.722779,0.345027,0.404274,0.578006
0.449656,0.494089,0.710666,0.350112,0.391892,0.532326
0.468893,0.503413,0.704577,0.356878,0.403903,0.546555
0.469688,0.487581,0.673101,0.358267,0.395819,0.523099
0.459032,0.472524,0.733982,0.341057,0.405740,0.583966
0.464819,0.544485,0.709316,0.352059,0.398613,0.559671
0.498043,0.479064,0.724280,0.382219,0.377194,0.548531
0.485453,0.491749,0.714834,0.376924,0.415104,0.599695
0.449050,0.525508,0.704829,0.381188,0.403535,0.597233
0.483513,0.513905,0.747503,0.358571,0.404740,0.585271
0.468647,0.470721,0.752991,0.365593,0.406540,0.577905
0.453766,0.471728,0.681914,0.369179,0.380950,0.554947
0.461633,0.487388,0.695258,0.368662,0.404107,0.522749
0.515080,0.500466,0.655033,0.380051,0.396934,0.596279
0.440742,0.520165,0.733303,0.362348,0.426847,0.569594
0.446247,0.491706,0.665612,0.351499,0.408852,0.577574
0.481378,0.554452,0.777538,0.369538,0.391975,0.572177
0.478613,0.498940,0.710466,0.360464,0.395382,0.574704
0.471979,0.484935,0.766909,0.364409,0.389312,0.539659
0.442172,0.507829,0.745239,0.361776,0.358478,0.550283
0.437281,0.519150,0.666154,0.389390,0.423538,0.584759
0.462739,0.460958,0.748209,0.382467,0.438053,0.562656
0.451097,0.519048,0.686332,0.378809,0.393943,0.591686
0.454199,0.513160,0.699910,0.387621,0.409509,0.583038
0.478008,0.494351,0.685855,0.340579,0.434123,0.566618
0.462828,0.455703,0.702116,0.378547,0.412307,0.589445
0.450663,0.467520,0.733179,0.376078,0.401285,0.574554
0.456884,0.498876,0.696996,0.357003,0.390911,0.541510
0.461100,0.502836,0.705905,0.401521,0.405088,0.562050
0.491772,0.486885,0.695661,0.368351,0.390939,0.606244
0.463117,0.482030,0.703606,0.373533,0.412054,0.537503
0.511915,0.515165,0.692871,0.357609,0.414073,0.603933
0.480314,0.504477,0.708568,0.361991,0.394445,0.560553
0.494853,0.492777,0.788358,0.387197,0.396901,0.550439
0.448507,0.475922,0.736730,0.362908,0.420181,0.596483
0.479603,0.499547,0.705912,0.378451,0.412552,0.557286
0.464255,0.517482,0.731141,0.364224,0.369903,0.528047
0.463855,0.441953,0.696596,0.400027,0.371565,0.558106
0.460311,0.504115,0.759598,0.352975,0.390135,0.607678
0.408864,0.507051,0.713863,0.387004,0.435033,0.589746
0.444437,0.492811,0.721567,0.390348,0.396338,0.586731
0.458804,0.506357,0.722526,0.378852,0.404715,0.585133
0.460584,0.490628,0.732045,0.368539,0.365988,0.553584
0.503456,0.492095,0.718248,0.375284,0.378563,0.587564
0.477073,0.504943,0.728843,0.385867,0.397900,0.545781
0.482604,0.515842,0.713685,0.364905,0.374956,0.560289
0.489544,0.467901,0.708977,0.362011,0.400539,0.613082
0.456690,0.497365,0.706082,0.344686,0.377284,0.555887
0.471632,0.506598,0.723529,0.360160,0.390703,0.593148
0.484302,0.480227,0.766141,0.354986,0.399731,0.542105
0.444792,0.522943,0.718639,0.382232,0.432912,0.590444
0.463271,0.504825,0.773470,0.394294,0.383540,0.564639
0.472827,0.540648,0.767072,0.372685,0.386048,0.583882
0.447748,0.513944,0.714917,0.387027,0.406112,0.573444
0.491371,0.533216,0.727486,0.332059,0.396845,0.580070
0.476559,0.520883,0.714882,0.385946,0.411528,0.548761
0.477078,0.503247,0.771031,0.348262,0.405909,0.551233
0.427599,0.514705,0.778442,0.372730,0.389501,0.562002
0.451549,0.495747,0.668841,0.375839,0.424445,0.578303
0.451039,0.517491,0.700853,0.384060,0.393198,0.583431
0.455007,0.495673,0.769722,0.378269,0.385681,0.589118
0.447852,0.497618,0.721407,0.380841,0.395946,0.574675
0.449873,0.488367,0.714308,0.368389,0.413713,0.551029
0.488186,0.509140,0.719850,0.369006,0.434379,0.589302
0.470354,0.451486,0.726994,0.353376,0.415303,0.555856
0.478966,0.497202,0.737493,0.377514,0.426859,0.558209
0.470148,0.479551,0.688809,0.363043,0.388179,0.605466
0.437862,0.466291,0.697878,0.368762,0.417757,0.552161
0.477940,0.483629,0.669652,0.372384,0.386730,0.543802
0.466479,0.493227,0.668595,0.391995,0.408720,0.552509
0.456949,0.503817,0.686876,0.387163,0.383821,0.594376
0.459758,0.466816,0.749876,0.392385,0.409330,0.557529
0.484214,0.508441,0.723324,0.359310,0.408677,0.566138
0.437634,0.509362,0.693219,0.352746,0.397210,0.513470
0.465512,0.513931,0.704132,0.358677,0.395412,0.578874
0.442024,0.470247,0.739211,0.378070,0.418005,0.576948
0.475779,0.477571,0.723964,0.355523,0.436560,0.587018
0.452444,0.484122,0.659543,0.380043,0.411254,0.571563
0.413440,0.540830,0.745285,0.388115,0.404932,0.590209
0.451250,0.490172,0.644334,0.371838,0.375078,0.556161
0.475326,0.503330,0.664276,0.390431,0.371378,0.594788
0.455410,0.487528,0.717691,0.390664,0.390256,0.590801
0.435296,0.514103,0.729985,0.378232,0.386652,0.567508
0.471445,0.543634,0.739445,0.337976,0.396544,0.548245
0.460383,0.506117,0.712368,0.369331,0.403394,0.613122
0.406912,0.541234,0.730635,0.355602,0.423703,0.615623
0.459663,0.494970,0.689769,0.395266,0.427292,0.630150
0.448225,0.553520,0.706384,0.356056,0.413042,0.565324
0.494972,0.493118,0.718773,0.378251,0.390170,0.559787
0.435899,0.516002,0.719020,0.365665,0.385818,0.614733
0.420806,0.538248,0.733400,0.335703,0.390875,0.568376
0.474534,0.456219,0.721415,0.388947,0.434638,0.525323
0.441671,0.529327,0.772427,0.362202,0.427794,0.594395
0.457342,0.501133,0.711070,0.357381,0.353974,0.593829
0.479324,0.482679,0.671426,0.351273,0.430378,0.564587
0.439040,0.458384,0.666302,0.395375,0.411997,0.570114
0.441771,0.516219,0.765119,0.344562,0.390851,0.591911
0.457774,0.527327,0.703995,0.359214,0.408415,0.629055
0.463211,0.519452,0.768965,0.377815,0.410354,0.557796
0.447091,0.496819,0.687060,0.366172,0.380772,0.542593
0.403259,0.505545,0.726175,0.368138,0.396966,0.569380
0.453092,0.490379,0.688246,0.360227,0.403170,0.584892
0.456454,0.462870,0.723975,0.337246,0.418673,0.620999
0.472820,0.503635,0.667143,0.356785,0.384083,0.569607
0.447085,0.505540,0.725772,0.378377,0.406631,0.557070
0.498730,0.466770,0.740252,0.366424,0.398302,0.567831
0.467663,0.487273,0.736948,0.357999,0.423968,0.581699
0.463339,0.553533,0.710385,0.387663,0.406911,0.599364
0.497076,0.460996,0.772313,0.375048,0.390781,0.592369
0.452123,0.517696,0.712924,0.337302,0.420190,0.582196
0.464340,0.511273,0.697586,0.372140,0.403530,0.574129
0.444817,0.462701,0.662575,0.330934,0.381841,0.582122
