pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
27.919559,-15.885268,22.788319,3.034075,-18.478403,21.634839
27.965241,-15.970120,22.892139,3.059571,-18.489582,21.672782
27.997532,-16.037911,22.978077,3.080663,-18.498106,21.703209
28.018761,-16.088887,23.046194,3.097346,-18.503927,21.726335
28.030329,-16.123690,23.096698,3.109607,-18.507073,21.742653
28.029676,-16.143350,23.130123,3.117416,-18.507847,21.752972
28.012527,-16.149085,23.147522,3.120734,-18.506976,21.758398
27.979924,-16.142194,23.150558,3.119513,-18.505505,21.760241
27.940875,-16.124324,23.141430,3.113710,-18.504552,21.759846
27.907292,-16.097926,23.122792,3.103296,-18.505146,21.758400
27.887436,-16.066541,23.097798,3.088270,-18.508311,21.756834
27.882208,-16.034803,23.070216,3.068686,-18.515255,21.755837
27.886906,-16.008198,23.044454,3.044698,-18.527339,21.755936
27.896687,-15.992612,23.025320,3.016609,-18.545692,21.757483
27.908124,-15.993478,23.017463,2.984917,-18.570747,21.760522
27.917159,-16.014163,23.024752,2.950355,-18.601950,21.764561
27.918201,-16.054395,23.049736,2.913918,-18.637678,21.768412
27.906410,-16.109872,23.093202,2.876887,-18.675286,21.770202
27.881364,-16.173380,23.153853,2.840840,-18.711317,21.767554
27.847898,-16.236443,23.228165,2.807633,-18.741947,21.757890
27.814084,-16.290821,23.310434,2.779370,-18.763546,21.738829
27.788872,-16.329892,23.392910,2.758345,-18.773200,21.708645
27.779011,-16.349584,23.465949,2.746977,-18.769096,21.666683
27.785920,-16.348608,23.518255,2.747719,-18.750623,21.613625
27.804291,-16.328036,23.537228,2.762970,-18.717958,21.551501
27.823199,-16.290242,23.509467,2.794978,-18.671248,21.483499
27.829818,-16.237172,23.421457,2.845736,-18.609615,21.413606
27.813819,-16.167915,23.260553,2.916861,-18.530299,21.346136
27.772097,-16.076251,23.016391,3.009465,-18.428201,21.285166
27.712980,-15.949653,22.682721,3.123999,-18.296186,21.234048
27.656903,-15.770630,22.259485,3.260105,-18.126323,21.195170
27.633349,-15.520460,21.754738,3.416495,-17.911814,21.169988
27.673969,-15.184743,21.185742,3.590864,-17.649208,21.159181
27.799583,-14.759220,20.578808,3.779862,-17.340532,21.162873
28.007368,-14.254145,19.967670,3.979144,-16.994887,21.180888
28.266816,-13.695753,19.390410,4.183506,-16.629076,21.212998
28.528539,-13.124003,18.885243,4.387112,-16.266824,21.258888
28.745852,-12.587086,18.485499,4.583798,-15.936233,21.317522
28.899104,-12.133443,18.214657,4.767397,-15.665934,21.386095
29.004811,-11.803480,18.083018,4.932066,-15.480613,21.459221
29.099637,-11.623110,18.087101,5.072583,-15.396749,21.529129
29.211067,-11.599702,18.211567,5.184589,-15.419627,21.586722
29.340898,-11.721436,18.432322,5.264767,-15.542564,21.622790
29.466644,-11.959939,18.719784,5.310969,-15.748513,21.628971
29.555241,-12.275357,19.041990,5.322280,-16.012983,21.598648
