pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
44.533329,-17.643520,20.041095,22.574875,-20.020653,25.810545
44.498781,-17.618866,19.945868,22.616352,-19.897906,25.720414
44.476113,-17.541351,19.857849,22.652169,-19.787973,25.648314
44.464410,-17.417797,19.776663,22.681936,-19.693460,25.593884
44.461097,-17.267381,19.701237,22.705011,-19.619583,25.556239
44.461876,-17.121934,19.629428,22.720937,-19.572055,25.533730
44.461632,-17.015192,19.557812,22.730025,-19.553940,25.523694
44.456108,-16.968097,19.481693,22.733780,-19.563710,25.522262
44.443388,-16.981333,19.395421,22.734816,-19.594719,25.524457
44.424202,-17.037834,19.293068,22.736270,-19.636338,25.524650
44.400793,-17.113040,19.169406,22.740965,-19.675834,25.517334
44.375224,-17.185818,19.020994,22.750599,-19.699481,25.498162
44.348229,-17.241599,18.847107,22.765443,-19.692301,25.464930
44.319280,-17.268052,18.650304,22.784909,-19.637931,25.418006
44.287648,-17.247476,18.436680,22.808413,-19.521773,25.360360
44.253448,-17.154653,18.215817,22.835884,-19.337373,25.297553
44.218363,-16.967002,18.000342,22.867923,-19.092654,25.237557
44.185807,-16.680192,17.804916,22.905511,-18.812561,25.190143
44.161112,-16.319499,17.644665,22.949325,-18.533829,25.165741
44.151397,-15.944104,17.533217,22.998912,-18.292660,25.173763
44.164351,-15.639682,17.480690,23.052572,-18.115254,25.220373
44.206447,-15.491167,17.492061,23.108239,-18.015619,25.306177
44.280903,-15.541463,17.566233,23.164714,-17.996501,25.425049
44.385772,-15.768118,17.696121,23.222311,-18.051628,25.565070
44.513106,-16.099012,17.869665,23.282408,-18.169882,25.711561
44.650834,-16.447858,18.071448,23.346285,-18.339917,25.851215
44.786590,-16.746860,18.284499,23.414518,-18.552710,25.975844
44.910526,-16.964845,18.491826,23.487289,-18.799696,26.084652
45.015954,-17.106207,18.677418,23.565122,-19.066247,26.184642
45.098254,-17.195208,18.826705,23.649543,-19.326429,26.289119
45.153709,-17.258116,18.926672,23.743837,-19.546504,26.414408
45.179322,-17.310843,18.965929,23.853864,-19.697562,26.575782
45.173420,-17.352608,18.934992,23.987763,-19.765281,26.784301
45.136404,-17.367106,18.826848,24.154595,-19.752766,27.044873
45.070487,-17.332491,18.637697,24.362453,-19.678080,27.355053
44.977889,-17.234812,18.367712,24.616438,-19.568426,27.704436
