pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
40.834196,-8.575393,-16.100456,11.016581,-4.876944,-12.849842
40.725418,-8.430407,-15.929722,10.840915,-5.129316,-13.007248
40.472342,-8.533976,-16.209793,10.592569,-5.352435,-13.033541
40.391805,-8.648597,-15.518544,10.481287,-4.999188,-13.415700
40.083399,-8.658858,-15.589910,10.185838,-5.064934,-13.652938
39.830371,-8.638230,-15.651697,9.739494,-5.128835,-13.468383
39.885906,-8.409334,-15.247301,9.573168,-5.112952,-13.492900
39.748995,-8.376107,-15.235631,9.299726,-5.203743,-13.760785
39.427683,-8.383483,-15.863924,8.876566,-4.983994,-14.030230
39.253171,-8.308874,-15.801519,8.591046,-5.372668,-14.347504
39.016780,-8.609053,-15.969883,8.375682,-5.107132,-14.440197
38.668451,-8.851646,-16.055590,8.140450,-4.978412,-14.304677
38.414459,-8.798386,-16.044911,8.074472,-4.910309,-14.200986
38.436371,-8.591729,-15.653709,7.876055,-5.327881,-14.079820
38.701362,-8.540815,-14.987624,7.964044,-5.548015,-13.454257
38.819398,-8.768052,-14.436044,8.048077,-5.809785,-13.407320
38.500694,-9.159463,-14.775170,7.975086,-6.568460,-13.343247
38.624783,-9.470771,-14.814681,8.018549,-6.536981,-13.277877
38.167431,-9.035153,-13.741671,8.132584,-6.424379,-13.017431
38.316372,-9.156020,-13.722189,8.106354,-6.302056,-12.811637
38.463916,-9.228107,-13.179067,8.194624,-6.336441,-12.829386
38.400608,-9.043922,-13.412968,8.122580,-6.599904,-12.527032
38.420396,-8.983738,-13.313548,8.171840,-6.836145,-12.508267
38.556497,-8.967913,-12.683646,8.146073,-6.740955,-12.345410
38.477574,-8.910367,-12.613674,8.107940,-6.860033,-12.121524
38.462580,-8.883389,-12.575326,7.464160,-7.709565,-12.807323
38.459571,-8.673076,-12.209364,7.290313,-7.393230,-12.685831
38.256235,-8.747377,-12.422659,7.005319,-7.423547,-12.872382
37.945186,-9.405839,-12.282237,6.795083,-7.363033,-12.835931
37.369473,-9.791554,-11.792623,7.103210,-7.430249,-12.827992
37.344500,-9.675179,-11.549101,7.167145,-7.728677,-12.866394
37.336350,-9.817587,-11.301796,7.367146,-8.192612,-13.130367
37.322418,-9.723011,-11.154652,7.434138,-8.362514,-13.791618
37.350746,-9.803007,-10.791782,7.335876,-8.950115,-13.841215
37.280419,-9.804787,-10.811346,7.199650,-8.965914,-13.907584
37.176513,-9.809950,-10.864310,6.856459,-9.404857,-13.888131
36.858785,-10.531369,-10.898144,6.537123,-9.406022,-13.989640
36.498054,-10.890876,-11.164070,6.096960,-9.548883,-13.965285
36.307043,-11.317720,-11.069582,6.147810,-9.494503,-14.299191
36.234148,-11.512730,-11.321048,6.176462,-9.658178,-14.599412
35.617032,-11.825692,-11.572283,5.502382,-9.745113,-14.548172
