pt1_dltres,pt2_dltres
2.155161,0.112269
2.112449,0.148639
1.995147,0.213643
2.285108,0.081052
2.702824,0.088544
0.997244,1.084721
0.771356,0.222815
1.128434,0.948643
1.043828,3.549765
1.164342,0.690864
1.199304,0.287585
0.048725,0.008232
1.510295,0.047720
1.562945,0.199402
0.494403,1.253682
0.221653,1.097941
0.871883,0.913942
0.984868,0.713001
0.322872,0.933832
1.018612,1.217323
1.259996,1.389643
1.042164,2.754502
1.004815,1.487857
0.774071,0.214166
0.807454,1.269040
0.844711,0.038536
0.896747,1.184328
1.102705,1.211517
0.736213,0.372019
0.971195,0.479033
0.194735,0.900124
0.319509,0.482708
0.029275,0.970341
0.023541,2.583738
1.597301,2.894442
0.423872,0.905634
0.327435,0.766567
0.432915,2.604388
0.582737,2.000304
0.723673,1.752131
0.516611,0.954837
0.592644,1.101597
0.660821,0.198721
0.950212,0.280602
0.679316,1.180605
0.808314,1.314297
0.988605,0.098277
2.343818,0.752503
0.382936,0.576841
0.817636,1.424368
0.921501,1.620331
2.636408,1.859097
2.769943,2.085394
2.395003,2.444261
2.341247,2.623239
1.111920,1.485471
1.036392,1.503917
1.280268,2.995364
1.603355,3.249490
0.249845,2.002488
0.347477,0.637576
0.399894,0.731199
0.415758,0.660750
0.266466,0.491250
0.580141,0.136994
1.870028,1.626676
1.876106,0.123144
1.669399,0.435409
1.901700,0.993285
1.836108,2.237705
1.901472,2.066018
1.877180,0.428931
0.473726,1.688525
1.853186,1.719464
0.786343,1.508234
0.935135,2.022055
2.324259,2.010458
1.285664,1.954266
2.072534,1.822256
1.947329,1.677403
1.878685,0.417893
1.874832,1.790371
1.740872,1.822211
1.639755,1.760411
1.728455,1.731962
1.892679,1.621272
1.900411,1.539824
1.712995,1.324813
1.141275,1.292558
0.541777,1.127180
0.267390,1.188751
0.366217,1.270061
0.938174,1.776102
2.526979,2.260861
1.877872,1.633548
0.225870,1.172805
0.297891,1.247538
0.184180,0.604067
1.430981,2.341401
1.834054,2.858558
2.312058,3.929469
2.193856,3.598372
2.006268,2.430401
2.064955,1.332638
1.451493,1.515542
1.535299,1.758457
1.688859,1.632196
1.869001,3.026537
2.882402,2.140502
3.170704,1.038969
0.762350,0.104387
0.602937,0.449951
0.697420,0.002732
2.227817,0.693373
1.354088,1.495700
1.144028,4.283436
1.203091,5.024111
1.503929,1.344589
1.658764,0.408745
2.097876,0.938297
1.249756,0.636261
0.495053,0.617714
0.611063,0.758078
0.413612,0.653765
0.270727,0.757726
0.278371,1.024337
1.190382,1.215794
2.600874,1.481254
2.677001,1.320561
2.873043,0.777812
2.887111,0.056226
2.032577,1.394853
2.101208,2.046832
2.037922,2.211363
1.871665,1.645854
0.596466,0.021812
2.272736,1.390785
0.800767,0.295191
1.925382,1.137916
1.883584,1.122160
1.654883,0.149494
2.599800,0.038641
1.207207,0.174395
1.249395,0.734178
0.140215,1.623444
0.406283,6.249109
1.976790,1.648469
1.027400,9.598100
1.173662,5.008904
2.003718,2.357822
0.125323,7.455368
0.257979,4.716350
0.435008,1.953349
0.333341,2.696945
2.501179,1.329400
1.734116,5.964632
2.080998,3.529798
4.404934,4.297740
3.490277,2.686188
1.821177,4.523553
1.210725,3.686557
1.073245,2.664291
1.285812,1.236595
1.452782,0.123189
1.476973,1.453797
0.537468,2.730960
0.636563,4.453971
1.763533,1.920547
0.701189,1.605344
0.565052,1.710632
1.007113,1.425398
1.675016,0.991952
1.533626,3.130136
1.813843,1.065359
2.320902,0.531090
1.516558,0.647514
1.223321,0.588184
2.798218,0.832862
2.446266,2.747680
0.087722,0.842071
0.467952,1.062784
0.940539,4.465950
1.163770,4.418508
2.468107,4.769233
2.487256,2.262798
1.361343,1.299890
2.962791,1.696004
0.337458,6.561008
0.753088,5.759431
0.850892,5.510079
0.543168,4.812013
0.406109,2.522746
1.846962,1.424582
2.019211,1.583256
2.009629,1.950453
2.018340,2.858533
1.766489,5.590831
1.695002,4.577653
0.605132,6.232610
2.889807,3.887937
3.402970,3.084786
1.362062,4.051480
2.592143,5.547709
2.595534,5.423334
1.065945,5.251058
1.047844,4.225871
1.094927,3.227375
1.170183,1.967617
1.247407,0.462425
1.275874,1.795288
1.273595,1.589295
1.404454,1.659352
1.333817,1.916065
1.459799,2.029579
1.264390,1.800094
1.307493,1.739966
2.747321,1.724624
2.733369,1.279540
2.542318,0.268368
2.639982,0.483515
2.592232,0.233057
1.387060,0.988838
1.519921,0.365142
1.821944,0.180723
0.196326,0.625190
1.099693,0.166563
2.465075,0.102365
0.985527,0.245089
0.750786,2.944386
0.973502,2.699331
1.695768,1.231647
1.618163,1.304996
0.526371,2.600525
0.785409,1.298645
0.195247,1.361370
0.640658,1.893340
1.752397,2.289383
2.077650,2.465362
2.375791,2.743441
3.030507,2.722776
4.723873,2.736129
0.414523,2.363053
0.365875,2.494198
0.445496,2.634259
0.685745,0.970376
0.652564,0.304598
0.920749,0.394131
2.387228,0.760417
2.547682,0.961613
1.349265,0.886101
2.611770,0.595182
2.961055,0.538427
2.030300,0.224315
2.631576,0.117451
