pt1_dltres,pt2_dltres
0.088515,3.058847
0.445627,3.050854
0.412257,2.746789
0.395350,2.641038
1.210645,2.457193
0.244465,4.859186
0.185829,4.226803
0.102183,5.965774
0.359311,3.701164
0.430762,4.122244
0.429984,2.989354
1.097622,2.997394
1.094851,3.074439
1.131598,2.685917
1.470038,1.476364
1.935580,1.189459
2.185322,1.628443
2.571186,1.211301
2.919997,2.533285
0.984328,2.600074
0.838363,0.098415
0.601703,1.257219
0.545387,0.814983
0.636506,0.686392
0.680181,0.408824
0.477825,1.273264
1.636219,0.848897
1.893518,0.925080
2.202795,1.030385
2.043570,0.964820
1.648153,1.024438
0.093176,0.101658
0.272659,0.452793
0.060056,1.486263
0.145242,3.997974
0.034115,0.755899
0.013065,0.657150
0.105983,0.357068
0.022439,0.679326
0.142272,2.533847
1.147724,0.748880
0.237368,0.042393
0.566080,1.726708
0.161197,5.180444
1.386835,1.627030
1.831338,1.232830
2.011401,0.715388
0.162721,0.704598
0.060603,0.791413
1.376261,0.765949
1.393217,0.617942
1.270673,0.604677
1.054582,0.917248
0.327446,0.962801
0.231074,0.682435
0.079876,0.334130
1.276278,1.284766
0.122538,1.297549
1.774799,2.399395
2.013665,1.666536
2.169242,2.227392
2.274204,0.148539
0.998269,1.567722
0.303580,0.394517
0.152187,1.038665
0.082803,1.879960
0.016759,1.725145
1.535121,1.431492
1.602445,0.082060
0.142148,0.012603
0.036068,0.765139
0.063358,0.912993
0.422723,0.252168
0.615423,1.532648
0.379242,0.254289
0.280099,1.355340
0.322912,1.777347
0.412429,1.686518
1.009001,1.349557
1.091996,1.413708
0.055669,1.631973
0.139967,1.848536
0.192403,1.931789
0.264381,1.914239
0.243397,0.395616
1.265329,0.394658
2.867648,0.475939
0.659064,0.676628
0.578981,5.563601
0.476536,2.131554
0.453105,0.912189
0.531718,0.861591
0.600662,1.704937
0.082025,2.838859
1.456311,2.966631
2.721881,3.678565
2.638495,4.305364
2.574766,3.422470
2.208723,2.691594
1.921484,0.559198
1.568387,1.337218
2.812151,2.303297
1.719828,1.533732
2.845391,2.155479
3.700193,1.586146
3.062967,1.265625
2.923600,1.068265
0.000872,0.303441
0.291193,1.240339
0.891745,1.842100
1.353174,1.128060
0.130204,0.827951
0.655110,1.287709
2.501445,2.061707
2.820559,0.165093
1.111769,1.770854
2.916207,0.046928
1.428249,0.769443
2.217871,1.292919
1.226563,2.228608
0.182697,0.944993
0.842140,0.493581
0.243847,0.788577
0.498055,2.211748
0.323508,0.173200
1.663956,2.012436
1.770263,0.039247
2.181971,0.201237
2.757767,0.307703
0.208593,1.575522
0.430977,0.364667
2.001286,1.187756
2.222019,2.061519
0.901587,2.061900
2.228187,1.104351
1.062934,2.139409
1.096040,0.767139
1.090610,0.370351
0.772770,1.896822
1.904437,2.817385
0.667364,1.280454
1.994577,0.010320
1.637129,0.029138
1.553191,1.720562
2.095218,2.116076
0.332274,1.746630
4.485322,1.731858
4.089932,0.612032
2.864001,2.663883
1.378080,1.233098
0.927112,1.512960
0.116070,1.171059
0.799722,1.495006
0.661551,0.668216
0.531718,2.883416
0.465699,2.985692
0.524694,1.722233
0.999663,0.410105
1.013156,4.734184
2.028279,4.620729
2.906486,4.907564
3.026485,5.126226
1.814988,4.816608
0.114486,4.908123
1.754449,0.642198
0.726039,0.253648
2.107613,1.996536
0.789829,1.993270
0.920433,2.176472
2.171766,1.123547
2.018477,1.290372
2.270359,1.376943
1.478786,1.392393
1.284808,1.315401
1.019542,0.302825
0.929235,2.005696
0.975542,2.177222
1.004220,2.240760
1.068369,0.823318
1.378712,0.630425
2.305428,0.093188
2.821390,2.355249
1.787572,2.979767
1.851493,2.821036
1.564042,2.385654
0.582242,1.357088
1.649396,1.501427
0.597620,0.633436
0.870545,1.750517
0.893519,0.270450
0.930927,2.631400
0.492822,2.519681
1.169034,3.084809
1.197184,2.645295
1.100682,1.084372
0.378159,0.869567
0.779398,0.589213
0.644017,1.744356
0.350464,1.437063
0.812288,0.302291
1.090800,1.558399
2.349289,0.249112
0.550502,0.472558
1.370767,0.392828
0.708740,0.445096
0.193190,0.193842
0.024653,1.400924
0.158591,1.103554
0.213509,0.946189
2.598635,0.961724
3.652377,1.132824
5.278328,0.947651
3.203434,0.761998
1.679633,0.805363
2.115896,0.771761
0.488774,0.822167
2.060793,0.796378
1.089705,0.708731
1.125693,1.830061
1.282130,1.697501
1.268400,0.050406
1.180519,0.358455
0.902177,0.379266
0.997433,0.305763
0.716367,0.268478
0.642550,0.252684
0.646714,0.238555
0.542678,0.189333
0.460922,0.212260
0.449362,0.224457
2.098311,0.266956
0.601373,0.254383
0.697562,0.321466
1.002522,0.558853
1.150186,0.756573
0.883029,0.899902
0.302358,0.914469
0.035366,1.120161
0.275347,0.479452
0.049093,0.995860
0.240753,1.003815
0.138889,0.940508
0.109183,0.933850
0.554923,0.945676
1.320703,0.956716
2.067581,2.559499
0.857309,2.504169
0.208315,2.607173
0.289095,2.475062
1.451078,1.012553
1.348709,0.960838
1.369281,1.143380
0.104719,1.134324
2.830082,2.570163
2.603638,1.058211
2.684465,0.827955
2.874192,0.649388
1.424285,0.511793
2.940012,0.397979
2.803425,1.339435
2.688609,0.409901
2.573394,0.694759
4.083110,0.675923
2.603142,2.307735
3.883363,2.556483
3.754651,2.538817
4.349851,2.574869
4.681037,1.108918
3.158068,1.053698
1.777111,1.101545
2.955658,1.182994
2.555892,0.352933
0.171920,1.108131
1.836140,1.094900
0.643189,1.149953
1.830343,2.663302
7.714925,1.145279
1.996400,0.371644
1.987853,0.561461
2.111954,0.836630
1.975988,1.286613
1.796944,1.311286
1.732308,1.325531
4.764897,1.356465
3.685272,1.502922
0.400259,1.430409
0.248807,1.352450
0.106461,1.309025
1.646999,1.415282
0.875447,1.361375
2.516504,1.022531
1.329618,0.793913
1.325049,2.330409
2.224713,2.479096
2.275553,2.499066
2.560739,4.972723
2.795489,7.500660
2.444164,3.872961
3.717495,0.061140
6.523188,2.432634
1.549963,0.919123
6.726381,1.187384
6.839893,1.245475
3.542138,1.260899
2.993095,1.281150
2.859096,0.264644
2.692711,1.683570
2.758481,1.602186
2.412737,1.646613
2.428453,1.391894
3.806616,0.785494
1.764755,1.268309
1.714692,1.202197
2.007272,0.638452
1.469043,0.235240
1.581785,1.692591
2.269068,1.693917
2.491440,0.444464
5.482943,0.438181
5.118417,0.294027
2.296764,1.745704
1.653697,2.815775
1.181007,2.709229
0.652183,1.273336
1.962386,1.308336
0.815819,1.293427
0.963780,1.251679
0.399931,1.249321
0.504427,2.699241
1.844116,0.819520
2.312927,0.600731
0.971541,0.100773
2.453954,0.093779
2.550365,0.052813
0.228710,2.989727
0.470383,1.399879
3.088851,1.825950
0.352908,2.369636
0.196865,2.320992
0.671720,2.310531
0.780123,1.367316
1.026150,0.110198
1.061143,0.444849
1.198424,0.891078
0.012193,0.461319
0.356705,0.470966
0.580354,0.459007
0.755113,1.198516
0.350096,0.221437
0.227749,0.305042
1.128074,2.008365
0.727668,2.000803
0.361146,3.861901
5.590533,2.729038
3.197793,2.017943
0.193414,1.984151
1.275277,0.536290
0.868417,0.567804
0.666723,0.613545
0.416593,1.690960
0.598551,2.229949
0.870490,1.965030
1.202289,4.455181
1.474492,4.469591
1.611885,4.361871
0.403887,4.187921
1.835469,2.314141
0.605763,0.554482
0.883726,0.471198
1.252350,0.521465
1.607538,0.500131
1.644312,0.499363
1.466131,0.054919
2.847892,0.160470
2.868809,0.356185
2.857911,0.435920
2.640112,1.123779
2.445866,1.235217
2.284852,1.115457
2.338138,1.017863
2.664353,1.009103
1.784976,1.016580
0.038999,1.083701
0.142293,1.156828
0.018189,1.448717
0.468211,1.566319
0.738703,1.547797
0.734931,1.569382
0.779169,1.760112
0.548619,0.557524
0.288962,0.852515
0.108031,1.277296
0.547212,0.431008
0.147399,1.781050
0.701000,1.973503
1.289520,0.762645
0.672624,0.001222
0.006911,2.801128
2.147530,1.208801
0.307577,1.042391
0.223407,2.191343
2.250498,2.882854
0.474403,1.912958
0.918549,1.509734
1.044128,0.326762
0.344449,0.410849
0.050241,1.652302
0.787478,1.405927
0.443904,1.018017
0.222689,0.074608
1.039811,0.291679
0.935413,1.258905
5.472614,2.102057
1.156678,2.379842
3.030981,2.255946
2.087789,2.561695
2.266539,1.580537
2.747315,0.504483
0.865537,0.136732
2.182240,2.193370
4.457836,2.957009
NaN,1.980330
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
