2.3943,2.1585
-0.2918,-0.88337
1.6918,-2.2179
824.01,427.26
0.46346,-0.20968
1.9081,2.1013
-0.66405,-2.5948
646.28,564.69
0.00022413,-0.00053655
-0.00055019,-0.00041396
0.00058244,-0.0026117
