2.1577,2.2287
-0.19865,-1.2116
1.8244,-2.6312
833.79,421.24
0.42802,-0.092821
2.0475,1.7848
-1.3165,-3.3664
624.28,555.12
-0.0002174,-0.00059096
-0.0006524,-0.0010372
0.00032012,-0.0040892
