pt1_dltres,pt2_dltres
4.435751,1.352867
4.634485,1.532979
4.624376,1.535781
4.618129,1.533812
4.631601,1.508685
4.634485,1.040986
7.629706,0.436509
8.451619,0.514944
8.005642,0.578736
8.007248,0.695463
7.986600,0.677176
7.967870,0.764054
7.968941,0.847092
7.971081,0.802106
7.974291,0.798075
7.998685,0.775416
8.045255,0.622025
8.073635,0.627847
8.078228,0.613938
8.077157,0.582844
8.078228,0.540701
8.085417,0.495670
7.987144,0.486198
7.980737,0.490182
8.885247,0.532467
9.415338,0.548094
9.513169,0.534870
9.515965,0.474209
9.521557,0.419957
9.514831,0.373970
7.475658,1.749399
7.512243,1.724876
7.621618,3.227193
7.564929,3.206808
7.606173,2.948721
7.622835,2.779719
8.119641,2.784397
9.352407,2.820575
8.156190,1.385863
9.361082,1.233645
7.815170,2.275819
7.337926,0.690710
6.105663,0.639750
6.040870,0.617889
6.079169,0.733600
7.622883,0.681836
7.103163,0.680203
7.026129,2.272403
7.170147,0.581956
7.219368,0.415746
6.969097,2.148932
8.787750,2.526116
8.800153,2.205166
7.085787,2.189078
6.510629,2.134289
6.477803,2.008311
6.476013,2.056594
6.475416,2.108060
6.473029,2.185360
6.470642,2.110493
6.471835,2.088748
6.475416,2.069465
5.176814,0.745955
7.097893,0.613391
7.262689,0.451625
6.990444,0.274650
6.779633,1.141726
6.860145,1.333620
6.107801,1.418112
5.733522,0.009632
5.741444,0.014167
5.720040,0.091394
6.944695,0.139417
6.176467,0.142581
6.101932,0.128184
6.348093,1.296099
9.339732,0.864176
5.533098,2.424157
6.163445,2.387764
6.080084,2.566148
5.923564,1.163992
4.863964,2.448433
3.774765,2.358307
2.311131,1.020534
0.497940,2.096560
1.290976,2.441782
3.758543,2.539659
3.730134,2.566097
3.051789,2.597019
1.392196,2.616553
0.457018,4.431377
3.086228,4.451042
3.918626,2.987949
5.477748,2.935049
5.922103,2.949740
6.427186,2.747642
5.201872,2.101529
3.998536,0.980630
3.951116,1.036893
5.271249,1.037603
4.795119,1.036899
4.221457,1.041381
4.083160,1.058576
4.072426,1.048532
4.046686,1.029131
3.842568,2.258986
3.825831,3.924104
3.812179,3.942655
3.810106,4.808089
3.792365,4.823647
4.157679,4.809494
4.665325,4.778580
5.081123,4.762666
4.514175,4.751353
3.364734,2.787900
2.198974,2.858882
2.388524,2.843106
2.397813,4.168901
2.442552,4.210715
2.434514,1.871832
2.426105,1.758225
2.399104,1.675685
2.338136,1.667644
2.318409,1.663899
2.303739,1.653747
2.310466,1.652318
2.286977,1.656597
2.283169,1.652532
2.257539,1.645932
2.333794,1.648532
1.845387,1.634931
2.145074,1.639966
0.716493,1.630313
0.637987,1.638286
0.654995,1.625186
2.096989,1.607182
2.119092,1.604426
2.125292,1.599408
2.125569,1.596072
0.716553,1.596217
0.680135,1.612658
0.580891,1.628662
0.864577,1.615444
0.977949,1.521215
5.639331,0.049156
6.199864,1.676412
6.112033,1.652895
6.056944,2.949099
4.914588,1.577665
5.201921,1.200644
5.678742,5.944101
4.837203,0.863937
4.850832,0.878550
6.248210,0.907246
6.729394,0.884742
6.729038,0.865949
6.685219,0.832391
4.966655,0.808999
5.037690,0.886294
6.596244,0.785654
5.396265,0.720005
6.659049,0.992619
5.891772,0.364449
5.931647,0.306942
5.375046,0.199470
5.373312,1.209232
5.159643,1.281079
5.126671,1.270189
5.108397,0.026443
5.159593,1.373436
3.783920,1.959581
3.776084,2.136414
3.800162,2.012454
6.053248,2.199549
6.301357,2.158248
6.307429,2.096131
6.306213,2.006036
5.629759,1.884081
5.558267,1.667308
4.234913,1.441238
4.259745,1.268896
4.299751,0.293395
5.184476,0.483173
5.428368,0.793141
5.191218,0.774206
5.113823,0.731748
4.974041,0.723986
6.622921,2.204135
6.208689,2.404614
6.848020,2.115244
4.733635,2.248310
2.932586,2.336428
2.874963,1.902521
5.676028,0.653603
5.453499,1.766972
2.932913,0.981891
0.843231,0.919303
0.573297,1.060882
1.849573,2.318104
1.737936,5.116173
1.558131,3.763357
2.776371,3.831658
1.147078,3.849036
0.914186,0.360024
0.736317,0.581706
2.040848,0.600847
0.566006,0.609330
0.375418,0.668683
0.297358,0.622668
0.113041,0.668860
1.321609,0.585087
0.147330,0.575006
0.309842,0.636792
0.355853,0.630545
0.404393,0.648405
0.438872,0.693366
0.459850,0.784447
0.486881,0.854371
0.544566,0.885484
0.750419,0.972560
0.732737,1.042818
0.688479,1.062914
0.622392,1.060956
0.579532,1.092510
0.543375,1.112668
0.510999,1.133677
0.911313,2.569617
0.346564,9.034249
0.298317,8.785560
0.188812,8.782659
1.224561,8.804765
