pt1_dltres,pt2_dltres
5.444417,4.107453
4.985472,1.937185
4.874672,5.157299
5.371078,4.115283
5.813871,2.117036
6.319679,1.773095
6.318469,1.747427
6.198912,1.784229
6.197594,1.806152
6.148806,1.801619
5.662764,1.835447
5.892195,0.434083
5.888520,0.418354
2.048943,0.441826
1.750226,0.467506
1.749024,0.426620
0.401883,0.405508
0.407580,0.452377
0.714889,1.576471
2.279495,1.957399
4.395737,0.675391
2.604316,4.205889
2.899723,6.565850
1.888965,9.047314
0.374253,9.392457
0.624374,2.391838
2.231278,2.333209
2.815518,0.962081
2.849110,2.278553
2.864207,2.317262
1.400279,2.337340
0.455952,2.327222
0.353651,2.274321
0.348416,3.485990
1.668481,3.784939
1.862530,2.711853
1.846869,2.347158
4.227279,2.355050
4.275055,0.961985
2.746333,1.162883
2.618578,1.217106
2.732112,1.041329
2.932250,1.777598
2.824518,0.393109
0.755871,0.503637
0.937200,0.823572
1.514118,2.543416
0.206436,2.773193
1.104229,1.341307
0.312712,1.544390
1.704517,1.579311
1.919079,1.550561
2.552757,0.103981
2.891715,1.288570
2.920226,1.133167
2.926204,2.473685
2.898907,2.486552
1.242983,1.052141
0.058834,4.997070
0.028948,4.997070
1.593500,3.236325
1.620916,1.481400
1.622321,2.919273
1.482248,2.956323
2.821336,2.886258
2.807188,2.825485
1.413381,2.823192
1.401902,2.838060
1.429552,2.853283
1.516612,2.868690
1.583615,4.698596
1.640125,8.286681
0.319469,5.320145
2.364065,5.186276
2.155092,6.264808
2.061332,6.205403
2.022722,5.055930
4.107329,6.291731
6.863185,6.361786
5.206561,5.762638
5.571863,5.619239
3.599271,5.136374
2.638721,4.233050
2.910345,4.562546
2.812080,5.904029
2.758539,5.302909
2.650818,3.100630
2.500672,2.878069
2.431739,2.932714
2.503734,2.791019
2.324550,1.208959
2.328877,5.101077
0.774085,4.451554
0.431291,3.039983
1.711930,3.308703
1.816052,3.688250
1.435109,1.492285
1.177807,2.818005
1.140009,2.986788
1.069218,2.897095
1.194375,2.601352
0.192895,2.934781
1.016013,1.818622
2.279238,1.068435
3.558143,2.282786
2.874849,1.116973
2.866220,6.175588
0.497640,6.221319
1.816590,6.183193
0.582719,6.168085
0.713480,6.119815
0.723119,6.508525
0.617937,7.462446
0.527870,2.910688
2.642545,0.592756
2.574383,0.849343
1.910565,0.726947
1.864554,0.982648
1.937612,1.063305
1.843981,1.184872
1.688134,1.143978
0.342980,1.894246
0.979363,0.889565
1.043617,2.316880
1.097583,0.825931
1.043274,0.728692
0.988098,0.648876
0.000388,0.758434
0.061826,2.082211
0.129574,1.868355
1.499082,2.997415
1.488625,2.366552
1.478966,0.887157
1.437338,0.495375
1.377731,1.869461
1.361120,2.015446
0.228308,0.686751
0.418881,0.689032
0.472048,0.803826
0.829105,0.379463
1.914910,1.055938
0.288171,1.379253
1.393460,1.307571
1.455090,6.149431
0.271453,6.024489
0.386466,1.679462
0.519903,1.494931
2.061621,1.605438
1.542057,1.655037
0.136143,2.887619
1.397621,2.747004
1.335607,2.670613
0.004798,2.877201
1.126911,2.057889
2.188504,3.917669
3.319880,5.960333
2.599937,3.223117
2.703362,1.208292
2.779239,0.366134
1.482023,1.732247
0.164547,4.676440
0.047672,4.442083
1.521287,4.652494
0.250404,9.101374
0.491501,4.746822
0.824968,6.614373
2.593882,6.999190
2.668671,7.046356
2.641128,7.189949
1.343668,5.977128
0.045878,0.010438
3.723774,2.588312
1.310815,1.579616
1.419166,0.423239
1.430087,0.481782
1.441132,0.775708
0.153797,0.824041
1.548205,0.411128
1.755168,1.153033
1.780781,2.543978
1.534216,1.730716
1.268404,0.268456
1.288370,0.316593
1.362101,0.373144
1.510674,0.410214
0.383360,0.998791
0.819339,0.374824
0.389862,0.378762
0.599826,1.663779
1.908043,2.940053
0.801244,2.795590
0.674055,0.569030
0.807545,0.409543
1.013986,0.436407
1.155429,1.472963
0.089251,0.155081
0.262043,1.706516
0.896563,0.039284
0.934449,0.248528
0.486291,4.695259
0.559182,4.140889
0.194537,3.740233
0.307801,5.043444
0.170289,4.400009
0.125464,3.787524
0.014175,4.740608
0.121031,6.084624
1.556115,6.047148
0.355366,6.121402
2.335175,7.440951
0.335380,1.919302
0.649682,3.363663
0.694352,4.608471
0.676817,3.334148
0.903021,2.521011
1.123546,5.124293
0.454242,4.147248
0.490119,3.308693
0.538604,1.818063
0.601229,1.850374
0.181019,1.440066
0.708365,8.735633
0.730581,6.877990
3.850356,5.118464
0.670337,1.244483
0.524959,0.821291
3.651664,3.515591
2.756671,3.137553
2.174585,3.313629
1.385437,1.812730
1.638667,2.064083
1.269675,1.663459
0.818800,1.803292
1.044360,1.836853
2.037667,1.135374
1.355433,2.668630
0.832657,5.447666
1.811344,1.492077
0.042841,0.126921
0.228328,1.755238
0.313645,3.779205
2.612718,0.757742
2.968963,1.939843
2.170194,0.848798
0.714388,3.352933
0.865569,2.374437
0.823683,0.841503
0.578807,0.855572
0.715403,2.225578
0.464279,2.689066
0.466543,2.897409
1.712557,2.903448
0.195928,5.247874
2.718601,2.819601
0.996674,2.640589
0.132078,4.032949
0.081421,2.904107
1.278310,2.525240
0.615246,0.537438
4.603708,4.467446
0.763900,1.968698
1.930456,0.573970
0.764985,1.475670
1.653013,3.569984
1.277135,2.205844
0.988336,1.837911
2.185385,1.464379
2.803567,1.364026
2.629220,1.347859
2.473931,1.213861
2.356880,0.316575
0.523580,0.058851
1.330976,0.189768
1.149341,1.581174
1.099069,2.088178
1.012206,1.633204
0.990350,2.849998
2.493108,4.097810
2.247626,8.221127
1.746795,1.655122
1.762803,0.767312
0.363616,1.469202
0.411412,2.871634
0.424190,2.240727
1.830519,3.707715
0.679934,0.234886
2.018954,0.474195
0.518443,2.685694
0.492355,5.477283
0.480364,1.181627
0.573298,0.955458
0.645563,0.026630
9.201439,0.045534
7.647080,5.682585
0.733477,0.923228
0.991040,1.385296
2.459933,1.736726
0.826261,2.740778
2.198699,0.829379
2.045878,0.469508
1.780950,5.360676
1.522513,4.734169
1.506784,0.525689
2.829007,1.164483
2.801354,2.798644
2.628708,2.028009
2.514018,2.576836
2.397347,0.673732
1.721918,4.276478
0.078366,3.962403
0.221989,1.455662
0.287549,1.155779
1.059356,1.077598
1.409919,1.308122
0.978613,1.553898
0.318074,0.775056
1.653530,1.059562
3.526958,0.464570
1.904970,2.879764
1.928923,4.465558
3.215761,2.778997
1.950043,4.179952
0.455011,2.529494
0.770318,1.914202
1.027913,2.213637
1.564280,0.643077
1.923121,0.806775
2.154562,0.674052
2.306037,1.294316
4.300359,3.121636
4.657723,1.501512
6.730913,0.951383
7.340771,0.687063
5.943580,4.132820
6.331801,1.731214
5.973158,1.803488
5.943495,2.008591
7.234284,2.058160
7.295484,2.155375
6.680829,2.065880
11.002600,1.989628
7.477645,0.683643
6.342500,2.012412
4.642337,2.220667
7.680344,2.432621
4.815974,5.856288
5.696835,3.047454
6.028570,3.859103
6.096621,3.403993
6.033324,0.400825
7.860715,4.882671
8.670546,1.977339
2.888334,1.635285
1.499796,0.666796
0.091078,0.719455
0.102269,0.889998
0.105367,1.961507
0.126763,1.379961
1.186658,2.868561
1.276363,0.509453
1.267918,2.726082
1.202887,4.042047
1.226531,2.578177
5.866167,2.601890
3.367964,1.247742
4.621832,0.070849
8.227141,1.252346
6.213320,1.358349
5.902984,2.948050
5.912929,1.804892
3.809818,0.458981
2.417582,1.830696
0.918073,1.956941
0.554336,2.361235
0.549018,3.965858
5.631729,2.019653
6.301253,1.929735
5.707123,4.778609
7.910280,5.322523
4.957324,6.745477
3.562750,NaN
2.339383,NaN
2.778684,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
