pt1_dltres,pt2_dltres
0.339420,2.368290
1.341809,0.996703
0.171666,1.015343
0.166386,0.420552
0.058889,0.420755
0.030148,0.398799
0.069901,0.376600
0.040176,0.382494
0.061794,0.402774
1.464507,0.377015
1.604512,0.380218
1.521909,0.349643
0.008964,0.407785
0.062101,0.478083
0.073031,0.477088
0.215841,0.459264
0.243025,0.412398
0.294035,1.677884
0.265183,1.721375
0.973911,0.390849
1.225160,1.008216
0.095492,0.996628
0.022033,0.939758
0.156577,6.362757
0.390939,2.311161
0.502585,0.337812
0.404415,1.159522
1.068020,0.026917
1.125795,0.082398
1.214688,0.091579
1.150688,0.018454
1.101619,1.352265
1.147281,0.093059
1.170663,0.173847
1.058533,0.177362
1.199490,2.827856
1.129615,3.655837
2.681552,6.321242
2.399092,0.273357
2.217520,0.378870
2.918683,1.705739
2.341420,1.695046
2.384955,1.753709
2.321213,1.733699
2.281089,0.393242
2.402126,1.890588
2.627907,0.083498
2.893447,0.385094
1.690954,3.018450
1.777335,7.647670
0.396832,6.735023
1.630381,5.996732
1.100051,0.688967
0.291689,1.165793
0.820693,1.113815
0.904859,1.250662
0.955501,1.335844
0.887236,1.297946
0.888658,1.199904
0.986972,0.255213
1.014662,1.767564
1.677624,1.101226
1.705677,2.691322
1.846876,2.002233
0.264851,0.505964
0.225419,1.577963
0.684990,0.639599
0.508574,0.630410
0.736079,0.643827
0.673413,0.650684
0.650232,0.724293
0.572766,0.709594
0.538547,2.161989
0.738202,2.117168
0.757688,2.080132
0.759598,2.029318
1.036685,2.561192
1.618888,1.580104
0.841502,0.809484
0.306629,3.425185
0.283515,7.493695
0.258809,7.502268
1.650643,0.915072
0.273916,0.427004
0.184697,0.157015
1.134830,0.244979
0.549360,1.070419
0.868151,0.351674
1.074885,0.503507
0.582761,0.307614
0.238964,1.345532
0.579060,2.867942
1.034512,1.642161
1.261599,1.393078
1.071016,1.892837
2.232673,1.812140
1.883189,2.696618
1.646311,0.214335
2.934820,1.785475
1.413769,2.542753
1.267019,2.175342
1.280514,0.521201
1.251844,0.469788
2.580827,1.993155
2.563376,1.858801
2.421910,1.824315
2.672842,2.335475
1.340719,2.682587
0.167952,0.850274
