pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
516.834604,359.323484,660.711459,317.618131,389.284055,315.464555,586.091857,254.636449
516.690000,358.970000,658.290000,318.020000,388.900000,315.010000,586.091857,254.636449
518.330000,358.980000,659.220000,318.010000,389.140000,314.960000,586.776441,254.636449
518.830000,357.000000,661.350000,318.010000,389.050000,314.990000,588.830191,255.321032
518.920000,356.960000,661.900000,318.010000,389.020000,315.000000,584.038107,258.743950
518.890000,356.940000,663.090000,318.010000,389.170000,317.050000,583.510000,261.050000
513.639881,357.497928,661.150000,318.010000,388.720000,315.050000,581.980000,261.390000
514.552659,357.954317,659.120000,318.000000,388.950000,315.010000,581.510000,259.010000
515.465437,358.410706,661.090000,318.030000,389.010000,314.970000,581.590000,258.790000
514.040000,358.060000,661.230000,318.010000,388.630000,315.050000,580.930000,259.010000
513.850000,358.030000,662.040000,317.990000,388.580000,315.040000,580.660000,259.190000
513.400000,358.030000,661.880000,318.000000,388.100000,315.070000,580.700000,259.210000
514.552659,357.954317,661.960000,318.000000,388.320000,315.010000,581.310000,259.080000
514.190000,358.000000,661.710000,316.010000,388.140000,315.040000,581.210000,258.990000
513.180000,358.000000,660.530000,315.980000,387.920000,312.960000,580.430000,259.140000
515.860000,358.020000,661.290000,316.010000,388.940000,314.940000,581.150000,258.980000
515.670000,357.990000,662.290000,316.010000,389.410000,314.990000,581.790000,261.040000
512.727103,357.954317,660.190000,316.000000,388.840000,311.040000,580.870000,259.260000
514.096270,357.954317,659.890000,316.010000,388.700000,312.910000,580.270000,257.030000
518.203771,352.477649,663.449793,308.718545,389.230000,317.030000,580.980000,259.000000
516.834604,355.215983,665.503543,311.456879,389.080000,315.020000,581.050000,261.000000
515.050000,357.000000,664.650000,312.990000,388.180000,312.990000,580.615189,257.374783
516.378215,354.303205,664.420000,313.050000,386.680000,319.040000,580.410000,259.050000
515.730000,353.970000,664.990000,313.010000,384.860000,319.030000,580.120000,260.980000
515.465437,357.954317,664.100000,314.980000,383.340000,319.050000,578.960000,261.150000
516.060000,355.960000,664.040000,315.060000,385.780000,321.010000,578.380000,260.960000
516.420000,355.930000,664.190000,313.040000,385.890000,321.080000,578.300000,263.060000
516.130000,357.960000,663.300000,312.970000,386.060000,321.030000,578.330000,263.080000
515.890000,357.970000,663.100000,314.970000,385.690000,323.010000,578.000000,262.970000
514.880000,357.960000,663.050000,315.050000,384.950000,321.060000,577.650000,262.990000
515.660000,358.010000,663.980000,315.020000,384.090000,323.000000,577.260000,263.050000
516.350000,355.990000,664.950000,313.060000,383.170000,325.040000,577.610000,264.970000
510.901547,354.759594,665.930000,314.980000,381.210000,325.100000,576.670000,265.110000
511.814325,355.672372,665.740000,317.030000,385.079825,325.797855,577.192272,264.220618
514.552659,352.021260,667.557294,312.141463,388.320000,327.970000,573.769354,269.697286
510.901547,355.215983,668.230000,312.000000,385.079825,325.797855,573.769354,269.697286
509.170000,356.990000,660.711459,312.826046,383.280000,326.000000,574.453938,269.012702
508.619602,351.564871,662.700000,313.030000,381.090000,332.000000,573.084771,268.328119
510.445158,355.672372,662.950000,313.020000,385.620731,326.879666,572.260000,268.020000
510.820000,356.050000,661.090000,313.070000,389.470000,325.040000,571.770000,267.990000
511.620000,354.020000,662.765209,308.033962,386.702542,330.125099,572.440000,269.930000
506.794046,357.041539,661.396042,311.456879,385.230000,328.030000,571.031020,268.328119
505.424879,360.236262,659.342292,312.141463,383.870000,330.020000,571.031020,268.328119
506.794046,354.759594,660.330000,312.110000,381.800000,336.010000,568.977270,273.804787
504.968490,360.692651,660.711459,312.141463,384.538920,333.370532,572.400187,265.589785
504.130000,363.040000,657.973125,314.879797,385.340000,332.940000,572.400187,267.643535
508.619602,360.692651,658.550000,315.000000,385.770000,336.900000,571.031020,272.435620
508.910000,360.900000,659.120000,316.990000,383.457109,331.747816,573.084771,272.435620
509.300000,360.980000,659.050000,317.110000,382.450000,331.990000,574.300000,270.020000
509.550000,363.000000,660.700000,317.080000,381.280000,334.020000,575.800000,271.980000
508.260000,364.990000,658.657708,316.248964,380.130000,333.990000,575.650000,272.100000
508.460000,365.060000,657.288541,321.041048,383.050000,332.010000,575.600000,272.010000
508.619602,365.256541,657.990000,323.230000,386.702542,332.829627,574.453938,272.435620
508.460000,366.900000,656.910000,327.020000,388.730000,332.990000,574.000000,273.980000
508.440000,368.820000,654.190000,326.970000,391.550000,333.000000,573.260000,274.010000
507.970000,371.000000,653.980000,327.030000,393.300000,333.090000,573.100000,273.980000
508.420000,372.980000,651.510000,327.000000,389.947974,338.779587,572.880000,275.870000
509.850000,375.030000,651.020000,326.950000,388.130000,343.010000,575.823105,277.912288
509.190000,377.000000,649.350000,326.990000,389.407069,344.729547,575.138521,282.704372
511.814325,377.579044,647.700000,326.970000,389.850000,348.950000,570.346437,286.127290
512.180000,377.960000,649.073539,328.571467,389.880000,351.040000,568.650000,289.990000
510.310000,379.940000,648.480000,330.950000,390.050000,349.000000,567.190000,289.960000
507.970000,382.010000,645.600000,331.000000,383.998014,354.465846,565.880000,289.970000
509.532380,380.317378,644.030000,328.960000,381.610000,358.020000,560.762268,292.288541
504.512101,379.860989,649.073539,330.625217,381.750000,360.020000,559.140000,293.960000
503.140000,379.980000,652.890000,336.880000,381.370000,360.040000,556.654767,295.711459
501.690000,378.010000,649.073539,330.625217,382.916203,359.874901,556.350000,295.950000
500.450000,375.970000,648.000000,326.990000,382.375298,359.874901,555.730000,296.010000
498.579044,373.927932,650.442706,327.886883,381.920000,358.020000,555.010000,294.020000
497.050000,370.010000,651.150000,325.960000,382.400000,358.000000,553.980000,294.020000
495.560000,367.990000,652.590000,324.110000,383.100000,358.020000,553.090000,293.920000
493.920000,367.970000,651.740000,321.970000,378.048054,357.711279,551.740000,293.910000
492.130000,365.970000,650.740000,321.990000,373.990000,359.980000,547.755181,293.657708
490.060000,363.950000,651.811873,318.302714,378.048054,360.415806,547.990000,296.010000
488.000000,366.000000,651.420000,317.960000,379.040000,360.030000,547.190000,295.910000
485.880000,364.030000,649.980000,317.880000,379.680000,360.000000,545.016847,293.657708
483.810000,362.020000,650.860000,318.010000,379.940000,360.000000,544.880000,295.970000
481.660000,361.980000,650.970000,317.970000,376.425337,363.661239,544.040000,294.000000
479.820000,358.030000,653.650000,318.090000,374.910000,367.980000,541.593930,298.449793
478.230000,356.010000,655.234791,317.618131,373.920000,372.010000,541.790000,300.020000
476.520000,355.980000,654.830000,315.950000,373.440000,372.000000,541.380000,300.020000
