pt1_dltres,pt2_dltres
2.048514,5.069452
2.085264,3.639225
0.704914,2.411604
0.653239,1.497710
1.552706,0.560932
1.152332,2.186340
2.302227,5.821290
1.417003,5.435859
2.436398,7.088582
1.646559,4.739958
0.322321,4.605095
0.563977,3.513829
1.683244,4.005706
2.841649,2.820209
0.150205,3.967874
1.960473,3.692421
0.922977,2.763528
0.350455,1.435865
0.012194,2.198210
2.189878,0.833355
1.602923,0.023275
2.764125,1.689081
2.855678,0.488318
2.818687,0.443487
0.310257,1.854013
0.297764,1.884984
0.785578,1.873481
0.722304,1.394665
1.637995,1.675886
2.198628,0.364681
1.732813,0.897570
2.369625,1.050747
2.693442,1.842593
2.134412,1.820058
0.506357,1.390174
1.341519,2.331997
1.294542,0.160256
0.000493,1.603675
1.650785,0.756811
0.005235,1.769946
0.887135,1.146850
0.127099,0.811668
0.862552,1.196809
1.017918,0.277736
0.065744,0.135062
2.259765,1.503040
1.495296,1.316376
2.347755,5.449639
1.946627,6.582900
2.398284,5.903754
0.700524,4.069275
0.368687,4.051307
1.274395,0.290281
1.812270,0.879072
2.208635,1.732585
1.001808,1.169559
0.640066,2.122468
1.883594,1.473414
0.162246,2.862709
2.241137,0.962821
0.094471,1.314023
1.152186,3.355989
0.015349,1.254036
0.136186,2.980263
0.872385,2.406660
0.812323,0.682193
2.042936,1.344072
1.490255,1.860019
0.063670,0.345660
0.840595,0.249344
0.644673,0.642034
1.124914,0.945706
0.732240,1.016250
0.895952,1.014887
2.601249,0.576238
0.974124,0.452287
0.852867,0.296286
0.305461,0.225266
0.570925,1.341208
0.743464,1.229614
2.503787,1.101169
3.493918,2.192493
2.669874,0.149271
1.517563,0.046773
1.064025,0.197162
1.242125,0.387702
1.545479,1.209371
1.869379,0.711504
1.663083,0.356212
2.443442,1.080373
3.791439,2.042168
3.042013,0.748209
2.575139,2.068053
2.490401,2.648103
2.336087,0.953277
0.776306,0.683057
0.698599,0.013138
0.442938,0.123506
1.535620,1.014923
2.919334,0.576119
1.896144,2.263019
1.039462,0.198020
2.142044,0.124848
1.810829,0.333114
1.694473,0.544171
1.603078,0.699589
2.253925,1.251916
0.558179,1.646611
0.413261,0.116627
0.069761,0.521471
1.871641,1.004474
0.506244,1.468849
0.279545,1.302451
1.540980,2.360913
0.056213,2.188963
0.468241,0.311237
0.039829,1.570084
0.021672,0.270731
1.077035,2.225052
0.407933,2.334814
0.523168,2.173169
0.289756,2.389602
2.565774,2.086145
2.698054,3.182847
1.594610,2.278351
0.111790,0.773103
0.606055,1.038061
1.592503,0.828879
0.112335,0.580956
2.011319,0.030153
1.225595,0.109545
0.695294,0.119092
0.335923,2.225831
0.819017,4.452287
1.785582,1.523919
0.137758,1.321627
0.951592,0.360478
2.072208,1.966399
0.540297,2.109782
4.400617,0.417021
4.196551,3.277282
0.104767,0.467888
2.464204,0.590639
1.988269,0.952123
2.349219,0.117561
0.163635,0.420580
1.560380,1.940242
2.181063,2.781336
0.113320,3.029704
0.314552,2.682285
0.356664,2.288157
1.620324,2.150679
1.521515,1.894705
2.233899,1.415890
2.014707,0.995607
2.429126,1.854644
2.866072,2.055371
1.106849,4.307867
2.992056,2.602533
0.298127,1.217024
2.893514,0.564441
2.889735,0.262213
1.029228,1.205668
3.614225,3.808048
4.257603,2.740260
0.102401,1.027421
0.618256,2.411828
0.432278,1.345977
1.215024,1.668043
0.677083,4.445167
2.096323,2.329132
1.828951,2.087640
0.671882,3.015211
0.723879,3.459124
0.783650,3.963489
1.193427,2.830054
2.943688,2.978533
1.844553,2.673651
2.026150,1.034901
0.349743,1.247487
0.140526,2.963398
0.310171,1.398079
0.698601,1.648664
1.033269,1.706205
1.047718,1.747826
1.607232,0.562599
0.879180,0.172281
0.138195,1.309167
0.126146,2.799695
2.267123,0.744500
2.909205,1.532172
3.701325,0.251411
1.344828,1.630442
2.546975,0.032009
2.679965,1.257252
2.544507,0.492219
4.875872,0.740822
0.780358,0.583871
0.257122,0.656247
0.805902,0.478773
0.383512,0.343468
1.726686,2.626125
0.260730,2.335722
0.617447,2.176516
0.828846,2.073454
0.745380,2.080899
0.770651,2.034235
0.683692,2.736592
2.056181,1.759392
3.686597,1.951810
2.740500,2.177031
2.792555,2.120876
4.130825,2.198871
3.860154,2.215103
2.619497,2.204640
2.531215,2.128192
2.383369,1.945521
2.408446,1.704237
2.399669,4.319316
2.311432,4.587484
2.334289,3.274012
2.263022,2.139643
2.185485,2.099031
1.994630,3.893081
0.380333,4.136164
1.882183,2.595645
2.435680,2.889695
1.314194,4.489990
1.326497,6.264908
1.028049,4.764875
2.230381,4.672231
1.924537,5.986412
2.940324,6.263664
2.826348,7.266235
2.821876,5.753307
2.723687,5.069310
0.976746,4.004355
2.221421,4.644429
0.559934,4.869842
0.105443,2.572027
1.725703,2.386972
2.042801,2.437248
2.371928,2.445064
2.517851,2.511724
2.545520,2.680781
1.418955,2.695924
3.005093,1.327841
