pt1_dltres,pt2_dltres,pt3_dltres
2.575172,4.608757,4.215740
2.930040,2.978457,4.328029
2.878206,2.909118,3.999972
2.460574,5.229636,2.720674
3.074411,7.262457,2.487657
2.065705,5.945513,3.911187
1.825349,7.508774,6.240229
1.557438,5.552152,5.866225
1.743816,6.386665,5.655339
0.390860,7.752623,4.570109
0.444303,6.334426,1.373277
0.427524,6.410240,1.583743
0.437792,7.032326,3.700162
2.006663,4.826661,2.280205
0.321991,6.190524,2.444230
0.285024,5.001570,2.436005
0.216049,6.006115,1.715520
1.484550,5.204792,1.632597
1.364460,5.828768,1.544009
1.569792,5.688567,0.894357
0.051464,5.519116,0.631476
1.472097,4.772344,0.580437
2.808819,6.067814,0.657008
1.384888,6.015983,0.574286
1.428631,6.646867,0.536626
1.339097,5.731707,0.518029
1.416177,6.941878,0.412203
2.729662,5.010205,0.970392
1.271376,4.188781,1.002191
1.006281,4.077933,1.007432
0.410674,2.627786,1.450111
1.104383,2.961988,1.651328
1.364909,2.302335,0.164097
1.462061,2.245599,5.198163
2.736578,1.602173,6.594712
2.964555,3.288296,6.304833
1.502621,1.848912,6.856418
0.384185,1.938421,4.476510
1.958380,2.211050,4.534601
2.361662,1.635390,1.820352
2.455365,5.139357,0.375714
1.565024,4.990470,2.662769
1.556259,2.866746,1.341350
1.470739,3.064399,0.619919
2.766965,4.167566,2.599175
1.783106,2.214327,3.959623
0.943112,0.391658,5.652690
2.763209,2.275914,6.415744
0.057723,2.246454,4.448944
0.995618,2.137988,5.504856
0.659774,3.117990,6.034763
0.651519,3.863342,6.681453
0.606075,4.428788,5.686858
0.429048,6.317080,4.570524
1.083725,4.659288,4.361920
1.915440,5.795715,6.315178
0.078833,5.488056,6.686218
0.350597,7.769564,3.535469
0.827751,10.361008,1.786385
0.645882,6.671870,1.861753
1.835080,3.842942,1.914930
0.473467,3.789318,1.979006
2.280023,10.788433,2.005152
4.256308,9.209132,2.765137
3.348734,7.989476,3.856859
6.112692,3.227928,1.311351
3.143477,4.423357,1.040799
2.931086,4.455805,2.237648
3.163812,5.628649,3.000269
1.609188,4.148576,2.176182
0.361089,4.129463,2.397928
1.098820,4.129673,2.769162
