pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
32.562906,-8.711078,-11.090375,14.228115,-8.328347,11.130362,25.046674,-14.945444,-2.296910
32.705084,-8.650715,-11.098548,14.120341,-7.974617,10.977377,24.886441,-14.842318,-2.065688
32.802471,-8.956813,-10.838711,13.714404,-8.225725,10.486076,24.756388,-14.781676,-1.987785
33.288830,-9.148248,-10.694337,13.549600,-8.126303,10.250581,24.698432,-15.017128,-2.015236
33.561049,-9.304042,-9.745975,13.336581,-8.077074,10.280144,24.733952,-15.221529,-2.148239
33.611941,-9.396822,-9.116356,13.049289,-8.315664,10.584138,24.673108,-15.320826,-1.480506
33.447312,-9.345071,-8.259329,12.645763,-8.504064,11.066013,24.390361,-15.370997,-0.946146
33.368017,-9.590790,-7.911314,12.213912,-8.496996,11.385878,24.202336,-15.696204,-0.699197
33.784199,-10.192263,-7.725777,12.239138,-8.211224,11.168545,24.121454,-15.997398,-0.496304
33.816491,-10.293443,-7.507892,11.878769,-8.180128,11.065680,23.701363,-16.457553,-0.572813
33.541459,-9.950626,-6.918664,10.278812,-9.141733,11.123356,23.141034,-16.230913,0.100804
33.723791,-9.866012,-6.388982,9.359359,-9.748247,10.450813,22.640491,-15.997826,0.432738
33.454273,-9.504860,-5.413188,9.493500,-9.731749,11.323427,22.294399,-16.007066,0.755949
33.377273,-9.862113,-5.286475,9.597465,-9.783439,11.615887,22.297992,-16.393768,1.017862
33.377349,-10.107919,-4.916005,9.634727,-9.475620,11.755227,22.377522,-16.000227,0.957676
33.516307,-10.085685,-4.445715,9.172999,-9.846799,11.449912,22.385555,-15.920164,1.082884
33.851535,-10.466618,-4.297780,8.929480,-10.410477,11.164535,22.420735,-16.181294,1.390779
33.971346,-10.330401,-3.261929,8.780063,-10.780374,11.374083,22.331070,-16.219809,2.070361
33.797297,-10.535000,-2.861923,8.634120,-11.140002,11.485802,22.298324,-16.389542,2.552011
34.321452,-11.178763,-2.534032,8.854385,-10.851274,10.898473,22.322482,-16.494947,2.771879
34.050681,-11.104954,-1.680305,8.604061,-11.401365,11.294214,22.234293,-16.667026,3.210920
34.232513,-11.246906,-1.136528,8.326508,-11.199298,11.255901,22.115470,-16.756400,3.810243
33.793690,-11.247313,-0.435056,8.120317,-11.262743,11.096636,21.856889,-16.540032,4.067603
33.291096,-11.237938,-0.074801,7.775601,-11.001588,10.769971,21.444576,-16.490448,4.162517
