pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
798.885624,250.158856,481.039577,315.832643,679.886418,213.377284,335.070294,283.851867,742.495897,214.505744,426.624423,284.632748
799.160000,250.080000,481.940000,316.010000,679.520000,215.010000,335.100000,286.040000,740.094584,217.507385,426.624423,284.632748
798.930000,247.970000,482.865133,312.637920,679.790000,213.020000,334.890000,286.040000,739.760000,218.040000,426.624423,281.641073
797.350000,247.770000,476.019298,313.550698,677.620000,212.980000,334.390000,286.370000,738.520000,218.070000,425.342276,281.213691
798.240000,247.950000,475.070000,311.990000,676.970000,214.960000,334.200000,286.000000,738.740000,218.070000,424.990000,281.030000
799.100000,246.010000,474.650131,310.355975,676.930000,216.990000,334.150000,288.070000,739.090000,218.060000,424.650000,281.010000
799.920000,245.920000,474.310000,309.970000,677.130000,218.980000,334.180000,290.160000,739.350000,218.040000,424.390000,281.010000
800.410000,245.970000,474.070000,309.980000,676.480000,219.040000,334.110000,290.140000,739.240000,215.980000,422.777984,281.213691
799.960000,246.040000,474.100000,310.000000,675.880000,219.040000,333.970000,290.390000,738.820000,215.950000,422.350602,281.213691
799.640000,244.020000,473.690000,308.040000,675.670000,218.940000,334.270000,289.960000,738.290000,215.980000,421.495837,281.213691
799.110000,242.020000,476.019298,309.443197,675.380000,219.030000,333.920000,292.100000,737.990000,215.970000,421.495837,281.213691
798.980000,241.800000,476.475687,308.074030,675.430000,219.060000,334.200000,292.040000,737.600000,215.980000,423.205366,280.358927
797.640000,245.950000,473.737353,308.530419,675.140000,219.010000,333.870000,291.970000,737.000000,217.970000,424.750000,279.930000
799.967435,241.504369,477.388465,307.161252,675.390000,225.000000,335.190000,296.000000,737.110000,217.910000,422.777984,282.068455
798.820000,241.980000,476.019298,307.617641,674.477363,220.949960,335.860000,294.080000,736.940000,218.000000,422.350602,284.205366
798.900000,242.020000,475.562909,307.617641,674.090000,218.990000,334.340000,292.140000,736.900000,218.050000,420.641073,284.205366
799.250000,240.080000,473.737353,305.335696,674.477363,213.377284,331.283956,291.965449,736.850000,215.990000,420.641073,282.923219
799.940000,240.040000,471.840000,303.020000,672.313741,212.295473,329.661239,291.965449,736.800000,216.010000,420.641073,282.495837
798.450000,238.000000,469.910000,302.990000,672.313741,212.295473,329.120334,285.474583,736.010000,214.010000,418.931545,281.213691
797.710000,238.000000,468.240000,302.960000,670.150119,210.131851,327.540000,280.850000,735.080000,214.020000,418.504163,280.786309
796.780000,237.950000,467.170000,302.990000,670.240000,209.950000,329.120334,278.983717,734.230000,214.020000,418.504163,280.358927
796.520000,242.000000,466.010000,304.980000,669.370000,211.980000,330.130000,278.850000,733.010000,213.980000,418.504163,280.358927
795.270000,242.030000,465.230000,306.950000,669.340000,211.970000,329.400000,280.890000,732.330000,215.970000,417.649398,282.068455
795.630000,242.030000,469.173463,305.792085,670.620000,213.920000,329.150000,282.910000,734.091302,216.907057,417.649398,286.769658
795.910000,241.960000,468.260685,308.074030,671.600000,216.040000,329.250000,285.140000,734.091302,216.907057,417.649398,286.769658
795.250000,241.960000,468.260685,308.530419,671.990000,216.030000,329.280000,284.990000,734.091302,216.306729,416.367252,286.769658
796.580000,240.050000,468.260685,308.986808,673.370000,216.170000,329.420000,285.170000,732.890645,215.706400,415.939870,285.487512
