pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
773.626554,347.012836,567.377724,415.618131,786.199365,282.809902,449.527756,351.679463,766.647545,294.154930,510.039162,365.143593
774.340000,347.010000,566.693141,415.618131,786.440000,283.000000,451.500000,354.080000,767.320000,294.000000,510.714531,365.143593
774.130000,347.000000,566.693141,415.618131,786.060000,282.990000,451.770000,352.040000,767.280000,293.990000,510.039162,363.792854
774.310000,347.020000,562.585640,417.671881,786.510000,281.020000,452.890000,352.180000,767.480000,293.990000,505.311577,363.117485
773.260000,348.940000,562.585640,418.356465,785.590000,281.010000,449.070000,351.990000,767.310000,293.980000,508.013054,367.169701
773.010000,347.050000,562.585640,417.671881,784.110000,282.960000,448.940000,354.060000,766.730000,293.990000,509.363792,365.143593
773.570000,347.030000,565.323974,418.356465,783.120000,281.020000,449.527756,351.679463,765.650000,293.990000,509.363792,364.468224
775.050000,345.060000,568.746891,412.195213,783.810000,279.020000,449.527756,351.679463,764.810000,293.990000,509.363792,363.792854
775.920000,343.080000,570.800642,412.195213,783.180000,278.990000,448.245609,345.268732,764.150000,294.010000,508.688423,363.792854
776.950000,342.940000,573.538976,411.510630,784.490000,278.990000,448.030000,345.070000,763.570000,294.010000,508.688423,363.792854
776.770000,342.920000,569.431475,411.510630,784.140000,280.980000,446.780000,346.990000,763.500000,294.020000,508.688423,363.792854
776.700000,344.930000,566.008557,412.879797,781.070779,282.168829,443.117024,352.961610,763.410000,294.030000,508.688423,363.792854
776.880000,346.900000,566.008557,412.879797,780.790000,282.050000,442.340000,353.020000,763.500000,294.050000,508.688423,363.792854
776.790000,347.000000,566.330000,412.990000,780.340000,282.010000,441.290000,352.990000,764.280000,294.040000,510.039162,365.143593
776.650000,347.040000,566.693141,414.933547,780.220000,282.000000,441.940000,352.980000,765.170000,294.030000,509.363792,367.169701
774.960000,348.930000,561.216473,416.302714,780.140000,282.010000,440.552731,354.243756,759.893852,297.531776,508.013054,368.520439
773.620000,350.930000,559.847306,419.725632,780.200000,283.980000,438.140000,353.910000,759.893852,300.908623,507.337685,368.520439
773.400000,351.040000,559.162722,421.094799,780.350000,282.020000,436.000000,351.930000,759.218483,302.259361,506.370000,368.990000
780.814681,351.120337,559.162722,421.094799,780.250000,280.020000,436.740000,349.890000,761.244591,300.908623,506.550000,367.030000
779.787806,350.093462,557.793555,419.041048,780.100000,278.000000,437.530000,350.090000,761.244591,300.233254,507.100000,365.010000
779.890000,348.030000,561.901056,415.618131,780.030000,277.990000,443.117024,340.140146,760.569222,298.207146,508.400000,362.980000
779.830000,347.940000,563.270223,416.987298,780.610000,277.970000,437.988439,349.756244,760.569222,296.856407,508.480000,360.990000
780.380000,347.950000,563.270223,416.987298,781.310000,268.000000,441.193805,337.575854,759.893852,296.181038,508.330000,358.990000
782.350000,346.050000,563.954807,413.564380,784.220000,266.000000,441.193805,337.575854,760.569222,295.505669,508.120000,358.950000
784.060000,345.960000,563.850000,411.930000,781.711853,268.706293,441.890000,335.970000,763.270699,292.804192,508.100000,357.050000
785.880000,344.020000,564.450000,410.010000,784.276145,263.577707,443.030000,334.000000,764.860000,290.990000,508.620000,356.950000
786.560000,341.980000,564.760000,408.020000,785.260000,264.010000,443.117024,332.447269,764.621437,290.778084,508.900000,356.960000
787.090000,341.950000,564.310000,406.030000,784.730000,259.980000,443.758097,332.447269,764.621437,290.778084,508.870000,355.010000
