pt1_dltres,pt2_dltres,pt3_dltres
1.680506,1.967009,8.424690
1.603273,1.288880,8.792998
1.573914,1.367865,6.562122
2.877812,3.618086,4.820871
2.879221,6.051582,4.451316
1.967279,3.067748,7.567707
0.163524,2.363604,9.167780
0.239360,2.290737,7.771722
2.526078,2.060205,7.654498
2.751259,2.107779,8.454505
2.872488,2.241369,8.477300
3.188326,0.935009,8.489887
0.404345,0.994595,6.606597
0.234656,2.538786,5.870979
0.288594,2.587745,5.092718
1.145563,2.739013,8.168163
1.064389,2.780670,9.426442
0.848268,4.245260,4.200908
0.719125,4.436609,8.371207
0.622101,2.440238,8.538223
1.062407,0.996352,9.984108
2.704574,0.883567,11.184510
0.389606,7.171134,11.267926
1.981509,8.539143,10.693237
1.477923,8.240697,9.451335
0.826439,6.235876,6.392531
1.208675,6.392449,7.840299
2.551114,8.158147,5.717441
0.044988,2.959322,4.510566
1.040992,6.299769,6.274648
2.338298,8.039205,9.506768
5.735792,6.384954,10.382882
10.276532,4.898903,11.570523
8.877150,5.580901,11.414441
9.422018,5.138091,9.925492
6.706323,5.112509,10.229687
6.877400,3.281070,8.940236
5.586520,2.069123,8.197340
7.388592,1.925885,7.953818
7.524134,0.472552,8.465438
8.965956,0.438289,8.234462
7.711335,3.641824,7.841143
7.321003,3.744150,7.858254
2.521949,4.304683,7.855104
4.291097,3.568585,8.730094
5.628097,4.807113,6.457783
5.485394,3.722945,7.178482
6.954513,3.360942,8.460330
6.345258,0.102669,7.961208
3.417625,2.512459,8.249890
6.019699,0.829117,7.731223
4.680841,0.687328,6.657024
3.951361,0.297236,10.501380
5.854025,1.242820,7.204807
6.308828,2.241053,10.730747
7.758430,2.836715,8.260631
6.499002,2.993909,8.504587
6.049630,1.227891,8.521123
5.965870,0.331461,8.510057
5.674595,0.365674,7.100899
6.192721,1.954385,7.043241
8.824047,0.763253,9.728148
9.459306,0.506611,9.125618
9.364277,0.677290,9.125618
5.466950,0.392027,9.775179
8.207304,0.421781,8.676353
8.309532,1.993450,7.572743
6.295751,0.613308,6.144592
6.474328,0.413978,7.640510
7.005580,2.943730,8.455841
6.991590,2.790459,8.244872
6.793375,2.647000,8.036943
5.360036,2.311444,10.003135
5.696748,2.258768,10.016216
5.640969,2.292615,10.478125
5.592164,0.663137,9.323852
5.168207,2.221174,9.198903
4.893283,0.743243,9.937780
4.169772,0.547037,10.227423
0.824291,0.574125,9.807416
12.368426,0.542233,7.416024
12.802664,0.485995,8.916258
11.288811,1.710757,7.380481
9.793303,1.751603,8.157786
11.094255,1.879931,8.387205
12.286952,1.784478,6.221683
11.123545,1.862445,6.192753
11.079782,1.713901,6.077951
11.069607,2.451617,7.631518
11.051273,2.315063,7.800839
10.985460,2.199677,7.623255
11.801153,2.068352,6.571339
11.601116,2.213741,9.725552
11.484820,2.211527,9.258534
10.483765,3.757822,9.185492
9.372672,1.778807,10.389106
9.653315,2.009199,10.257899
11.072979,2.018334,9.175228
12.489313,1.997017,9.467542
10.390407,1.686182,7.549261
9.469619,2.916263,7.538175
10.796945,2.293263,10.634250
10.826031,2.311832,11.448538
10.725553,3.756233,11.653359
10.706726,2.339029,10.148838
10.751193,2.451137,10.175197
10.804555,2.247833,10.447199
12.526801,2.472936,10.473602
12.517536,2.567347,7.788277
11.117973,2.565822,11.958876
11.839394,1.161950,11.249165
10.424634,0.958930,12.351798
11.152918,3.044977,10.534866
6.741861,2.978990,10.018138
9.423425,4.383607,9.403130
10.927618,4.315739,14.121852
10.774540,0.796974,13.175114
10.318594,1.084981,13.175114
10.274740,1.952081,14.452674
10.689469,1.372590,14.452674
10.670971,1.780701,12.265022
10.575555,1.625028,11.953352
12.090534,1.693939,12.058660
10.781592,1.722700,11.760286
10.806331,1.706340,11.252150
9.394732,0.391466,11.497701
11.729598,2.165670,11.497701
11.642405,2.193719,11.497701
13.059341,0.537142,10.358188
10.507561,0.984109,10.462471
11.150153,1.707861,11.355206
11.078609,2.285440,10.410497
10.868701,2.664270,10.005071
12.306543,0.325995,9.764750
10.922067,0.489053,10.141307
9.563634,0.420360,10.141307
10.583107,0.314142,9.877372
10.718261,0.947003,10.368376
10.742254,0.871576,8.474523
10.257517,0.562219,9.063515
11.511444,0.621796,9.447933
9.994006,0.149634,10.607409
11.652523,0.778168,12.046213
11.689583,2.040685,11.782281
12.044385,2.274724,11.741674
12.623106,4.523304,9.870586
11.424113,4.495380,9.701187
11.237072,2.148833,11.377040
11.047625,1.226405,11.936568
8.278292,3.070875,11.567749
5.616956,2.755592,9.905975
7.223295,4.084830,10.703834
7.312164,2.908419,10.415636
6.510099,3.152617,11.828771
7.240091,2.184219,11.355867
6.724778,4.026287,9.935479
6.821885,4.801238,6.673668
5.902433,4.031069,6.447528
5.309835,5.747513,6.488118
6.587934,4.411973,7.987958
6.972760,3.532095,7.975263
8.470483,3.496296,7.977508
9.947738,3.453567,8.628167
12.698744,3.356031,8.804441
13.213890,7.020722,9.806131
12.259287,7.646619,5.672519
9.505251,8.675138,5.129179
1.550272,9.044050,5.162568
7.268321,6.101724,5.131636
8.046334,4.486770,6.612834
7.696735,5.245613,6.633562
7.961915,5.850575,5.695825
4.439205,5.816115,5.718218
4.725473,6.166282,5.627402
5.796874,6.176041,6.788502
6.625902,7.082076,6.836709
7.127466,7.404894,4.409563
6.255335,5.750906,1.912977
6.780750,6.311742,4.218668
8.114462,8.769731,4.286986
8.114462,8.460220,4.297040
7.102464,7.723086,5.801257
7.580179,7.887212,2.097517
6.919087,9.336555,5.218454
6.976676,8.402304,5.919614
7.266206,3.615677,4.527273
4.741566,5.447762,4.534952
4.821150,6.857005,5.542977
2.380799,6.064451,5.389983
2.179335,7.131184,2.943617
1.530350,8.090564,1.404945
2.254774,6.336061,0.166453
7.224544,5.768824,6.661493
5.054037,5.585192,5.025369
1.452359,5.534581,6.470814
2.861747,6.982610,3.415373
3.842772,9.584603,4.570291
7.253126,8.737363,4.347041
6.020396,9.981917,5.349019
6.853299,8.188334,5.720824
6.700648,9.354704,5.681422
3.197265,9.608491,5.665667
6.967852,8.567453,7.429362
4.319665,8.689442,6.588943
7.204835,10.077633,8.026767
7.283352,10.022901,6.445111
9.584693,11.185765,8.610210
8.758720,8.496664,7.533853
9.376998,5.619826,9.019992
5.522461,5.999793,8.321520
7.126840,5.007739,6.536453
5.945140,8.107526,6.534257
4.306102,7.315757,7.917147
5.648575,7.660443,11.148966
5.656179,10.117503,10.358794
6.331255,6.615329,9.358576
7.574747,4.368351,11.523640
10.007091,0.432009,12.339037
8.091089,2.904183,12.549253
7.860649,1.645256,9.541161
7.326119,0.718434,8.789042
5.792745,1.090239,8.849168
8.841650,2.163963,9.194120
9.751279,0.308050,9.186898
10.747725,2.837234,7.748714
7.979952,0.470087,7.321996
9.639429,0.349312,7.372817
10.565052,1.869040,7.407715
7.232720,1.764423,8.342681
9.393216,1.152914,7.603397
5.447454,3.798163,8.781266
6.553845,4.678648,7.589765
6.318637,10.260524,6.165704
6.458312,7.974362,6.447461
9.411390,8.449199,5.672245
7.162336,9.124519,4.764435
8.269321,8.669604,6.178932
6.133031,6.876631,6.244416
5.663940,9.885275,5.045280
1.233253,11.061057,5.887032
8.215606,1.981896,2.256443
