pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
58.368465,-20.203858,-11.770784,48.459497,-17.413634,15.628160,54.089968,-25.464814,0.486140
58.407126,-20.155687,-11.645735,47.995764,-16.798969,16.246518,54.091094,-25.382605,0.469841
58.422836,-20.243055,-11.420493,46.484842,-17.238856,15.392396,53.586149,-24.600666,1.137697
58.505573,-19.921823,-11.410563,44.603801,-16.968279,13.755812,52.685485,-23.452822,2.240977
58.364877,-19.449960,-10.872595,43.484535,-16.172290,13.310404,51.847024,-22.999058,0.845184
58.436169,-18.295371,-9.772398,43.596254,-15.095617,15.756253,51.537683,-21.355564,3.664280
58.270724,-18.126084,-8.581769,43.525524,-14.978517,15.831255,51.631835,-22.111575,3.823751
58.960432,-18.275050,-7.840764,43.180132,-15.482671,17.259445,52.259784,-22.305864,4.178200
59.782153,-18.752846,-7.694198,43.874757,-16.203706,16.265030,52.566223,-23.309664,3.487390
60.546651,-19.142340,-7.041863,43.906353,-16.072222,16.729597,53.008342,-23.752293,3.732371
61.255813,-19.685755,-6.516716,43.513422,-17.660421,16.291455,53.271592,-24.369355,3.982814
62.284646,-20.913480,-6.195383,43.740374,-18.199169,16.740030,53.625859,-25.034715,4.038013
62.724861,-20.884719,-5.447339,43.811854,-18.769910,17.420078,53.983172,-25.233653,5.157756
62.986678,-20.962937,-4.661790,44.013384,-19.684832,17.971190,54.035029,-25.829636,4.854782
63.157968,-20.515116,-3.421173,43.220745,-19.347415,19.377765,53.999392,-26.211117,5.077241
63.207339,-20.417467,-3.313821,43.574414,-19.787748,18.852930,53.693243,-26.198493,6.055062
63.369144,-20.841507,-3.025611,43.229074,-19.165816,18.882034,53.640873,-26.105710,6.228621
63.283554,-20.564034,-2.214742,42.830324,-18.872137,19.335221,53.243507,-25.739594,6.642459
63.396317,-20.386804,-0.835713,41.808884,-20.271875,19.999005,52.920363,-25.508418,6.995083
63.626699,-20.249604,0.171482,41.304144,-20.851283,20.430022,52.353012,-25.921842,7.581797
63.460075,-20.506244,1.502975,40.334224,-20.405445,22.783747,52.085307,-25.930844,8.729644
63.460577,-20.694893,2.370956,41.072681,-20.475152,21.872299,51.986138,-26.152732,9.378017
63.169503,-21.180201,2.278428,41.673211,-20.325603,21.115009,52.010202,-26.389747,9.674487
63.348666,-21.033982,1.491318,41.834754,-20.475515,21.056707,52.375759,-26.571676,8.493621
