pt1_dltres,pt2_dltres,pt3_dltres
6.206239,6.061677,7.959007
8.291377,5.393444,7.952692
9.111930,8.883322,6.469438
8.695741,10.004283,7.031330
7.596352,8.106334,7.157317
8.540269,7.140830,3.824271
7.766971,5.529429,2.689517
3.073037,6.837651,1.739274
2.743907,8.752270,5.159152
6.521230,7.392129,7.238156
5.076984,5.958618,5.780970
3.603662,5.002743,6.621551
4.641856,5.590564,7.470797
4.833575,6.516596,7.936089
4.534453,10.848680,8.881174
8.486709,5.749140,4.365842
5.353274,7.099530,2.687380
3.471689,8.411321,2.734366
5.011785,8.799895,2.845946
4.061474,8.793724,4.103135
3.950196,2.746933,5.614985
6.728728,5.727647,1.814022
7.216079,4.786341,0.514587
5.735315,4.379891,1.226470
4.570955,4.467959,2.215957
5.994490,2.152692,4.264640
9.741865,5.318064,4.353338
8.822673,6.704375,3.729511
6.365416,4.697725,3.300337
9.060647,5.774461,4.806777
8.337249,2.764979,4.222467
9.295341,5.716332,3.004129
6.131582,3.544453,5.586138
7.477879,0.746201,5.102579
8.998608,2.532152,5.386301
8.652637,1.037859,3.047860
8.728190,2.471539,1.889659
7.031354,4.088037,0.211884
7.302419,3.631494,1.361290
6.686949,1.540441,1.424545
8.989821,1.118462,1.487468
8.187996,0.928089,0.727097
7.730437,0.745173,2.751307
6.682306,0.559641,2.645090
5.926910,1.377928,3.193042
6.426153,0.199862,1.085568
4.772693,1.791620,2.275974
6.892079,3.814796,1.608185
7.143244,2.789499,3.658861
6.589705,2.819010,5.099542
4.706262,4.735911,4.629734
5.712293,4.680241,2.452376
5.198184,2.819847,5.352013
5.516209,1.075400,7.559112
6.759562,2.474596,5.416712
6.489071,2.821484,4.878139
5.471936,2.934806,5.220337
5.476939,3.910562,5.178165
5.540435,5.501034,4.685925
6.426438,7.810968,6.302719
5.232853,6.159322,5.897081
5.778484,7.195964,7.810535
6.241095,6.145848,9.745089
6.425468,6.203867,8.116954
5.898486,5.562031,6.645958
4.624052,6.947630,6.597424
6.049597,6.732971,6.607047
7.600254,6.716733,6.591943
7.665825,6.668080,5.304211
5.786062,7.950102,5.531819
5.972552,6.509184,9.010783
6.238324,2.213628,6.996683
5.787071,3.220668,6.633179
5.749599,2.838298,5.835773
5.940897,5.998399,6.162237
6.510027,7.567249,6.164756
5.830946,4.925436,6.355860
6.299861,5.919106,6.088370
5.990735,5.822012,5.007969
7.297016,6.279332,5.040859
6.678700,4.211183,5.091964
6.873193,2.933142,4.427855
6.983947,1.617007,4.467210
6.981812,2.251841,9.645659
6.160215,2.595248,7.174389
7.126156,1.332676,7.110409
7.814958,1.380291,7.034291
6.617580,2.699635,4.876413
6.348106,2.694161,5.518045
7.461534,2.649538,6.378542
6.862663,2.524157,7.648703
6.801563,2.269428,6.474913
5.441412,0.557533,7.774212
5.403937,0.309102,6.335428
5.912215,1.891475,6.175498
5.906893,1.148793,6.166185
