pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
43.245380,-14.810368,-10.989657,29.415762,-11.574112,16.929887,34.937921,-18.043301,2.162080
43.218980,-14.653893,-10.721831,29.668929,-11.525781,16.566950,35.076802,-18.052477,2.194177
43.201224,-14.678526,-10.765115,29.663130,-11.774729,16.526826,34.989531,-18.107750,2.349315
42.703529,-14.008691,-10.089474,29.814132,-11.981164,16.536298,34.435276,-17.636886,3.197848
42.636271,-13.919018,-10.448252,29.291033,-11.705664,16.965362,34.752134,-17.579127,2.565763
42.594231,-14.153832,-10.362483,29.162686,-11.521306,16.517554,34.861793,-17.973754,2.299793
42.987230,-14.327788,-10.741053,29.119257,-12.048821,16.422129,34.766428,-18.156653,2.107299
43.510519,-15.271388,-10.692490,29.162770,-12.128301,16.661476,34.692037,-18.312595,1.963293
43.821880,-15.547253,-10.746992,28.950816,-12.628072,16.983334,34.552815,-18.312270,1.941271
44.251188,-15.808192,-10.973802,29.044785,-12.479899,17.280214,34.502104,-18.377474,1.824356
43.717385,-15.376040,-10.298713,28.890528,-12.067554,17.232333,34.496083,-18.384577,1.809698
43.304134,-14.725992,-9.890200,28.208670,-11.410979,16.922940,34.488314,-18.393929,1.791009
43.339818,-14.558056,-9.971079,28.092891,-11.365762,16.994343,34.496382,-18.382278,1.808057
43.373957,-14.585770,-10.055261,27.931057,-11.312561,17.074826,34.729970,-18.318303,1.690776
43.412109,-14.454057,-10.217240,27.994532,-11.393995,16.950320,34.728840,-17.961189,1.907511
42.603530,-13.772138,-9.786060,27.829672,-11.148672,17.104927,34.140693,-18.016068,0.824729
42.345799,-13.298388,-10.068130,27.577119,-10.771592,17.404348,34.092338,-17.684652,0.751150
42.245050,-13.109461,-10.049421,27.325631,-10.861238,17.944769,33.929949,-17.509458,0.684016
42.872629,-12.265852,-8.509644,27.380036,-11.281097,17.990053,34.113006,-17.584003,1.210779
42.600009,-12.504106,-8.356379,27.437740,-11.517442,17.934738,34.169974,-17.879178,1.233082
43.094649,-13.420596,-8.798365,28.060660,-12.967281,17.424683,34.245337,-18.435877,1.068915
43.262957,-13.454271,-9.088109,27.536128,-11.540583,17.976029,34.238732,-18.729110,1.205513
43.309397,-13.391143,-8.973975,27.859371,-13.629319,18.584002,34.151891,-19.022334,1.208189
43.534658,-13.709106,-8.448323,28.105538,-13.467064,19.250752,34.178744,-18.978997,1.417359
43.661374,-13.664494,-8.011529,27.980766,-13.741438,18.578619,34.383010,-19.052261,2.184347
43.865653,-13.849686,-7.551934,28.293653,-14.148534,19.234358,34.566626,-19.077950,2.520039
43.936460,-14.146613,-7.271984,28.395757,-14.150392,19.449329,34.577529,-19.150540,2.436630
43.920630,-14.226227,-7.012598,28.382092,-14.588710,19.450556,34.571122,-19.323700,2.516711
43.942315,-14.410483,-6.567077,28.442843,-14.990751,19.146669,34.587545,-19.441604,2.661328
44.097121,-13.888073,-6.698075,27.449698,-14.168382,19.701486,34.482437,-19.379657,2.758848
43.860508,-13.824932,-6.217330,27.107182,-14.027749,19.611265,34.290383,-19.240054,2.963764
42.516040,-13.397497,-6.553189,26.595926,-13.795216,19.518231,33.963538,-19.157353,3.058911
42.462764,-13.371382,-6.818691,26.624347,-13.558175,19.343894,33.760915,-18.891238,3.103541
42.705711,-13.930961,-7.882626,26.604993,-12.817487,19.056879,33.551103,-18.667112,3.074749
42.171494,-13.263874,-7.862051,26.656336,-12.962234,19.015111,33.385678,-18.580245,3.183264
42.514083,-12.793307,-7.100591,26.837987,-12.918732,18.747281,33.380506,-18.661856,2.965420
43.213078,-13.376629,-7.047632,26.878541,-12.733550,18.686239,33.669594,-18.722600,3.030626
43.815765,-14.015391,-7.276017,27.250806,-12.099190,17.679455,34.136312,-18.825570,2.897644
43.598429,-13.924362,-7.696341,26.690092,-11.751424,14.602761,33.813914,-18.724395,1.674044
42.297549,-12.955456,-7.970590,26.041147,-10.831695,15.351176,33.059291,-18.425279,0.689623
41.952318,-12.640620,-8.658860,25.790134,-9.524356,14.576113,32.842114,-17.863335,0.843715
41.823501,-12.787922,-9.008474,24.553401,-9.539998,13.281285,32.862674,-17.315543,1.381039
43.682992,-14.072754,-9.148116,24.708257,-9.096955,12.848681,33.308390,-17.232401,1.401034
43.996488,-13.785740,-8.174915,24.547983,-9.170325,12.384266,33.964580,-16.477306,2.367275
43.768288,-13.519905,-7.753207,24.671200,-9.043603,12.235397,34.085140,-16.356157,1.829937
43.699194,-13.560728,-7.998440,24.203273,-8.548598,12.419087,33.911141,-16.329445,1.851450
42.926282,-12.580429,-8.552911,22.716000,-7.963927,13.667463,33.288673,-16.046226,1.744965
