pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
776.970317,321.454071,503.087712,388.901056,742.079155,248.880287,372.332264,321.127290,745.730267,268.048625,446.377234,336.602413
777.680000,321.010000,503.087712,388.901056,741.720000,246.980000,371.870000,318.980000,745.790000,268.010000,445.930000,337.040000
778.040000,319.060000,503.020000,388.990000,741.990000,245.030000,371.820000,317.000000,745.660000,268.000000,445.850000,335.030000
778.530000,317.000000,503.830000,387.070000,741.780000,245.000000,371.210000,316.860000,745.980000,266.110000,446.010000,335.040000
778.760000,316.960000,502.710000,386.960000,740.430000,244.940000,370.910000,316.810000,745.960000,264.100000,446.377234,336.602413
778.320000,316.960000,501.950000,386.960000,739.950000,247.050000,369.900000,318.920000,745.440000,265.980000,446.985753,335.385375
777.940000,316.990000,501.033962,382.739805,736.602487,246.141953,361.378928,326.603958,744.700000,265.940000,445.768715,335.385375
776.970317,321.454071,494.872710,386.162722,732.951375,247.967509,357.956010,322.496457,741.166377,268.048625,443.210000,334.980000
774.190000,323.000000,491.449793,391.639390,729.750000,248.040000,352.479342,324.550207,738.770000,268.110000,439.610000,336.970000
773.200000,322.960000,491.449793,391.639390,726.080000,250.030000,348.371841,323.865624,736.100000,270.020000,436.900000,336.980000
771.640000,323.000000,489.110000,394.060000,723.500000,250.150000,343.240000,326.050000,734.300000,270.140000,433.950000,338.980000
770.720000,324.990000,487.780000,394.040000,721.240000,252.110000,344.948924,323.865624,732.350000,270.080000,431.810000,341.010000
770.250000,327.020000,486.180000,394.010000,711.044703,253.444177,344.264340,330.026875,732.951375,269.874181,428.121674,342.687599
773.889691,322.480947,485.150000,394.010000,703.742479,255.269733,342.210590,332.080626,731.230000,271.990000,428.121674,346.338711
773.060000,321.940000,484.603958,394.377724,700.091367,258.008067,340.950000,334.050000,729.500000,274.040000,427.513155,351.206861
769.550000,323.990000,481.181040,395.746891,697.540000,260.140000,339.620000,335.980000,728.220000,273.990000,423.253525,351.206861
768.480000,326.020000,481.150000,396.070000,695.720000,262.060000,339.010000,337.990000,727.370000,273.920000,423.253525,351.206861
769.010000,326.030000,481.210000,396.060000,694.110000,264.030000,338.880000,339.990000,726.220000,275.960000,423.253525,349.989823
768.180000,326.000000,480.430000,395.980000,692.590000,266.040000,338.470000,341.940000,726.030000,275.960000,424.470562,349.989823
766.980000,328.010000,479.040000,397.950000,690.690000,266.010000,335.364755,344.403129,726.561929,278.089183,423.380000,350.010000
764.470000,330.020000,478.690000,399.890000,684.574141,268.048625,333.995588,347.826046,724.000000,280.020000,423.862043,350.598342
763.940000,332.030000,479.570000,402.010000,682.748585,269.874181,333.311004,354.671881,721.650000,282.060000,422.960000,352.970000
766.770000,331.990000,480.090000,404.010000,682.748585,270.786959,331.941837,354.671881,723.240000,282.050000,421.530000,353.030000
767.630000,332.000000,479.050000,404.060000,686.399697,271.699737,333.311004,350.564380,723.960000,282.030000,421.230000,351.060000
