pt1_dltres,pt2_dltres,pt3_dltres
3.618635,9.697383,5.526644
3.796217,7.920320,5.706435
7.317503,9.255154,5.259920
5.095423,8.567217,2.596344
3.792949,8.265152,2.637678
2.146223,7.121358,1.100891
2.206395,7.134531,2.401407
2.168927,7.206093,2.495319
0.851766,6.935309,1.210261
0.645897,6.291680,1.006788
2.083340,8.804275,2.496066
3.782452,6.132739,2.758871
3.788611,6.115463,2.855583
4.498701,5.778624,1.235629
3.988915,5.814226,2.401214
4.348785,5.821218,2.521014
4.923533,5.828436,2.634590
2.745133,4.451164,2.627849
4.007078,6.631522,2.573560
4.020385,8.201991,2.597816
6.486886,7.319667,2.386123
6.945889,8.617338,2.277490
5.856562,6.037862,7.288165
7.715018,9.099432,7.921100
10.757917,5.823258,9.645061
10.481019,6.742796,9.615927
8.534188,8.529109,8.330957
7.814936,7.650198,9.692445
7.798263,6.244381,10.038949
7.527218,7.846564,10.445946
11.746895,5.787501,9.111749
10.041203,3.651525,8.849889
6.785003,9.586544,7.341074
6.764938,5.122753,8.790860
3.884013,4.925973,9.017864
8.558779,2.523575,9.537876
8.188144,9.678539,8.154545
8.212680,7.394497,8.131897
8.211365,4.523718,8.589153
9.929734,4.293239,8.502838
9.090511,7.662974,9.242333
13.098180,4.775418,8.640565
9.684696,5.230834,9.266596
8.433828,4.867770,8.275542
8.495727,5.195853,7.020493
6.395210,4.365730,6.468757
2.726611,3.544962,6.880919
6.726637,6.380740,6.890345
4.848673,6.759709,6.815526
2.411183,5.572210,6.708067
6.827795,4.104849,6.851081
2.547448,8.881474,6.773760
0.927401,10.736605,4.557433
10.898822,6.010077,7.495712
5.276770,1.610006,7.333741
3.071562,9.036523,6.999879
5.335125,10.229978,7.370327
3.279815,8.140556,10.318531
5.326927,8.351822,7.251596
5.984554,8.746879,8.625034
7.363653,11.386289,8.574538
6.915457,11.859142,7.498537
8.028940,11.597364,6.384330
5.534693,9.612326,5.609055
5.276654,9.619224,5.202366
3.690183,7.493973,4.865781
4.397680,6.845059,3.916215
3.336668,6.494616,7.239861
2.277409,6.109560,5.137938
3.738798,11.898336,5.741159
3.951598,7.622282,5.708701
5.773642,5.624699,5.961689
7.319040,4.908519,6.766998
4.477465,6.306913,4.505035
4.550656,3.455304,2.032404
4.514308,4.946147,0.793062
5.042803,4.326853,1.837214
4.700399,5.757193,1.396023
4.714822,7.189418,1.339577
4.496484,5.870951,1.437732
6.407702,5.220725,2.837004
4.957949,5.774466,2.474309
0.419622,7.308961,2.119736
1.010192,7.217727,0.567227
2.899705,7.571518,0.365805
4.019782,8.488516,3.451778
4.377214,8.618596,4.330272
3.496287,9.389380,4.976329
5.653697,6.243095,7.303431
6.166260,5.866099,4.589797
6.991289,7.989677,6.047965
6.211430,11.135437,7.128598
7.154210,8.187665,6.524523
8.402563,7.476284,5.800098
7.773402,7.519898,8.046318
7.453585,8.971599,8.274369
6.197124,6.842674,8.219163
5.967070,8.308092,8.118836
8.788938,7.428653,5.550848
5.925981,7.390724,3.861657
5.901085,8.797398,3.772278
3.949688,7.690267,3.013645
3.630042,6.101919,2.078372
3.223152,6.315806,4.515128
4.602300,6.161933,6.960160
3.943810,6.529609,6.737968
6.638185,7.740314,6.758987
11.401418,6.386719,3.911120
7.643620,5.852992,5.985536
4.714507,4.821338,2.274924
8.141872,4.990016,3.693616
7.042793,7.062935,3.125866
2.882348,8.584938,2.716325
5.248273,7.722968,0.087909
8.220109,3.668587,1.249615
5.595379,5.852263,8.249020
8.381339,6.021059,6.048735
8.121345,2.628271,6.181153
5.627635,2.489862,4.065065
4.719846,2.576323,2.535411
6.223973,2.633524,2.573267
5.715363,2.676711,2.582412
7.441415,1.305490,2.836507
8.541955,1.324702,2.849275
8.246242,2.797120,2.853973
8.362554,1.800202,2.800902
7.189501,1.491256,1.466602
8.559952,2.862023,1.524293
8.216912,2.945860,1.658389
9.576306,2.893791,2.817229
12.011125,2.933254,1.976450
9.506547,1.525243,1.668683
9.652511,2.823386,0.341761
11.129104,2.828715,0.357014
11.131928,1.458863,1.790883
11.066058,1.015200,1.833101
8.337392,0.752347,1.971628
8.388652,1.679201,2.157582
10.884727,1.395386,2.299334
9.606951,1.467900,2.424647
8.869104,2.921907,2.488741
9.601003,0.575670,2.485184
9.220203,0.696359,2.019508
7.032780,0.641222,2.112384
6.506888,0.779843,2.323512
8.000170,2.152644,2.566140
6.995607,1.162214,2.660266
9.555420,1.047981,1.530608
7.357983,1.334077,1.727739
7.293139,2.552318,1.802025
7.759898,1.824932,1.911062
6.057244,2.206111,2.167511
7.920113,1.734563,3.098928
7.150222,2.094618,2.746257
7.944298,2.095748,2.462797
7.120722,1.526458,2.503184
7.490106,1.329835,2.622761
8.155725,4.436097,1.382896
9.716226,5.478705,1.456304
6.648181,5.517963,1.090285
4.295137,3.214315,0.129469
11.266635,2.627529,1.452925
8.600534,3.091687,1.406053
7.249832,3.739926,1.610639
12.404364,3.369641,1.511348
8.923810,1.815767,1.438556
16.784390,3.149982,2.554490
12.714478,1.080955,4.622003
10.143117,0.221541,7.674072
4.539937,7.370011,5.122334
12.767940,7.183617,4.460062
10.349505,9.026261,8.211178
3.775334,9.894032,9.373928
6.148623,9.750192,3.282881
4.752242,5.554256,5.536134
7.188628,4.585795,5.072984
10.271408,10.705579,8.101895
7.792428,8.504978,7.861347
4.179667,10.027393,7.167433
3.686365,8.742725,6.643568
10.291427,2.777527,6.724531
6.391871,5.232004,8.152063
3.583241,12.939733,7.812044
4.347844,10.324408,3.909888
3.531791,6.103442,4.984251
3.979487,8.075627,4.838489
2.428055,9.830070,4.265236
2.503169,8.108598,4.233221
2.548372,6.952958,6.054574
3.299654,1.183574,3.484603
1.922269,5.896929,2.091996
3.814453,8.066518,4.907665
8.210343,6.474094,9.046134
1.510612,6.614494,8.282210
3.643725,8.965461,6.744593
1.064013,6.223539,7.502416
1.191921,4.127782,3.872245
4.376816,4.172527,0.757310
3.870999,4.453523,0.554804
5.770165,4.465117,0.551013
4.616312,5.325010,0.497683
3.283654,6.042212,0.612612
5.375160,6.383274,5.674492
4.340326,6.778276,7.172535
3.984447,6.092882,6.845727
2.187843,9.469796,2.626137
4.034688,6.726116,2.146470
2.513655,8.975651,2.272828
3.999383,11.169762,2.565299
6.125668,10.028001,6.578694
1.741856,9.803432,5.212928
6.579308,7.337361,6.403030
5.873276,8.981860,5.589770
7.182522,12.283367,3.413435
7.169591,8.500849,0.058738
8.496897,2.972457,0.986045
6.758830,5.510412,1.054218
6.321704,6.848220,2.733330
6.493154,4.384501,2.839619
8.594816,2.391597,2.883977
13.650695,7.544771,2.851491
7.043607,7.232151,0.775980
5.580254,6.994506,2.774072
3.872228,4.949877,3.487649
3.046683,2.891462,4.577861
5.588856,7.479546,5.884659
4.519362,12.372411,7.925099
6.008787,13.033880,7.213084
6.254988,12.097736,9.876526
4.679095,7.592622,9.420658
6.599898,7.942767,9.268082
5.947514,6.935285,9.429758
4.433286,6.470719,8.666724
5.936752,6.396193,8.235948
10.722755,6.410354,8.902589
10.924170,6.958650,8.121144
