pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
786.379061,293.260329,498.335205,363.033962,711.431089,241.821463,357.972589,326.795415,753.167705,248.004735,446.329053,320.525657
787.260000,293.000000,498.335205,363.033962,710.950000,243.900000,357.972589,326.373785,752.990000,247.990000,441.337596,321.149589
784.680000,293.010000,495.596871,368.510630,710.480000,241.960000,356.707700,326.373785,752.620000,247.950000,440.089732,320.525657
786.410000,295.000000,498.335205,367.141463,710.170000,246.000000,356.707700,329.746823,752.690000,249.960000,440.713664,318.653861
784.630000,296.940000,499.704372,367.141463,709.920000,249.980000,357.972589,333.541490,751.960000,252.010000,440.820000,320.950000
784.950000,299.000000,499.270000,366.960000,709.770000,252.070000,359.659108,333.963120,751.060000,254.100000,441.190000,320.890000
782.860000,299.050000,498.335205,367.141463,707.870000,252.050000,359.659108,333.963120,750.250000,254.190000,440.800000,322.980000
782.920000,299.010000,498.830000,367.000000,707.070000,251.950000,359.659108,333.963120,749.800000,254.160000,440.940000,323.080000
784.060000,299.000000,498.740000,365.050000,707.530000,251.910000,359.237478,333.541490,749.400000,254.040000,441.150000,321.000000
783.380000,298.990000,495.940000,364.960000,706.800000,251.970000,358.394219,332.698231,748.690000,254.180000,439.370000,320.980000
781.780000,297.050000,495.610000,365.000000,706.400000,247.980000,356.707700,332.276601,749.620000,252.110000,439.410000,320.960000
784.350000,296.960000,499.704372,367.141463,707.442189,254.927848,358.815848,335.649639,750.940000,251.930000,441.230000,321.020000
781.900000,297.000000,499.704372,367.141463,706.660000,255.040000,360.080738,335.649639,751.070000,251.860000,442.710000,320.980000
781.720000,297.010000,496.281455,368.510630,706.330000,255.120000,360.080738,335.228009,750.740000,254.060000,442.020000,320.990000
780.180000,298.950000,495.596871,369.879797,704.540000,255.070000,360.080738,335.228009,749.610000,254.110000,440.730000,322.900000
781.010000,300.960000,495.596871,372.618131,703.670000,255.060000,360.080738,335.228009,748.970000,254.080000,440.460000,323.070000
781.680000,299.060000,497.650622,371.248964,705.360000,255.080000,360.502367,335.228009,748.820000,253.980000,441.170000,323.080000
782.980000,296.990000,497.650622,365.772296,706.940000,257.020000,360.923997,335.228009,749.350000,253.990000,441.830000,323.030000
779.940000,298.930000,495.596871,369.879797,701.743761,253.218320,360.923997,334.384750,749.180000,254.040000,441.470000,323.030000
781.520000,298.990000,496.966038,369.879797,704.190000,252.980000,360.923997,336.492898,749.280000,254.000000,441.640000,323.010000
777.137184,299.421580,496.281455,373.987298,703.090000,254.980000,360.923997,337.336157,748.790000,256.040000,441.970000,324.890000
777.137184,299.421580,496.281455,374.671881,703.160000,255.000000,359.237478,339.444306,747.560000,258.040000,442.180000,326.890000
776.380000,300.940000,496.281455,374.671881,704.650000,255.000000,357.972589,335.649639,749.794667,252.221032,443.209392,328.012842
775.790000,301.040000,497.650622,377.410215,706.600000,255.010000,357.972589,340.287565,751.200000,251.920000,443.209392,328.636774
776.450000,301.030000,494.912288,382.202300,708.210000,255.000000,359.237478,335.228009,752.220000,251.960000,445.081189,331.132502
773.650000,300.970000,496.281455,381.517716,709.390000,251.020000,359.237478,332.276601,752.540000,252.000000,445.081189,331.132502
776.560000,303.000000,496.966038,380.833133,711.160000,252.940000,361.345627,336.914528,753.060000,254.040000,448.824781,331.132502
776.330000,303.020000,500.388956,379.463966,712.760000,254.990000,362.188886,337.757787,754.200000,254.010000,450.696577,333.004299
775.670000,303.060000,500.388956,379.463966,712.240000,256.970000,362.610516,337.757787,754.640000,253.970000,448.824781,333.628231
773.910000,302.960000,501.758123,378.779382,712.000932,258.346905,364.297035,341.552455,753.160000,258.000000,448.824781,338.619687
777.760000,304.990000,498.335205,387.678968,714.280303,261.196119,364.297035,341.552455,753.110000,259.980000,450.696577,338.619687
774.530000,306.980000,500.388956,386.994384,713.710460,257.207219,364.297035,333.963120,752.860000,259.950000,453.192306,337.995755
777.137184,306.609707,503.811873,381.517716,716.559674,257.207219,371.464740,342.395714,754.854224,261.496885,453.816238,337.371823
778.164059,306.609707,503.811873,381.517716,717.699360,257.777062,368.513332,336.492898,756.290000,259.050000,455.688034,336.747891
781.750000,305.130000,507.919374,375.356465,719.690000,257.990000,367.670072,336.492898,757.960000,257.010000,455.688034,334.876095
775.083434,303.529081,503.127290,380.833133,718.680000,256.080000,364.297035,331.011712,758.530000,255.010000,453.816238,333.628231
775.130000,303.980000,502.442706,380.833133,720.020000,254.070000,372.729629,339.022676,758.670000,257.010000,455.064102,333.628231
777.490000,304.000000,503.811873,380.833133,719.590000,257.980000,372.307999,339.865936,759.220000,257.040000,455.064102,333.628231
775.680000,304.050000,503.811873,380.833133,718.839045,257.777062,367.670072,335.649639,757.590000,257.030000,455.688034,334.252163
774.850000,304.010000,501.073539,383.571467,717.480000,257.950000,365.561924,335.649639,755.790000,257.020000,453.816238,334.252163
773.530000,304.050000,502.442706,382.202300,715.450000,258.030000,367.248443,340.709195,754.530000,256.970000,451.320509,335.500027
772.270000,303.950000,505.865624,387.678968,714.000000,263.910000,366.405183,342.817344,754.190000,258.950000,451.320509,336.747891
771.100000,306.020000,504.496457,384.940634,711.640000,264.000000,365.561924,343.660603,753.090000,260.960000,451.320509,339.867552
782.271560,305.582832,505.181040,382.886883,712.770000,267.950000,365.140294,347.455270,752.140000,263.000000,452.568374,340.491484
779.190935,305.582832,505.181040,382.886883,709.700000,267.930000,365.561924,347.876900,751.020000,263.060000,453.192306,338.619687
783.530000,306.000000,507.234791,380.148549,707.310000,269.870000,365.561924,348.720159,750.080000,263.070000,450.696577,337.995755
785.560000,306.000000,507.919374,374.671881,704.330000,271.980000,364.940444,349.805632,748.940000,262.990000,449.448713,338.619687
787.405937,300.448456,507.919374,374.671881,703.020000,274.020000,366.064789,356.176925,748.260000,262.980000,449.448713,338.619687
789.140000,297.950000,507.919374,369.195213,700.700000,278.020000,366.064789,361.049090,747.810000,263.040000,448.824781,338.619687
795.620939,297.367830,508.040000,365.040000,700.350000,282.010000,369.437827,363.297782,748.951408,263.183404,448.824781,338.619687
803.835941,294.287204,507.919374,368.510630,698.110000,285.980000,367.189135,365.546474,748.010000,262.990000,448.824781,338.619687
803.835941,294.287204,504.496457,362.349378,694.335805,278.861246,364.565662,365.171692,745.910000,262.970000,446.952985,338.619687
806.610000,293.980000,501.860000,359.840000,690.520000,280.990000,366.064789,370.043857,746.421630,265.713182,442.585460,338.619687
801.782190,288.125953,492.858537,369.195213,680.659577,285.699360,358.569150,368.544730,739.675554,263.183404,439.465800,340.491484
791.513438,294.287204,486.012702,367.826046,681.800000,288.060000,352.980000,365.020000,738.832295,263.183404,436.346139,340.491484
789.459687,297.367830,486.012702,367.826046,676.100835,276.581875,352.947421,363.672564,737.550000,261.030000,431.978615,337.995755
787.405937,294.287204,486.012702,367.826046,675.880000,274.930000,352.947421,363.672564,737.790000,258.970000,434.474343,336.123959
790.486562,290.179703,486.012702,360.295628,676.920000,278.950000,354.071767,364.796910,738.050000,258.970000,435.098275,340.491484
789.790000,287.940000,485.328119,360.980211,675.910000,279.020000,354.071767,365.171692,737.680000,259.000000,432.602547,336.123959
789.270000,287.970000,481.220618,362.349378,673.220000,276.990000,352.572639,363.672564,736.410000,256.970000,430.730751,336.123959
790.310000,286.050000,481.220618,362.349378,671.350000,279.030000,357.819586,369.294294,734.620000,256.910000,428.858954,336.123959
791.400000,283.940000,478.482284,359.611044,669.270000,285.010000,361.192624,376.040369,732.450000,258.890000,427.611090,336.747891
