pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
753.486562,334.421580,488.285469,405.818962,731.340734,274.860314,359.251018,355.248110,732.729629,284.789185,440.486562,358.776574
753.670000,334.020000,487.360000,406.010000,731.040000,275.060000,358.700000,353.020000,731.886369,284.789185,439.430000,359.020000
754.380000,334.060000,487.310000,406.010000,730.790000,275.080000,358.750000,352.930000,729.356591,285.210815,438.590000,359.020000
753.230000,332.000000,487.610100,403.117485,728.301572,277.139686,352.255088,359.245785,728.934961,286.897334,437.970000,358.980000
752.340000,332.020000,482.882515,404.468224,716.904716,277.899476,349.756541,363.243459,726.280000,289.040000,436.400000,361.030000
749.379061,333.394705,481.531776,404.468224,710.730000,280.030000,340.761774,364.242877,726.405183,289.427112,432.271560,363.910951
747.930000,334.950000,478.860000,405.980000,701.190000,280.040000,337.763519,366.741424,718.815848,288.162223,429.420000,366.120000
750.900000,335.060000,477.030000,406.000000,706.267650,282.458219,334.765263,366.741424,718.394219,287.318963,426.110309,364.937826
752.870000,333.020000,478.130000,404.060000,702.468698,282.458219,337.263809,367.740842,721.345627,287.318963,423.029683,364.937826
754.610000,332.980000,479.330000,401.970000,701.708907,283.977799,339.762356,371.238807,723.875405,288.583852,422.300000,364.790000
752.310000,332.990000,479.770000,401.930000,698.810000,285.990000,339.762356,371.238807,722.188886,293.221779,423.029683,364.937826
751.520000,333.000000,478.900000,401.970000,696.390000,285.990000,334.765263,371.738516,720.950000,293.010000,422.700000,365.030000
751.800000,331.040000,477.920000,399.990000,697.640000,282.010000,336.264391,368.240552,721.767256,288.162223,422.510000,362.990000
753.730000,329.030000,480.240000,400.000000,700.210000,281.940000,337.763519,364.742587,721.767256,288.162223,422.020000,360.920000
754.905201,332.033962,478.840000,399.960000,701.490000,280.070000,338.263228,364.742587,721.850000,287.960000,421.990000,360.950000
754.750000,332.000000,478.970000,399.960000,703.228488,281.698428,338.263228,364.742587,721.670000,287.990000,421.840000,360.980000
754.640000,331.990000,479.670000,399.980000,701.708907,281.698428,338.263228,366.241714,720.080738,289.005482,421.580000,361.000000
757.830000,332.020000,482.220000,398.010000,701.708907,280.938638,337.763519,364.242877,719.220000,289.040000,420.880000,360.960000
758.180000,330.010000,482.970000,395.970000,701.000000,280.960000,337.263809,365.242296,720.080738,289.005482,420.210000,360.860000
756.500000,328.000000,483.700000,398.020000,699.610000,282.930000,336.264391,367.241133,718.815848,289.848742,419.890000,360.810000
755.880000,329.970000,480.830000,397.990000,697.550000,283.000000,333.765844,367.241133,717.910000,290.030000,418.830000,360.690000
757.960000,330.060000,481.670000,395.980000,695.610000,282.990000,331.767007,366.241714,717.070000,290.010000,418.120000,360.640000
759.990000,329.990000,482.160000,393.950000,694.420000,284.960000,332.766426,370.239389,717.972589,289.848742,418.040000,360.600000
761.640000,329.980000,483.380000,395.990000,693.650000,287.000000,334.265554,372.238226,718.050000,290.000000,418.170000,360.630000
760.100000,329.990000,482.240000,395.990000,692.860000,285.060000,332.266717,371.238807,717.830000,290.010000,418.070000,360.590000
759.950000,328.000000,482.530000,393.950000,692.190000,284.960000,332.266717,369.739679,717.840000,290.010000,418.100000,360.560000
760.610000,328.000000,481.450000,393.960000,694.870794,284.737590,333.765844,371.238807,717.700000,290.000000,418.100000,360.390000
762.080000,327.980000,482.310000,391.960000,696.510000,285.020000,332.766426,368.740261,716.707700,289.005482,418.050000,360.140000
762.450000,326.000000,482.870000,391.950000,694.111003,284.737590,331.767007,367.241133,716.170000,288.950000,418.050000,360.120000
762.650000,323.970000,484.730000,389.990000,695.410000,283.000000,331.267298,365.242296,716.010000,289.010000,418.050000,360.190000
763.090000,321.950000,484.410000,389.960000,696.740000,282.900000,330.880000,362.990000,716.040000,289.010000,418.380000,360.820000
763.030000,323.980000,483.630000,389.970000,698.150000,281.000000,333.266135,361.244622,715.940000,289.030000,419.080000,361.080000
759.697286,325.872710,482.207146,395.688423,700.000000,279.000000,331.267298,358.246366,715.760000,289.010000,419.949057,358.776574
757.140000,328.020000,481.350000,398.130000,701.770000,277.010000,331.420000,355.990000,720.923997,282.259407,420.760000,359.000000
756.274368,327.241877,482.207146,399.065269,703.950000,276.960000,334.265554,354.748401,721.767256,282.259407,421.590000,361.020000
757.040000,326.990000,483.770000,399.010000,705.980000,278.900000,336.764100,359.245785,723.032146,282.681037,422.200000,361.010000
758.160000,328.990000,484.780000,398.940000,707.770000,280.880000,336.764100,359.245785,723.453775,283.945926,423.490000,363.090000
761.630000,329.060000,489.780000,397.010000,706.267650,282.458219,338.370000,360.960000,723.453775,287.318963,425.150000,363.040000
762.930000,329.000000,493.010000,399.010000,705.510000,284.000000,339.690000,362.940000,723.453775,287.318963,426.640000,363.000000
763.440000,327.040000,490.986946,397.714531,705.150000,284.020000,337.763519,362.244040,721.767256,291.113631,426.780000,363.010000
763.730000,326.990000,489.630000,397.940000,704.670000,285.990000,337.263809,369.739679,720.400000,290.970000,424.056558,359.803450
756.958952,331.349378,482.207146,401.766746,697.150165,285.497380,332.766426,369.239970,719.659108,288.583852,420.840000,362.010000
751.750000,335.040000,472.076607,406.494331,690.312051,283.977799,327.269624,364.742587,717.550959,290.270371,416.780000,362.170000
749.428533,336.826046,468.699761,408.520439,691.071841,280.938638,327.269624,361.744331,716.707700,291.113631,413.830000,362.240000
750.480000,335.000000,468.699761,408.520439,695.630584,275.620105,326.270205,357.746657,717.972589,288.162223,415.841556,361.857200
750.850000,334.960000,467.349022,407.169701,697.150165,274.860314,325.760000,354.010000,718.394219,286.475704,416.340000,362.030000
747.210000,335.010000,460.595329,406.494331,698.920000,271.060000,323.771659,347.252762,713.334662,282.259407,415.740000,359.990000
744.410000,335.000000,459.244591,409.195808,710.066602,261.184087,324.771077,332.261484,717.972589,279.307999,415.430000,358.040000
746.005616,334.772296,457.893852,405.143593,718.460000,252.950000,330.267879,322.767007,720.502367,275.091702,415.841556,350.561572
748.940000,333.050000,461.270699,404.468224,726.022201,244.468698,334.265554,319.768752,724.718664,273.826813,418.922182,350.561572
750.970000,330.990000,461.946068,401.766746,730.580943,238.390374,337.263809,314.271949,728.513332,271.718664,420.400000,348.990000
751.010000,331.000000,461.946068,401.766746,735.899476,237.630584,340.761774,314.271949,728.513332,270.875405,421.820000,348.930000
750.200000,332.980000,462.280000,401.970000,739.290000,239.950000,346.758286,317.270205,730.621480,274.248443,423.180000,351.000000
747.300000,334.990000,467.349022,403.792854,742.730000,239.920000,351.755378,319.768752,730.621480,275.934961,424.960000,351.010000
745.321032,333.403129,469.310000,404.060000,741.218009,238.390374,355.253343,315.271368,731.043110,276.356591,426.780000,351.010000
746.800000,333.020000,474.102715,404.468224,742.560000,235.990000,356.252762,314.271949,733.151258,273.826813,428.800000,351.050000
749.170000,330.990000,473.427345,399.740639,743.370000,233.950000,359.750727,311.273694,733.572888,273.405183,430.670000,351.000000
751.100000,330.910000,475.690000,399.910000,744.420000,230.020000,361.749564,310.274275,733.572888,273.826813,434.325311,346.454071
753.600000,330.930000,478.220000,398.040000,744.940000,226.040000,362.748982,309.774566,734.790000,273.990000,435.300000,343.950000
