pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
831.217810,332.174087,650.664304,397.745421,859.674374,268.566146,558.975725,333.559819,837.799263,278.413507,618.845785,337.210931
831.740000,331.980000,650.664304,397.745421,859.870000,271.050000,554.716094,332.951301,837.840000,278.000000,618.845785,338.427969
832.230000,330.020000,650.664304,397.745421,850.699350,269.420910,548.630907,334.168338,838.120000,277.980000,614.586154,341.470562
832.970000,331.980000,650.664304,398.658199,838.732651,275.831642,540.720165,337.819450,838.150000,278.020000,607.283930,345.121674
834.160000,331.890000,648.838748,400.027366,833.604065,280.532845,534.510000,341.980000,831.530992,284.111935,604.241337,349.989823
838.405937,334.227838,646.556803,402.309311,841.296943,274.549496,530.375347,344.513155,838.938948,283.542092,596.939113,349.989823
840.930000,334.090000,643.818469,397.745421,841.296943,274.549496,529.766829,345.121674,838.938948,278.983350,598.156150,346.947230
845.594063,332.174087,646.556803,395.007087,842.870000,271.000000,526.115717,335.993894,842.330000,276.990000,601.198743,345.730193
848.990000,330.040000,651.120693,392.725142,842.640000,270.980000,532.200903,335.385375,840.890000,274.950000,604.849855,342.687599
853.450000,325.990000,654.771805,390.443197,844.070000,269.050000,531.592385,335.993894,842.960000,273.020000,607.283930,339.645006
857.220000,322.110000,658.422918,387.248474,839.587415,262.155414,532.200903,330.517226,844.067534,268.726179,609.109486,337.210931
861.290000,319.910000,664.355975,377.664304,841.130000,257.980000,533.417941,327.474633,845.060000,266.980000,611.543561,332.951301
865.060000,317.920000,665.725142,376.295137,842.550000,253.940000,533.417941,322.606483,849.196119,263.027751,612.152079,329.300189
868.070000,316.030000,666.181531,373.556803,843.850000,249.980000,534.634978,315.304259,848.056433,263.027751,613.369117,325.649077
872.292820,312.663458,665.268753,374.469581,844.288618,245.914894,527.941273,314.087222,848.056433,260.178537,613.369117,323.823521
872.880000,313.010000,665.268753,374.469581,844.040000,248.090000,530.983866,311.044629,849.196119,259.038851,610.326523,319.563890
873.870000,311.020000,666.181531,371.274858,843.270000,247.900000,528.549791,316.521297,849.500000,258.890000,609.718005,319.563890
875.840000,311.000000,664.355975,369.449302,842.980000,245.970000,525.507198,318.346853,849.196119,259.038851,606.675411,320.172409
879.970000,309.030000,662.986808,365.798190,838.732651,239.076781,520.639049,308.002035,848.920000,258.970000,604.241337,320.172409
883.560000,305.050000,662.986808,365.798190,837.023122,232.238667,518.204974,306.784998,847.486590,252.200737,601.198743,319.563890
885.920000,301.020000,660.704863,360.321522,839.160033,230.956520,508.468675,298.265737,849.196119,249.921366,598.156150,315.304259
887.920000,299.010000,659.750000,356.010000,840.014797,233.520813,513.945343,300.699811,850.160000,247.950000,596.939113,311.653147
885.930000,296.980000,658.890000,353.960000,840.890000,235.910000,518.204974,304.350923,850.760000,246.020000,596.939113,309.827591
884.870000,299.000000,660.704863,357.583188,841.296943,234.375577,519.422011,304.959442,849.196119,249.921366,600.590225,311.044629
883.280000,300.960000,659.335696,357.583188,840.540000,234.050000,521.247567,302.525367,847.970000,252.120000,603.024299,311.653147
882.050000,303.000000,658.700000,359.930000,840.720000,229.990000,523.073123,297.048699,847.060000,254.130000,604.241337,312.870185
884.615323,299.314079,657.966529,359.408744,841.280000,227.900000,523.073123,295.831662,849.196119,249.351523,604.241337,313.478703
887.020000,296.990000,661.617641,358.952355,841.980000,228.000000,520.639049,295.223143,849.810000,246.930000,604.241337,313.478703
889.050000,295.000000,663.443197,357.583188,842.490000,226.050000,520.639049,295.223143,849.800000,246.980000,603.024299,310.436110
891.803450,289.045327,665.725142,353.019298,844.288618,222.836260,517.596455,292.789069,849.920000,245.050000,603.024299,309.827591
894.440000,284.870000,668.463476,347.086241,843.006472,221.981496,514.553862,288.529438,849.880000,242.980000,600.590225,308.002035
892.830325,283.910951,668.463476,346.173463,842.579090,221.126732,512.119787,286.703882,850.420000,242.990000,598.764669,307.393517
890.776574,286.991576,666.637920,350.280964,847.707675,222.408878,520.030530,284.878326,850.800000,245.000000,598.764669,307.393517
888.410000,289.030000,664.812364,353.932076,848.910000,224.000000,526.724235,288.529438,850.600000,246.990000,600.590225,308.002035
