pt1_dltres,pt2_dltres,pt3_dltres
1.646276,2.648782,5.812781
1.399745,3.015320,4.129464
2.332925,4.233434,5.629904
2.424021,1.986378,6.885111
1.445169,0.913797,3.633957
0.010603,0.855901,2.005835
0.083301,3.888130,3.662451
1.646590,2.910650,3.282945
0.391384,5.869896,2.522961
1.709434,3.107304,0.980295
1.561299,4.478310,0.027538
1.816539,3.987499,0.612090
1.136695,2.634329,2.208635
0.332006,3.986939,3.764839
0.668558,4.305458,0.511848
2.889750,4.089443,4.393272
3.947436,4.527804,2.344295
3.937096,4.327323,2.558623
5.764451,3.885448,2.210139
4.062214,5.513070,1.977981
5.010201,5.524181,0.577842
5.003036,7.925703,0.828565
2.491338,3.828758,2.210573
0.629418,4.249408,0.337665
4.642086,4.710446,2.943167
3.214955,5.921712,6.139357
2.260524,5.610616,5.214723
0.966526,5.847282,6.684991
6.039261,7.270807,4.832356
3.730085,5.377878,2.727092
2.503190,3.821943,2.523239
2.113963,6.403526,3.299177
1.681523,5.874208,1.368078
0.704500,7.160871,1.190088
2.390510,0.228599,1.225951
2.664464,2.926511,1.567786
4.810860,2.820477,2.008233
1.084000,5.648949,2.076526
1.111827,4.129008,2.095874
1.354579,5.491131,4.206732
0.462328,5.689903,4.030020
0.951155,4.517617,1.020992
0.968770,3.621175,4.502354
0.895547,3.583899,5.071444
2.037457,2.829473,4.950412
1.470902,1.032764,7.338004
1.594360,1.660031,8.315660
2.478816,1.539366,8.224745
2.843110,0.554388,7.649386
2.723138,0.583926,7.322348
2.933730,0.223810,7.482733
4.167418,0.010122,7.693593
6.219448,0.320337,7.695845
1.135641,1.840622,5.820982
0.637420,2.091891,5.154429
0.653560,1.956604,7.790564
0.359623,2.286083,9.179629
2.844010,2.485888,10.494806
3.377730,2.901592,7.072771
3.495657,0.209271,8.960891
0.579262,0.964970,8.920947
1.017024,3.259290,7.297245
3.204800,1.242365,6.571737
2.699269,1.541284,5.987353
1.750223,3.433576,6.150772
0.095503,2.334406,6.238266
2.664283,2.079634,6.053152
2.773641,3.906470,7.720473
2.861777,1.021707,6.601073
0.991574,1.021707,4.463084
5.067691,0.832136,4.592314
5.352404,0.859144,4.475755
5.284937,1.142477,5.183873
6.589313,1.386900,5.633261
7.982771,1.270178,6.394800
7.292049,1.234217,7.871408
5.879355,1.260893,5.435492
5.827599,1.418831,6.218508
5.365003,1.399981,6.212829
5.380930,1.356329,6.212752
5.925395,1.188539,6.211936
6.839551,2.387085,6.205553
7.304512,2.418489,5.744928
6.962768,2.450456,4.731075
5.901360,1.049468,4.204240
5.862366,1.027941,4.118335
6.694875,0.886476,2.485957
6.705225,0.785097,1.060216
5.601690,2.127752,2.703145
5.793975,0.531504,5.388845
4.458455,1.904174,5.307323
7.426208,3.091402,5.323454
