pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
742.466667,331.334281,476.000054,401.530191,659.006767,304.635210,337.632731,382.587954,695.672382,294.125371,417.848695,367.836433
740.530000,331.000000,475.890000,401.980000,655.011279,307.298869,331.666102,391.111710,694.240000,295.990000,417.300000,369.950000
738.970000,334.960000,473.970000,405.980000,654.080000,306.930000,329.961351,393.668837,692.480000,298.020000,416.000000,371.960000
739.860000,335.030000,474.580000,406.020000,650.910000,311.010000,329.108975,394.521212,692.160000,298.080000,415.240000,372.010000
744.850000,338.940000,473.060000,406.040000,649.520000,310.980000,329.108975,394.521212,692.290000,298.070000,414.150000,372.050000
740.160000,335.000000,472.980000,406.000000,648.430000,313.000000,327.404224,402.192593,691.360000,300.010000,413.240000,373.970000
738.700000,336.940000,473.570000,407.990000,647.200000,314.970000,328.256600,402.192593,690.970000,300.100000,411.463088,378.213044
738.120000,336.990000,474.040000,408.030000,646.070000,316.960000,329.108975,403.897344,689.140000,302.020000,411.463088,379.410345
737.090000,338.960000,473.170000,409.990000,644.850000,316.950000,329.108975,405.602095,688.140000,302.120000,407.871185,381.405847
736.120000,339.030000,473.350000,410.030000,643.700000,318.940000,326.551848,407.306846,687.020000,304.030000,407.871185,381.405847
735.880000,339.020000,473.270000,410.050000,642.690000,319.090000,326.551848,408.159222,686.727750,300.439230,407.871185,381.405847
736.110000,339.000000,473.300000,409.990000,642.100000,319.140000,327.404224,411.568724,687.710000,299.940000,409.068486,383.002249
737.780000,340.960000,475.850000,409.950000,643.024813,327.276312,327.404224,411.568724,688.000000,303.970000,411.862189,386.594153
737.120000,342.900000,476.639335,414.315825,643.970000,329.000000,335.927980,418.387729,689.120000,308.090000,413.458590,389.387856
736.800000,345.000000,476.860000,418.030000,644.480000,326.990000,330.813726,414.978227,688.950000,306.100000,413.059490,390.984257
741.360000,347.030000,475.360772,414.955107,644.600000,325.050000,329.108975,410.716349,688.840000,304.070000,410.664888,387.791454
744.460000,348.980000,469.607236,409.201571,644.220000,322.980000,329.108975,410.716349,688.280000,302.000000,409.068486,385.396851
737.725926,334.178725,471.920000,406.990000,643.990000,321.020000,326.551848,410.716349,688.660000,302.120000,409.068486,381.804948
737.990000,331.990000,476.000054,406.644444,645.110000,320.970000,329.961351,409.863973,689.340000,300.010000,411.862189,381.006747
737.770000,331.960000,476.000054,406.644444,645.350000,317.010000,330.813726,407.306846,689.430000,298.010000,411.862189,379.011245
739.930000,330.020000,472.803645,395.137374,645.780000,313.070000,327.404224,403.044968,690.720000,296.010000,410.664888,373.024738
743.630000,328.010000,478.557180,395.137374,647.570000,312.980000,331.666102,395.373588,692.990000,293.960000,411.463088,372.625638
744.420000,327.990000,478.557180,397.694501,649.710000,313.000000,334.970000,392.960000,694.400000,294.010000,416.252293,373.423839
745.180000,328.010000,479.920000,398.020000,651.800000,313.010000,335.110000,392.930000,695.230000,294.020000,417.449595,373.822939
745.260000,328.010000,479.910000,398.030000,651.459733,312.626187,332.518478,399.635466,694.930000,294.000000,417.449595,373.822939
744.950000,328.000000,478.660000,398.010000,649.710000,313.140000,332.518478,399.635466,691.463144,296.756146,414.655892,374.222040
745.930000,326.040000,477.420000,396.040000,647.560000,311.020000,333.370853,395.373588,689.760000,297.070000,412.660390,371.827437
746.480000,322.000000,474.721490,397.694501,647.270000,310.980000,326.551848,391.964085,687.660000,298.940000,413.100000,369.960000
747.120000,319.930000,474.721490,397.694501,649.140000,312.940000,320.930000,388.050000,693.567763,296.229991,413.330000,369.970000
746.300000,321.930000,475.360772,397.694501,648.230000,314.940000,331.666102,397.930715,693.960000,295.930000,413.450000,369.980000
745.690000,323.960000,475.360772,397.694501,646.610000,318.980000,331.666102,404.749719,693.220000,297.960000,413.700000,371.920000
745.760000,326.010000,474.460000,397.960000,645.150000,324.950000,337.632731,412.421100,692.770000,299.960000,413.840000,373.940000
746.670000,324.020000,475.360772,398.973064,645.470000,327.010000,337.632731,412.421100,691.900000,300.090000,414.330000,373.940000
747.360000,322.000000,475.360772,398.973064,644.850000,327.020000,340.189858,414.125851,691.430000,300.070000,413.310000,373.970000
747.500000,319.940000,475.360772,394.498092,643.920000,327.010000,335.075604,416.682978,691.160000,299.990000,412.220000,373.970000
746.259259,320.904651,473.442927,391.940965,642.520000,328.970000,335.075604,416.682978,690.850000,300.010000,410.810000,374.000000
744.770000,322.950000,471.710000,394.000000,640.720000,329.030000,335.075604,416.682978,691.140000,300.030000,409.866687,376.217542
746.259259,321.852799,470.690000,391.960000,640.650000,332.960000,335.075604,416.682978,692.160000,300.040000,409.866687,376.217542
747.350000,321.930000,470.040000,391.910000,639.190000,335.020000,336.040000,417.030000,688.832369,304.122314,410.040000,376.060000
754.792593,319.008355,473.442927,391.301684,639.180000,336.970000,337.632731,424.354358,686.950000,306.020000,410.150000,376.040000
752.896296,317.112059,474.370000,389.020000,639.650000,340.970000,340.189858,428.616236,684.480000,308.010000,407.072984,379.410345
752.750000,314.900000,462.575138,389.383838,640.120000,338.960000,337.632731,432.025739,681.840000,310.040000,405.400000,381.080000
758.005761,314.237591,462.575138,388.744557,641.140000,340.990000,342.746985,437.992368,679.610000,312.050000,406.070000,383.050000
761.376955,311.287796,460.018011,379.794613,638.141438,353.025015,347.861239,443.958997,680.910000,312.050000,405.875682,384.199550
763.130000,308.950000,457.420000,378.000000,641.930000,363.110000,355.532619,443.958997,679.880000,314.040000,405.810000,386.010000
756.320165,309.602200,454.510000,381.960000,635.921723,359.448658,352.123117,445.663749,680.330000,314.110000,405.240000,388.010000
752.948971,318.872982,454.264476,393.858810,631.940000,357.010000,343.599361,444.811373,678.620000,314.050000,402.860000,390.000000
745.363786,328.143764,454.264476,406.644444,620.827655,351.901624,335.075604,437.139993,677.540000,314.020000,397.494574,390.585157
735.350000,337.990000,454.264476,418.151515,615.944280,344.798534,327.404224,427.763861,675.678498,314.119256,395.898172,396.571663
722.570000,349.930000,453.625194,425.822896,611.970000,335.070000,315.470965,422.649607,674.830000,316.030000,395.898172,397.768965
720.501235,354.691912,452.346630,432.854994,612.940000,332.920000,313.766214,419.240105,675.470000,316.010000,397.893674,398.966266
723.110000,355.100000,452.346630,434.133558,615.210000,335.000000,318.880468,421.797232,676.680000,316.000000,397.893674,397.768965
720.250000,356.940000,453.625194,434.133558,611.948792,339.471216,318.880468,425.206734,674.626188,318.854650,401.485578,400.163567
720.250000,358.970000,459.378729,436.051403,610.173019,344.354590,320.585219,436.287617,674.210000,322.970000,402.283779,403.755471
725.460000,361.030000,460.018011,436.051403,612.370000,348.200000,329.961351,442.254246,674.720000,326.980000,399.490076,406.549174
723.360000,356.970000,460.018011,436.051403,614.250000,350.040000,325.699473,438.844744,677.783117,324.116198,395.898172,406.549174
722.500000,355.000000,458.100166,433.494276,613.400000,350.050000,325.699473,438.844744,678.030000,324.060000,394.700871,403.755471
722.760000,354.910000,460.657293,430.297868,612.920000,351.990000,329.961351,445.663749,677.840000,325.960000,398.691875,406.948274
722.291084,361.120508,465.132265,432.215713,608.397246,360.780488,339.337482,448.220875,676.204653,327.799282,401.884678,407.746475
719.400000,365.010000,465.132265,441.165657,607.953303,359.004715,334.223229,449.073251,675.120000,327.990000,404.678381,411.338379
722.291084,361.120508,456.821602,441.165657,608.841190,352.345567,329.961351,443.106622,676.730807,320.433114,400.687377,410.939278
725.990000,358.970000,456.182321,434.133558,611.710000,349.970000,324.847097,442.254246,679.060000,315.950000,397.494574,404.952772
726.550000,357.010000,456.182321,430.937149,612.280000,346.080000,321.437595,440.549495,680.280000,313.990000,397.494574,403.755471
723.710000,358.920000,456.182321,430.937149,611.170000,343.940000,320.585219,440.549495,679.820000,314.020000,399.889176,403.356370
722.390000,359.170000,455.260000,430.920000,609.950000,343.950000,320.585219,439.697119,678.580000,313.980000,401.086477,404.553672
723.950000,359.080000,454.560000,431.030000,608.397246,351.457681,324.934297,440.944382,677.230000,314.000000,396.297272,404.553672
735.775857,350.445062,455.543039,425.822896,610.200000,356.990000,336.867556,449.468138,678.309272,321.485424,393.503569,404.952772
739.147051,347.073869,455.580000,421.930000,615.170000,364.930000,336.867556,455.718893,677.783117,321.485424,389.911666,408.145576
739.147051,347.073869,448.510940,420.708642,613.699526,364.592034,331.753302,452.877641,675.678498,320.959269,388.714364,409.741977
736.220000,348.900000,444.160000,422.740000,603.932777,363.408186,326.070798,451.741140,673.320000,320.990000,383.126958,407.347375
733.710000,350.880000,439.580000,426.870000,602.670000,362.980000,326.070798,454.014141,669.590000,324.920000,382.727858,408.145576
732.560000,353.020000,434.820000,429.240000,601.920000,364.880000,324.934297,453.445891,664.629246,323.063889,383.126958,411.338379
731.260000,350.980000,433.168179,425.822896,600.790000,366.960000,324.366047,457.991894,663.170000,321.000000,380.333255,410.540178
732.100000,349.060000,430.850000,424.000000,601.590000,367.070000,327.775549,457.423644,661.890000,321.040000,377.140452,407.347375
738.023320,340.893347,428.053926,415.594388,604.290000,368.980000,331.185052,460.833146,662.870000,319.050000,377.140452,406.549174
742.250000,333.060000,424.980000,408.170000,607.370000,372.920000,333.458053,463.106148,662.810000,316.990000,378.337753,406.150073
741.956379,328.532305,417.186137,402.808754,606.596436,372.878973,334.026304,463.106148,661.710000,314.970000,379.135954,405.750973
740.790000,326.900000,418.464700,403.448036,606.040000,372.990000,335.731055,463.106148,660.330000,312.980000,377.140452,406.948274
739.870000,324.990000,415.268291,404.087318,608.076246,377.318405,339.708808,463.674398,666.733865,323.063889,377.140452,406.948274
738.970000,321.050000,410.154038,397.694501,608.980000,379.070000,344.254811,465.379150,661.998471,319.906960,377.140452,405.750973
737.760000,318.960000,405.679066,395.137374,609.680000,381.000000,345.391312,467.083901,660.380000,319.960000,377.140452,405.750973
735.970000,319.010000,402.380000,394.990000,608.870000,381.070000,347.096063,469.356902,658.590000,319.990000,377.140452,405.750973
734.740000,317.010000,399.000000,394.970000,608.700000,382.980000,347.096063,469.356902,657.430000,321.920000,375.943151,404.154571
734.500000,313.030000,398.007685,386.187430,616.067223,387.381117,352.210317,472.766405,661.998471,325.168508,374.580000,402.000000
732.320000,310.980000,393.532713,389.383838,616.150000,391.030000,358.461071,475.607657,661.998471,325.168508,375.544050,404.952772
730.157202,313.923800,391.920000,390.960000,613.699526,390.340738,360.165822,479.017159,662.850000,325.000000,375.544050,408.943776
728.720000,315.950000,389.520000,395.000000,610.739905,388.860927,353.915068,476.175907,663.730000,325.100000,375.544050,408.943776
726.520000,318.000000,386.870000,397.020000,605.116625,387.973041,350.505565,475.607657,661.110000,324.880000,375.144950,408.145576
725.750000,319.980000,387.139896,393.858810,604.610000,387.950000,349.937315,477.880658,659.030000,325.000000,375.144950,408.145576
723.030000,325.980000,387.139896,398.333782,601.950000,387.970000,351.642066,477.880658,656.210768,328.851592,373.548548,411.338379
721.840000,327.980000,386.260000,401.950000,599.880000,387.970000,349.937315,479.585410,654.050000,330.990000,373.548548,412.535680
719.060000,330.080000,385.050000,401.970000,597.380000,387.960000,348.232564,476.175907,652.040000,331.000000,373.548548,412.934781
719.260000,327.970000,384.190000,400.020000,597.240000,388.020000,348.232564,476.175907,651.750000,328.960000,368.759343,409.741977
720.420000,322.010000,382.610000,396.060000,600.440000,387.920000,348.232564,476.175907,653.053839,329.377747,366.840000,406.010000
719.760000,319.930000,380.610000,393.980000,598.901421,388.269003,348.232564,476.175907,652.200000,329.010000,364.260000,403.980000
715.820000,319.900000,376.740000,393.910000,594.430000,388.110000,341.413559,470.493403,651.160000,329.020000,361.740000,402.000000
714.424966,313.361934,366.682882,392.580247,593.574103,382.349761,337.435806,470.493403,645.687670,326.220818,358.920000,399.980000
711.340000,307.010000,364.765037,388.744557,593.340000,378.010000,332.321552,468.220402,644.980000,323.990000,355.660000,395.960000
708.680000,305.000000,359.650783,385.548148,592.790000,375.920000,331.185052,467.083901,643.470000,321.990000,356.387230,400.562668
706.750000,303.020000,358.372220,384.908866,591.580000,375.920000,330.616801,466.515650,641.930000,320.010000,358.382732,398.168065
