pt1_dltres,pt2_dltres,pt3_dltres
4.106761,6.151391,4.155920
2.622428,3.179977,4.129687
2.931763,4.513141,5.835097
2.185101,2.821378,5.888371
0.416777,6.188224,5.756213
0.871799,4.471154,5.489348
3.052940,3.429594,5.431584
3.020977,2.234170,6.131549
2.662777,2.281929,6.495430
4.534096,2.396214,5.918304
3.742613,2.502984,5.405319
3.101661,4.942963,4.764892
4.489900,6.425674,4.764343
2.377722,6.401377,6.219969
2.347131,4.916471,7.674176
1.593469,2.963371,7.668953
2.633040,2.932391,7.658818
2.655430,1.476550,6.272990
2.842648,3.298879,6.283789
1.598068,4.086655,5.906676
1.123979,2.805918,4.450930
2.464456,2.654045,2.998924
1.086473,2.585162,3.014201
1.033447,0.869144,5.673871
4.685498,2.439814,5.954501
4.658534,0.932323,4.463929
4.664689,2.431875,4.512209
4.582138,2.473839,4.525852
2.935367,2.381650,5.505315
2.847414,2.417595,5.501622
3.144837,2.471905,5.755004
5.441387,2.585677,5.750183
4.016543,3.580269,6.029277
0.505038,2.071111,6.021301
0.550697,0.668213,5.803784
0.889644,0.621923,3.879654
7.709470,1.337662,4.140087
6.284825,2.477404,3.941923
4.148222,1.438567,5.309314
4.164261,1.306706,3.705894
2.965882,0.189259,3.987243
2.058954,2.367867,3.191671
2.003412,1.479028,3.680053
2.749134,1.219036,1.388323
2.977577,1.275100,1.196806
2.666297,1.149679,1.182803
2.724847,1.096245,1.195731
4.299397,6.818156,2.992795
4.270579,2.473709,5.609572
3.898041,4.201898,7.019077
3.845733,2.334584,6.210430
3.802600,3.962180,8.476827
4.784792,2.673558,8.083710
3.422364,2.581506,8.402990
3.389744,2.861925,10.015062
4.868269,2.545299,9.081167
3.636959,4.088267,8.694615
1.545492,4.783071,6.778915
2.099065,3.430520,6.724660
3.631326,0.623634,6.706577
3.675200,2.008340,7.571054
5.016506,0.444998,7.039567
3.474050,5.313901,6.684718
3.674590,3.097312,6.269265
3.872731,1.865030,8.450159
4.083431,0.363461,8.803431
3.444006,1.778936,8.920866
4.292267,2.597733,9.462483
3.957567,2.780167,8.982805
3.938945,2.450826,8.982805
3.962426,2.381530,8.982805
2.385897,4.392839,9.307292
2.388487,0.364680,9.185202
3.862025,4.454509,6.264369
3.840986,7.308676,6.244821
4.130285,5.291156,6.883439
3.438422,2.837719,6.228322
6.711279,0.590122,9.298623
8.052145,8.831393,4.430824
6.334002,14.994851,7.000514
5.361240,9.629524,5.956149
1.952543,4.533288,7.568761
3.769295,5.900553,7.307120
3.778904,1.017133,6.569238
5.757499,1.855756,9.528236
1.939630,0.933026,5.795843
0.779236,7.278601,6.282118
3.245331,8.914723,2.047391
3.915936,10.636067,6.404194
2.794972,7.618281,6.565846
5.911062,9.260998,7.052521
6.305005,7.465859,9.392207
5.652147,7.673757,11.964528
5.327099,5.649118,12.166055
3.695485,5.316883,11.728228
2.763211,5.347591,11.487579
2.956238,7.491065,11.533715
1.666933,4.273877,11.483548
0.387484,5.667386,8.065087
1.926182,5.728241,10.071841
4.047535,5.753458,11.173550
3.970303,5.655941,13.589773
4.315561,6.415346,5.041800
4.687131,4.050250,5.725782
2.772471,6.114526,6.022937
1.420930,4.731497,5.725442
1.435986,4.599885,5.638759
5.885750,5.576793,5.639692
2.295602,5.587338,4.632838
2.321342,5.917292,4.679660
1.817949,5.479983,4.651508
4.746865,5.324154,4.112727
6.848397,3.487262,7.825612
5.986358,6.217848,11.989280
2.718350,6.481305,15.577669
0.771195,2.172974,8.088445
4.121417,6.641480,7.821929
1.105729,5.563264,5.197578
2.107305,3.930180,6.563634
3.645931,6.538156,6.583155
3.726375,8.513215,6.254098
1.030360,7.198852,7.102844
0.981825,7.225995,10.416798
0.805882,6.200368,6.222322
0.881848,5.229578,4.841718
0.881274,5.519982,6.610671
1.994747,5.629110,8.122728
2.106837,6.556153,9.583963
0.311566,5.915635,11.079007
0.330079,6.562956,11.145617
1.789641,5.430382,9.577019
1.935374,6.686649,4.595259
0.770437,7.750613,6.167093
2.882583,8.901958,5.025145
1.455073,8.868515,6.379244
2.377739,7.304340,2.716466
1.970441,7.267557,1.557973
1.970336,5.811494,2.760941
1.737114,8.361674,2.935238
3.454551,6.946905,5.408752
4.961631,8.385056,6.811503
7.634184,8.769179,6.883821
6.291519,8.092482,6.851794
5.776372,8.859692,6.357205
4.258949,8.475051,6.363183
2.813385,7.741177,6.381577
2.800104,8.667483,6.405705
2.471504,6.712708,5.275186
5.880673,5.839820,6.172440
5.808850,7.236383,6.963732
2.861276,6.596358,3.918369
2.869652,5.189708,6.701577
1.386421,5.229009,4.517902
2.271041,7.505182,4.454806
0.717336,8.050616,4.368785
3.575815,6.006506,9.072264
5.087342,4.054652,6.289865
6.704513,5.551071,6.831765
6.235482,6.591542,6.937596
5.810376,5.527287,6.476050
5.654674,7.099827,7.045882
5.604019,5.417525,7.333391
4.791399,6.290680,7.305071
6.294393,5.837073,6.407602
6.352720,5.785045,5.495426
6.274802,4.337210,5.162316
7.773217,5.812138,2.446601
7.309915,5.839504,5.582646
4.908262,6.629374,5.570912
5.313227,6.431694,4.829084
6.409287,4.309333,4.516473
6.083020,7.424687,3.771924
5.548624,8.058318,3.687845
6.879780,8.508622,3.810406
6.389077,6.638984,4.496481
7.990267,8.248986,5.530070
6.725290,6.208862,4.160826
6.721839,3.292662,1.125373
8.083870,4.253033,0.726719
8.687399,6.282291,0.601561
9.236445,6.350743,0.606935
9.801555,6.344037,0.565340
9.822880,6.299835,0.566924
9.138475,4.829778,0.593908
6.666660,6.226465,2.035080
6.696836,6.180805,1.785086
8.152764,6.127196,2.124562
8.141468,6.283649,2.169416
9.242811,6.277280,2.204518
