pt1_dltres,pt2_dltres,pt3_dltres
7.073593,4.803507,5.961291
3.945872,5.821922,5.836464
5.488272,4.872839,6.594200
7.258470,7.144846,5.003212
5.812933,7.942191,4.891895
5.462395,7.983383,4.893986
4.589892,7.895406,4.864178
5.857501,8.633836,4.879606
5.852019,5.695638,4.863045
7.305574,5.641655,4.853091
7.643893,6.656406,4.647645
9.033543,8.787306,6.054282
9.349768,9.360618,6.524609
8.482499,4.119032,4.593508
7.825987,5.089314,3.168385
7.817862,4.949062,2.977770
6.343402,6.078280,2.802339
7.960064,4.996209,2.554725
7.922140,4.422729,2.574387
8.175855,4.771441,2.608861
8.172106,4.383554,4.088047
9.183976,6.108178,4.064519
9.155785,6.044416,4.030754
6.394886,6.677356,0.811768
5.048906,7.717099,0.367552
6.358259,6.003109,0.941945
7.331792,11.847208,1.551299
5.946246,8.919307,1.480589
7.144047,7.727252,2.110619
8.506353,9.297684,4.824452
7.030201,9.429066,1.705077
5.155750,9.471669,1.554142
5.699223,9.044266,1.495839
6.192580,6.745414,1.370263
4.782368,7.177083,1.206162
7.328950,6.158390,0.999411
5.021254,7.372563,0.828673
5.784604,8.231928,0.538291
7.249982,8.987892,6.145126
6.039572,11.155126,4.362944
6.994658,9.801483,5.219160
5.464533,6.912261,4.710707
2.178730,7.533377,5.313312
1.793988,9.943281,7.164952
0.470745,8.886214,6.003885
2.479723,9.611349,8.018443
5.531205,7.338093,7.876191
3.643745,1.740190,2.502258
2.629978,7.260040,3.471908
6.765925,6.317435,6.921803
10.950186,7.245402,6.662577
8.025344,8.699757,7.690947
10.840795,8.924960,8.071230
7.495497,7.624902,9.266572
6.960290,7.247792,9.286010
4.308727,7.198063,8.016167
1.908519,7.203489,7.330845
0.259006,8.147616,5.471086
6.723908,5.397319,2.526594
7.606238,1.172397,6.470939
7.844525,0.169251,6.380828
8.385673,10.298823,8.472141
4.245288,5.825962,9.990789
7.487069,7.727417,8.066432
5.171069,10.203288,7.611019
7.042036,8.263036,7.611019
8.277089,3.882476,7.341925
7.020949,6.874140,7.422343
8.286583,9.699511,9.598696
9.091806,8.238272,13.233896
8.805554,7.038852,12.675193
10.187916,2.203016,10.750615
8.682957,3.279767,9.592435
7.421434,7.672021,7.138750
6.800616,8.016163,6.665635
8.257657,8.016163,6.462898
3.042157,9.621301,7.085630
1.883396,9.637407,8.032634
2.002902,6.734038,6.962966
4.750812,4.376090,6.605442
5.845112,5.426336,7.589469
5.338600,5.953971,6.991702
5.059134,5.873132,6.430422
4.503490,8.746683,6.138692
5.409286,8.714148,7.334173
7.699138,11.798388,4.108793
3.752319,5.638568,0.683558
9.655777,13.852278,8.588547
8.960464,14.391701,9.772821
9.994655,12.453318,9.698214
12.705435,14.157288,10.678859
10.180699,11.379118,11.343665
10.559691,15.981766,9.642055
10.255925,11.417017,7.885979
10.597137,10.038523,10.647965
11.091969,10.319286,8.058844
10.790029,8.667252,9.762866
10.567985,9.364313,6.108682
10.560209,7.248726,4.813706
9.481011,8.887597,4.181615
10.193748,8.696664,2.408144
10.729954,9.385981,3.770589
7.964703,10.652931,4.724634
5.003714,9.859338,3.819722
7.016466,12.240283,8.357015
9.455587,8.543469,10.633451
9.065374,9.793232,11.261026
10.254952,8.464740,8.100506
6.627522,9.809864,7.769528
6.548591,4.229094,5.479906
8.052545,1.787970,5.653326
13.271071,4.551579,6.083468
13.873163,9.780911,7.980545
13.362919,11.511502,13.103198
15.716421,10.505280,13.336175
17.785566,11.113143,10.296880
15.931109,11.597611,9.862372
8.535210,14.891911,9.707446
9.762495,12.589779,10.080686
13.037969,9.460517,9.458060
17.409878,9.616778,10.539030
15.159267,15.711461,11.072192
16.240613,14.476012,14.211664
18.451936,14.652726,13.290457
12.382443,10.132478,12.694860
13.960366,7.712604,12.463964
15.553809,6.923667,12.311651
15.465508,9.868633,11.231375
13.350032,7.014191,10.343157
11.107399,4.259254,10.186057
13.422542,4.874539,9.269917
13.177101,8.804889,8.893871
13.549356,7.421958,9.561149
14.694684,7.031913,10.582154
13.387892,9.194411,12.394700
13.471530,7.542480,13.057708
14.194420,5.724028,12.402873
14.494147,7.155366,10.615108
13.625520,5.882357,9.931530
14.407191,9.308881,9.061756
13.757687,8.345959,3.797292
14.101127,7.862470,5.751722
13.366759,4.830331,6.289185
11.940524,5.431603,6.508242
13.366110,4.896908,3.467839
13.501309,6.089047,1.883673
15.300751,11.140923,1.763638
13.878459,14.077155,8.775619
17.953498,7.857251,7.789415
19.626519,8.376633,9.697223
20.897594,6.524109,7.782327
15.292229,4.113875,7.778053
11.936994,5.111298,2.361615
10.499310,4.141604,0.980745
19.193343,12.770311,8.172228
16.234011,5.691737,11.165036
11.977126,3.997547,9.302950
13.305529,6.846799,8.148677
14.256757,6.895001,7.452788
16.735736,7.041870,7.298673
17.107973,9.371247,10.013830
13.646026,8.090322,10.458657
14.825564,2.926750,11.436462
17.606082,2.578242,8.453988
14.712847,2.931918,7.299059
13.795403,3.865634,6.950963
11.822882,5.183899,7.056274
13.859468,0.454407,6.588533
18.084654,3.673971,7.215396
15.881667,3.500820,12.987450
16.349777,6.510211,12.318985
15.849787,2.514148,7.546808
9.674190,0.871349,9.223424
4.366211,2.944790,5.923985
9.757267,5.431557,2.569533
9.384843,4.953652,7.769207
16.062287,2.370539,8.995545
13.550341,2.013847,8.717271
11.471438,2.845496,7.252460
11.854444,2.883570,7.809006
11.677681,1.855301,6.653510
13.415046,5.307761,7.143853
11.901383,3.942214,9.371013
12.931201,0.974437,7.836989
11.696447,1.543772,7.807664
11.594403,0.792366,6.123087
7.891722,0.360615,10.047391
12.089354,1.422141,8.853152
10.848289,0.213195,8.182732
7.209942,1.649081,10.355141
7.961416,0.748092,10.467283
8.477280,0.629718,11.692583
10.998423,0.011533,12.581523
11.474048,1.506712,10.160262
14.463102,0.754330,10.534913
12.499078,2.093047,9.783045
10.920585,2.301425,9.540362
12.010538,2.328079,9.031602
10.981146,2.189738,8.825838
12.739565,1.497956,9.793037
14.540923,1.659263,8.908615
12.195085,0.800654,8.189874
12.556519,0.439985,6.685016
14.915066,0.465650,9.862560
9.312152,2.351471,6.995423
11.188872,1.359643,7.631347
13.534922,1.110232,8.131835
14.299605,1.918873,8.620146
11.948236,2.363412,8.115018
10.406986,0.566361,9.169069
9.492754,0.582330,8.926275
8.291888,1.597435,8.882052
6.195631,1.782133,8.752411
7.216556,1.647477,10.398855
7.007502,1.483731,8.909257
8.921127,2.799366,13.124431
8.548433,1.688565,12.910959
8.987615,0.599308,12.188247
8.945661,0.560078,10.003125
8.756125,0.297835,10.204193
9.981552,0.157464,8.387550
6.820778,0.108548,6.853672
12.376048,0.056370,6.978780
10.001073,0.143771,6.807836
12.644616,0.090355,6.137153
8.673575,1.327814,6.434830
6.283120,0.727995,6.015139
9.332763,0.180445,7.503064
9.157784,0.325914,7.904150
8.516206,0.366604,8.009913
6.946984,0.037079,5.997280
10.003777,3.227971,8.517974
5.853648,3.753459,9.300409
4.759594,0.524248,8.591828
2.535270,0.487084,8.165554
2.235117,0.721816,9.437130
3.620106,0.786973,5.798763
4.883273,0.273542,4.913358
4.576352,1.571865,5.015014
1.052791,2.118896,4.913292
2.052415,2.131758,4.370127
0.765679,3.651241,4.370635
1.096269,0.433420,3.290242
2.026072,1.991859,2.372512
1.859983,1.904898,1.652480
1.648662,0.563840,2.008507
6.804894,0.514801,1.955139
8.342990,0.474731,1.667279
7.054582,0.254277,1.253397
4.823839,0.544079,1.254909
3.479682,0.492254,1.243159
2.079886,0.893259,0.125719
