pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
33.835087,-19.099346,17.494274,5.815734,-22.507228,20.710469,22.085333,-25.145210,18.126854
33.963436,-19.154059,17.402655,5.797575,-22.231659,20.471335,21.893591,-25.172952,17.526644
34.025600,-19.732768,17.449570,5.782782,-22.339769,20.644651,21.866415,-25.423325,17.564049
33.090015,-19.127934,18.195380,5.516313,-22.491637,20.311635,21.605251,-25.458996,17.545629
33.059496,-19.048150,18.573057,5.449640,-22.414825,20.146154,21.584937,-25.413003,17.650882
33.066480,-19.199617,18.969088,5.457714,-22.074847,19.965668,21.577991,-25.340769,17.772500
33.098935,-19.111895,19.203374,5.497630,-21.719242,19.817815,21.571881,-25.286071,17.863943
33.115397,-19.026911,19.334409,5.427302,-21.777338,19.707417,21.357268,-25.274113,18.183589
33.079476,-19.073415,19.237162,5.353443,-21.804486,19.608399,21.269326,-25.277782,18.171966
32.981410,-19.392531,19.416668,5.365725,-21.902472,19.546398,21.122851,-25.243687,18.203664
33.184850,-19.733356,18.988639,5.299022,-21.705437,19.453140,21.095110,-25.277633,18.146936
33.222396,-19.930447,18.956394,5.335387,-21.731867,19.420302,21.254879,-25.573586,17.839823
32.828340,-19.428852,18.902434,5.269999,-21.738289,19.423174,21.395858,-25.681992,17.407960
33.411863,-20.016414,19.057305,5.493607,-21.025607,18.817920,21.180024,-25.283431,17.650921
33.156687,-19.925463,19.006243,5.444733,-21.677516,18.816177,21.117231,-25.067323,17.591126
33.111440,-19.865397,19.091896,5.220394,-21.884101,19.151889,20.917992,-24.887189,17.849780
32.909973,-19.981865,19.634301,4.867914,-21.988439,19.961547,20.893088,-25.165753,17.990688
32.749921,-19.905802,20.162460,4.467388,-22.133957,19.865060,20.888467,-25.206194,17.998233
32.374249,-20.034294,20.274535,4.408370,-22.637277,20.219071,20.600087,-25.381155,18.263438
32.115871,-19.945149,20.393036,4.004170,-23.270274,20.361428,20.465218,-25.474335,18.170995
31.909115,-19.938960,20.380369,4.187738,-23.598423,20.223076,20.386560,-25.604615,18.027262
31.794587,-19.358650,20.234035,4.233581,-23.644233,19.822364,20.273548,-25.742447,17.796879
31.595135,-19.246853,20.031839,4.148638,-23.398021,19.842072,20.132516,-25.422976,17.636540
32.080297,-19.718005,19.529397,4.261843,-22.909123,19.939163,20.306307,-24.752121,17.730486
32.001758,-19.401584,19.639787,4.386334,-22.456531,19.910922,20.306307,-24.752121,17.730486
31.943183,-19.436525,19.492550,4.427548,-22.432296,19.984469,20.153795,-24.664535,17.959965
32.043654,-19.398378,19.828585,4.578510,-22.275134,20.201259,19.987554,-24.909049,17.880204
32.789321,-20.160114,19.463359,4.319876,-23.369273,19.828436,20.144307,-25.127205,17.957826
32.996694,-20.165528,19.563272,4.129967,-23.881275,19.110604,20.513013,-25.418764,17.766448
33.621315,-20.119610,18.288563,4.600968,-23.288440,19.271788,20.884384,-25.598796,17.524429
NaN,NaN,NaN,5.490906,-23.742826,18.563035,21.328260,-25.658685,17.127612
33.596999,-19.075425,16.653724,5.549458,-23.715719,19.266198,21.861467,-25.602867,16.462729
34.289233,-18.844865,15.342134,6.486143,-24.066767,18.616954,22.310483,-25.331493,15.905107
34.795139,-18.379293,14.531062,8.065856,-20.863794,21.633131,22.759355,-25.030117,15.556162
34.942985,-18.377708,14.604797,8.878535,-20.239018,22.064992,23.428948,-24.694631,16.057088
35.272789,-18.318133,14.066195,9.286741,-19.819779,22.026313,23.949507,-24.624588,16.314445
35.119236,-18.237601,13.450066,9.881646,-20.878272,22.828620,24.217385,-24.594433,16.344244
35.183653,-18.170205,12.826758,10.157383,-20.925294,23.330678,24.301679,-24.563511,16.558630
35.280731,-18.019226,12.016078,11.190458,-21.127919,24.865276,24.533296,-24.633730,16.551028
35.245088,-17.915407,11.219261,12.614866,-20.094288,26.244554,25.301548,-24.720559,15.692231
35.265395,-17.889847,10.194527,13.213618,-20.235089,25.223839,25.499891,-25.433481,15.112036
35.063798,-17.675568,9.554093,13.641513,-20.198059,24.210054,25.606606,-24.500561,15.258779
34.785210,-17.724695,8.492168,13.675500,-20.497178,24.697054,25.907730,-24.616992,14.531887
34.882875,-17.957335,8.357705,14.398358,-18.902211,24.265479,26.144653,-24.001249,15.539081
34.211696,-17.338091,8.237525,14.725124,-18.937662,25.027746,26.231430,-23.418624,16.103151
34.413720,-17.315806,8.969874,14.979346,-18.408678,25.591224,26.052023,-23.686674,15.374240
34.867486,-17.911222,9.397250,14.983539,-18.495890,25.685453,26.621117,-23.779243,15.192007
34.621768,-17.934060,8.862072,15.011825,-18.593014,25.861534,26.028064,-23.486785,15.538542
34.463013,-17.688377,9.036675,15.279885,-19.328298,25.977107,26.246727,-24.139571,14.872997
34.388260,-17.559426,8.687390,15.541099,-19.676682,25.907043,26.304022,-23.857815,15.140093
34.443657,-17.596450,8.705820,15.734676,-19.461253,25.503795,26.537119,-23.746298,15.254903
34.458567,-17.635526,9.018376,15.888796,-19.526075,25.412100,26.632255,-23.879535,15.408126
34.405037,-17.609010,9.064780,15.810170,-19.468233,25.758883,26.531391,-23.981723,15.228409
34.339862,-17.751718,9.176987,15.905475,-19.391365,26.180150,26.473833,-24.112571,15.012755
34.497849,-18.179591,9.225238,16.084894,-19.698253,26.369253,26.690520,-24.112782,15.719671
34.471608,-18.133912,9.320129,16.298012,-19.668803,26.843554,26.732093,-24.087042,15.814999
34.232558,-17.894888,9.669033,16.421476,-19.622890,26.961713,26.743000,-23.984718,15.636663
34.452162,-17.564874,8.960754,16.670270,-19.566852,27.081889,26.842719,-23.855980,15.402029
34.426488,-16.664124,6.457252,16.915547,-19.512176,27.188815,26.864514,-23.738572,15.166804
34.299278,-16.870220,6.219799,17.209103,-19.548887,27.373296,26.675700,-23.850027,15.718443
34.477223,-16.936109,6.494468,17.891434,-19.658759,26.748631,26.899773,-23.997139,15.801396
34.535752,-17.188031,6.807284,18.096830,-19.334942,26.919142,27.019386,-23.948754,15.882904
34.525489,-17.169287,6.850039,18.458978,-19.130204,26.776942,27.190045,-23.957122,15.890790
34.478171,-17.218691,6.751255,18.852395,-18.891885,26.838430,27.410995,-23.895993,15.661872
34.667910,-17.183946,6.403616,19.224570,-18.479884,26.839602,27.636163,-23.936708,15.623837
34.825725,-17.207874,6.056775,19.330725,-18.252992,26.522455,27.602268,-23.858069,15.503439
34.899855,-17.187326,5.730234,19.292911,-18.300221,26.076692,27.646496,-23.861111,15.572189
34.953626,-17.049909,5.229640,19.173773,-18.450892,25.835941,27.776629,-23.599248,15.302616
34.869658,-17.005822,4.535270,19.109011,-18.452975,25.466496,27.822116,-23.360772,14.967406
34.310235,-16.800218,4.061149,19.266704,-18.025769,25.111746,27.690437,-23.334426,14.272376
33.932858,-16.806538,2.878044,19.416054,-17.331561,24.481478,28.121680,-23.192365,13.016530
34.176515,-16.105518,4.181877,20.434411,-16.460767,26.031945,28.007725,-22.630619,13.395213
34.706271,-17.047329,4.683842,20.621798,-16.518244,25.956419,28.092309,-22.534449,13.631140
