pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
26.241438,-14.154303,6.973966,0.849425,-16.654720,17.062930,14.823811,-21.031956,11.322517
25.125305,-13.495850,5.896366,-0.389893,-17.726134,17.909133,14.441296,-20.907822,10.781810
25.432986,-13.205483,6.114634,0.822651,-16.182624,19.498125,14.608227,-20.564632,10.931083
24.541777,-13.032984,4.392432,0.608368,-15.995178,19.714851,14.395458,-20.015131,10.417418
24.607664,-12.555985,4.455016,1.790063,-14.693602,19.946506,14.380225,-19.778293,10.194980
24.664609,-12.231511,4.857580,1.786864,-15.659343,18.267289,14.586020,-19.612698,9.952857
23.780591,-12.161634,4.437203,2.138583,-15.968524,19.620339,14.567422,-19.465211,9.783836
24.958002,-12.553326,2.947256,2.449983,-16.089983,19.119820,14.744451,-19.756114,9.733716
25.054673,-12.468890,2.108503,2.081559,-15.633190,20.012579,14.855686,-19.811934,9.625264
25.854178,-13.207225,3.185601,3.001007,-14.294810,20.672941,15.430885,-19.590939,9.333248
26.205770,-13.693290,2.406977,3.668148,-13.273060,19.760288,15.697447,-19.198657,9.252800
25.274386,-12.211493,3.353151,3.203919,-13.790056,18.970749,15.416123,-19.051378,8.812158
26.037476,-12.379133,4.697831,3.094817,-13.989342,18.801731,15.674925,-18.948292,9.328076
25.486854,-12.953979,3.378400,3.125447,-13.913218,18.976082,15.836800,-18.895713,9.429554
25.754100,-12.979669,3.623448,3.424013,-13.781782,18.574422,16.351652,-19.059786,9.240870
25.859065,-12.525296,3.249551,3.679166,-13.873501,18.340210,16.383000,-19.084972,8.824349
25.826169,-12.257642,3.310739,3.683386,-14.038505,18.801550,16.305858,-19.148225,8.694002
26.147394,-12.241533,4.022637,3.842548,-14.036105,18.859334,16.396818,-19.301672,9.194371
26.797139,-13.124245,3.597895,3.596922,-14.115924,18.414519,16.607667,-19.187528,9.428547
27.460642,-13.132263,3.948520,4.618932,-12.885746,16.410650,17.070467,-19.253288,9.358318
27.731633,-13.081801,3.984181,4.801243,-12.524429,15.926752,16.951880,-19.355147,8.257841
