pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
35.444054,-21.320954,20.487107,12.029940,-27.643922,30.228149,24.137449,-28.778561,23.642967
34.527648,-20.424919,22.012645,10.697556,-29.431083,32.554978,23.710927,-28.734236,24.431172
34.065171,-21.154396,23.506875,10.612796,-29.980898,32.909036,23.732499,-28.848180,24.418804
34.197745,-21.793221,24.742390,9.809808,-29.146740,33.775902,23.829296,-29.555859,25.131601
35.151426,-22.853847,24.556887,9.340076,-28.559919,33.977529,23.818628,-29.847240,25.312766
35.497800,-24.388233,24.653339,8.593579,-29.627291,32.820290,23.864151,-30.297300,25.738815
34.843983,-25.246438,28.097478,6.951968,-30.663329,31.564533,23.764492,-30.688378,26.244522
35.051703,-26.744354,28.911953,6.504927,-30.305461,32.231436,23.756499,-30.974013,26.483465
35.668026,-27.936990,28.382781,6.500108,-29.181950,32.096478,23.489865,-31.869949,26.809362
34.996808,-28.220640,28.418229,7.590822,-29.203540,31.627015,23.385425,-32.216489,27.179309
35.075134,-28.013176,28.485530,7.922130,-28.509747,31.112981,22.818582,-33.364359,26.392778
35.199186,-27.829280,28.474426,9.039604,-28.311699,31.197111,23.613244,-33.838544,25.585276
35.339206,-27.595614,28.509252,9.308214,-27.948176,31.649683,23.868201,-33.714061,25.222152
35.844715,-26.757421,26.678453,8.760342,-28.304417,30.549142,23.523162,-32.987154,25.218736
35.455800,-25.290809,26.751959,8.688419,-28.007907,30.747905,23.139592,-32.172697,25.476219
36.096304,-24.593392,25.856453,9.168816,-27.051821,30.413452,23.714784,-31.120590,24.463787
36.492198,-24.434957,24.557750,9.394331,-26.857109,30.282188,23.872766,-30.502812,23.988799
36.412059,-23.828063,23.804247,9.832155,-25.795339,29.324117,23.905331,-30.332757,23.409632
36.412559,-21.840065,22.990276,9.600050,-23.676181,26.098866,23.864357,-29.402819,22.573901
36.371483,-21.064272,22.704524,9.746827,-19.421563,22.142496,24.377282,-27.047475,21.370660
36.889836,-21.094824,21.996293,10.282243,-18.435720,21.818962,24.657335,-25.617916,20.644222
37.058906,-18.864115,20.966237,10.406426,-18.366510,21.227776,24.239180,-25.128140,21.164433
36.178009,-18.865404,20.158847,9.989913,-18.576135,20.812611,23.906143,-24.324014,21.155973
36.105691,-18.413837,19.771767,9.869819,-17.394070,20.905918,23.763967,-23.489204,21.076099
36.656634,-18.698570,18.691567,10.260081,-16.052296,20.437936,24.603050,-22.998448,19.768223
36.942051,-18.544886,17.540810,10.145860,-16.038823,20.085822,25.033975,-22.733911,20.326845
37.020492,-18.186261,16.687639,10.188579,-16.207027,19.511442,25.003182,-22.667026,20.157373
37.177963,-18.001707,15.569720,10.348727,-15.900308,19.694334,24.841520,-21.904520,19.115361
37.626899,-17.879677,15.094314,11.430266,-15.346015,20.063142,25.661150,-22.040338,17.713201
37.012537,-16.976725,16.334117,11.961800,-15.298416,21.156361,25.953418,-21.550729,18.195127
37.669328,-16.830136,15.529762,11.762222,-15.573265,21.686586,25.577227,-21.460903,18.985765
37.650282,-16.912475,15.891516,11.593383,-16.467748,22.070682,25.645072,-21.669029,19.347173
37.662622,-17.155061,16.594561,12.375058,-15.331148,23.273552,25.836166,-22.249953,20.232988
38.563994,-18.292513,16.401542,12.805971,-15.434924,23.995964,26.655618,-22.829586,19.589809
37.073998,-16.917049,13.540655,13.609297,-16.091297,25.723942,26.960816,-23.630189,18.137162
35.842816,-16.172850,10.564492,14.357802,-17.434354,28.086288,26.171022,-23.353231,18.487895
33.816586,-15.477906,7.875173,17.522442,-17.419279,35.168607,27.324048,-22.522540,20.996334
35.963610,-13.727154,12.159756,20.410353,-15.831050,36.695855,28.046535,-21.571294,22.143139
39.411234,-15.182364,12.516374,21.825123,-16.008827,31.125931,30.184989,-21.666476,21.251737
40.760073,-16.875012,10.327840,22.317997,-15.265529,29.150186,31.485406,-22.732609,19.795274
39.242997,-16.238102,9.789567,22.309228,-15.862114,29.747367,31.689189,-23.027106,19.107850
38.283649,-14.861850,10.838657,22.202745,-16.825617,31.430371,31.651822,-23.079706,19.031557
38.650429,-13.905587,11.456055,22.561676,-16.824770,31.526183,32.238648,-21.862209,20.496596
40.064706,-15.393996,9.786749,23.751659,-15.656352,31.082162,32.657610,-20.889117,20.979777
39.449682,-15.543649,6.852269,25.143208,-15.962077,30.587388,32.688994,-22.244556,17.881598
38.899345,-14.461664,6.005751,25.440111,-15.805400,31.811170,32.289499,-21.377141,17.694489
38.340473,-13.428478,7.280402,26.673386,-15.077471,33.997062,33.159351,-19.983491,19.293566
39.180803,-13.700229,7.110866,27.790664,-15.276638,32.143555,33.706041,-19.331217,20.541143
39.919676,-14.386981,6.498897,27.839702,-14.259435,31.615481,34.213332,-20.985173,17.887381
40.465895,-15.067304,5.656964,28.177885,-14.186688,32.754365,34.795515,-21.633807,17.133560
40.431958,-14.486768,6.347929,28.811260,-15.787800,33.333448,34.936523,-22.441288,17.068174
40.184345,-14.095848,6.803925,28.919896,-16.698573,32.533682,34.966019,-22.514279,17.212156
39.950306,-14.959346,6.264503,29.082673,-17.395068,32.587819,34.646647,-22.178516,18.162491
38.846905,-14.374575,7.226553,28.909649,-17.757933,33.434887,34.648686,-21.948809,18.537028
38.177459,-13.234176,8.838516,28.858710,-17.954552,34.160053,34.730703,-21.844026,18.720821
39.054159,-13.525553,9.146356,29.470648,-17.594709,34.396400,34.940412,-21.801111,18.819609
39.742866,-13.789285,8.893610,30.390047,-18.101320,33.621480,34.966002,-21.768177,18.876789
40.279880,-14.790819,7.502953,30.232725,-18.118149,32.931786,34.781499,-22.000379,18.458792
40.824645,-15.600250,6.825205,30.005717,-18.099900,32.841122,34.922076,-22.276097,18.034271
40.859211,-15.231164,7.451251,30.030666,-17.866930,33.207294,34.915068,-22.255913,17.986557
41.329018,-15.165616,7.876698,30.087501,-17.624225,33.629152,34.933941,-22.258174,18.057966
41.856609,-15.701393,7.303005,30.235750,-17.843536,33.296561,34.844505,-22.376144,17.860588
42.055076,-16.319791,6.800329,30.324579,-17.948556,33.134370,34.752248,-22.493165,17.651872
