pt1_dltres,pt2_dltres,pt3_dltres
4.966617,0.972935,5.335706
4.895796,2.513573,5.478796
4.910171,1.200575,4.532814
6.014869,2.775534,3.796216
5.124091,2.459371,6.703658
6.037623,2.410020,5.414410
6.702451,2.291886,4.972321
4.073918,3.734346,4.526482
5.634673,0.512685,4.481087
5.423443,0.661128,4.488921
5.153969,0.907550,4.482600
4.394364,1.971771,4.476550
2.951973,2.056342,4.460804
2.980707,2.012512,5.452434
4.323401,2.049166,6.779366
3.557873,2.796256,5.149298
4.409776,1.021196,2.655022
5.233007,1.026859,1.944551
4.912093,1.178900,1.576644
4.186731,2.814207,0.729935
3.625161,3.403238,0.910785
4.732338,2.638460,0.546790
4.706308,2.044825,0.320025
3.719333,3.484066,0.123639
2.598882,0.517959,0.767275
2.678946,2.993670,2.030096
2.801325,1.670318,2.209567
1.411752,4.617837,0.888228
1.362034,3.447866,0.648492
5.192606,5.688019,0.703007
3.636151,3.598323,0.770184
2.931631,2.145708,0.867422
1.798381,4.859138,0.379349
2.588345,2.328852,1.656897
3.308481,4.899276,1.679406
1.806956,3.518679,1.351819
1.739260,2.027995,1.898350
2.038136,7.105545,1.947036
0.944354,5.622571,0.515140
6.754392,6.063614,0.361622
3.230398,10.497993,2.234207
2.995981,4.288752,0.700288
2.570679,8.609589,4.249958
4.088724,7.405622,2.822248
3.911605,5.954947,2.785561
3.312977,7.951828,2.739236
4.872757,2.873275,4.355760
3.516190,1.507676,7.494764
0.827385,1.594857,5.309679
7.278490,2.701220,5.309679
9.069115,2.593835,5.764746
5.380472,1.306491,4.128771
5.921641,0.064342,3.638291
5.873311,3.684465,2.682392
10.449049,3.621748,3.932074
7.114501,2.249565,2.475467
3.969442,1.005239,3.400980
7.588988,0.485736,2.888426
4.970229,0.282039,1.119731
4.996906,0.421906,0.304511
7.246924,0.578052,4.400766
6.143107,1.483301,6.555168
5.162312,2.277045,6.529271
5.446858,2.202107,6.529271
4.477952,0.839099,5.779462
4.518322,3.074088,6.293683
4.553621,3.110419,6.376150
6.543579,3.995611,6.713841
5.685893,4.188990,6.921030
4.657784,2.023919,5.959079
3.174921,0.700333,4.140871
1.008806,0.325672,4.113090
5.162862,0.357041,8.981740
3.384012,1.527736,6.440345
5.550358,1.643030,4.771993
6.475283,2.883167,5.516674
4.988596,1.478542,4.036900
6.606927,1.257461,3.625413
9.207971,1.158378,2.047799
6.192787,0.710034,2.204175
7.676759,0.738303,0.835378
9.117945,0.490715,0.829249
4.062475,0.303458,2.165431
2.558466,1.354137,2.920966
2.363014,1.332679,2.059662
4.510510,0.019322,2.009095
5.061165,0.091690,1.072587
5.535749,1.905856,1.284243
6.692610,1.821165,0.264559
7.059591,1.792150,0.549842
7.934478,1.651252,1.722847
5.969470,4.560989,1.147617
5.886436,3.339499,0.014549
3.112839,5.285355,1.930220
1.042063,2.619235,1.726981
1.964963,3.684726,2.263875
0.617285,6.698155,2.724233
0.796908,6.870832,2.587327
4.284544,10.201773,3.637396
5.503729,7.119251,1.429339
6.723872,11.201487,0.428771
4.975049,5.538985,1.902198
2.714716,5.417490,0.269579
1.188880,3.152447,0.620155
4.240587,5.557606,3.084315
1.626408,5.259812,4.491136
1.689752,6.261892,3.524917
4.155547,9.012954,4.414983
4.036647,14.251071,4.291831
1.111233,13.121616,0.943673
0.622033,10.881745,1.115938
1.157335,9.577835,0.530341
2.092932,8.179816,0.509844
1.052185,5.299327,0.458958
5.905208,7.253701,0.853591
4.356314,8.333381,3.797526
2.970147,6.012196,4.147464
1.352977,2.990987,5.938975
0.288514,2.940278,4.291651
2.141046,3.553691,4.313269
0.967828,4.866042,3.869577
0.445372,3.064936,3.060184
0.476245,0.819045,1.612607
0.272579,3.500486,0.172166
1.592293,2.786635,1.705665
0.935078,2.876833,1.743051
0.725265,3.251550,2.607058
1.173660,1.746677,1.784665
2.732610,5.285611,1.821120
2.696257,5.281943,4.456476
3.866192,12.115236,3.416806
2.148516,3.781735,3.546139
0.592601,5.428268,3.565494
1.745515,0.518199,3.682485
6.387076,2.961373,4.121242
7.329211,1.449351,1.470595
5.198188,1.554123,2.866740
5.904324,2.975338,4.240625
3.170407,0.147722,5.649432
5.064860,0.989612,5.832378
4.335783,1.479559,3.402285
5.038015,2.483745,4.402975
6.338032,1.305023,2.950256
3.740720,1.181483,2.902601
4.909904,3.152238,2.909575
8.096219,4.606007,8.610471
7.611649,2.863303,4.267579
10.193490,2.815186,5.220068
7.558896,7.025705,6.646716
1.121027,2.125281,4.929714
2.213093,2.626665,3.656333
4.668136,3.717965,3.109684
2.049182,1.982567,1.889140
5.918084,4.871648,1.707508
8.356483,3.524289,1.564529
9.871579,1.805140,1.474418
9.402543,4.363087,1.419333
7.768686,4.303905,1.431107
5.874859,5.818147,1.530882
7.255698,3.419164,1.564441
5.971547,2.724900,2.901065
6.751134,2.429838,4.891844
7.174222,2.399278,3.825179
8.549022,4.693861,4.292887
9.969516,4.272120,5.963392
8.583763,4.110979,6.295148
9.040378,2.674303,3.860701
6.303565,1.314847,5.241719
6.177432,4.821593,4.340001
6.200712,7.115690,4.383114
9.271326,7.005863,3.538648
8.348825,1.668736,2.014303
9.422924,1.395696,2.071109
8.617813,1.418639,2.131539
7.385858,1.533705,2.299152
8.007748,1.643254,2.426900
6.295462,3.006082,2.489426
5.240671,2.117211,2.652093
6.269394,1.563268,2.825589
6.910537,2.359996,6.689543
7.424596,2.521312,6.430967
8.737215,2.550208,7.820385
6.220071,2.518310,7.461449
2.309824,2.613923,6.948062
4.026702,2.652144,6.856749
2.960119,2.673813,7.478692
1.952466,1.978968,9.589734
0.415016,1.761038,9.357955
3.362770,3.239922,10.803928
2.667106,2.719845,10.849670
2.642810,1.343933,5.918476
1.217702,2.352389,7.175837
1.410051,0.169596,7.021091
2.395315,2.019628,5.095682
0.602516,0.636590,5.265189
2.142182,4.806106,3.788350
2.091243,4.598697,3.500397
0.939135,3.080147,4.653159
4.344946,1.883387,5.382936
5.326908,4.638481,8.830638
5.614663,2.933972,7.980578
3.309640,0.996991,3.901274
7.949525,1.813433,4.562431
7.214634,1.767115,4.752986
10.248835,2.033853,4.442430
8.075283,1.757098,1.812574
4.572522,1.860437,1.693460
5.964466,4.611643,1.671468
6.637739,6.419055,3.690197
7.689211,2.863626,3.942292
4.634175,0.999481,4.625380
6.944423,2.987021,4.418378
6.295709,8.662329,7.265624
8.282291,8.407553,6.054058
6.515424,0.232227,6.449286
5.454482,2.069593,6.355276
8.122097,2.194542,4.689033
9.397890,0.709905,5.701325
11.204061,2.236998,6.829541
8.179739,2.098671,5.117804
7.105117,0.589312,3.036364
7.145497,0.488236,1.992290
8.009394,4.026840,1.624005
9.089682,5.514619,2.960314
10.420613,1.198957,2.773647
10.820367,1.642389,2.921299
12.056207,1.641549,2.417234
10.182951,10.281968,2.808373
6.444687,0.746980,5.029911
3.756676,0.891377,5.169616
4.102514,0.025007,1.046576
4.215096,2.543339,0.313769
6.026219,1.964402,0.885419
6.966545,5.563661,6.676840
4.433419,2.488641,4.934036
3.742012,1.508697,2.869509
2.745076,1.207186,2.858931
1.236834,2.500332,3.794435
6.755250,1.563639,6.098815
14.193899,5.243318,3.788322
12.590846,1.190602,5.225031
7.055541,0.523635,4.890426
7.680915,2.034774,5.989392
4.637920,2.330382,6.745018
6.027167,2.395094,5.671517
7.136904,1.045919,7.037539
7.022127,1.125175,7.300645
6.531343,1.333089,7.595316
6.080707,5.804588,4.925731
8.266190,0.103725,5.366443
8.250758,2.822410,2.538617
8.151717,0.707667,3.306469
8.784100,0.432923,6.117452
10.049118,0.044506,4.981529
7.122898,1.973289,3.932725
6.958732,4.216004,4.598601
5.979132,6.836002,3.853859
6.245180,4.860064,2.403999
6.381666,2.670543,0.989892
8.961638,3.440104,0.863056
6.873220,3.498115,0.569829
1.471858,2.551833,2.085596
1.934546,1.416896,3.635769
