pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
56.324646,-26.317282,20.721926,34.439852,-28.162022,32.677878,45.906283,-33.759913,21.822935
55.161959,-25.503976,21.545706,33.027290,-29.767848,32.740947,45.283487,-33.416039,22.560391
53.008528,-25.239678,21.882615,30.951310,-31.666659,33.159935,42.523298,-34.160151,24.024161
50.436799,-24.452052,24.267906,28.830176,-32.372296,33.646365,40.697122,-35.493829,23.498862
49.369693,-26.355200,22.891314,26.313845,-34.252349,33.362949,40.200426,-34.721836,25.302404
48.383808,-26.318543,23.367480,25.200070,-33.963656,31.785860,38.254975,-34.412023,26.177768
48.440866,-26.387910,22.899820,26.073891,-30.894939,32.091824,39.329992,-34.888938,23.508549
48.731971,-26.026350,22.253141,25.420806,-29.143595,30.717648,38.489296,-33.116250,22.044316
49.469822,-26.612228,21.971104,25.467327,-26.449292,29.476757,38.209836,-32.790170,22.390027
50.091122,-26.399064,21.907621,25.557277,-24.939188,26.909145,38.065905,-32.227853,22.424233
49.592862,-25.137790,21.957367,24.357441,-24.363799,26.788665,37.674786,-31.209438,22.286611
49.535583,-25.092912,21.667243,24.216448,-25.357957,26.184050,37.511592,-31.125442,22.190099
49.890363,-25.362306,21.811271,25.367296,-24.735969,27.743532,38.621613,-31.767073,20.877795
49.864825,-25.413971,21.766594,24.741873,-25.758579,26.698181,38.234674,-31.228223,21.699319
50.028027,-25.544821,21.748499,24.682031,-26.029418,26.677102,38.324735,-30.977033,21.767738
50.051312,-25.016172,22.068548,24.561586,-26.745248,26.773375,38.426559,-31.047927,21.656266
50.033274,-25.109510,22.051228,24.050573,-28.356394,25.471034,38.797181,-32.005308,21.082956
50.435358,-26.065053,22.250733,25.315354,-29.148966,27.156097,39.128904,-33.001047,20.934550
50.503733,-26.625177,22.935900,25.367426,-29.128464,27.305759,39.251247,-33.447267,21.163717
51.167200,-26.557009,21.185350,25.388022,-28.574567,27.066156,39.419961,-33.037730,20.923389
51.167503,-26.324222,20.961726,26.090678,-27.641416,27.145583,40.162596,-32.985905,20.323739
