pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
58.214440,-21.455261,-13.431204,54.296108,-20.161366,20.471169,54.675847,-25.373804,2.322742
58.203059,-21.495467,-13.425852,54.223829,-20.090186,20.459794,54.147526,-24.761666,2.956087
59.405734,-22.465313,-15.128892,54.204947,-19.736170,20.317312,54.170851,-24.726756,3.017246
58.974257,-22.484646,-13.794048,54.254483,-19.945374,20.324672,54.188546,-24.700273,3.063642
59.093714,-22.861011,-13.678007,54.163280,-19.515058,20.323127,54.226460,-24.642926,3.162220
59.002899,-22.369599,-13.612854,53.772056,-20.032964,19.792812,53.989280,-24.351482,3.302416
58.914632,-22.275577,-13.257340,53.470747,-20.026330,19.739920,53.840192,-24.323002,3.328377
58.800075,-22.218532,-12.982221,52.799890,-19.559678,19.637273,53.826378,-24.344193,3.293104
59.137690,-22.252302,-13.194189,52.493362,-19.088137,19.735414,53.692652,-24.148057,3.286473
59.108664,-22.298537,-13.273498,52.333537,-18.495190,19.845593,53.638407,-24.108393,2.977944
58.968726,-22.189948,-13.109073,52.162057,-18.391340,19.965399,53.600135,-24.162922,2.874659
58.645956,-22.040871,-12.898852,51.982026,-18.304309,20.048714,53.532038,-24.266034,2.699326
58.668083,-21.446126,-13.095550,51.799751,-18.194480,20.209940,53.512677,-24.294837,2.648764
58.710223,-21.381116,-12.978156,51.444757,-17.969556,20.183319,53.528004,-24.272034,2.688792
58.743778,-21.329350,-12.884678,51.104324,-17.495043,20.529378,53.527892,-24.272803,2.689334
58.491444,-21.353889,-12.351090,50.754999,-16.829134,20.557517,53.313881,-24.091946,2.964391
57.967321,-20.761005,-11.782519,50.677011,-16.935388,20.362515,53.304444,-23.959734,2.865441
57.554560,-20.335853,-11.327391,50.465399,-16.692064,20.271715,53.309291,-23.952545,2.878074
57.630315,-20.541622,-11.661880,50.283943,-16.483704,20.174917,53.273635,-24.006033,2.785980
58.009316,-20.734460,-12.349142,50.086049,-16.487536,20.056663,53.138503,-23.809408,2.774115
58.130617,-20.777093,-12.604653,49.883728,-16.546537,19.980725,53.147395,-23.796242,2.797270
58.108827,-20.622351,-12.750485,49.753229,-16.592517,19.895021,52.919212,-23.708821,3.069389
58.144187,-20.567627,-12.653428,49.842302,-16.802483,19.566286,52.921418,-23.706768,3.076785
58.682227,-21.402847,-13.202122,49.859656,-17.030226,19.622844,52.928703,-23.696003,3.095712
58.962964,-21.710492,-13.487005,49.878145,-17.015189,19.588633,52.877906,-23.651644,2.798792
58.954279,-21.724509,-13.510337,49.871214,-17.002044,19.595122,52.838209,-24.000168,2.841755
58.943373,-21.741400,-13.540801,49.824123,-17.016011,19.574803,52.872615,-24.155430,2.634410
58.755053,-21.333975,-13.680471,50.018084,-17.177655,19.327255,52.912885,-24.148352,2.288018
58.480409,-21.435604,-13.887706,50.175780,-17.288097,19.168735,52.927727,-24.040398,2.088432
58.253724,-21.460748,-13.964520,50.652247,-17.207079,18.892589,53.099854,-24.053001,2.088110
58.206297,-21.532607,-14.098351,51.025362,-17.289734,18.740541,53.802240,-24.555720,1.365561
58.198484,-21.544631,-14.120091,51.500928,-17.329350,18.499538,53.820167,-24.527735,1.410919
58.088860,-21.390129,-13.870159,51.960819,-17.151119,18.652147,53.718138,-24.427977,1.561986
58.081938,-21.400199,-13.890324,52.194307,-17.364422,18.338315,53.378949,-24.325473,2.003525
58.045966,-21.455480,-13.990277,52.431524,-17.694314,18.235704,53.370769,-24.338249,1.982996
58.425244,-21.936630,-14.559142,52.224066,-17.191927,17.965478,53.280518,-24.284427,2.096543
58.348459,-22.056906,-14.770584,52.129398,-17.607862,17.873483,53.226074,-23.964253,2.252891
57.525262,-21.909348,-14.918476,51.977664,-17.814907,17.802597,53.172281,-23.949650,2.271948
57.121103,-21.388014,-14.435151,52.278015,-17.302952,18.935095,53.174999,-23.976953,2.230532
56.971796,-21.206938,-14.326311,52.266741,-16.955612,18.725248,53.144339,-23.936341,2.286741
56.975839,-21.200209,-14.316080,51.593120,-15.976919,19.585722,52.979099,-23.557830,2.444166
56.582785,-20.645267,-13.836815,50.942565,-15.837552,18.583367,52.980816,-23.336856,2.339608
56.240642,-19.824475,-13.531363,50.620567,-15.385881,18.695379,52.960918,-22.999743,2.107043
56.273077,-19.681304,-13.595392,50.236749,-15.387383,18.685035,52.908606,-23.002148,1.933366
56.263254,-19.697823,-13.619510,49.835843,-14.658111,18.574203,52.854499,-23.081309,1.791668
56.650260,-20.168052,-14.149506,49.209250,-14.309754,17.620738,52.673408,-22.908491,1.535646
56.651163,-20.166115,-14.147952,48.539005,-13.531763,16.723031,52.510327,-22.853615,1.395463
57.325347,-20.742385,-15.045453,48.330905,-13.032724,16.044931,52.441430,-22.863322,1.088563
57.733734,-21.086053,-15.575977,48.157489,-12.494261,15.783655,52.399685,-22.463479,0.669257
58.366343,-22.223911,-16.253922,47.474814,-12.523770,15.273603,52.182953,-21.740373,1.071065
57.701622,-21.545468,-15.330442,45.762970,-12.030410,13.430246,52.203519,-21.461472,0.978881
57.326884,-20.859724,-14.844183,45.073569,-11.018606,14.195292,51.948422,-21.374224,-0.328541
56.946958,-19.228981,-13.795520,43.670127,-11.232356,13.142076,51.331699,-21.237407,-1.227666
55.564335,-17.754621,-13.255103,42.867876,-10.806670,13.058708,50.726477,-20.523248,-0.741908
55.080807,-17.104688,-13.412667,43.610056,-11.693528,12.637260,50.513326,-20.477607,-1.074889
56.302513,-16.791026,-12.074422,43.719793,-11.558652,12.909722,51.031055,-20.825052,-1.156225
57.094220,-18.418999,-13.171050,43.726939,-11.491086,13.010137,51.744486,-21.391258,-1.882433
57.805443,-19.410178,-13.623195,43.425843,-11.458957,13.006938,51.850275,-21.834898,-1.462299
58.036361,-19.485563,-13.359494,43.720559,-11.799513,13.525993,52.071920,-22.006045,-1.343829
59.473639,-21.179023,-14.466356,45.523490,-13.502203,11.873364,52.615433,-21.755798,-1.061714
59.936725,-21.177034,-13.298898,45.808994,-13.244520,12.721818,52.921536,-22.018880,-0.521606
59.867613,-21.361814,-13.364986,46.091883,-13.339975,12.854737,53.052239,-21.747329,-0.055892
59.926527,-21.382644,-13.012512,46.178105,-13.463637,12.614208,52.938850,-21.666946,0.075131
60.627137,-21.138987,-12.819083,45.758514,-12.895372,13.176491,52.825057,-21.543231,0.260419
58.687312,-18.952201,-11.247229,45.806354,-12.829801,13.289756,52.689315,-21.353283,0.457739
58.562456,-18.785112,-11.107929,45.315606,-13.073353,13.559759,52.494514,-21.152649,0.726283
57.838332,-18.046318,-11.296623,44.691336,-13.370498,14.219631,51.998044,-21.601107,0.779573
55.751626,-16.208017,-9.815621,44.325614,-13.058066,15.304525,50.673334,-20.815219,1.408811
53.941702,-15.812935,-10.919800,43.610670,-13.434131,15.984078,50.140104,-19.970029,2.017987
54.167846,-15.164911,-10.815987,42.868467,-13.709584,16.535638,50.065316,-20.346088,1.926998
54.461558,-15.126640,-11.443582,43.802245,-13.304918,16.240269,50.262946,-19.682196,1.904112
55.664311,-15.518025,-10.702885,44.634185,-13.189035,17.390580,50.342810,-19.871018,2.261950
55.772715,-16.332746,-9.743109,44.172210,-13.600597,17.861302,50.418170,-20.144516,2.671952
57.436381,-16.672687,-9.398623,44.805651,-15.047751,18.904472,50.486535,-20.367583,3.061775
58.203297,-16.354337,-7.884406,46.140408,-16.033793,21.352811,50.827374,-21.591313,3.073193
58.841593,-16.960045,-7.874893,46.764783,-16.572402,21.263770,51.395213,-21.980862,3.213088
58.226381,-16.881914,-7.156443,45.870579,-15.899410,22.018323,51.513712,-21.721678,3.592446
57.639865,-16.402999,-6.797966,45.430843,-16.082003,21.069572,51.098797,-21.274938,4.127364
57.642489,-16.633920,-7.284304,44.988981,-15.827729,20.543574,50.654458,-21.078725,3.455511
58.213357,-16.080551,-6.888750,44.529320,-15.017630,19.687226,50.550375,-20.986068,3.597062
58.122991,-15.825607,-6.384128,44.158224,-15.028702,19.589565,50.090495,-20.681774,4.053931
58.115216,-16.004317,-6.328593,43.959418,-15.011465,19.952460,50.098886,-20.673408,4.080190
58.092272,-16.273548,-6.158071,43.764459,-15.012871,19.928236,49.542093,-20.416224,4.763356
58.214944,-16.286090,-6.837242,43.380107,-14.970277,19.302786,49.550076,-20.436798,4.826534
57.811676,-15.791061,-6.754578,42.409230,-14.736593,18.384493,49.526199,-20.204987,4.663092
57.416154,-15.540959,-6.291425,42.173274,-14.069358,18.735603,49.275407,-19.651314,4.975059
57.878447,-16.007154,-6.397870,42.225021,-13.680573,19.037769,49.282674,-19.522949,4.834313
58.144676,-16.092407,-6.268232,42.202604,-14.021565,18.828192,49.467609,-19.938732,4.767985
58.046040,-15.852705,-6.197893,42.094379,-14.125613,18.288263,49.348721,-20.148924,4.523946
58.044666,-15.704287,-6.300914,41.612242,-14.208206,18.300243,49.266835,-20.346953,4.363520
58.103386,-15.643681,-6.097567,41.438940,-14.062960,18.484231,48.909792,-20.354079,4.771954
58.335259,-15.697664,-5.786156,41.389293,-13.620438,18.851870,48.887846,-20.387661,4.720091
58.220403,-15.554813,-4.741723,40.444745,-13.040015,19.961678,48.930225,-20.007501,5.180587
58.139530,-15.461366,-4.223456,39.588839,-12.802674,18.575613,49.032929,-19.343940,5.525617
58.203104,-15.384765,-3.713165,39.087044,-12.588515,18.783765,49.055249,-19.049017,5.945839
58.235800,-15.537509,-3.221339,39.236767,-13.015942,18.018056,48.482425,-19.190949,5.891681
58.422074,-15.646267,-3.037045,38.437384,-12.980888,18.353763,48.071002,-19.121711,6.075332
58.104771,-15.071936,-2.003200,37.601853,-12.678579,18.721857,47.969289,-18.611589,7.078479
58.028671,-15.013778,-0.174208,36.211360,-12.712587,18.018786,47.570367,-18.924378,7.629217
58.902778,-16.023950,0.297030,35.343956,-11.804011,16.753517,47.428210,-19.111768,7.901636
59.665510,-16.209447,1.906672,34.971709,-10.917090,14.802878,47.091530,-18.989830,8.209020
59.204477,-16.016399,2.604667,34.098668,-11.598659,13.030534,46.686604,-18.880798,8.710828
58.603188,-15.362750,3.576192,32.861909,-11.361874,13.808490,45.804494,-18.849241,8.770010
57.322782,-14.118822,5.097965,32.415168,-11.704402,13.657050,45.215503,-19.156916,9.187431
57.303606,-14.095978,5.053971,32.471519,-11.245064,13.403615,45.041664,-19.148282,9.243794
56.756101,-14.688468,4.911899,32.694883,-10.968876,11.366016,45.012274,-18.711268,8.738370
57.010480,-15.084300,4.917650,33.042808,-10.641473,9.345420,44.922892,-18.633042,8.323683
57.711292,-15.762157,6.176291,32.976910,-10.526027,8.172162,44.576144,-17.934615,8.314801
57.432531,-15.475562,7.646675,31.302341,-10.050719,9.777775,44.665775,-17.678213,8.360030
56.577764,-14.451371,9.518517,30.564691,-11.075224,10.232374,44.188117,-18.052059,8.822642
56.026953,-13.948492,11.145508,29.584004,-10.664534,10.315108,42.952840,-17.997233,10.015104
56.139253,-13.693834,11.669503,30.383485,-10.990428,9.248006,43.153586,-18.397597,9.840434
54.768769,-13.692288,12.290076,30.297680,-10.676353,10.110893,43.127749,-18.348225,10.225222
54.794391,-13.727670,11.310372,30.221694,-10.770972,9.947118,43.084684,-18.254665,10.539428
55.124804,-13.743044,10.900617,30.226274,-10.674031,9.825065,43.025837,-18.519804,10.168187
55.880292,-14.526052,10.991665,30.407707,-10.608735,9.659904,43.555487,-17.793425,11.137413
56.010932,-15.228869,11.896736,30.157616,-10.020268,10.402831,43.719167,-17.496263,11.517425
55.557680,-14.296153,13.658551,29.582342,-10.571428,10.455665,43.443989,-18.358119,11.304350
55.679576,-14.460037,14.807883,29.213040,-11.142459,10.913543,43.323814,-18.899762,11.377442
56.310777,-15.343183,15.300224,29.059628,-11.779155,12.136019,43.525594,-20.194815,11.840378
56.620394,-18.314610,16.476511,28.738403,-14.053017,12.899406,43.870183,-21.315475,13.165855
55.653597,-18.436332,18.459498,28.456196,-15.992682,14.308688,43.444371,-22.315626,14.332087
55.166403,-19.501791,18.378792,28.588218,-17.014306,15.564225,43.093092,-23.465610,15.293306
54.785863,-20.659220,18.424212,28.871671,-17.659964,17.106224,42.752286,-24.569026,16.329932
54.978711,-22.128474,18.697701,28.771949,-19.126354,19.390125,42.398035,-25.682142,17.341334
54.594796,-22.898362,19.231968,27.990454,-19.939722,20.089740,40.770038,-26.297355,19.863545
