pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
31.040878,-12.222554,-6.823419,14.693325,-8.329544,17.203853,24.614908,-15.784206,4.902126
30.257547,-11.502005,-5.969138,14.213625,-8.559552,17.719066,24.601611,-15.797579,4.870563
29.939187,-11.297432,-5.807990,14.308573,-8.503736,17.479871,24.466564,-15.461435,4.912880
30.830610,-11.219184,-5.241923,14.076896,-8.680216,17.573360,24.398673,-15.546462,4.770964
31.591279,-12.062393,-5.807850,14.192534,-8.818450,17.181091,24.412184,-15.518505,4.786738
31.682486,-11.850607,-5.054620,14.172390,-8.717921,17.254117,24.319631,-15.556674,4.840018
31.147616,-11.188103,-4.647065,14.157331,-9.134342,17.461609,24.369434,-15.492616,4.942133
31.430718,-11.326572,-4.072749,14.230511,-8.939894,17.379879,24.440099,-15.505384,5.505430
31.493624,-11.493239,-4.201158,14.303958,-9.054483,17.912191,23.744919,-16.251549,5.217793
31.817644,-11.501612,-3.947713,14.303896,-9.237562,17.605738,23.521751,-16.495228,5.014724
32.041364,-11.709905,-3.986249,14.244754,-9.392876,18.056436,23.616189,-16.416582,5.223663
32.007560,-11.457989,-3.430653,14.204468,-9.866352,18.132046,23.845479,-16.626068,5.099104
32.100946,-11.466671,-3.060327,14.132153,-10.084893,18.130384,23.910970,-16.548464,5.240601
32.498322,-11.999186,-3.231291,14.069492,-10.150601,18.004168,23.958556,-16.624598,5.491504
32.480275,-12.018509,-3.276600,14.387737,-11.204279,17.522761,24.016131,-16.688733,5.763967
32.857194,-12.695610,-3.344497,14.992787,-10.183590,18.669678,24.059845,-16.636492,5.857920
32.941026,-12.959462,-3.269734,14.960840,-10.136658,18.767734,24.023604,-16.678486,5.778556
32.636729,-12.727346,-2.930396,14.781937,-10.202529,18.985033,24.027971,-16.991716,5.652866
32.895534,-12.945307,-3.282552,14.799543,-10.148207,18.632666,23.996012,-17.030625,5.584890
32.800339,-12.593907,-3.162428,14.566635,-9.669600,18.453073,24.124825,-16.922802,5.882220
32.655599,-12.469151,-3.631492,14.452562,-9.395171,18.419100,24.072756,-16.852073,5.621988
32.378965,-12.201195,-3.638026,14.159875,-9.483073,18.298881,23.984236,-16.824919,5.283478
32.409484,-12.336902,-4.208531,14.220892,-9.534568,18.217036,23.910389,-16.913982,5.125439
32.330151,-12.229369,-4.058838,14.276326,-8.974980,18.066987,23.996575,-16.751350,4.733026
31.940558,-11.706598,-4.272945,14.114666,-9.188371,18.028480,24.098069,-16.703970,4.700172
32.021839,-11.605690,-4.087112,14.064620,-9.006804,17.960697,24.041939,-16.635039,4.426437
32.003286,-11.628723,-4.129529,13.944502,-9.268689,17.901754,24.003164,-16.685405,4.347315
31.781790,-11.549223,-4.025536,13.822369,-9.367184,17.734251,23.952119,-16.747172,4.238064
31.620383,-11.610791,-4.452019,13.843187,-9.346135,17.752340,23.683154,-16.407884,4.479065
31.683607,-11.455955,-4.181258,13.918111,-9.288702,17.864548,23.711398,-16.374180,4.539790
31.751518,-11.459724,-4.255373,14.080848,-9.321338,18.528961,23.555374,-16.122164,4.841429
30.840107,-10.272347,-3.143599,14.017904,-9.685380,18.682536,23.591853,-16.078724,4.919727
30.840234,-10.146726,-3.301233,14.225855,-9.451177,19.366619,23.402970,-15.868402,5.152197
31.418721,-11.300604,-3.361425,14.314735,-9.495182,19.590142,23.408540,-15.861124,5.163395
31.503732,-11.201900,-3.160215,14.290765,-10.806846,20.868117,23.719136,-16.186286,4.753570
31.569357,-10.879232,-2.738688,14.129789,-11.109275,21.105970,24.084689,-15.976882,5.634451
30.933644,-9.525326,-3.299761,14.262566,-11.042247,20.970709,23.624449,-16.324142,5.450312
30.875371,-9.469449,-3.593051,14.429243,-10.598609,20.696844,23.330299,-15.956071,5.234889
31.071145,-9.928866,-4.470582,14.319318,-10.105101,20.244761,23.200653,-15.595807,4.636276
31.006448,-10.007635,-4.618368,14.273963,-9.825030,19.219795,23.309465,-15.322057,4.707376
30.484939,-10.038169,-3.691614,14.484187,-9.975131,19.817823,23.280226,-15.780322,4.959729
31.684074,-11.087300,-4.132063,15.003331,-9.843334,19.452824,23.585043,-16.172174,4.874070
31.493029,-11.200399,-3.571782,15.164814,-10.077357,20.023335,23.795498,-16.506960,4.823362
32.100633,-11.758820,-3.801509,15.974153,-10.446956,19.713035,24.047354,-16.720938,4.573769
32.653928,-12.271707,-3.823233,16.052024,-10.421703,19.757462,24.268092,-16.769274,4.429099
33.164283,-12.410457,-3.847814,16.138088,-10.101332,19.590272,24.361537,-16.744578,4.483446
33.506870,-12.339204,-3.671066,16.054579,-9.851437,19.226763,24.494672,-16.758007,4.488280
35.012604,-13.181328,-5.193126,16.458673,-9.431642,18.000117,24.963188,-16.441964,3.857445
35.100678,-13.069221,-4.987428,16.165360,-9.065635,17.311340,24.964096,-16.598524,4.070087
33.991962,-12.361474,-4.697521,16.221790,-8.609962,18.224615,25.032446,-16.772423,4.138499
34.040647,-12.296939,-4.588765,16.141468,-8.668996,18.489986,25.096745,-16.781581,4.311122
33.924542,-12.263364,-4.549159,16.077988,-8.891540,18.519604,25.429815,-16.589521,5.270835
34.342134,-12.283587,-4.011898,16.146666,-8.599295,18.600624,25.686032,-16.758413,4.889141
34.395180,-12.272453,-4.357425,16.179489,-8.478207,18.759256,25.943839,-16.831724,4.467662
34.384291,-12.283059,-4.386757,16.269387,-8.257781,18.324661,26.018582,-16.411118,4.452454
34.438920,-12.206258,-4.648154,15.654538,-7.890956,18.148750,25.597802,-15.729581,5.183034
34.825199,-12.626523,-4.911222,15.483342,-7.866829,17.715362,25.534891,-15.721820,5.288173
34.647909,-12.693930,-3.734044,15.373800,-7.908596,17.467694,25.665958,-15.836961,5.381887
34.768192,-12.973125,-3.547661,15.678031,-8.296764,18.013371,26.052798,-15.371296,6.221086
34.983744,-12.876338,-3.741304,15.842876,-8.512438,18.485439,26.181730,-15.216091,6.500788
35.051019,-12.970441,-3.895725,15.987282,-8.913190,18.968308,25.966947,-15.708490,6.235393
35.206666,-12.893450,-3.377384,16.295765,-8.288798,19.671397,25.829486,-16.061765,6.052812
35.002220,-13.013647,-4.033642,15.566186,-8.737542,18.068084,25.828888,-16.109486,6.072474
34.891936,-13.168257,-4.271947,15.143949,-9.272192,17.206854,25.703932,-16.045719,6.263267
33.921392,-12.584613,-4.311007,14.801512,-9.095571,17.732047,25.896359,-15.793026,6.114409
33.168717,-12.077862,-4.469334,14.661526,-8.875673,18.447500,25.643547,-15.492081,6.719768
32.600822,-11.820917,-4.762683,14.617818,-9.434545,18.611637,25.382951,-15.638399,6.669007
33.008780,-12.119933,-4.504167,15.155999,-9.404199,18.573828,25.182397,-15.925538,6.288580
32.897595,-11.883310,-4.170000,15.030323,-9.461355,18.467489,25.233597,-16.312581,6.074706
32.888200,-11.893150,-4.194017,14.743789,-9.128873,18.241366,25.233597,-16.312581,6.074706
32.816879,-11.982278,-4.357973,14.200030,-9.034226,18.301256,25.233597,-16.312581,6.074706
32.453911,-11.913608,-3.883498,13.791415,-9.034951,17.687587,25.172029,-16.209063,6.140721
32.497385,-11.993699,-3.252170,13.002978,-8.885693,16.111008,24.923615,-15.986454,6.482535
34.088781,-12.171007,-1.397752,12.308733,-8.934536,14.622939,24.570870,-16.092139,5.699334
35.105115,-12.977469,-1.454327,11.764989,-8.395486,13.645134,24.122779,-16.367805,5.173501
36.194327,-13.267880,-0.749739,11.154388,-8.196551,13.060970,23.790065,-16.645760,5.022973
37.276047,-13.621117,2.196227,10.463487,-8.120634,14.086237,23.999332,-15.959600,6.077160
36.856937,-13.626713,4.065299,10.513361,-8.868220,16.387866,23.580395,-16.057262,6.875310
35.815755,-12.580706,5.179991,10.139772,-8.965218,16.955038,22.564517,-16.583645,7.152264
35.291418,-12.094652,4.773621,9.870619,-8.461191,13.640477,21.671741,-16.341336,7.201285
35.429045,-13.320388,6.975120,10.152609,-7.066338,6.969638,21.695882,-16.273637,6.262594
34.953236,-13.290212,9.150476,10.307473,-6.405316,2.361938,20.873034,-16.106674,5.930386
33.584690,-13.490187,12.193272,10.331420,-6.166460,2.055721,19.983834,-15.818184,7.091118
31.884530,-12.729356,15.394705,8.100980,-5.851011,1.849157,18.774377,-15.857877,7.523340
29.549106,-11.707399,16.037763,5.084858,-5.899548,7.105343,17.084053,-16.139199,8.068362
27.256351,-10.509788,16.234585,0.984084,-6.994173,9.996940,16.313268,-15.365581,9.372005
26.575849,-11.589970,15.966121,-0.161116,-8.872505,7.302622,15.062338,-16.131254,9.628571
24.896594,-11.175203,18.197875,0.079760,-8.713399,6.400825,13.894366,-15.840655,11.280624
24.300801,-12.231318,17.228224,0.216481,-8.665707,5.304798,12.985737,-15.711816,11.985945
23.622280,-12.388026,16.549654,0.164187,-9.105677,2.383965,12.352609,-15.671726,11.083329
22.347769,-11.360060,16.397290,1.135217,-9.303628,-1.203473,11.920055,-15.391270,9.719434
21.057306,-10.344187,16.190592,1.310556,-8.425583,-0.627269,11.239479,-15.956135,8.309167
19.833371,-9.510256,15.891939,-0.363821,-8.557096,-0.585534,10.385898,-15.972608,7.508577
18.930646,-9.415055,15.149247,-1.957784,-9.401891,-0.942000,9.846278,-16.114007,7.864416
19.342635,-9.673099,16.057242,-1.887413,-8.871556,-0.619260,9.617228,-16.255724,8.469220
19.431208,-9.691452,16.288548,-1.887525,-8.798734,-0.666041,9.612695,-16.319072,8.491740
19.532405,-9.625743,16.384035,-2.498622,-8.479959,-0.117837,9.638739,-16.413119,8.340960
19.262711,-10.045491,16.014791,-2.657219,-9.088010,-0.236207,9.533519,-16.523122,8.127327
19.074520,-10.588787,16.176539,-2.246221,-8.911271,-0.251327,9.166139,-17.063936,8.816700
18.992787,-10.841159,16.850132,-1.907773,-8.882056,-0.151151,9.253039,-16.990116,8.493812
19.038756,-10.811064,17.124624,-1.245708,-8.825494,-1.493482,9.325715,-17.008080,8.165635
19.105401,-10.729188,17.252806,-0.185853,-8.742529,-2.601208,9.787128,-16.489119,9.147943
18.897942,-10.433342,17.596819,0.078353,-7.916736,-2.939115,9.830904,-15.392438,8.253617
18.845551,-10.118903,17.245339,-0.610834,-7.624109,-1.963544,9.859407,-14.785671,8.515038
18.443343,-9.920190,16.462418,-0.913804,-7.770782,-1.316808,9.738754,-14.628719,8.662502
18.188728,-10.189217,16.343987,-1.081381,-7.805353,-1.774596,9.416586,-14.480520,8.820872
18.163984,-10.356095,16.782559,-0.943331,-7.352154,-1.720790,9.219218,-14.334606,9.039775
18.193355,-10.041541,16.896436,-0.814569,-7.189951,-1.712143,9.207725,-14.347107,9.017180
18.536899,-10.443709,16.526475,-0.908743,-7.284149,-1.892694,9.306562,-14.622005,8.868892
18.685260,-10.524860,16.392147,-1.393045,-7.525441,-0.960790,9.389271,-14.771419,8.625079
18.412666,-10.334291,16.833877,-2.200535,-7.661997,-0.457266,9.380048,-14.778755,8.604158
18.963358,-10.143641,15.725197,-2.853375,-8.275906,0.013295,8.934937,-15.526973,7.314239
18.388533,-7.327377,12.613719,-5.036947,-10.003208,0.490200,8.769347,-15.796769,6.016415
18.835148,-7.021052,8.300399,-7.492327,-11.781003,0.968350,8.769287,-16.236522,4.138534
19.640646,-6.907420,7.694738,-6.617214,-11.562166,0.575882,10.535400,-15.291999,7.291853
20.511868,-7.483508,9.696953,-5.656017,-10.310382,1.924125,10.742837,-14.681136,6.616317
21.138974,-7.442382,11.648370,-4.468480,-9.292538,1.562530,10.925167,-14.893848,6.383007
