pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
51.189493,-20.311924,2.828539,37.881966,-18.440787,32.922449,42.255591,-24.182965,16.206614
51.270832,-20.043506,2.574233,37.907470,-18.483054,32.851539,42.142529,-24.057045,15.814585
51.307185,-20.509742,1.800791,38.704467,-18.481412,31.615067,42.290777,-24.088780,15.796835
51.455218,-20.554605,1.722928,39.249739,-19.052362,31.670467,42.287570,-24.125300,15.759411
51.130879,-20.192790,2.310132,39.287627,-19.133014,31.890231,42.356792,-24.212726,15.620043
51.132337,-20.180818,2.350947,39.569251,-19.405965,31.907921,42.363921,-24.233998,15.580880
51.074180,-20.269414,2.192298,39.585130,-19.228223,32.148538,42.380659,-24.241329,15.574535
51.053081,-20.329903,2.089722,39.891990,-20.082992,32.104469,42.381210,-24.236212,15.579351
51.071726,-20.159918,1.985166,39.911370,-20.368288,32.331320,42.393589,-24.243577,15.568886
51.181551,-20.244222,1.858144,40.219981,-19.854003,33.044170,42.446493,-24.248669,15.570878
51.348656,-20.511104,1.435606,40.248750,-19.539956,33.184949,42.676092,-24.192737,15.313846
51.130620,-20.225190,1.507895,40.154579,-19.676256,33.273461,42.782426,-24.235370,15.250356
51.035998,-20.131309,1.656835,40.127717,-19.911985,33.260801,42.843155,-24.384263,15.354974
51.361569,-20.741752,1.332045,40.389532,-19.664999,33.002543,43.023260,-24.392484,15.400307
51.128904,-20.515737,1.598131,40.289611,-19.609068,33.054159,42.945761,-24.569714,14.987903
51.394892,-20.506348,1.988880,40.275204,-19.933583,33.232017,42.967586,-24.669186,15.101801
51.823341,-20.856064,2.209049,40.048701,-20.039642,33.745785,42.896250,-24.721661,15.373662
52.121002,-21.200461,2.440909,39.891020,-20.336128,33.924396,42.776970,-24.871444,15.491326
52.400835,-21.699788,2.391680,40.064546,-20.826593,33.678817,42.727604,-24.941764,15.363298
52.530782,-21.752610,2.324480,40.071154,-20.820592,33.696265,42.958871,-25.380556,16.548473
52.451244,-21.680776,2.432314,40.033436,-20.806961,33.945358,43.033886,-25.086882,16.120042
52.234646,-21.566781,2.343028,40.164260,-20.580751,34.247417,43.125335,-24.903857,15.997431
52.103874,-21.287030,2.108538,40.460378,-20.549704,34.324110,43.162584,-25.026706,15.865314
52.184601,-21.236250,1.823336,40.696082,-20.500545,34.440493,43.376886,-24.619982,16.203282
52.278540,-21.303976,1.733291,40.897331,-20.337115,34.400358,43.384985,-24.309419,16.066568
52.405748,-21.320602,1.724253,40.839628,-20.438618,34.209906,43.232506,-24.282015,16.138175
52.458881,-21.370494,1.653180,40.783357,-20.284177,34.137610,43.124726,-24.213861,16.241279
52.521002,-21.483357,1.468404,40.854196,-20.091407,34.099326,43.095609,-24.140402,16.364733
52.457240,-21.561527,1.326896,40.911355,-20.109530,34.040533,43.255467,-24.263390,16.182291
52.461039,-21.677352,1.120035,41.024049,-20.166703,33.984648,43.369496,-24.384030,15.990680
52.715793,-21.722304,0.742439,42.015678,-21.134120,32.820186,43.476066,-24.515365,15.780665
53.088359,-22.047261,0.941799,42.013903,-21.776686,33.300000,43.595189,-24.804000,15.676019
53.118257,-22.276589,1.265391,42.216472,-22.104363,33.429635,43.694826,-25.045487,15.662292
52.989584,-22.266308,1.358450,42.441458,-22.156045,33.382622,43.693938,-25.061335,15.650741
52.919229,-21.923172,1.142554,43.149302,-22.833069,32.920206,43.728774,-25.093244,15.599502
52.788933,-21.892441,1.167219,44.211256,-23.782234,32.117699,43.812115,-25.083836,15.618130
52.605538,-21.869297,1.198518,43.798038,-23.280291,32.864489,43.916091,-25.086959,15.626104
52.483324,-21.500447,1.041227,43.680674,-23.282423,32.924276,43.915207,-25.076203,15.647130
52.360204,-21.459754,1.085440,43.965729,-22.983119,34.105162,43.921911,-25.058924,15.676155
52.450461,-21.507525,1.024947,43.924127,-22.800349,34.250032,43.931791,-25.068131,15.658787
52.665739,-21.865954,0.812128,44.756162,-23.873376,33.600051,43.993761,-25.148494,15.540978
52.859125,-22.274544,0.567607,45.237967,-24.303566,33.377388,44.093523,-25.216095,15.439718
