pt1_dltres,pt2_dltres,pt3_dltres
0.484699,6.647920,6.717793
0.035793,7.438251,8.225026
0.078754,5.990266,8.213918
0.168934,6.809881,8.201121
0.093437,6.889572,7.880156
0.164763,5.710005,4.556446
0.383871,8.297390,4.751702
0.576065,7.603090,5.659080
1.691877,6.277440,5.626896
2.817690,5.271908,2.626253
1.616391,4.986570,2.586976
1.496334,4.676692,2.538722
1.539789,6.498755,2.561568
1.519016,5.057409,2.650861
0.169181,6.542843,2.519405
1.607897,6.206599,2.707808
2.227431,6.200960,2.745569
2.514333,6.489755,2.882537
2.746290,7.827255,5.783161
2.929414,7.969487,4.389716
2.764274,7.905006,5.007837
2.552796,6.431460,4.960550
2.421172,4.947723,6.697451
2.302423,8.169968,5.023632
0.079111,8.196355,5.796472
1.035723,5.151378,5.766833
1.119904,6.002964,4.365318
1.102695,5.589849,5.403766
1.105078,7.540850,5.421866
2.497887,8.559485,5.020842
0.749322,8.031669,5.015909
0.908997,6.446515,4.194417
1.018903,6.429629,4.848138
1.019130,11.741243,5.793054
2.483549,10.424296,7.004245
2.357922,10.478411,6.702278
2.293443,11.482466,6.753839
0.938283,9.639090,6.787835
1.151312,11.079773,7.101903
2.626192,11.073282,6.790204
2.568025,10.178944,6.421679
2.453491,10.633038,6.467571
1.044069,10.613834,6.191743
1.273435,10.999502,5.072448
1.626869,10.911353,8.414516
1.591655,10.571916,7.259675
3.803203,10.212214,7.193897
3.188793,10.100041,6.352450
7.190742,10.980893,7.374732
9.177467,11.153015,6.474409
8.268429,8.599338,6.020031
8.204759,10.650331,6.762344
6.887803,10.608283,8.580665
5.418541,7.144558,10.883418
5.929864,8.121613,9.851481
3.971960,13.530279,7.581916
2.039094,12.052545,7.029268
2.645544,12.077993,5.743665
4.728024,10.233775,5.686083
6.577227,11.059168,6.160189
5.387226,12.929500,6.105985
3.812493,12.308883,6.095920
3.623414,12.405768,6.114106
1.927636,11.756904,4.315151
1.614201,10.319360,5.728025
1.419794,11.380106,7.920358
5.071792,5.704815,7.101519
3.905464,6.523949,8.761229
3.084569,5.510313,8.797004
5.781314,6.212471,6.137242
8.965293,8.311475,5.890777
7.151621,9.996046,6.931560
7.167067,7.115665,9.310064
7.317754,8.173397,9.484947
7.401837,8.521480,8.107048
6.719851,5.580228,8.552445
9.081740,5.984904,7.029038
5.777053,4.097687,6.845043
6.310101,6.026848,6.872705
6.468260,6.538200,6.588465
10.290531,5.898648,5.101090
8.231148,7.412076,4.598027
6.660641,4.958026,6.017214
6.258475,5.014004,6.308261
5.375001,1.103223,5.601816
6.366023,0.529126,4.497612
6.547437,2.345379,4.574907
3.797352,5.230567,5.090790
6.180384,6.396183,4.930031
6.207211,4.783050,5.110698
6.739721,7.608287,6.841481
7.838298,6.514771,8.262026
9.377590,6.095762,2.584918
10.781187,8.308606,2.587914
8.118115,9.664289,4.726447
7.398428,8.675040,5.583045
6.370397,6.312025,4.493521
7.235812,5.884113,4.498801
7.780442,6.065248,4.489609
6.930524,5.898502,9.919646
5.796101,5.395869,7.554839
2.299035,7.750805,8.138255
2.364676,5.452807,9.021145
4.870253,7.038667,7.160454
5.801307,7.989076,7.534269
5.565309,8.314487,7.532329
6.966969,9.335687,7.827028
6.472831,8.119630,6.088520
6.131553,8.840420,6.675525
4.310594,10.446818,5.739189
5.626241,10.081869,5.169659
6.154864,7.530713,8.273450
7.044165,7.427581,8.352200
6.876105,6.074025,6.915358
5.384743,6.734846,5.971507
4.699287,6.350265,8.107299
3.842761,8.428646,7.815533
6.412231,7.272853,8.046361
4.910278,6.572754,8.052991
4.045291,6.536803,8.052447
3.614158,7.650758,8.398281
2.354324,4.460992,8.413211
3.628267,5.895373,8.391338
4.530967,4.930184,8.405577
3.886917,4.950199,8.419881
4.724743,6.232619,7.361435
1.836768,6.212985,7.383271
0.316327,6.309429,7.368933
0.480605,7.841498,9.224377
1.641965,7.360651,9.562847
5.607217,6.783544,9.911531
7.060307,5.960238,11.651652
8.030176,5.440980,8.540003
7.742765,11.598801,7.575430
6.106993,12.122240,7.725611
5.316414,12.080873,10.725268
4.231364,10.759097,8.633705
2.952639,12.233353,8.704585
1.507842,13.691474,8.611785
7.066678,13.360495,7.462052
9.920167,10.383783,7.560378
6.883545,9.853064,7.993349
6.815440,11.258869,7.934552
5.903752,13.199539,9.371084
2.482589,11.759143,9.947187
2.839437,12.748190,11.446249
6.554709,12.237165,8.807797
7.492113,14.044785,8.227880
6.854687,14.064140,6.725865
6.800005,14.017661,5.719756
5.867566,11.869419,5.385555
5.090065,14.819389,7.722437
4.274883,14.831804,9.196428
5.696159,14.793460,9.182823
5.440712,13.159461,6.990173
5.423879,12.801370,7.831468
4.879374,12.808076,7.837925
5.331543,12.786030,7.838898
5.355679,11.407794,5.489946
5.823759,12.819761,7.347813
5.787952,12.336631,7.347813
5.760365,11.613495,7.219574
5.751846,13.274320,7.219512
5.523741,13.357034,7.219346
7.162105,11.823838,9.190570
7.192381,10.382724,7.779574
7.215507,10.322943,7.655234
6.352714,11.338238,7.597681
5.910330,10.368483,7.443617
5.681472,11.837112,7.443617
5.768587,12.626574,7.590567
5.632247,11.554462,7.585165
5.661394,12.301319,6.044190
5.676852,12.607992,5.630288
5.635943,10.443614,3.885375
5.638176,11.002003,5.366791
5.664801,12.344069,6.286463
5.636364,10.870853,7.984423
4.205741,12.437847,5.020778
4.721388,12.502303,7.040616
5.857451,12.881547,5.473576
5.906358,12.548188,3.991238
4.475549,13.586380,2.497984
4.459664,11.024606,2.491046
2.834533,12.299601,2.399881
2.467580,11.962543,6.001642
3.905666,12.388918,5.953929
3.910191,12.002573,6.844195
4.242708,12.367750,3.773962
2.091597,12.765144,2.090659
3.163999,14.239341,2.021898
2.889670,10.032515,2.017417
2.873624,9.749522,2.119726
1.490843,11.340540,2.997748
1.406813,9.867830,2.833846
1.390520,10.219919,2.790803
1.361084,11.692815,2.783845
2.857796,12.721571,2.736037
2.862020,12.622396,2.671396
1.501296,10.337451,2.650445
4.383141,12.203140,3.939460
5.490516,14.276852,5.918079
3.344595,11.808340,7.620368
4.380386,13.358239,4.263267
5.252398,15.910174,4.136525
4.764069,19.191322,4.501278
6.208477,8.665968,4.513813
6.127377,10.074675,4.289543
4.793787,8.683205,4.237271
6.630651,4.439027,4.963123
7.557596,5.189152,3.517295
9.003811,8.198223,4.124184
7.053509,7.252738,5.706229
5.905555,8.007862,4.842663
4.424824,9.311320,3.554468
4.337289,6.445949,5.438547
4.454171,1.917317,8.782238
6.357462,5.020822,7.479019
7.657341,5.681692,7.471687
7.859534,5.682883,8.540425
6.392484,5.090020,9.016598
5.622108,4.891534,9.029153
7.389175,6.364321,8.653901
7.643401,4.941744,9.076690
8.130867,7.358225,8.459998
5.209610,5.327001,5.805860
3.543854,6.225440,0.536845
4.142939,4.809775,4.833566
2.968135,4.691342,6.413002
1.804179,5.057806,5.988382
4.640693,8.030595,3.497324
2.176219,8.692559,3.836736
2.382519,7.080472,2.032726
4.664215,8.990728,3.116263
3.502541,8.725382,5.931836
4.265576,8.776944,4.851465
7.463320,8.378930,4.844229
8.233358,8.130000,5.796915
5.710355,8.720663,6.168216
6.560825,8.731205,4.018913
8.686129,9.047383,2.792062
4.770136,7.960132,3.148127
5.109092,7.935827,2.502292
3.587439,7.954656,0.847350
4.112519,8.564806,0.787626
5.506879,7.986142,0.639716
4.019534,7.647204,0.548320
1.725329,6.146234,4.137961
1.146910,9.096943,3.728712
1.288364,9.797764,5.818905
4.943009,7.988916,4.498735
4.751196,7.822424,4.948708
2.348644,7.945754,6.170374
2.333124,7.954035,5.592073
3.432556,9.162983,7.040328
4.269423,9.478041,7.067374
3.993779,9.458487,9.640070
2.440422,8.754478,7.888184
4.245976,6.755628,7.888184
5.781617,7.318918,7.861520
7.082096,5.177926,6.765822
