pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
897.265945,223.099077,604.083434,274.782190,830.170682,166.552731,470.159081,230.387090,846.992415,179.530853,555.805908,236.790591
895.200000,221.000000,595.868432,278.889691,822.477804,157.577707,464.556017,223.183151,846.520000,178.000000,551.003282,236.790591
886.997192,218.991576,583.545929,279.916566,812.220634,150.525902,454.950765,208.775273,837.387164,168.858351,534.994529,228.786214
882.620000,217.010000,565.062174,273.755315,803.470000,142.910000,443.744639,205.573523,826.714662,162.454850,527.790591,224.784026
872.620939,206.669073,564.035299,273.755315,789.783073,131.934781,433.338949,199.170022,829.916412,160.320349,521.387090,223.183151
869.540313,206.669073,557.874047,270.674689,781.449122,131.934781,430.137199,210.376149,824.030000,155.940000,509.380525,223.983588
868.513438,208.722824,558.900923,270.674689,789.142000,148.602683,430.137199,220.781838,821.378411,164.589350,519.786214,227.185339
868.513438,212.830325,560.954673,273.755315,784.654488,159.500927,426.935448,233.588840,816.042160,170.992851,515.784026,244.794967
870.417302,210.611044,566.089049,272.728440,784.654488,172.322390,426.135010,252.799344,816.042160,170.992851,513.382713,245.595405
873.155636,213.349378,569.169675,272.728440,780.166976,185.784926,429.336761,268.007659,816.030000,175.040000,511.781838,246.395842
872.471052,216.087712,565.062174,280.943442,775.038390,194.118878,422.132822,264.805908,814.974910,181.665353,508.580087,249.597593
871.520000,218.090000,565.062174,280.943442,771.833024,191.554585,423.733698,261.604158,814.110000,182.070000,507.779650,250.398031
873.155636,216.087712,567.115925,279.916566,781.449122,191.554585,426.135010,259.202845,815.030000,182.070000,516.584464,252.799344
872.880000,215.850000,567.115925,279.916566,775.038390,187.708146,426.135010,259.202845,815.970000,182.030000,512.582276,252.799344
873.400000,215.890000,568.142800,278.889691,774.397317,187.708146,426.135010,256.801532,816.770000,184.000000,512.582276,252.799344
874.850000,217.910000,567.115925,279.916566,773.280000,186.120000,426.135010,251.198468,816.860000,184.060000,513.382713,252.799344
874.620000,218.160000,567.115925,278.889691,765.970000,184.100000,427.735886,245.595405,816.020000,182.060000,517.384901,249.597593
875.893970,212.664795,570.196550,274.782190,775.038390,173.604536,432.538512,239.992341,816.060000,178.060000,520.586652,245.595405
877.330000,208.810000,570.196550,269.647814,775.679463,172.963463,432.538512,239.992341,816.690000,175.970000,521.387090,242.393654
875.893970,212.664795,576.357802,276.835941,775.870000,173.020000,432.538512,246.395842,817.270000,177.990000,522.187527,245.595405
875.560000,215.030000,576.357802,277.862816,780.166976,176.809902,434.939824,251.198468,819.070000,180.000000,526.990153,247.996718
879.316887,219.510630,580.465303,285.050943,781.449122,181.297414,438.942013,252.799344,821.600000,183.990000,531.792779,250.398031
880.001471,229.094799,584.572804,289.158444,783.372341,187.708146,443.744639,259.202845,823.630000,188.030000,534.994529,256.001094
877.947720,231.833133,588.680305,288.131568,785.090000,192.060000,450.948577,268.808096,825.430000,192.020000,534.994529,258.402407
877.947720,231.833133,592.787806,287.104693,789.783073,199.888536,456.551641,261.604158,826.620000,192.030000,537.395842,258.402407
878.120000,227.970000,588.680305,276.835941,792.347366,191.554585,456.551641,257.601969,827.010000,186.080000,539.797155,254.400219
877.850000,225.960000,587.130000,273.060000,794.270585,192.195658,NaN,NaN,827.850000,183.980000,540.597593,253.599781
877.790000,225.970000,582.519053,281.970317,798.117024,189.631365,453.077243,257.691620,828.560000,184.000000,540.597593,250.398031
879.316887,227.041048,578.411552,288.131568,798.758097,183.220634,453.077243,255.257546,827.940000,183.980000,539.797155,249.597593
877.980000,228.870000,578.411552,288.131568,798.117024,182.579561,453.888602,251.200755,826.360000,184.010000,536.595405,251.998906
876.460000,230.890000,577.384677,292.239069,796.834878,182.579561,453.888602,250.389396,824.980000,184.000000,536.595405,251.998906
874.990000,234.930000,576.357802,296.346570,800.681317,180.015268,451.454527,243.898531,824.510000,185.970000,538.196280,256.801532
871.101885,244.155636,575.330927,303.534697,803.160000,175.970000,453.077243,244.709889,824.190000,188.010000,538.196280,259.202845
866.680000,251.980000,575.330927,309.695949,805.590000,173.960000,460.379467,239.841740,823.660000,191.970000,538.196280,261.604158
866.309801,259.901056,579.438428,320.991576,823.759951,168.475951,466.058975,246.332605,825.100000,196.020000,542.198468,268.808096
865.450000,266.040000,580.465303,322.018452,828.247463,176.809902,462.813542,259.314337,826.830000,201.980000,547.801532,277.612910
860.148549,271.538976,583.545929,333.314079,828.247463,186.426000,464.436259,267.427919,833.118163,214.750109,543.799344,280.014223
857.080000,277.980000,583.545929,339.475331,830.140000,199.960000,464.436259,272.296068,829.916412,220.086360,542.998906,287.218162
864.940634,278.384811,590.734055,340.502206,832.093902,208.222487,470.927124,279.598293,833.118163,224.355361,543.799344,290.419913
865.270000,277.990000,590.734055,340.502206,834.658194,208.863560,470.115766,273.918785,836.319913,224.355361,544.599781,292.020788
863.970000,280.000000,590.734055,338.448456,840.980000,210.950000,470.550000,270.020000,836.319913,223.288111,546.200656,292.020788
862.930000,281.980000,590.840000,339.990000,838.504633,205.658194,480.663423,265.805203,837.080000,222.980000,546.200656,292.020788
861.910000,285.980000,589.790000,341.950000,844.915365,201.811755,488.777005,261.748412,838.850000,224.970000,549.402407,296.823414
862.000000,289.990000,591.760931,354.878460,859.660048,203.093902,492.833796,264.182486,842.170000,226.930000,554.205033,300.025164
861.820000,293.930000,587.653430,361.039711,864.788633,203.734975,496.079229,265.805203,845.100000,229.000000,555.005471,300.025164
861.240000,294.040000,593.814681,358.985961,867.350000,206.000000,497.701946,270.673352,849.126916,228.624361,556.606346,301.626040
860.770000,295.950000,598.949057,358.985961,859.018975,219.761804,492.833796,287.711875,846.992415,230.758862,554.205033,306.428665
851.248964,298.237732,601.002808,364.120337,850.685024,235.147560,492.022438,301.504965,844.857915,239.296863,554.205033,312.832167
849.879797,302.345233,598.949057,368.227838,850.685024,235.147560,487.154289,304.750397,844.857915,243.565864,552.604158,316.033917
853.302714,300.976066,596.895307,365.147212,854.090000,235.050000,489.588363,295.014099,844.857915,243.565864,551.803720,316.834355
855.300000,299.030000,605.110309,360.012836,855.813609,231.301121,490.399722,295.014099,844.857915,243.565864,555.005471,314.433042
857.130000,297.030000,608.190935,358.985961,859.660048,231.301121,499.324662,293.391382,845.500000,244.020000,557.406783,312.031729
856.100000,299.010000,605.110309,363.093462,864.788633,230.018975,498.860000,291.000000,846.000000,244.000000,559.007659,313.632604
854.671881,300.976066,599.975933,366.174087,866.070779,226.172536,495.267871,292.580024,846.890000,244.000000,555.805908,317.634792
855.610000,303.020000,598.949057,366.174087,867.330000,223.980000,493.645155,289.334591,848.050000,244.020000,555.005471,317.634792
863.970000,304.980000,607.164059,363.093462,869.070000,223.970000,500.136020,290.145949,849.110000,243.990000,560.608534,312.832167
