pt1_dltres,pt2_dltres,pt3_dltres
9.905046,5.839153,4.848016
8.451360,6.258293,4.842511
10.708627,6.996064,5.261650
12.098666,5.170116,1.657164
10.749173,2.563581,1.755002
8.840288,1.579292,1.790230
9.839591,5.822085,6.038068
9.054581,4.412942,5.183169
8.569623,5.293940,6.162723
8.526032,6.778210,5.836789
8.474271,5.549680,5.633117
7.493232,3.622810,5.782147
7.990202,5.918616,8.129483
6.797263,7.750779,6.249029
5.943480,8.540742,5.309223
6.339021,8.741211,4.273066
6.347372,6.351713,2.597647
6.330961,7.882705,3.356966
7.772061,7.402229,1.564767
6.273594,5.971106,0.536556
3.534168,6.929042,0.479150
0.611617,6.951442,0.295447
6.995775,6.313060,0.133788
6.851399,9.150452,0.544834
6.249584,6.845089,0.607303
8.549458,7.669103,1.589107
5.968243,7.772516,1.408094
5.538626,8.324062,0.069529
1.725519,8.062093,1.091173
2.744431,0.117101,0.537185
4.307242,2.891528,0.521156
6.868705,1.702278,2.077069
6.942930,1.633762,5.720083
7.252701,0.647930,6.387360
7.675005,0.637494,9.548148
6.621446,2.284583,9.507889
6.807610,2.179741,9.498576
7.438907,0.763000,7.956099
7.534354,2.339272,7.158039
6.166034,0.376909,7.185301
5.625460,0.585127,7.178430
5.947760,1.343503,7.890225
6.039428,0.882675,8.586729
6.500232,0.969978,8.609130
4.571550,0.988578,8.613222
4.469641,1.638211,7.649344
5.118916,0.183178,7.046711
4.266663,0.593441,7.562624
8.333103,2.263715,6.418739
7.373010,2.382688,7.718944
6.228019,0.479339,7.842117
6.282558,1.695357,8.289783
6.150296,1.320504,9.785664
5.784862,3.056523,9.493030
6.326509,2.550459,7.983684
6.666425,2.737124,8.857499
9.406860,4.423989,10.237820
9.220181,2.830626,7.623778
11.711752,5.520334,6.397142
7.601376,6.078691,4.968394
8.322405,2.943096,5.195997
9.548315,5.134093,5.108510
10.151383,5.765628,8.604838
9.238541,3.159795,7.910196
8.713627,2.913717,5.461740
7.316557,3.853781,9.573220
9.533143,1.327004,8.193515
10.184017,0.214242,8.193515
7.527263,0.205540,8.160347
8.000829,1.085403,10.586970
9.651060,3.152891,11.118974
4.936361,1.369248,12.049227
5.371304,4.817708,12.536557
5.706620,4.581701,12.224766
7.171567,3.394942,9.906051
6.481327,3.567433,7.417498
7.301824,3.795116,4.510357
8.240392,2.302467,4.637301
7.739998,1.521319,5.051500
7.638343,1.988327,5.907541
5.669075,1.333630,3.982666
6.247545,1.072946,1.048492
4.686580,1.109363,2.192816
6.446642,2.489866,3.809474
5.327645,0.680984,1.591350
5.322578,0.106007,1.838822
5.359961,0.286282,1.916136
3.343339,0.730925,2.046593
2.430956,1.602502,1.025312
4.639760,0.717885,0.668844
4.834465,0.442114,0.791965
4.838988,0.775545,0.734646
4.901417,1.224277,0.590724
4.479168,1.857734,0.994300
7.120088,1.497645,1.195786
5.490624,0.311335,6.046140
4.962029,2.816820,4.220842
4.061364,2.726813,7.439712
2.786110,2.519210,8.288932
3.205413,1.892248,7.562966
2.844537,2.457431,9.332400
2.664418,0.922729,9.425523
2.078177,0.669629,6.883512
4.117683,0.511398,6.967738
5.265488,0.946830,8.941392
4.140005,3.870546,11.269427
3.980539,2.970488,9.949224
5.838183,0.271794,9.949224
4.229206,3.213385,9.573846
4.240807,3.730489,8.868582
4.227917,1.907020,8.399919
4.610708,0.478257,8.899145
6.451349,0.696564,9.360498
8.084642,1.257476,5.569696
6.952142,0.043101,4.182741
6.319092,2.954178,2.897365
7.742865,5.983978,2.949729
7.790330,7.297691,2.948122
7.754252,6.801946,2.862010
7.708948,3.869479,5.560389
7.630813,2.493991,4.355672
7.521886,3.055972,3.391811
4.649918,3.141022,2.384320
2.707450,1.790310,2.329122
0.019274,0.184118,2.228684
2.725141,1.101561,3.985343
4.600738,1.000419,4.730708
5.113970,1.067691,4.798848
3.736113,1.134272,10.727501
5.178241,0.237813,10.444413
5.897820,0.271194,11.450743
7.953568,1.057955,11.949515
6.666875,1.163479,8.922175
6.708241,1.266922,10.647792
7.895748,2.753928,12.129089
7.151163,4.701310,12.286683
8.031117,5.220096,12.286683
7.749845,2.000995,9.894122
6.192031,3.603852,9.300153
6.159550,3.646911,12.064131
7.443327,5.247326,11.891392
7.655893,3.883735,11.560818
11.742288,2.667784,11.431999
8.525163,4.071686,12.679040
8.238055,5.410970,13.007884
9.403588,5.951650,13.007884
8.932126,5.924811,12.291824
9.003294,3.144690,13.771310
8.794573,6.182924,15.198673
7.644113,3.390118,14.141966
7.580653,1.927184,12.766469
6.151088,1.596262,10.442942
6.242082,1.629538,12.692170
8.663463,4.035351,12.678116
9.869146,4.820333,7.993859
9.707247,2.793974,7.989007
7.827204,0.566160,8.693448
10.223866,6.597788,8.232584
10.182756,5.288646,7.896905
11.751137,4.165118,10.162541
9.238359,4.909545,9.097514
8.587044,3.371178,8.754823
5.095092,1.855117,8.336313
5.145595,2.059460,9.263018
3.906819,6.150496,10.113886
1.707770,0.779616,5.382342
1.542409,1.955726,3.553047
1.472853,1.076117,3.555578
1.561415,0.152784,4.748536
4.540657,4.525575,4.684736
3.517933,0.309971,7.985862
4.504503,2.305207,9.744665
7.497822,6.031477,7.597815
5.966206,3.576673,3.412689
4.161337,2.503038,5.199536
5.293583,3.630643,6.836318
7.293773,3.715572,7.905201
7.261146,5.124354,9.296821
6.108809,2.736780,7.356056
9.105531,2.383035,7.116325
7.808728,2.177078,7.095620
7.697976,0.528523,9.274103
7.148925,0.967895,9.266101
10.193452,4.663869,7.651301
9.064685,3.227901,6.524869
8.450196,2.734166,7.957419
8.141768,2.804492,8.471737
5.353234,1.815133,6.612638
5.385673,1.031196,6.597715
5.417610,1.142771,6.561804
5.464343,2.456303,6.865177
5.899207,1.053579,6.865177
5.747398,1.175321,6.865177
4.730863,2.507933,9.214627
6.630483,2.636346,6.447175
4.961726,2.801350,7.898376
4.992429,2.030965,8.295887
4.939466,2.469796,8.295887
5.383609,0.063863,8.295887
5.171191,0.346768,8.295887
5.310025,0.672991,8.295887
5.299113,0.580501,5.785768
6.279644,0.916131,7.125020
7.892163,2.417941,4.143746
7.844385,3.052424,5.905884
7.857044,2.587622,6.389399
7.840301,2.829936,8.197687
7.360274,2.484673,8.703081
8.137715,2.531674,6.275301
8.210200,0.261457,3.325153
8.869666,0.402685,4.336342
7.954062,0.418143,8.809475
7.852798,1.069422,7.358337
9.070575,0.983334,6.239115
8.966764,1.006867,7.748721
8.203245,0.254717,8.556179
7.982737,3.006354,9.451340
7.964042,0.033164,10.804265
9.024692,1.544176,8.494335
7.686967,0.084643,8.471482
6.277456,0.079186,8.964371
6.299925,0.279338,9.455119
6.540263,0.221143,8.039299
6.825165,0.353157,6.997995
7.662463,0.312925,6.088844
8.036105,1.711671,6.203791
7.514087,1.840441,7.099776
8.626752,2.940058,7.151695
8.711810,1.350753,8.173319
8.678084,1.700774,9.400541
8.730671,1.678305,9.400289
8.408062,3.996404,9.388148
8.416630,4.875697,10.274372
7.910052,4.804674,8.337820
7.914202,2.998750,8.081070
6.997957,4.151509,8.059454
6.006116,8.667872,8.109523
7.433248,10.631252,8.563869
7.756956,10.792714,9.004738
7.431170,1.477185,6.663573
9.455562,0.374883,7.715784
9.824901,0.950408,7.464474
9.784047,0.669691,10.267961
9.662152,4.697981,9.384651
8.951378,4.152207,9.498739
7.606894,1.228563,9.171204
8.234291,1.675998,8.326745
8.132514,1.622570,7.908600
6.730730,0.115968,7.915740
6.734022,1.848750,7.014198
7.068380,1.757171,7.003595
7.846933,1.244979,6.974505
7.734597,0.976806,7.424310
8.358415,0.923007,6.247052
7.291120,2.944442,6.743249
8.833991,0.315478,6.856198
7.612901,0.166385,8.031985
7.566135,0.139980,6.614777
7.590483,1.317106,6.588752
7.882478,1.538580,7.813657
6.761204,1.414851,9.020108
6.589503,1.456786,8.882231
6.450992,0.032321,7.940444
7.183581,1.630831,6.388162
7.069059,1.328665,10.429206
7.058937,3.137459,10.395642
8.274983,2.140529,9.714214
8.473551,2.196939,9.172484
7.193709,2.058898,10.157574
7.137634,0.902945,11.554572
7.118459,0.469426,6.981001
8.095845,2.246445,6.501256
9.657717,2.976459,6.470132
7.318266,2.814890,6.708125
7.266101,5.692216,6.372330
7.976092,4.362535,7.963418
8.137887,3.887753,7.543948
8.085608,2.115698,6.267597
8.102418,1.893725,6.456508
8.132405,0.408865,6.185772
8.160199,0.293966,6.186328
9.544908,2.543614,6.257503
9.647900,4.462942,7.293500
9.624650,3.080365,8.261138
9.580904,2.974938,7.654586
9.602532,4.288545,8.929078
10.536427,3.295527,8.936135
9.692559,1.911392,8.465556
10.031374,0.872976,8.001327
9.007387,0.821824,8.001781
9.742345,0.710868,9.192542
9.196227,0.621607,9.142899
7.763605,0.808336,9.145526
7.728109,1.438253,9.424714
7.785880,2.751427,9.427530
7.743945,2.821837,9.440212
9.120743,1.102751,8.051044
9.267339,0.957364,8.839546
9.259735,0.856167,8.797063
8.718207,0.704419,9.594398
5.838002,0.416692,5.754566
6.372520,0.221580,10.262248
7.242265,1.268765,9.570443
8.095347,2.745046,8.929489
8.061159,2.807213,7.980749
7.997914,2.721779,7.093961
7.503895,2.709349,7.193639
6.332528,2.842663,7.211703
6.029863,2.670909,9.824455
4.343972,3.455051,7.288537
10.894990,2.710865,2.593813
5.343938,2.150823,5.960603
3.484182,1.141897,7.455655
1.544353,7.122801,3.866818
0.055648,5.883100,3.764628
1.819491,5.672611,8.700871
0.229825,7.620743,10.320687
2.920017,6.012084,9.318755
2.238131,5.995118,10.812063
2.347271,6.441966,10.328072
0.695905,5.789763,6.928220
0.667307,5.793050,2.857445
0.753243,5.894891,2.957169
0.831321,5.782901,2.777037
0.335422,7.139951,2.913426
0.079307,7.326047,1.631686
0.971283,5.933911,3.703981
2.264100,5.948248,4.724907
2.532015,10.358800,5.130120
2.396917,10.421287,8.651257
2.431513,6.757230,3.632060
2.156520,8.170370,1.834284
2.100953,8.118938,5.164412
1.978902,6.669580,5.254397
2.063575,6.598236,5.546278
1.448561,3.212322,3.163156
1.728792,4.711173,3.233948
1.842927,2.729136,3.236060
1.995519,3.176188,3.321039
1.683336,6.713760,4.722476
1.669984,7.156911,5.766359
3.179196,7.071424,4.177150
2.024424,5.474006,4.140024
3.396916,5.556172,4.202004
4.921077,2.215321,3.697118
4.453276,3.888639,3.513029
4.470157,4.401438,3.162435
4.491211,5.113134,1.968110
4.842123,6.544304,1.809432
5.274813,6.894986,1.863470
5.248309,6.975348,1.865357
4.476515,4.459115,1.824837
4.500130,5.941290,1.807164
4.540814,7.563420,0.344900
4.580875,7.053629,1.458941
4.795557,8.850670,1.448849
4.249666,5.672447,0.524388
3.816759,8.911443,0.477971
2.801528,8.002435,1.715067
4.309346,6.952709,0.406512
4.286765,8.646925,2.835250
4.256736,7.843143,3.205516
2.652413,7.233075,4.599305
2.709857,8.486595,3.124629
0.704839,9.078372,3.277809
2.331857,6.430510,2.696098
3.791546,6.418547,3.755584
3.868221,6.160632,4.540386
2.884324,6.604345,4.945138
2.813707,6.536092,5.743146
4.036997,6.503116,5.752737
4.098909,8.108699,5.754551
4.123604,5.172657,3.785571
4.065910,4.767502,3.785262
3.237785,4.752672,4.872630
2.993823,3.162117,5.531084
2.956650,3.842771,5.709637
2.887315,3.417023,5.910253
2.854147,2.016076,8.900850
1.519344,0.264831,7.598832
2.103676,0.100964,7.348846
2.080497,0.005640,7.299296
2.170351,2.159768,7.294084
2.194610,1.196847,7.284606
2.657459,0.565140,7.598614
3.593055,2.046776,7.300043
4.455899,0.465724,7.678508
4.329779,0.170853,7.678347
4.340594,4.971979,7.681232
3.107141,4.640003,7.683635
3.135167,6.403605,7.695974
2.949968,6.346987,7.696225
2.976678,4.829693,5.080339
2.963774,6.052108,5.578898
3.204296,6.213052,5.484676
5.060374,6.200362,5.414928
4.978550,6.880390,5.413338
4.942886,6.904192,6.765418
4.921085,4.919046,6.772200
4.944896,3.343882,6.764753
5.064680,3.036641,6.756972
5.076078,1.577907,4.491149
5.113092,2.916442,4.498431
5.145909,2.996408,4.950048
3.657036,2.910297,5.891476
4.965057,1.480630,5.676305
3.988145,1.492341,5.096757
4.271559,2.904492,5.927914
5.408507,2.751626,4.519852
4.678290,1.773326,5.399147
3.687777,3.319917,7.235300
4.449505,1.922603,7.477639
6.856290,3.345014,10.724922
6.421027,4.083229,9.581563
4.409823,4.243879,9.855483
8.009728,6.393207,10.128816
7.942394,6.343775,9.324319
6.558149,4.853941,7.406531
7.127250,5.724150,7.340336
8.156009,7.306023,8.723357
8.082525,6.689256,10.652750
6.695170,3.603518,9.596375
6.503980,2.055885,9.512782
7.597082,2.505318,9.476661
7.878612,2.665337,8.420957
7.421533,2.642226,7.313945
7.416707,2.794703,7.450289
7.787614,1.387895,7.322301
6.863669,2.662573,6.543814
6.797036,1.450667,7.362820
7.188021,2.424724,7.829773
7.163167,1.828235,8.911253
7.635906,0.157291,6.008191
6.737515,5.390349,3.614194
8.756111,5.108044,1.806801
10.183291,4.264287,7.698881
7.483835,2.982701,5.842632
5.276414,2.774109,7.690437
6.131749,2.364726,9.450951
8.140417,3.193581,7.088341
8.182589,2.921497,8.684770
8.190322,0.342281,8.167607
8.193367,0.077034,8.040121
8.189896,0.075663,6.660971
8.205238,4.815643,3.805884
8.223138,7.258759,6.123258
8.273490,8.445157,6.681061
8.270445,8.474620,6.682331
9.531645,7.779784,6.675224
4.637078,7.957741,6.675043
6.009463,7.854475,6.675405
8.137764,6.376551,6.379104
6.987194,6.089708,5.582050
7.078763,2.605455,6.987768
8.265941,2.351792,7.851585
6.885451,5.252633,7.362037
7.950202,6.184678,9.105969
7.992188,3.140592,8.749983
6.058546,5.168803,5.286824
4.894843,4.950618,5.147464
4.587652,3.508504,3.729042
4.492506,3.934594,2.321773
4.495197,3.116432,4.370714
4.038464,4.538244,3.324175
2.889321,4.574835,2.691460
2.864683,3.079647,3.536838
2.897399,2.285692,3.530119
3.399656,3.384027,4.842679
3.425299,2.234580,4.853919
3.185719,1.895448,5.494718
3.185592,2.075152,5.490197
3.119643,2.308967,5.509902
6.087763,5.990242,6.267013
3.309117,5.275803,5.342851
4.714615,4.787667,4.425229
6.158834,4.376914,4.431361
5.348922,1.436909,4.210662
5.294825,1.937427,6.831767
5.217647,1.897995,1.806851
6.699109,1.809073,4.537535
6.743239,1.713044,5.462267
8.462006,2.742368,5.019845
8.784444,0.827210,4.607777
8.712007,5.804282,6.661296
7.262412,0.542941,7.401527
7.314404,1.382771,6.692731
7.873045,0.184264,7.788852
8.663346,2.617084,4.832875
7.264789,1.562390,5.332223
8.676929,2.816661,5.332223
5.827138,1.428482,1.421901
7.330201,0.044587,4.979812
7.332784,2.868595,4.244282
7.323317,3.949424,5.347052
8.651644,3.099879,5.347052
8.347069,3.112095,5.347052
9.092405,4.414912,5.347052
9.220630,5.508430,4.847465
9.350938,6.972716,4.381373
8.318776,3.847606,4.167658
7.591778,5.781777,4.735219
