pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
48.239386,-18.135310,-25.039146,28.944625,-17.328983,-14.661424
48.290356,-17.949920,-25.035359,28.787367,-17.153702,-14.587207
48.332870,-17.766654,-25.030588,28.627208,-16.981726,-14.513211
48.366927,-17.585512,-25.024834,28.464150,-16.813057,-14.439438
48.392530,-17.406496,-25.018097,28.298192,-16.647694,-14.365887
48.409677,-17.229604,-25.010376,28.129335,-16.485636,-14.292558
48.418372,-17.054838,-25.001672,27.957581,-16.326885,-14.219452
48.418618,-16.882197,-24.991984,27.782931,-16.171440,-14.146567
48.410422,-16.711684,-24.981313,27.605389,-16.019300,-14.073905
48.393793,-16.543299,-24.969658,27.424963,-15.870467,-14.001466
48.368746,-16.377045,-24.957020,27.241659,-15.724940,-13.929248
48.335300,-16.212926,-24.943398,27.055488,-15.582719,-13.857253
48.293482,-16.050944,-24.928793,26.866467,-15.443805,-13.785480
48.243326,-15.891104,-24.913204,26.674615,-15.308198,-13.713930
48.184877,-15.733414,-24.896632,26.479954,-15.175897,-13.642602
48.118187,-15.577880,-24.879076,26.282516,-15.046904,-13.571496
48.043326,-15.424510,-24.860535,26.082335,-14.921218,-13.500612
47.960374,-15.273317,-24.841011,25.879456,-14.798840,-13.429950
47.869427,-15.124312,-24.820503,25.673930,-14.679770,-13.359511
47.770598,-14.977508,-24.799010,25.465814,-14.564009,-13.289294
47.664017,-14.832922,-24.776533,25.255178,-14.451557,-13.219300
47.549836,-14.690572,-24.753071,25.042098,-14.342414,-13.149527
47.428224,-14.550478,-24.728624,24.826662,-14.236580,-13.079977
47.299376,-14.412663,-24.703192,24.608967,-14.134056,-13.010649
47.163508,-14.277152,-24.676774,24.389122,-14.034842,-12.941544
47.020860,-14.143971,-24.649370,24.167247,-13.938936,-12.872660
46.871699,-14.013151,-24.620980,23.943471,-13.846338,-12.803999
46.716316,-13.884723,-24.591602,23.717937,-13.757047,-12.735560
46.555028,-13.758723,-24.561237,23.490799,-13.671062,-12.667344
46.388181,-13.635189,-24.529884,23.262222,-13.588380,-12.599350
46.216144,-13.514158,-24.497542,23.032383,-13.508998,-12.531578
