pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
43.002774,-14.380963,-12.103414,29.132742,-16.314441,1.011829
43.392819,-14.281602,-11.933333,29.269920,-16.129620,1.021774
43.773240,-14.182534,-11.763360,29.395190,-15.948956,1.031948
44.144034,-14.083760,-11.593494,29.508551,-15.772450,1.042350
44.505195,-13.985280,-11.423736,29.610003,-15.600101,1.052981
44.856707,-13.887094,-11.254085,29.699548,-15.431910,1.063841
45.198544,-13.789204,-11.084542,29.777186,-15.267876,1.074930
45.530659,-13.691610,-10.915107,29.842923,-15.107999,1.086248
45.852982,-13.594314,-10.745779,29.896760,-14.952281,1.097794
46.165417,-13.497320,-10.576559,29.938706,-14.800720,1.109569
46.467830,-13.400632,-10.407447,29.968769,-14.653317,1.121573
46.760049,-13.304254,-10.238444,29.986959,-14.510071,1.133806
47.041858,-13.208196,-10.069549,29.993293,-14.370984,1.146268
47.312992,-13.112465,-9.900763,29.987787,-14.236054,1.158958
47.573135,-13.017075,-9.732087,29.970464,-14.105282,1.171877
47.821916,-12.922039,-9.563521,29.941350,-13.978668,1.185025
48.058913,-12.827375,-9.395067,29.900478,-13.856209,1.198401
48.283645,-12.733104,-9.226724,29.847885,-13.737907,1.212007
48.495582,-12.639251,-9.058495,29.783616,-13.623758,1.225841
48.694142,-12.545846,-8.890380,29.707720,-13.513762,1.239903
48.878701,-12.452922,-8.722381,29.620256,-13.407916,1.254195
49.048596,-12.360520,-8.554500,29.521289,-13.306218,1.268715
49.203132,-12.268684,-8.386739,29.410895,-13.208662,1.283464
49.341595,-12.177466,-8.219100,29.289155,-13.115245,1.298441
49.463263,-12.086925,-8.051585,29.156162,-13.025961,1.313647
49.567413,-11.997127,-7.884198,29.012019,-12.940802,1.329082
49.653336,-11.908146,-7.716941,28.856840,-12.859762,1.344745
49.720350,-11.820062,-7.549818,28.690749,-12.782829,1.360636
49.767806,-11.732967,-7.382831,28.513884,-12.709993,1.376756
49.795104,-11.646959,-7.215986,28.326397,-12.641242,1.393105
49.801697,-11.562144,-7.049286,28.128454,-12.576561,1.409682
49.787101,-11.478637,-6.882736,27.920235,-12.515933,1.426487
49.750906,-11.396564,-6.716340,27.701940,-12.459342,1.443520
49.692780,-11.316055,-6.550104,27.473784,-12.406766,1.460781
49.612475,-11.237252,-6.384034,27.236000,-12.358184,1.478271
49.509837,-11.160303,-6.218136,26.988841,-12.313571,1.495988
49.384808,-11.085363,-6.052415,26.732582,-12.272902,1.513933
49.237429,-11.012597,-5.886879,26.467515,-12.236146,1.532106
49.067847,-10.942173,-5.721534,26.193954,-12.203272,1.550506
