pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
45.482262,-8.501056,16.476495,17.864574,-12.470952,15.019365
45.096389,-8.530782,16.531442,17.741000,-12.474227,15.002104
44.714829,-8.560327,16.586099,17.618161,-12.477449,14.984903
44.337582,-8.589691,16.640466,17.496055,-12.480618,14.967762
43.964647,-8.618876,16.694542,17.374684,-12.483735,14.950680
43.596026,-8.647879,16.748327,17.254046,-12.486800,14.933658
43.231717,-8.676703,16.801822,17.134142,-12.489811,14.916696
42.871722,-8.705346,16.855027,17.014972,-12.492770,14.899794
42.516042,-8.733808,16.907941,16.896536,-12.495677,14.882952
42.164676,-8.762090,16.960565,16.778834,-12.498531,14.866169
41.817627,-8.790192,17.012898,16.661866,-12.501332,14.849446
41.474895,-8.818113,17.064941,16.545632,-12.504081,14.832783
41.136483,-8.845853,17.116693,16.430131,-12.506777,14.816179
40.802395,-8.873414,17.168155,16.315365,-12.509420,14.799636
40.472632,-8.900793,17.219327,16.201332,-12.512011,14.783152
40.147199,-8.927993,17.270207,16.088033,-12.514549,14.766727
39.826102,-8.955012,17.320798,15.975468,-12.517035,14.750363
39.509345,-8.981850,17.371098,15.863637,-12.519468,14.734058
39.196935,-9.008508,17.421107,15.752540,-12.521848,14.717814
38.888881,-9.034986,17.470826,15.642177,-12.524176,14.701629
38.585192,-9.061283,17.520255,15.532547,-12.526451,14.685503
38.285876,-9.087400,17.569393,15.423651,-12.528674,14.669438
37.990945,-9.113336,17.618241,15.315489,-12.530844,14.653432
37.700412,-9.139092,17.666798,15.208061,-12.532961,14.637486
37.414290,-9.164667,17.715065,15.101366,-12.535026,14.621599
37.132595,-9.190062,17.763041,14.995405,-12.537038,14.605773
36.855341,-9.215277,17.810727,14.890178,-12.538998,14.590006
36.582548,-9.240311,17.858122,14.785683,-12.540905,14.574299
36.314233,-9.265164,17.905227,14.681923,-12.542759,14.558652
36.050416,-9.289837,17.952042,14.578895,-12.544561,14.543064
35.791118,-9.314330,17.998565,14.476600,-12.546310,14.527536
35.536362,-9.338643,18.044799,14.375039,-12.548007,14.512068
35.286170,-9.362774,18.090742,14.274210,-12.549651,14.496659
35.040566,-9.386726,18.136394,14.174113,-12.551242,14.481311
34.799576,-9.410497,18.181757,14.074749,-12.552781,14.466022
34.563223,-9.434087,18.226828,13.976116,-12.554267,14.450792
34.331533,-9.457497,18.271609,13.878215,-12.555701,14.435623
34.104533,-9.480727,18.316100,13.781045,-12.557081,14.420513
33.882248,-9.503776,18.360300,13.684606,-12.558410,14.405462
33.664704,-9.526645,18.404210,13.588897,-12.559686,14.390472
33.451927,-9.549334,18.447829,13.493918,-12.560909,14.375541
33.243943,-9.571841,18.491158,13.399668,-12.562079,14.360669
33.040776,-9.594169,18.534197,13.306146,-12.563197,14.345857
32.842451,-9.616316,18.576944,13.213352,-12.564262,14.331105
32.648992,-9.638282,18.619402,13.121285,-12.565275,14.316413
32.460421,-9.660069,18.661569,13.029944,-12.566235,14.301780
32.276761,-9.681674,18.703445,12.939328,-12.567143,14.287206
32.098033,-9.703100,18.745031,12.849436,-12.567997,14.272692
31.924257,-9.724344,18.786327,12.760267,-12.568800,14.258238
31.755451,-9.745409,18.827332,12.671820,-12.569549,14.243843
31.591633,-9.766293,18.868047,12.584094,-12.570246,14.229507
31.432818,-9.786996,18.908471,12.497087,-12.570891,14.215231
31.279021,-9.807519,18.948605,12.410798,-12.571483,14.201015
31.130255,-9.827862,18.988448,12.325226,-12.572022,14.186858
30.986531,-9.848024,19.028001,12.240369,-12.572509,14.172760
30.847858,-9.868006,19.067263,12.156225,-12.572943,14.158721
30.714244,-9.887807,19.106235,12.072793,-12.573324,14.144742
30.585693,-9.907428,19.144916,11.990070,-12.573653,14.130822
30.462211,-9.926868,19.183307,11.908056,-12.573929,14.116962
30.343798,-9.946128,19.221408,11.826747,-12.574153,14.103161
30.230453,-9.965208,19.259218,11.746143,-12.574324,14.089419
30.122174,-9.984107,19.296737,11.666240,-12.574442,14.075736
30.018955,-10.002826,19.333966,11.587037,-12.574508,14.062112
29.920789,-10.021364,19.370905,11.508531,-12.574521,14.048547
29.827665,-10.039722,19.407553,11.430719,-12.574482,14.035042
29.739572,-10.057899,19.443910,11.353600,-12.574390,14.021595
29.656495,-10.075896,19.479978,11.277171,-12.574245,14.008208
29.578416,-10.093712,19.515754,11.201428,-12.574048,13.994880
29.505316,-10.111349,19.551241,11.126369,-12.573798,13.981610
29.437171,-10.128804,19.586436,11.051992,-12.573495,13.968399
29.373958,-10.146079,19.621342,10.978293,-12.573140,13.955248
29.315648,-10.163174,19.655957,10.905269,-12.572733,13.942155
29.262212,-10.180088,19.690281,10.832917,-12.572272,13.929121
29.213615,-10.196822,19.724315,10.761234,-12.571759,13.916146
29.169824,-10.213375,19.758059,10.690216,-12.571194,13.903229
29.130799,-10.229748,19.791512,10.619860,-12.570576,13.890371
29.096498,-10.245941,19.824674,10.550162,-12.569905,13.877572
29.066879,-10.261953,19.857546,10.481120,-12.569182,13.864831
29.041895,-10.277785,19.890128,10.412728,-12.568406,13.852149
29.021495,-10.293436,19.922419,10.344984,-12.567577,13.839525
29.005627,-10.308906,19.954420,10.277883,-12.566696,13.826960
28.994234,-10.324197,19.986130,10.211421,-12.565763,13.814453
28.987259,-10.339307,20.017550,10.145595,-12.564776,13.802005
28.984639,-10.354236,20.048679,10.080400,-12.563737,13.789615
28.986308,-10.368985,20.079518,10.015832,-12.562646,13.777284
28.992197,-10.383554,20.110066,9.951886,-12.561502,13.765010
29.002234,-10.397942,20.140324,9.888559,-12.560305,13.752795
29.016343,-10.412149,20.170291,9.825846,-12.559056,13.740638
29.034443,-10.426176,20.199968,9.763742,-12.557754,13.728539
29.056452,-10.440023,20.229355,9.702242,-12.556399,13.716498
29.082281,-10.453690,20.258451,9.641342,-12.554992,13.704516
29.111838,-10.467175,20.287257,9.581038,-12.553532,13.692591
29.145027,-10.480481,20.315772,9.521323,-12.552020,13.680724
29.181748,-10.493606,20.343996,9.462194,-12.550455,13.668915
29.221895,-10.506551,20.371930,9.403645,-12.548837,13.657164
29.265360,-10.519315,20.399574,9.345671,-12.547167,13.645471
29.312028,-10.531898,20.426927,9.288268,-12.545444,13.633836
29.361780,-10.544302,20.453990,9.231429,-12.543669,13.622259
29.414493,-10.556524,20.480762,9.175150,-12.541841,13.610739
29.470038,-10.568567,20.507244,9.119426,-12.539960,13.599277
29.528283,-10.580429,20.533436,9.064250,-12.538027,13.587872
29.589090,-10.592110,20.559337,9.009618,-12.536041,13.576526
29.652316,-10.603611,20.584947,8.955524,-12.534003,13.565236
29.717814,-10.614932,20.610267,8.901962,-12.531912,13.554005
29.785433,-10.626072,20.635297,8.848927,-12.529768,13.542831
29.855016,-10.637032,20.660036,8.796414,-12.527572,13.531714
29.926402,-10.647811,20.684484,8.744417,-12.525323,13.520655
29.999428,-10.658410,20.708642,8.692929,-12.523021,13.509653
30.073925,-10.668828,20.732510,8.641946,-12.520667,13.498708
30.149720,-10.679066,20.756087,8.591462,-12.518261,13.487821
30.226638,-10.689124,20.779374,8.541470,-12.515801,13.476992
30.304500,-10.699001,20.802370,8.491966,-12.513290,13.466219
30.383124,-10.708698,20.825076,8.442943,-12.510725,13.455504
30.462325,-10.718214,20.847491,8.394396,-12.508108,13.444846
30.541919,-10.727550,20.869616,8.346320,-12.505438,13.434245
30.621716,-10.736705,20.891451,8.298707,-12.502716,13.423701
30.701528,-10.745680,20.912995,8.251554,-12.499941,13.413215
30.781162,-10.754474,20.934248,8.204853,-12.497114,13.402786
30.860430,-10.763088,20.955211,8.158600,-12.494233,13.392414
30.939138,-10.771522,20.975884,8.112789,-12.491301,13.382099
31.017097,-10.779775,20.996266,8.067415,-12.488315,13.371841
31.094117,-10.787848,21.016357,8.022471,-12.485277,13.361640
31.170007,-10.795740,21.036159,7.977954,-12.482187,13.351496
31.244581,-10.803452,21.055669,7.933857,-12.479044,13.341409
31.317653,-10.810983,21.074889,7.890175,-12.475848,13.331379
31.389039,-10.818334,21.093819,7.846903,-12.472600,13.321407
31.458559,-10.825505,21.112458,7.804037,-12.469299,13.311491
