pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
3.638835,4.476603,6.858999,4.957157,5.974227,9.109922
3.303376,4.568119,7.316156,4.910314,5.681065,9.024986
3.535052,4.583005,7.750790,4.527556,6.048600,8.941522
3.659413,4.697094,7.142732,4.838879,5.733409,8.574057
3.755159,4.720297,6.789260,4.724686,5.724821,10.059646
3.587705,4.528405,6.870591,4.981418,5.598351,8.608912
3.561893,4.461158,7.000279,4.818068,5.994485,8.868380
3.238636,4.606755,7.101095,4.628820,5.742227,8.590769
3.338070,4.127341,7.224386,4.618669,5.832664,8.388181
3.610418,4.433693,7.054085,4.699292,6.012207,9.341830
3.627938,4.438854,7.186097,4.701587,5.859969,8.842723
3.544665,4.423101,7.069325,4.783528,5.924858,8.492534
3.504611,4.548144,7.165767,5.109142,6.164138,9.524243
3.608416,4.509035,6.977103,4.494459,5.944250,9.303609
3.327953,4.591374,7.162420,4.645766,6.242045,9.160852
3.385451,4.727691,7.351133,4.655641,6.168796,9.363336
3.327646,4.335205,6.856515,4.825140,5.848769,8.672835
3.568112,4.267174,7.207200,5.085555,6.235216,8.995819
3.602262,4.688276,7.620595,4.554977,6.167035,8.849598
3.409299,4.246572,7.373259,4.308366,5.668279,8.796091
3.791946,4.593727,6.905392,4.972691,6.379228,9.874316
3.568473,4.334244,7.254068,4.547993,5.776961,8.733662
3.579578,4.457238,6.657877,4.671412,5.960505,9.015376
3.528225,4.680529,7.013063,4.679345,5.445537,8.539355
3.293599,4.770737,7.450860,5.096817,6.055996,8.963643
3.432886,4.601320,6.966722,5.190253,5.624845,9.185353
3.319471,4.413636,7.378732,4.807052,5.946726,8.572376
3.215663,4.428389,7.252308,4.480561,5.916365,8.861013
3.315026,4.266509,6.918648,4.592625,5.964286,9.791879
3.480886,4.610597,6.858452,4.484715,5.994394,8.905443
3.422095,4.591027,7.229675,4.824025,5.951607,9.428022
3.883146,4.341561,7.164923,4.693441,6.051754,9.187714
3.494078,4.565282,7.099819,4.542332,5.917997,9.937568
3.449549,4.494004,7.032020,4.891286,6.137274,9.515967
3.727706,4.423268,7.349390,4.399254,5.439228,8.422927
3.407375,4.277493,6.855206,4.488894,6.120263,9.258703
3.424863,4.711702,7.398071,4.327175,5.809983,9.102149
3.399832,4.332286,6.747257,4.573725,5.856288,9.158332
3.707561,4.580616,7.181286,4.788872,5.587908,9.508693
3.734867,4.420307,7.500400,4.890174,5.700757,8.929092
3.781417,4.164626,6.986615,4.124411,5.839998,9.512428
3.593051,4.419281,7.126526,4.363542,5.479068,8.500515
3.472784,4.486825,7.011685,4.921486,6.012388,9.134058
3.501889,4.438486,7.243312,4.858392,6.018687,9.464438
3.092214,4.491389,7.241746,4.610532,6.222004,8.672877
3.762519,4.536881,8.128231,4.825807,5.822073,9.063943
3.653666,4.357136,6.694152,4.392927,5.839394,8.907081
3.562029,4.196499,6.977116,4.635653,5.659364,8.396066
3.352671,4.564332,7.152568,4.942654,5.717900,9.220603
3.672612,4.143605,7.196685,4.536768,5.865068,9.113373
3.501160,4.474619,6.975099,4.748678,5.776555,8.578291
3.538838,4.791695,7.071733,4.867522,5.713519,9.294501
3.476023,4.432084,7.432609,5.061201,5.674263,9.361153
3.381411,4.680456,6.862177,4.563813,6.414471,9.254513
3.441441,4.521574,7.047282,4.554061,5.521415,8.565216
3.530206,4.136202,6.979921,4.466751,5.516049,8.627267
3.699327,4.444969,6.837411,5.149123,5.940935,8.705560
3.548104,4.634300,7.755810,5.050021,5.525241,8.954139
3.457848,4.650489,7.020703,4.696866,5.643333,8.478682
3.630800,4.272165,6.776958,5.011709,5.744737,8.859611
3.649083,4.497514,6.290228,4.822849,5.928815,9.368703
3.078496,4.284855,6.336781,4.583573,5.494499,8.860087
3.618876,4.435419,7.632767,4.769226,5.524039,9.211132
3.103537,4.410750,6.505412,4.936444,5.974208,8.653577
3.324290,4.706885,7.402557,4.488382,5.925462,8.890314
3.142275,4.585590,7.409012,4.709684,5.802205,8.632460
3.641199,4.611553,7.605279,4.979991,5.903599,9.067656
3.023919,4.430301,7.089468,4.749329,5.732027,8.028806
3.670287,4.353002,7.609273,5.095214,5.542538,8.612540
3.566811,4.316793,6.914499,4.792034,5.369949,8.745513
3.343903,4.497241,6.672838,4.378286,5.647626,8.727309
3.430712,4.281247,7.042812,5.089772,5.353839,8.506122
3.373502,4.531440,7.223397,4.279688,5.800396,8.700686
3.640290,4.177079,6.944901,4.603556,6.158746,9.535660
3.424102,4.651733,6.848095,4.782684,5.504539,8.547893
3.586219,4.819441,7.308740,4.586474,5.655150,8.118688
3.247756,4.186622,7.674482,5.011923,5.760462,8.805146
3.303171,4.435994,6.177355,4.710704,5.604912,8.792862
3.566004,4.612595,6.642137,4.864869,5.962256,9.048715
3.429659,4.262484,6.998450,4.883774,5.524358,8.066455
3.524390,4.395390,7.191877,4.601295,5.941713,9.720588
3.717879,4.311781,7.175469,4.649650,5.972415,8.873376
3.377825,4.570700,7.291250,4.758512,6.037546,9.291028
3.468428,4.366813,6.712415,4.676982,6.007721,9.120370
3.712421,4.087456,6.662234,5.067503,5.588979,8.612059
3.385000,4.200491,6.540981,5.300146,5.542152,8.768519
3.239002,4.318766,6.607856,4.984443,5.994932,9.382334
3.514775,4.265602,6.890117,5.071185,6.210889,8.506899
3.390081,4.602721,7.083983,5.004827,5.672543,8.190365
3.533090,4.346965,6.715821,4.498665,5.401544,8.623901
3.140357,4.035473,6.637051,5.115974,5.304044,8.443390
3.503436,4.417830,7.047161,4.701365,5.766850,8.807385
3.667799,4.510103,6.737825,4.538311,5.749515,8.566533
3.391919,4.334556,6.790866,4.525835,6.040035,8.307946
3.239152,3.864349,6.235255,4.488406,5.829019,8.415485
3.482341,4.618106,7.171388,4.801570,5.734912,8.378136
3.407405,4.104301,6.461808,4.732348,5.699965,8.610644
3.343646,4.493595,6.950845,4.884087,6.120996,8.676562
3.301617,4.558373,6.707697,4.651656,5.540835,9.332043
3.580105,4.166644,6.730668,4.494401,5.785958,9.084742
3.280613,4.392562,6.900825,4.749840,5.896857,9.279603
3.466718,4.408828,6.773553,4.893228,5.470502,8.511595
3.331702,4.450239,6.924618,4.519408,5.912284,8.740080
3.104081,4.831280,7.260369,5.051612,5.357479,9.145166
3.605447,4.340684,7.196601,4.666310,5.847891,8.828545
3.402238,4.573572,7.293550,4.634485,5.643669,9.087240
3.581621,4.424202,6.993011,4.731949,6.151795,8.846766
3.807869,4.526072,7.031150,4.774125,5.270997,8.504149
3.394796,4.356377,6.848590,4.684647,5.815683,8.704506
3.686839,4.318480,7.404722,4.823044,5.971244,8.973495
3.134357,4.138338,6.548898,5.085249,5.423213,8.453244
3.326488,4.255426,7.038675,4.393960,6.137826,9.640241
3.070125,4.500103,7.253760,4.379351,6.162110,8.811378
3.353361,4.277339,6.510814,4.369762,5.643103,8.978636
3.279778,4.486081,7.455810,4.854153,5.810959,8.826640
3.591358,4.335931,7.025817,4.384583,6.024866,8.469247
3.419321,4.975099,7.298289,4.807801,5.622933,8.300729
3.348694,4.773998,7.231698,5.094966,5.957372,8.789936
3.652251,4.751118,7.104667,4.576555,5.736636,8.587209
3.358818,4.364504,6.845116,4.527460,5.625055,9.095115
3.481911,4.266954,6.892510,5.051489,5.770856,9.097319
3.537996,4.679464,7.115187,4.679388,5.588735,9.215513
3.379686,4.791876,6.691521,4.554939,5.715916,8.167827
3.245103,4.703061,7.249778,4.411715,5.586190,8.393558
3.610473,4.380940,7.048515,4.530347,6.041328,9.452873
3.507573,4.291163,7.163575,4.522288,5.692274,8.911460
3.432882,4.564987,7.330669,4.903726,5.558266,8.451996
3.876160,4.489488,7.214761,4.932017,5.911142,8.766366
3.648621,4.513521,7.331708,4.533871,5.647055,8.529833
3.722009,4.488503,7.046878,4.470080,5.322977,8.998052
3.417951,4.522951,6.642525,4.471900,5.629207,8.847559
3.656967,4.577475,7.483989,4.620018,5.768467,8.539896
3.407202,4.546610,7.636463,4.475078,6.023619,9.550640
3.519691,4.468938,7.322630,4.846984,5.611418,8.227415
3.799493,4.476248,7.161225,4.675074,5.629354,8.254117
3.635330,4.524295,6.979732,4.916154,5.636319,8.386484
3.604708,4.423881,7.163230,4.818031,5.334390,8.461876
3.378764,4.712072,7.413934,4.576302,6.255891,8.681167
3.500264,4.716366,6.939032,4.890374,5.782566,8.840476
3.826505,4.247185,6.747774,4.779029,5.802465,9.263311
3.299742,4.830692,7.501974,4.668743,5.983109,8.970627
3.445690,4.424305,7.243249,5.019600,5.843492,8.841091
3.886610,4.491833,6.764188,4.952581,5.843869,8.863885
3.494652,4.424150,7.092931,4.492653,5.908241,8.799998
3.560658,4.211542,6.194284,4.743974,5.921376,8.683387
3.516630,4.341481,7.144128,4.652429,5.844832,9.061000
3.721184,4.395539,7.305652,4.619201,6.060133,9.068601
3.397123,4.790614,7.118160,4.699271,5.836860,8.436014
3.544257,4.833386,7.270743,4.527061,5.426952,8.364960
3.617650,4.595003,7.555975,5.046706,5.783205,8.794588
3.754255,4.644119,6.656621,4.768799,6.359083,9.309769
3.829831,4.626850,7.119938,4.743034,5.859256,8.717198
3.517348,4.403412,6.797281,4.627294,5.867044,8.731129
3.623915,4.973203,7.461090,4.697267,6.041174,9.492880
3.677512,4.523387,7.171873,4.488293,5.890290,8.330714
3.329515,4.557562,6.451241,4.924282,5.713064,8.457801
3.356839,4.612622,7.035547,4.812656,5.722500,8.522892
3.531732,4.649313,7.163156,4.879640,5.563166,8.972339
3.022610,4.515849,7.157113,4.777956,5.735911,8.327899
3.549136,4.155539,6.614806,4.255655,6.352525,8.445698
3.161911,4.470582,6.972404,4.616721,5.784278,8.783349
3.470378,4.587924,7.206892,4.852300,5.628085,8.479782
3.526106,4.489586,6.815422,4.575928,5.514147,8.109961
3.140009,4.390450,6.560514,4.527300,5.413760,8.871057
3.135415,4.457241,6.710815,4.754395,5.401596,8.676927
3.490229,3.799960,6.534707,4.828469,5.628853,8.292220
3.411149,4.075305,6.306635,4.749127,5.885555,9.112078
3.497321,4.506973,7.177160,5.101852,5.623328,8.675978
3.336273,4.557602,7.049692,4.622183,5.170538,8.591199
3.412419,4.351557,6.540659,4.494496,6.164852,8.590283
3.234273,4.019503,6.776792,4.474055,5.295104,8.345996
3.584275,4.446505,6.740725,4.631741,5.827009,8.534036
3.521591,4.341029,6.843927,4.933137,5.719984,8.446411
3.600718,4.326801,6.974273,4.719493,5.963521,8.927444
3.738398,4.875000,7.393852,4.750447,5.593037,8.952378
3.629774,4.342824,6.728003,4.576957,6.046324,8.669140
3.704387,4.470472,6.784060,4.927335,5.862196,9.597993
3.252960,4.432537,6.460405,4.845821,5.429344,9.054563
3.165334,4.443912,6.419610,4.485331,5.613197,8.323467
3.609129,4.440743,6.862771,4.417983,5.577759,8.806212
3.755100,4.549733,7.209277,4.861106,5.631536,8.983432
3.423721,4.274561,7.174134,4.641981,5.202906,8.414352
3.672975,4.461200,7.034186,4.512404,5.460845,8.551517
3.623415,4.303434,7.308058,4.484712,5.753757,8.629828
3.504165,4.432523,6.956306,5.137334,5.519795,8.827261
3.501155,4.244963,6.668694,4.526805,6.121643,9.168777
3.343263,4.495454,6.865552,4.660230,5.914532,9.010988
3.653086,4.141724,6.650159,4.518470,5.538715,8.645301
3.554401,4.494002,6.816405,4.680382,5.565077,8.403196
3.504575,4.339228,6.728229,4.945150,5.677167,8.258831
3.393610,4.533742,7.088542,4.670443,5.153733,8.356295
3.424559,4.197542,6.842507,4.720176,6.108895,9.112408
3.383276,4.310528,6.870635,4.800110,5.748374,8.350282
3.360477,4.205594,6.695635,4.719244,5.269449,8.880050
3.487823,4.157346,6.931122,4.808541,5.359583,8.687922
3.462587,4.405376,6.223638,4.609565,5.699296,8.394155
3.514465,4.478865,6.745964,4.908398,6.505044,8.761027
3.505770,4.256023,6.572623,4.732944,5.373962,8.271511
3.247917,4.386355,6.706331,4.698377,6.420912,9.079734
3.465979,4.157193,6.872956,4.970926,5.527406,8.448972
3.660294,4.320873,6.618523,5.175086,5.312582,8.128461
3.682808,4.288275,6.723022,4.601278,5.577692,8.549249
3.478640,4.086820,6.719805,4.874481,5.628452,8.115984
3.887050,4.255923,7.014155,4.627432,5.600769,8.336003
3.664253,4.230690,6.654978,4.430152,6.250069,8.319083
3.755529,4.096785,6.260246,4.486700,5.462418,7.835935
3.499896,4.703324,7.076338,4.554393,5.722788,8.799028
3.367773,4.069983,6.937066,4.534859,5.357605,8.481685
3.518360,4.506010,6.982268,4.762721,5.329857,8.622452
3.603715,4.112896,6.241197,4.694883,5.863911,8.800677
3.246783,4.308542,6.336678,5.006389,6.068556,8.682110
3.413386,4.752041,7.044919,4.660554,5.610072,8.513254
3.187379,4.456906,6.905898,4.833331,5.934003,8.390022
3.354762,4.008259,6.497711,4.737371,5.851968,8.541556
3.382088,4.347972,6.781462,4.652134,5.799498,8.420662
3.115955,4.108039,6.405942,4.791614,6.135014,8.472554
3.504000,4.095885,6.561313,4.939579,5.710137,8.162920
3.821255,4.229206,6.701063,4.715791,5.309408,8.056924
3.464860,4.266402,6.560998,4.507378,6.429297,8.153382
3.604209,4.226115,6.536610,4.747954,5.602886,8.511358
3.224508,4.389607,6.747758,4.531764,5.760525,8.924285
3.475418,4.398183,6.435744,4.579900,5.480204,8.027213
3.482238,4.267705,6.755764,4.423382,5.253524,8.110325
3.494209,4.166453,6.517267,4.669573,5.641401,8.040907
3.375106,4.361446,6.662314,4.653936,6.114602,8.827911
3.528268,4.246136,7.236896,4.916775,5.346425,7.645429
3.224202,3.903697,6.698895,4.713834,6.111148,8.310803
3.454276,4.237221,6.572983,4.900028,5.327661,7.775897
3.335112,4.151679,6.832331,4.833216,5.328341,8.563525
3.440226,4.512645,6.864208,4.523365,5.708472,7.836367
3.215086,4.191935,6.665390,4.623237,5.323355,8.401310
3.599182,4.289674,7.026756,4.585149,6.019411,9.513561
3.561856,4.058522,6.373192,4.758752,5.441245,8.684561
3.684828,4.467734,7.408160,4.920215,6.224856,8.746248
3.450153,4.406629,7.094234,5.044841,5.694663,8.573717
3.645662,4.219846,6.393586,4.453376,5.831241,8.877107
3.703018,4.286179,6.610795,5.149226,6.101268,8.709251
3.524030,4.314983,7.147732,4.757157,5.862888,8.643413
3.420986,4.418425,6.867651,4.728126,5.607252,8.907431
3.442793,4.439459,6.814541,4.469080,5.406075,9.442778
3.520894,4.134878,6.359772,4.521914,6.014780,7.962701
3.437007,4.577945,7.343821,5.095285,5.619380,8.835018
3.611696,4.164192,6.818509,4.513938,5.765200,8.526095
3.316963,4.590671,6.873681,4.617767,5.361679,8.206980
3.485726,4.196355,6.121733,4.401721,5.943798,7.790155
3.334369,4.396721,6.945838,4.798548,5.828911,7.888805
3.379198,4.600227,6.976461,4.700711,5.588724,8.400545
3.511992,4.371449,6.761659,4.786768,5.814139,8.466121
3.438103,4.176969,6.785249,4.461738,5.450399,8.170785
3.311404,4.283512,6.792045,4.715195,5.405779,8.369223
3.238580,4.250559,6.625358,4.654704,5.218233,8.827570
3.363132,4.434091,6.565662,4.648791,5.291318,8.809422
3.373672,3.900020,6.290022,4.905212,5.491848,7.634136
3.456916,4.372822,6.732630,4.691263,5.875328,8.198944
3.645211,4.198088,6.239569,4.846608,5.930382,7.528186
3.609305,4.010055,6.602548,4.582814,5.957513,9.294073
3.728625,4.419308,6.836060,4.638807,5.686916,8.587138
3.106891,3.993564,6.611654,4.454475,5.715816,8.482728
3.468010,4.600312,6.388699,4.945688,5.984620,8.838269
3.608056,4.034734,6.362661,4.939352,5.093874,8.099478
3.346292,4.698366,7.199466,4.959310,5.284571,8.520655
3.478428,4.091278,6.530998,4.540256,5.536088,8.506138
3.382985,4.213706,6.607127,4.759627,5.492973,8.403604
3.559443,4.085167,6.376878,4.491069,5.854227,8.388300
3.328835,4.191316,7.026729,4.579135,5.695612,8.754109
3.370575,3.928506,6.468687,4.705777,5.342901,8.396162
3.570269,4.370692,6.318066,4.797829,5.434171,8.531932
3.369018,4.424756,6.346528,4.576176,5.307735,8.155906
3.642125,4.376235,6.735983,4.574234,5.543976,8.357626
3.186134,4.376474,6.353024,4.854796,5.662946,8.147904
3.519928,4.371092,6.308899,4.675880,5.654501,8.181794
3.347476,4.020933,6.232600,4.445563,5.380936,8.650760
3.730374,3.948864,6.142925,4.594785,5.731243,8.780607
3.501897,4.216777,6.704162,4.435181,5.913215,8.599334
3.236861,4.396408,6.935449,4.577216,5.533209,8.235513
3.474163,4.289400,6.227428,4.744132,5.533393,8.060775
3.427304,3.957916,6.254556,4.770277,5.373261,8.054878
3.304733,4.236308,6.700558,4.458653,5.172077,8.273496
3.403586,4.323626,6.505067,4.833969,6.035590,8.363180
3.240788,4.238218,6.581597,4.647762,5.498606,8.470997
