pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
4.529359,5.444467,8.162825,5.282000,6.239622,9.191424
4.072534,5.575070,8.674151,5.280579,5.967771,9.197382
4.396110,5.564253,9.223347,4.881176,6.364340,9.112328
4.493495,5.725674,8.420318,5.214019,6.018060,8.693666
4.684671,5.760523,8.053168,5.051656,5.977360,10.174895
4.465920,5.523844,8.125862,5.333448,5.887636,8.720567
4.402198,5.399853,8.266135,5.134283,6.298236,8.946700
3.963371,5.592947,8.375637,4.935101,6.031502,8.688075
4.180005,5.055334,8.604011,4.937934,6.163749,8.489668
4.534232,5.457474,8.398574,5.070076,6.307859,9.467764
4.433769,5.428181,8.459722,5.064805,6.152035,8.962861
4.418187,5.367030,8.355647,5.105369,6.188644,8.571415
4.343480,5.563430,8.469065,5.505992,6.446715,9.607555
4.441193,5.509944,8.230288,4.801610,6.211186,9.368334
4.139509,5.639924,8.511329,5.042641,6.548569,9.288555
4.209967,5.738068,8.725272,4.992662,6.433666,9.445761
4.123363,5.295702,8.104943,5.188733,6.101472,8.777519
4.408398,5.179851,8.522414,5.442090,6.503065,9.090460
4.462436,5.691596,9.007301,4.819663,6.419179,8.927050
4.211674,5.155795,8.713132,4.583724,5.889042,8.877595
4.742387,5.614189,8.210442,5.227804,6.648649,9.930908
4.435607,5.253549,8.561715,4.887124,6.032583,8.844064
4.419743,5.388660,7.797316,5.034912,6.272676,9.151246
4.325877,5.672168,8.247313,5.031320,5.704136,8.632683
4.010590,5.775748,8.728711,5.466850,6.336682,9.102050
4.202594,5.582222,8.155604,5.533475,5.854604,9.305038
4.108027,5.317439,8.674221,5.134160,6.233293,8.696715
3.996366,5.350608,8.534544,4.790842,6.198267,9.056808
4.104586,5.144023,8.151162,4.951838,6.237946,10.003471
4.286096,5.592978,8.004258,4.789934,6.255610,9.084936
4.224020,5.557044,8.391078,5.200847,6.202731,9.599419
4.784361,5.253689,8.351439,5.040644,6.300795,9.319366
4.256769,5.496946,8.176936,4.925290,6.146387,10.101795
4.240377,5.381426,8.152684,5.303395,6.395312,9.684409
4.555836,5.307084,8.475297,4.685701,5.683253,8.549900
4.240136,5.189765,7.943242,4.871549,6.391416,9.440060
4.210746,5.667735,8.516175,4.710855,6.076898,9.288504
4.211620,5.237991,7.827782,4.924413,6.111614,9.325983
4.528938,5.470666,8.247201,5.178857,5.825044,9.684061
4.536423,5.302670,8.618164,5.303391,5.971651,9.091754
4.646567,4.967991,8.076623,4.460730,6.107511,9.646699
4.419948,5.312962,8.233775,4.681251,5.718726,8.582109
4.271936,5.371566,8.080997,5.273885,6.264328,9.196940
4.353767,5.294777,8.369002,5.243148,6.263438,9.507620
3.807092,5.369982,8.323447,4.957199,6.510519,8.705277
4.676727,5.396555,9.393364,5.177939,6.072367,9.086234
4.544579,5.222554,7.732199,4.745758,6.101290,8.930830
4.417503,5.025217,8.051707,4.977887,5.936324,8.456261
4.139788,5.463769,8.195182,5.341684,5.989666,9.284971
4.623790,4.990423,8.293353,4.856674,6.136077,9.119279
4.297829,5.354191,7.877086,5.097908,6.056871,8.590829
4.418006,5.759042,7.999867,5.215251,5.961329,9.343456
4.296108,5.295510,8.396596,5.504648,5.946544,9.470530
4.171322,5.571102,7.722453,4.978999,6.762168,9.365940
4.256439,5.361745,7.901475,4.917444,5.797528,8.648601
4.420766,4.879335,7.858184,4.796625,5.825032,8.693423
4.564404,5.341818,7.679931,5.482612,6.229127,8.740802
4.436516,5.550094,8.748812,5.399458,5.797423,8.973802
4.280919,5.568654,7.890586,5.009079,5.878529,8.468239
4.527229,5.167527,7.664972,5.386141,5.971479,8.872921
4.567574,5.477773,7.196865,5.164660,6.178942,9.370586
3.835489,5.196510,7.205420,4.873404,5.727526,8.908064
4.540753,5.289293,8.682197,5.139732,5.823501,9.347308
3.909706,5.387864,7.467990,5.280671,6.283949,8.766159
4.177482,5.675107,8.400550,4.834842,6.248997,8.988191
3.874747,5.506930,8.428343,5.093298,6.095671,8.708365
4.511675,5.583346,8.681438,5.381753,6.216911,9.113616
3.774970,5.367236,8.096867,5.030515,6.036507,8.003795
4.581234,5.229672,8.668850,5.467500,5.751717,8.567182
4.521504,5.231732,7.933816,5.137764,5.618453,8.716164
4.242862,5.449270,7.674330,4.746369,5.935108,8.790580
4.282429,5.199937,8.112093,5.429141,5.608075,8.519508
4.284428,5.532117,8.395854,4.558559,6.086097,8.716826
4.539913,5.113054,8.121668,5.000456,6.488626,9.611433
4.308925,5.714773,8.030696,5.117063,5.777211,8.624022
4.495484,5.922890,8.537168,4.919192,5.995695,8.244216
4.101269,5.089288,8.918280,5.429127,6.085676,8.854790
4.185390,5.466522,7.211727,5.098364,5.917924,8.872066
4.482807,5.667958,7.741585,5.214016,6.227832,9.032462
4.398666,5.237411,8.225700,5.229038,5.846569,8.116207
4.421966,5.387891,8.423990,4.947052,6.285832,9.724534
4.670558,5.307570,8.348305,5.040650,6.291457,8.883246
4.193511,5.558016,8.440508,5.077784,6.395881,9.298836
4.389218,5.357238,7.887291,4.962187,6.300226,9.089963
4.684142,5.074951,7.887014,5.463129,5.904309,8.730132
4.281953,5.219779,7.776788,5.693343,5.850691,8.934949
4.104441,5.385085,7.907781,5.352653,6.365071,9.582371
4.433803,5.288936,8.200277,5.422244,6.605061,8.720521
4.258946,5.686327,8.414778,5.363019,6.012665,8.385034
4.443891,5.395859,7.989527,4.809381,5.752815,8.842927
3.955203,4.985359,7.915926,5.514280,5.667898,8.707299
4.448389,5.480451,8.430002,5.035586,6.122275,8.985205
4.626916,5.600241,8.022101,4.856868,6.146891,8.781972
4.300563,5.382178,8.101906,4.846628,6.424426,8.513727
4.074160,4.790297,7.410465,4.862227,6.222805,8.721756
4.440576,5.709680,8.459894,5.163172,6.097241,8.623311
4.333153,5.049011,7.575578,5.099666,6.093878,8.865409
4.194885,5.464269,8.072970,5.301896,6.546084,8.957782
4.210654,5.548235,7.764440,5.018586,5.921830,9.633817
4.573023,5.096258,7.769650,4.876145,6.161862,9.357977
4.181042,5.365119,7.957500,5.143416,6.253243,9.519664
4.393967,5.380835,7.789903,5.271004,5.778885,8.734066
4.191844,5.380831,7.895891,4.880375,6.216836,8.939664
3.948473,5.784535,8.236726,5.471174,5.607030,9.288503
4.557475,5.171900,8.113992,5.093462,6.149617,8.986178
4.301660,5.513083,8.256896,5.032235,5.917148,9.226276
4.458268,5.280739,7.863132,5.145126,6.488012,8.968287
4.761848,5.383244,7.874535,5.215389,5.534429,8.581279
4.293648,5.202967,7.696603,5.075278,6.117808,8.777978
4.676334,5.143308,8.333494,5.230820,6.270138,9.060604
3.946837,4.969832,7.445583,5.519782,5.677718,8.538092
4.162055,5.045234,7.935201,4.767320,6.394933,9.723196
3.861614,5.390573,8.211420,4.730042,6.435531,8.866805
4.230330,5.122884,7.410266,4.743211,5.891963,9.034409
4.091688,5.386983,8.465090,5.180863,6.105627,8.861681
4.546363,5.221594,8.029131,4.696468,6.348952,8.454425
4.269119,5.999484,8.270154,5.201219,5.946767,8.339776
4.252952,5.774701,8.248956,5.528398,6.280792,8.856588
4.633217,5.782516,8.162075,4.941945,6.049930,8.630093
4.227735,5.308213,7.852411,4.919653,5.931546,9.128733
4.408079,5.190652,7.941251,5.479261,6.131796,9.223243
4.446843,5.720464,8.192742,5.032262,5.941094,9.311520
4.169919,5.857442,7.650321,4.897420,6.063431,8.231583
4.012407,5.741734,8.341907,4.730148,5.938537,8.389005
4.505928,5.353784,8.121891,4.900196,6.402462,9.443865
4.376896,5.302440,8.268670,4.863907,6.095583,8.890923
4.278933,5.594992,8.434742,5.285310,5.927045,8.478922
4.826223,5.493205,8.390496,5.388958,6.289088,8.862888
4.543897,5.561297,8.464574,4.906052,6.013274,8.599211
4.660621,5.481311,8.126492,4.803451,5.689725,9.081513
4.175549,5.574409,7.636295,4.833141,6.073560,8.953279
4.571973,5.654386,8.747997,5.010302,6.189489,8.615523
4.281062,5.588184,8.929862,4.894449,6.438011,9.661220
4.416435,5.498003,8.537900,5.193923,6.041032,8.300002
4.738998,5.475606,8.295007,5.059982,6.025940,8.313751
4.506935,5.566823,8.060128,5.284459,6.052086,8.448879
4.515801,5.438313,8.350573,5.196373,5.685231,8.571109
4.228918,5.767284,8.619094,4.897776,6.618693,8.700400
