pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
58.923002,-24.130154,19.790506,45.589601,-26.442354,44.013217,NaN,NaN,NaN
58.810487,-24.295980,19.977096,45.608999,-27.090678,44.142137,NaN,NaN,NaN
58.639534,-24.424842,20.214940,45.447283,-27.597847,44.270453,NaN,NaN,NaN
58.433958,-24.498134,20.483692,45.175610,-27.924934,44.393171,NaN,NaN,NaN
58.226023,-24.517714,20.760077,44.909790,-28.127761,44.507848,NaN,NaN,NaN
58.042394,-24.485669,21.020786,44.751059,-28.323430,44.609926,NaN,NaN,NaN
57.893809,-24.389160,21.246368,44.735876,-28.586704,44.692292,NaN,NaN,NaN
57.775539,-24.214253,21.423877,44.829168,-28.875091,44.749621,NaN,NaN,NaN
57.676022,-23.977266,21.545897,44.957385,-29.075150,44.780883,NaN,NaN,NaN
57.587254,-23.736890,21.605732,45.057082,-29.102007,44.787650,NaN,NaN,NaN
57.511089,-23.570031,21.591170,45.112168,-28.959325,44.769308,NaN,NaN,NaN
57.458646,-23.533363,21.481999,45.161499,-28.735468,44.717278,NaN,NaN,NaN
57.445654,-23.633632,21.253219,45.276303,-28.555106,44.611241,NaN,NaN,NaN
57.485490,-23.822974,20.881175,45.523335,-28.520292,44.420000,NaN,NaN,NaN
57.582406,-24.016230,20.350249,45.934687,-28.659702,44.108008,NaN,NaN,NaN
57.728958,-24.122321,19.658703,46.499982,-28.897727,43.646965,NaN,NaN,NaN
57.909429,-24.080911,18.821491,47.179427,-29.094446,43.027259,NaN,NaN,NaN
58.106479,-23.891148,17.869185,47.925184,-29.135162,42.262542,NaN,NaN,NaN
58.307800,-23.615267,16.843505,48.692317,-28.976679,41.384890,NaN,NaN,NaN
58.509897,-23.350243,15.790624,49.431792,-28.631243,40.435018,NaN,NaN,NaN
58.716467,-23.186069,14.753593,50.095267,-28.145502,39.454549,NaN,NaN,NaN
58.931346,-23.176443,13.766200,50.653466,-27.607395,38.480188,NaN,NaN,NaN
59.150106,-23.324263,12.849881,51.100710,-27.150826,37.539279,NaN,NaN,NaN
59.356284,-23.577846,12.014652,51.434785,-26.890055,36.647483,NaN,NaN,NaN
59.525088,-23.843474,11.263240,51.641991,-26.791181,35.811065,NaN,NaN,NaN
59.633679,-24.018645,10.595869,51.712134,-26.643981,35.033149,NaN,NaN,NaN
59.674348,-24.034524,10.014002,51.666895,-26.220577,34.315585,NaN,NaN,NaN
59.662793,-23.882650,9.522590,51.571420,-25.487839,33.656609,NaN,NaN,NaN
59.634258,-23.608599,9.130056,51.509542,-24.646577,33.052277,NaN,NaN,NaN
59.629925,-23.281313,8.845461,51.533455,-23.952786,32.503197,NaN,NaN,NaN
59.681844,-22.957582,8.674443,51.641000,-23.507888,32.021720,NaN,NaN,NaN
59.804020,-22.663975,8.615685,51.795534,-23.219248,31.632902,NaN,NaN,NaN
59.991966,-22.403770,8.658493,51.958596,-22.964692,31.366364,NaN,NaN,NaN
60.228761,-22.172359,8.782400,52.106371,-22.745448,31.243155,NaN,NaN,NaN
60.494002,-21.964107,8.959972,52.225992,-22.649081,31.266252,NaN,NaN,NaN
60.770509,-21.771861,9.162629,52.304413,-22.721731,31.418634,NaN,NaN,NaN
61.046922,-21.589243,9.367002,52.323190,-22.922518,31.669068,NaN,NaN,NaN
61.316747,-21.416277,9.559459,52.265628,-23.166045,31.982208,NaN,NaN,NaN
61.575010,-21.261340,9.737489,52.125893,-23.393100,32.326413,NaN,NaN,NaN
61.816212,-21.136157,9.907723,51.912632,-23.585818,32.677637,NaN,NaN,NaN
62.037294,-21.050214,10.081132,51.647897,-23.732724,33.020751,NaN,NaN,NaN
62.240532,-21.008828,10.268224,51.364045,-23.831151,33.347102,NaN,NaN,NaN
62.431450,-21.011059,10.475553,51.092818,-23.920222,33.648745,NaN,NaN,NaN
62.613792,-21.047562,10.703797,50.852418,-24.040886,33.918283,NaN,NaN,NaN
62.786561,-21.102661,10.947676,50.641656,-24.174037,34.154384,NaN,NaN,NaN
62.944250,-21.160567,11.197535,50.448525,-24.280672,34.361734,NaN,NaN,NaN
63.077901,-21.207502,11.442562,50.257573,-24.344596,34.547236,NaN,NaN,NaN
63.177347,-21.229055,11.674418,50.052540,-24.359103,34.717626,NaN,NaN,NaN
63.235528,-21.210775,11.889574,49.825080,-24.304286,34.880384,NaN,NaN,NaN
63.252842,-21.144290,12.089062,49.583967,-24.173425,35.044025,NaN,NaN,NaN
63.238044,-21.032706,12.275969,49.350162,-24.009109,35.215665,NaN,NaN,NaN
63.205151,-20.889865,12.452501,49.143468,-23.871898,35.399144,NaN,NaN,NaN
63.168893,-20.735173,12.618302,48.977285,-23.791120,35.593822,NaN,NaN,NaN
63.140901,-20.589804,12.769652,48.857869,-23.766494,35.791555,NaN,NaN,NaN
63.126849,-20.471073,12.900420,48.784792,-23.770220,35.976229,NaN,NaN,NaN
63.125081,-20.385685,13.004685,48.752077,-23.756491,36.128661,NaN,NaN,NaN
63.127971,-20.329844,13.078659,48.747607,-23.697708,36.232889,NaN,NaN,NaN
63.125193,-20.295778,13.120403,48.751555,-23.611280,36.280085,NaN,NaN,NaN
63.107184,-20.275010,13.128721,48.737992,-23.542319,36.269375,NaN,NaN,NaN
63.069323,-20.256660,13.103490,48.681526,-23.508361,36.206562,NaN,NaN,NaN
63.017175,-20.229686,13.046932,48.568001,-23.471373,36.102228,NaN,NaN,NaN
62.969510,-20.191120,12.964348,48.406098,-23.370318,35.969823,NaN,NaN,NaN
62.955698,-20.153164,12.863526,48.233229,-23.182440,35.823163,NaN,NaN,NaN
63.007742,-20.140474,12.754025,48.108913,-22.948664,35.673524,NaN,NaN,NaN
63.150897,-20.179881,12.647384,48.098839,-22.729924,35.529008,NaN,NaN,NaN
63.396231,-20.291599,12.557310,48.254722,-22.562187,35.396215,NaN,NaN,NaN
63.736155,-20.485937,12.498964,48.591163,-22.468786,35.280236,NaN,NaN,NaN
64.144301,-20.764710,12.486989,49.070152,-22.487560,35.184264,NaN,NaN,NaN
64.580651,-21.125078,12.532557,49.613926,-22.653602,35.112295,NaN,NaN,NaN
65.001115,-21.564462,12.640001,50.136318,-22.978305,35.070587,NaN,NaN,NaN
65.367300,-22.079204,12.804327,50.572152,-23.438850,35.064891,NaN,NaN,NaN
65.652138,-22.652818,13.010929,50.890922,-23.975383,35.096283,NaN,NaN,NaN
65.840718,-23.242167,13.237732,51.094124,-24.499791,35.160382,NaN,NaN,NaN
65.928545,-23.776771,13.459049,51.207286,-24.929020,35.249895,NaN,NaN,NaN
65.919355,-24.176858,13.650163,51.268168,-25.213295,35.356776,NaN,NaN,NaN
65.823502,-24.379614,13.791843,51.310407,-25.343077,35.472204,NaN,NaN,NaN
65.658148,-24.363366,13.873417,51.352947,-25.334719,35.585409,NaN,NaN,NaN
65.447691,-24.158037,13.893320,51.400075,-25.210524,35.683640,NaN,NaN,NaN
65.221652,-23.834202,13.857089,51.449180,-24.992001,35.754856,NaN,NaN,NaN
65.008922,-23.479631,13.773564,51.497652,-24.722582,35.790734,NaN,NaN,NaN
64.830741,-23.172562,13.650995,51.543010,-24.483796,35.786848,NaN,NaN,NaN
64.697092,-22.961026,13.494446,51.582777,-24.355466,35.741729,NaN,NaN,NaN
64.607838,-22.853901,13.305473,51.615412,-24.360477,35.656637,NaN,NaN,NaN
64.557177,-22.824090,13.084053,51.645730,-24.437912,35.536928,NaN,NaN,NaN
64.539211,-22.826242,12.830947,51.694748,-24.476402,35.394363,NaN,NaN,NaN
64.550661,-22.820637,12.549120,51.795494,-24.406980,35.245296,NaN,NaN,NaN
64.588556,-22.786750,12.244254,51.967562,-24.268624,35.104615,NaN,NaN,NaN
64.645966,-22.719444,11.925747,52.196041,-24.155742,34.982180,NaN,NaN,NaN
64.711846,-22.620416,11.607001,52.436283,-24.103051,34.884312,NaN,NaN,NaN
64.774984,-22.497184,11.303561,52.641411,-24.044853,34.816277,NaN,NaN,NaN
64.827276,-22.363514,11.029906,52.790832,-23.890895,34.782728,NaN,NaN,NaN
64.863254,-22.237931,10.795905,52.898279,-23.651349,34.784775,NaN,NaN,NaN
64.876108,-22.135857,10.604312,52.992866,-23.462972,34.815911,NaN,NaN,NaN
64.854836,-22.057027,10.450774,53.089273,-23.449854,34.861839,NaN,NaN,NaN
64.787807,-21.981298,10.325790,53.173610,-23.599309,34.903805,NaN,NaN,NaN
64.670247,-21.877134,10.218133,53.213433,-23.772486,34.925119,NaN,NaN,NaN
64.509567,-21.718504,10.118295,53.182475,-23.804182,34.918541,NaN,NaN,NaN
64.325109,-21.501661,10.019993,53.085151,-23.622162,34.889478,NaN,NaN,NaN
64.143011,-21.251108,9.919138,52.964105,-23.302381,34.852355,NaN,NaN,NaN
63.989788,-21.008123,9.811845,52.882060,-22.994507,34.823200,NaN,NaN,NaN
63.886076,-20.804604,9.694351,52.892397,-22.799937,34.814052,NaN,NaN,NaN
63.842066,-20.646262,9.564978,53.018409,-22.723858,34.830698,NaN,NaN,NaN
63.855514,-20.515317,9.426347,53.245700,-22.714759,34.872266,NaN,NaN,NaN
63.912717,-20.386940,9.285589,53.526600,-22.739828,34.931128,NaN,NaN,NaN
63.991644,-20.244209,9.152944,53.797662,-22.808624,34.994868,NaN,NaN,NaN
64.066244,-20.082543,9.040470,54.005689,-22.912657,35.051643,NaN,NaN,NaN
64.111554,-19.908654,8.961109,54.125361,-22.998892,35.094683,NaN,NaN,NaN
64.109640,-19.737853,8.927413,54.161387,-23.014703,35.123733,NaN,NaN,NaN
64.055445,-19.592146,8.948571,54.140373,-22.975000,35.143549,NaN,NaN,NaN
63.958536,-19.496542,9.026104,54.097353,-22.991133,35.159847,NaN,NaN,NaN
63.838822,-19.471059,9.150319,54.060998,-23.203325,35.175234,NaN,NaN,NaN
63.719694,-19.522381,9.299743,54.046700,-23.647855,35.188594,NaN,NaN,NaN
63.622649,-19.644064,9.443690,54.066131,-24.192347,35.195951,NaN,NaN,NaN
63.563965,-19.824093,9.547100,54.140622,-24.621589,35.189024,NaN,NaN,NaN
63.551276,-20.052260,9.576260,54.297599,-24.811071,35.152627,NaN,NaN,NaN
63.577931,-20.317410,9.504598,54.553442,-24.829215,35.066083,NaN,NaN,NaN
63.618538,-20.595825,9.317754,54.896281,-24.866421,34.909874,NaN,NaN,NaN
63.631894,-20.846567,9.015406,55.281537,-25.076953,34.672041,NaN,NaN,NaN
63.571217,-21.019249,8.610098,55.647500,-25.475368,34.347401,NaN,NaN,NaN
63.400050,-21.073348,8.124021,55.942437,-25.936386,33.932772,NaN,NaN,NaN
63.109369,-21.003491,7.584318,56.152625,-26.279896,33.423918,NaN,NaN,NaN
62.728080,-20.855954,7.018438,56.317768,-26.401020,32.816790,NaN,NaN,NaN
62.319125,-20.718721,6.451577,56.514571,-26.358381,32.112663,NaN,NaN,NaN
61.961780,-20.685588,5.905876,56.808952,-26.341977,31.326830,NaN,NaN,NaN
61.729855,-20.820396,5.398829,57.204923,-26.547566,30.496783,NaN,NaN,NaN
61.671824,-21.138909,4.941457,57.630563,-27.062807,29.682083,NaN,NaN,NaN
61.798689,-21.604117,4.538918,57.974451,-27.840555,28.953970,NaN,NaN,NaN
62.082986,-22.133969,4.193113,58.141407,-28.718782,28.382105,NaN,NaN,NaN
62.470238,-22.627997,3.904039,58.091788,-29.507807,28.019320,NaN,NaN,NaN
62.897479,-23.005324,3.669419,57.855155,-30.096506,27.885504,NaN,NaN,NaN
63.310396,-23.237155,3.484328,57.529507,-30.472915,27.958004,NaN,NaN,NaN
63.674679,-23.352999,3.342805,57.261286,-30.655071,28.171950,NaN,NaN,NaN
63.981426,-23.416126,3.242870,57.198396,-30.643560,28.431682,NaN,NaN,NaN
64.247402,-23.488280,3.193525,57.420092,-30.432859,28.636384,NaN,NaN,NaN
64.508333,-23.605975,3.219940,57.874932,-30.072990,28.713699,NaN,NaN,NaN
64.805556,-23.780754,3.362124,58.378929,-29.700611,28.643651,NaN,NaN,NaN
65.170210,-24.012343,3.665915,58.680039,-29.487660,28.459646,NaN,NaN,NaN
65.609920,-24.297383,4.168981,58.553503,-29.525607,28.229311,NaN,NaN,NaN
66.102785,-24.630340,4.887743,57.874392,-29.787768,28.027018,NaN,NaN,NaN
66.600364,-25.000224,5.811486,56.656687,-30.202636,27.907384,NaN,NaN,NaN
67.038734,-25.383500,6.907147,55.061497,-30.738077,27.889401,NaN,NaN,NaN
67.354243,-25.736892,8.133171,53.330479,-31.376714,27.958587,NaN,NaN,NaN
67.492865,-26.000592,9.454655,51.654839,-31.997790,28.088080,NaN,NaN,NaN
67.410051,-26.115443,10.853287,50.101561,-32.358418,28.264082,NaN,NaN,NaN
67.069164,-26.048695,12.329097,48.639889,-32.290627,28.496070,NaN,NaN,NaN
66.446888,-25.814967,13.895745,47.200831,-31.821656,28.810340,NaN,NaN,NaN
65.544944,-25.476818,15.572280,45.713765,-31.085673,29.239075,NaN,NaN,NaN
64.398284,-25.123144,17.372655,44.113491,-30.175913,29.816084,NaN,NaN,NaN
63.076770,-24.851115,19.294845,42.363981,-29.159513,30.573977,NaN,NaN,NaN
61.679344,-24.767998,21.311692,40.502159,-28.232527,31.531170,NaN,NaN,NaN
60.318308,-24.985146,23.368049,38.660607,-27.705525,32.675720,NaN,NaN,NaN
59.097463,-25.589738,25.388026,37.035162,-27.775333,33.959087,NaN,NaN,NaN
58.090755,-26.611718,27.290803,35.810185,-28.424855,35.301171,NaN,NaN,NaN
57.327654,-28.005318,29.005674,35.091875,-29.580754,36.604034,NaN,NaN,NaN
56.789914,-29.648028,30.482591,34.873204,-31.217554,37.775106,NaN,NaN,NaN
56.421749,-31.357749,31.696629,35.031504,-33.265239,38.751089,NaN,NaN,NaN
56.149419,-32.926541,32.647098,35.361696,-35.469962,39.509404,NaN,NaN,NaN
55.901509,-34.164088,33.354207,35.648907,-37.398221,40.065369,NaN,NaN,NaN
55.623967,-34.942114,33.854538,35.744023,-38.683300,40.457813,NaN,NaN,NaN
55.287399,-35.222794,34.196120,35.586978,-39.200696,40.734146,NaN,NaN,NaN
54.887905,-35.066468,34.432776,35.192385,-39.017528,40.941349,NaN,NaN,NaN
54.442730,-34.618852,34.616991,34.626159,-38.276651,41.120565,NaN,NaN,NaN
53.981977,-34.080200,34.791233,33.985970,-37.198328,41.300422,NaN,NaN,NaN
53.536637,-33.647114,34.981735,33.375229,-36.149434,41.491857,NaN,NaN,NaN
53.128054,-33.445969,35.197804,32.869251,-35.568253,41.690015,NaN,NaN,NaN
52.764865,-33.497253,35.435329,32.496933,-35.732048,41.883985,NaN,NaN,NaN
52.446301,-33.724928,35.681929,32.248707,-36.562076,42.071499,NaN,NaN,NaN
52.167268,-33.999597,35.922111,32.093627,-37.668472,42.265384,NaN,NaN,NaN
51.921877,-34.188619,36.141846,31.986104,-38.602434,42.488635,NaN,NaN,NaN
51.705620,-34.195315,36.332279,31.862908,-39.104671,42.761727,NaN,NaN,NaN
51.516595,-33.983489,36.492306,31.666714,-39.153234,43.087202,NaN,NaN,NaN
51.354812,-33.587923,36.629625,31.383825,-38.857747,43.441330,NaN,NaN,NaN
51.219945,-33.111375,36.758905,31.053499,-38.369976,43.777311,NaN,NaN,NaN
51.108122,-32.700268,36.895636,30.732923,-37.837655,44.042753,NaN,NaN,NaN
51.008829,-32.486589,37.048316,30.443588,-37.356962,44.206589,NaN,NaN,NaN
50.904683,-32.520228,37.214466,30.154570,-36.994454,44.274244,NaN,NaN,NaN
50.774760,-32.744180,37.380116,29.800829,-36.776104,44.281151,NaN,NaN,NaN
50.599525,-33.015207,37.521272,29.323118,-36.645558,44.275714,NaN,NaN,NaN
50.364316,-33.161163,37.607713,28.713301,-36.482854,44.303147,NaN,NaN,NaN
50.058605,-33.054980,37.607999,28.031803,-36.192381,44.395100,NaN,NaN,NaN
49.672299,-32.652974,37.493322,27.383198,-35.789802,44.562795,NaN,NaN,NaN
49.194068,-31.971550,37.240689,26.865987,-35.416858,44.792674,NaN,NaN,NaN
48.616486,-31.031187,36.836806,26.535875,-35.249013,45.048519,NaN,NaN,NaN
47.945867,-29.822211,36.283665,26.396600,-35.342663,45.284444,NaN,NaN,NaN
47.210693,-28.324604,35.603616,26.409879,-35.550118,45.458212,NaN,NaN,NaN
46.464202,-26.567367,34.840923,26.511765,-35.566400,45.540083,NaN,NaN,NaN
45.777841,-24.684274,34.057400,26.625466,-35.087903,45.519218,NaN,NaN,NaN
45.223118,-22.912788,33.320388,26.677992,-34.002776,45.407245,NaN,NaN,NaN
44.845265,-21.513752,32.686405,26.625556,-32.518046,45.237120,NaN,NaN,NaN
44.644043,-20.663771,32.190510,26.473299,-31.154727,45.054754,NaN,NaN,NaN
44.575619,-20.377209,31.843852,26.271176,-30.530647,44.904619,NaN,NaN,NaN
44.575551,-20.503952,31.636984,26.086485,-30.955741,44.813540,NaN,NaN,NaN
44.586965,-20.801736,31.547492,25.976767,-32.185716,44.779949,NaN,NaN,NaN
44.581116,-21.032577,31.549405,25.967122,-33.538047,44.772170,NaN,NaN,NaN
44.564464,-21.044024,31.623139,26.033057,-34.262928,44.740045,NaN,NaN,NaN
44.571466,-20.813823,31.764519,26.108244,-33.983000,44.639694,NaN,NaN,NaN
44.649197,-20.450862,31.987797,26.124570,-32.877414,44.454710,NaN,NaN,NaN
44.840022,-20.154139,32.318585,26.041520,-31.508467,44.202190,NaN,NaN,NaN
45.166515,-20.138739,32.780700,25.844246,-30.496190,43.921704,NaN,NaN,NaN
45.622875,-20.554422,33.384517,25.537750,-30.275420,43.657229,NaN,NaN,NaN
46.175839,-21.431721,34.120958,25.149348,-30.935768,43.445486,NaN,NaN,NaN
46.774327,-22.682529,34.961557,24.734871,-32.162827,43.311762,NaN,NaN,NaN
47.361826,-24.149584,35.863789,24.372264,-33.385780,43.267893,NaN,NaN,NaN
47.886202,-25.671373,36.780608,24.131259,-34.117492,43.310830,NaN,NaN,NaN
48.303989,-27.126740,37.671013,24.036818,-34.257475,43.425056,NaN,NaN,NaN
48.583059,-28.441358,38.507036,24.056484,-34.103486,43.589908,NaN,NaN,NaN
48.706557,-29.575991,39.275272,24.115223,-34.072227,43.787711,NaN,NaN,NaN
48.675423,-30.513993,39.973153,24.127787,-34.389404,44.010384,NaN,NaN,NaN
48.508151,-31.257215,40.603631,24.034742,-34.998461,44.260757,NaN,NaN,NaN
48.238252,-31.828213,41.171766,23.823986,-35.674056,44.548945,NaN,NaN,NaN
47.910577,-32.270819,41.682808,23.528363,-36.197168,44.884393,NaN,NaN,NaN
47.574933,-32.641923,42.141209,23.207789,-36.487364,45.268189,NaN,NaN,NaN
47.275613,-32.994065,42.552297,22.922386,-36.632984,45.688917,NaN,NaN,NaN
47.044623,-33.355277,42.925569,22.706971,-36.804401,46.124970,NaN,NaN,NaN
46.903325,-33.717285,43.277791,22.564339,-37.115024,46.555100,NaN,NaN,NaN
46.871295,-34.039064,43.634226,22.482628,-37.532958,46.971318,NaN,NaN,NaN
46.974845,-34.268203,44.026391,22.463751,-37.912476,47.385809,NaN,NaN,NaN
47.248051,-34.366221,44.486986,22.541162,-38.106412,47.828220,NaN,NaN,NaN
47.726035,-34.322581,45.044421,22.775820,-38.054775,48.336197,NaN,NaN,NaN
48.436612,-34.150920,45.718852,23.234612,-37.800157,48.944313,NaN,NaN,NaN
49.396154,-33.872265,46.521196,23.968524,-37.436519,49.676624,NaN,NaN,NaN
50.610917,-33.498595,47.455349,25.004173,-37.025221,50.544924,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
