pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
-11.493118,-19.425458,15.377315,-22.467045,-21.961583,-6.610974
-11.443752,-19.818775,15.569371,-22.294898,-22.145355,-6.470820
-11.446763,-20.187336,15.733248,-22.124268,-22.252590,-6.358649
-11.501660,-20.530308,15.869040,-21.955423,-22.283249,-6.274370
-11.607781,-20.845501,15.977004,-21.789194,-22.239080,-6.217769
-11.765207,-21.129209,16.057637,-21.627354,-22.126572,-6.188405
-11.973836,-21.376964,16.111789,-21.472787,-21.959420,-6.185401
-12.230742,-21.584880,16.140762,-21.329302,-21.758765,-6.207164
-12.526606,-21.751136,16.146425,-21.201043,-21.550676,-6.251131
-12.842537,-21.877196,16.131269,-21.091628,-21.361635,-6.313626
-13.149663,-21.968017,16.098391,-21.003258,-21.213634,-6.389951
-13.414249,-22.030746,16.051322,-20.936057,-21.120156,-6.474752
-13.609310,-22.072739,15.993723,-20.887814,-21.083708,-6.562550
-13.724734,-22.100242,15.929040,-20.854178,-21.095371,-6.648342
-13.769827,-22.118091,15.860246,-20.829282,-21.136597,-6.728111
-13.767543,-22.129932,15.789700,-20.806676,-21.183235,-6.799131
-13.745968,-22.138606,15.719120,-20.780447,-21.211199,-6.860021
-13.732582,-22.146370,15.649654,-20.746295,-21.202319,-6.910576
-13.750681,-22.154484,15.581997,-20.702315,-21.148672,-6.951439
-13.815744,-22.162044,15.516552,-20.649241,-21.054130,-6.983739
-13.930680,-22.164497,15.453610,-20.590114,-20.932145,-7.008720
-14.081535,-22.152855,15.393534,-20.529489,-20.800548,-7.027388
-14.237001,-22.114852,15.336927,-20.472493,-20.675775,-7.040246
-14.353622,-22.038414,15.284739,-20.424033,-20.569015,-7.047212
-14.387002,-21.916508,15.238263,-20.388367,-20.485578,-7.047729
-14.307759,-21.752123,15.199011,-20.368968,-20.427016,-7.040969
-14.116908,-21.561138,15.168487,-20.368510,-20.394461,-7.026026
-13.852131,-21.370793,15.147930,-20.388737,-20.391187,-7.002045
-13.579936,-21.213657,15.138116,-20.430166,-20.423069,-6.968295
-13.375912,-21.119146,15.139242,-20.491733,-20.496615,-6.924278
-13.298466,-21.105069,15.150911,-20.570514,-20.615035,-6.869901
-13.365955,-21.171661,15.172176,-20.661667,-20.774199,-6.805626
-13.548716,-21.300350,15.201614,-20.758781,-20.960878,-6.732551
-13.782089,-21.458584,15.237422,-20.854618,-21.154290,-6.652358
-13.993523,-21.609468,15.277556,-20.942100,-21.330429,-6.567178
-14.127288,-21.721369,15.319867,-21.015226,-21.467652,-6.479417
-14.156472,-21.772969,15.362240,-21.069639,-21.551165,-6.391492
-14.082156,-21.753704,15.402757,-21.102756,-21.574733,-6.305556
-13.924746,-21.661617,15.439823,-21.113516,-21.539719,-6.223302
-13.712222,-21.500170,15.472269,-21.101865,-21.452371,-6.145917
-13.468181,-21.275127,15.499398,-21.068105,-21.320663,-6.074140
-13.203574,-20.992832,15.521021,-21.012258,-21.151916,-6.008373
-12.913905,-20.660888,15.537430,-20.933535,-20.951833,-5.948794
-12.581329,-20.290640,15.549335,-20.830007,-20.724882,-5.895448
-12.185138,-19.899594,15.557742,-20.698544,-20.475305,-5.848311
-11.721480,-19.512173,15.563816,-20.535002,-20.207781,-5.807285
-11.221496,-19.160023,15.568726,-20.334680,-19.927355,-5.772191
-10.755082,-18.881514,15.573484,-20.093027,-19.638556,-5.742773
-10.414641,-18.718782,15.578836,-19.806564,-19.344015,-5.718716
-10.283029,-18.711138,15.585220,-19.473941,-19.043316,-5.699659
-10.401824,-18.885967,15.592793,-19.097038,-18.733211,-5.685239
-10.760494,-19.250688,15.601474,-18.681855,-18.409724,-5.675142
-11.311810,-19.789530,15.610941,-18.238808,-18.071516,-5.669151
-11.994895,-20.464565,15.620650,-17.782119,-17.722716,-5.667224
-12.753966,-21.220139,15.629896,-17.328420,-17.373671,-5.669619
-13.545540,-21.989972,15.637873,-16.894948,-17.039117,-5.677095
-14.331653,-22.707353,15.643654,-16.497779,-16.734461,-5.691105
-15.071283,-23.317943,15.646076,-16.150544,-16.472330,-5.713914
-15.727767,-23.790303,15.643624,-15.863778,-16.261145,-5.748585
-16.276896,-24.119579,15.634428,-15.644697,-16.105247,-5.798761
-16.707787,-24.324061,15.616399,-15.497204,-16.005661,-5.868258
-17.020183,-24.435756,15.587488,-15.422057,-15.960978,-5.960584
-17.222000,-24.487682,15.546019,-15.417241,-15.967979,-6.078461
-17.326388,-24.503743,15.490999,-15.478619,-16.021949,-6.223367
-17.348702,-24.494643,15.422409,-15.600827,-16.117157,-6.395087
-17.304435,-24.459592,15.341397,-15.778133,-16.247873,-6.591294
-17.209853,-24.391069,15.250409,-16.005040,-16.409550,-6.807280
-17.084844,-24.279916,15.153195,-16.276619,-16.599661,-7.035939
-16.955331,-24.119775,15.054722,-16.588690,-16.817962,-7.268011
-16.851583,-23.911057,14.960975,-16.937891,-17.066307,-7.492527
-16.799305,-23.663859,14.878655,-17.321510,-17.348150,-7.697392
-16.807501,-23.397055,14.814809,-17.736910,-17.667225,-7.870085
-16.861192,-23.130509,14.776396,-18.180663,-18.025122,-7.998499
-16.920089,-22.871655,14.769765,-18.647696,-18.418166,-8.071889
-16.917337,-22.605254,14.800060,-19.130793,-18.834295,-8.081687
-16.765692,-22.296038,14.870721,-19.620586,-19.251366,-8.022037
-16.380267,-21.903109,14.983226,-20.106171,-19.638876,-7.890088
-15.713014,-21.399331,15.137093,-20.576267,-19.963558,-7.686098
-14.785362,-20.787929,15.330119,-21.020802,-20.197868,-7.413325
-13.703541,-20.109989,15.558765,-21.432613,-20.329289,-7.077656
-12.639899,-19.440781,15.818585,-21.808732,-20.367202,-6.686920
-11.777934,-18.874183,16.104630,-22.150811,-20.344288,-6.249930
-11.238462,-18.498891,16.411737,-22.464359,-20.310404,-5.775453
-11.033226,-18.376088,16.734617,-22.756858,-20.320166,-5.271381
-11.080921,-18.528859,17.067778,-23.035423,-20.419260,-4.744382
-11.255537,-18.941924,17.405394,-23.304791,-20.633969,-4.200152
-11.432384,-19.567714,17.741205,-23.566014,-20.965933,-3.644152
-11.514865,-20.336034,18.068453,-23.816091,-21.392673,-3.082617
-11.439115,-21.166089,18.379891,-24.048590,-21.873027,-2.523503
-11.167479,-21.979268,18.667813,-24.255005,-22.355781,-1.977064
-10.690263,-22.709772,18.924144,-24.426371,-22.789343,-1.455851
-10.036797,-23.311478,19.140670,-24.554789,-23.130419,-0.974067
-9.290187,-23.760802,19.309449,-24.634632,-23.350720,-0.546472
-8.590961,-24.055310,19.423336,-24.663285,-23.440977,-0.187082
-8.105559,-24.208498,19.476550,-24.641289,-23.410865,0.092174
-7.954958,-24.242444,19.465197,-24.571915,-23.284332,0.282621
-8.151547,-24.182221,19.387659,-24.460255,-23.091974,0.379577
-8.596319,-24.051681,19.244758,-24.312216,-22.863034,0.382521
-9.140307,-23.868933,19.039600,-24.133759,-22.619457,0.294755
-9.653298,-23.643577,18.777167,-23.930441,-22.373283,0.122645
-10.062381,-23.377402,18.463793,-23.707227,-22.127477,-0.125354
-10.356221,-23.067738,18.106654,-23.468513,-21.879001,-0.439676
-10.566329,-22.712028,17.713363,-23.218353,-21.622487,-0.810412
-10.739258,-22.311727,17.291689,-22.960818,-21.353394,-1.227803
-10.913960,-21.874354,16.849363,-22.700319,-21.070259,-1.682460
-11.108274,-21.412473,16.393912,-22.441677,-20.775631,-2.165353
-11.314958,-20.940292,15.932484,-22.190035,-20.475495,-2.667652
-11.510123,-20.470397,15.471667,-21.950826,-20.177986,-3.180583
-11.668507,-20.012147,15.017325,-21.729765,-19.892167,-3.695327
-11.775783,-19.571699,14.574470,-21.532760,-19.627417,-4.202985
-11.832754,-19.152743,14.147201,-21.365688,-19.393717,-4.694628
-11.851687,-18.757248,13.738716,-21.233959,-19.202220,-5.161499
-11.847867,-18.385621,13.351441,-21.141870,-19.065028,-5.595417
-11.830526,-18.035928,12.987256,-21.091898,-18.993621,-5.989422
-11.799037,-17.703093,12.647757,-21.084081,-18.995686,-6.338559
-11.746162,-17.379616,12.334505,-21.115536,-19.071026,-6.640452
-11.666682,-17.058195,12.049214,-21.180339,-19.208622,-6.895443
-11.565886,-16.734605,11.793874,-21.270064,-19.387297,-7.106271
-11.457155,-16.408293,11.570834,-21.374900,-19.579438,-7.277412
-11.346372,-16.079962,11.382914,-21.484973,-19.756041,-7.414221
-11.221870,-15.749194,11.233482,-21.591701,-19.891592,-7.521982
-11.063161,-15.414757,11.126464,-21.689134,-19.967782,-7.604952
-10.858484,-15.077821,11.066158,-21.775069,-19.975958,-7.665542
