pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
0.558151,0.546049,0.791780,0.551676,0.593559,0.830029
0.486520,0.541529,0.770474,0.542012,0.533313,0.800060
0.494015,0.533397,0.822523,0.519477,0.548096,0.770922
0.522489,0.604022,0.809251,0.496767,0.553305,0.753518
0.520958,0.600410,0.848268,0.511436,0.524781,0.766587
0.499903,0.588927,0.800877,0.484824,0.553502,0.814761
0.538680,0.598174,0.800679,0.520459,0.545892,0.729702
0.546162,0.547887,0.786353,0.486587,0.569407,0.766228
0.516088,0.583339,0.811495,0.498599,0.577487,0.848323
0.521274,0.572718,0.889482,0.538502,0.586490,0.804048
0.515835,0.586538,0.837835,0.480967,0.594002,0.797345
0.523235,0.555706,0.738628,0.519463,0.613031,0.853301
0.559099,0.565689,0.810874,0.489598,0.539728,0.751088
0.538885,0.521305,0.815333,0.532807,0.576668,0.848364
0.558901,0.534244,0.853691,0.508640,0.556806,0.788225
0.513617,0.557932,0.905650,0.495114,0.556983,0.762205
0.507384,0.559238,0.859932,0.509756,0.525972,0.794253
0.508610,0.595104,0.798584,0.499529,0.568682,0.795158
0.531285,0.505798,0.804388,0.539471,0.533906,0.799597
0.492081,0.552607,0.777389,0.530947,0.589652,0.812913
0.516569,0.555600,0.817684,0.534631,0.583590,0.863482
0.489528,0.524961,0.761747,0.512261,0.595779,0.795720
0.557702,0.563595,0.716497,0.515771,0.581361,0.827583
0.492132,0.549808,0.850433,0.525280,0.593302,0.868311
0.530971,0.591850,0.805506,0.518689,0.539572,0.762860
0.503982,0.566401,0.752753,0.505016,0.586091,0.771300
0.530531,0.554398,0.780739,0.530344,0.574645,0.822519
0.495130,0.546073,0.723207,0.511294,0.537468,0.799145
0.537487,0.582821,0.854963,0.475260,0.586772,0.763872
0.504776,0.583676,0.816688,0.517306,0.563230,0.718124
0.490984,0.546931,0.814184,0.501980,0.559286,0.799104
0.543805,0.554447,0.757455,0.453864,0.601772,0.782697
0.528318,0.596239,0.848406,0.513625,0.572873,0.744525
0.519744,0.569422,0.812749,0.546062,0.557109,0.748593
0.514029,0.579761,0.794737,0.489106,0.571357,0.824376
0.526076,0.550043,0.756740,0.546679,0.568760,0.747199
0.518046,0.540514,0.725159,0.565128,0.579320,0.782934
0.506245,0.559732,0.796810,0.498449,0.523820,0.805808
0.567233,0.574198,0.756712,0.531698,0.526267,0.788693
0.548692,0.552006,0.812625,0.555767,0.548807,0.827410
0.505258,0.561525,0.796758,0.493399,0.513500,0.788671
0.485178,0.547968,0.813287,0.514065,0.580704,0.841481
0.558243,0.595785,0.813893,0.521644,0.563965,0.818797
0.529289,0.543954,0.826356,0.478803,0.583543,0.758996
0.494846,0.557269,0.800797,0.503436,0.547367,0.788458
0.488318,0.578548,0.795618,0.535771,0.553903,0.815901
0.534018,0.574942,0.804394,0.468524,0.524406,0.770788
0.486295,0.537696,0.844094,0.498533,0.596367,0.817500
0.547532,0.557863,0.828607,0.531387,0.536716,0.776471
0.551140,0.598027,0.829325,0.494702,0.581449,0.762491
0.528058,0.573389,0.851681,0.555573,0.518761,0.787224
0.544735,0.565872,0.800679,0.523146,0.596796,0.855418
0.478909,0.562861,0.797177,0.506703,0.578967,0.753518
0.499581,0.615722,0.781242,0.548880,0.542539,0.766679
0.509477,0.576717,0.792821,0.520409,0.593425,0.784903
0.510671,0.570216,0.792892,0.497579,0.554228,0.763962
0.504037,0.563107,0.842675,0.518151,0.516026,0.821823
0.516103,0.553444,0.814334,0.507640,0.551668,0.778171
0.492851,0.573368,0.788529,0.504505,0.580270,0.771691
0.487938,0.573097,0.776601,0.529177,0.563424,0.734683
0.508095,0.549484,0.825048,0.483311,0.551006,0.800167
0.533714,0.581053,0.714672,0.495029,0.536126,0.817028
0.560448,0.583058,0.855502,0.472260,0.569456,0.768950
0.496627,0.586151,0.833236,0.533758,0.571672,0.789379
0.517320,0.570935,0.757365,0.512920,0.538651,0.768366
0.525483,0.538662,0.794192,0.528337,0.551435,0.783791
0.539133,0.594255,0.885691,0.521802,0.565555,0.751197
