pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
0.614459,0.601268,0.869026,0.532282,0.572628,0.801445
0.535113,0.596261,0.844793,0.523024,0.514522,0.772980
0.543722,0.587091,0.901614,0.501304,0.528465,0.744555
0.575197,0.664825,0.887882,0.479303,0.533596,0.727615
0.573744,0.660582,0.931214,0.493466,0.506129,0.740606
0.550587,0.648017,0.879193,0.467569,0.533671,0.787236
0.592852,0.657967,0.879737,0.501796,0.526301,0.705524
0.601218,0.602661,0.863598,0.469061,0.548637,0.740127
0.567918,0.641335,0.889970,0.480588,0.556240,0.818977
0.573532,0.629553,0.976075,0.519116,0.565069,0.775862
0.567585,0.645035,0.918745,0.463737,0.572387,0.769349
0.576034,0.611634,0.810269,0.500963,0.590891,0.823678
0.615021,0.621915,0.889037,0.472146,0.520437,0.725048
0.592713,0.573445,0.894238,0.513668,0.556172,0.819446
0.614432,0.587198,0.935745,0.490337,0.536982,0.760947
0.565101,0.613560,0.992588,0.477139,0.537105,0.735474
0.558114,0.615280,0.942908,0.491209,0.507223,0.766382
0.559782,0.654882,0.876218,0.481294,0.548402,0.767495
0.584481,0.556314,0.882138,0.519970,0.514920,0.771626
0.541435,0.607888,0.852832,0.511926,0.568672,0.784561
0.568591,0.611175,0.896798,0.515410,0.562763,0.832920
0.538852,0.577486,0.835234,0.494252,0.574582,0.767538
0.613846,0.619934,0.786493,0.497385,0.560585,0.797006
0.541591,0.604809,0.935124,0.506282,0.571884,0.835857
0.584316,0.650995,0.884846,0.500382,0.520184,0.734397
0.554532,0.622970,0.826445,0.486495,0.564337,0.740296
0.583532,0.609799,0.856277,0.510840,0.553487,0.788040
0.544462,0.600482,0.794118,0.492345,0.517505,0.765074
0.591566,0.640721,0.938133,0.457918,0.564969,0.733050
0.555792,0.642070,0.895728,0.498580,0.542728,0.688336
0.540714,0.601680,0.892936,0.483938,0.538874,0.767069
0.598526,0.610164,0.830717,0.436947,0.579425,0.749698
0.581681,0.655767,0.930674,0.494631,0.552006,0.713562
