pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.559981,0.611611,0.916182,0.532973,0.658979,0.830385,NaN,NaN,NaN
0.598255,0.672978,0.894206,0.567087,0.617872,0.929146,NaN,NaN,NaN
0.595389,0.619510,0.921894,0.579767,0.613756,0.889346,NaN,NaN,NaN
0.572075,0.621891,0.823278,0.588236,0.592311,0.889488,NaN,NaN,NaN
0.555205,0.626944,0.953012,0.534279,0.583213,0.793505,NaN,NaN,NaN
0.584759,0.638113,0.948548,0.570857,0.613048,0.889600,NaN,NaN,NaN
0.616781,0.619354,0.926123,0.559309,0.607024,0.862777,NaN,NaN,NaN
0.568748,0.688576,0.936383,0.613593,0.598871,0.886825,NaN,NaN,NaN
0.576060,0.606585,0.881273,0.565690,0.602175,0.857847,NaN,NaN,NaN
0.610400,0.666241,0.912538,0.529583,0.577228,0.927423,NaN,NaN,NaN
0.559038,0.605425,0.885918,0.551249,0.632567,0.935025,NaN,NaN,NaN
0.570859,0.660282,0.924391,0.553599,0.590964,0.937381,NaN,NaN,NaN
0.582320,0.675463,0.951322,0.517752,0.600186,0.874091,NaN,NaN,NaN
0.613345,0.658570,0.951537,0.519481,0.611072,0.909134,NaN,NaN,NaN
0.579803,0.635520,0.915810,0.538581,0.601472,0.960535,NaN,NaN,NaN
0.556622,0.672813,0.982099,0.580730,0.563547,0.847817,NaN,NaN,NaN
0.548520,0.617417,0.964892,0.538472,0.593423,0.902161,NaN,NaN,NaN
0.555696,0.624895,0.864872,0.589493,0.609649,0.869105,NaN,NaN,NaN
0.561238,0.623140,0.920285,0.548279,0.589930,0.819116,NaN,NaN,NaN
0.612056,0.628597,0.961441,0.552464,0.622709,0.957243,NaN,NaN,NaN
0.599597,0.649821,0.866078,0.505520,0.562430,0.805430,NaN,NaN,NaN
0.607228,0.625627,0.873935,0.567712,0.593202,0.888010,NaN,NaN,NaN
0.534054,0.678686,0.946299,0.595835,0.604076,0.953000,NaN,NaN,NaN
0.603313,0.638421,0.863554,0.562507,0.607140,0.867775,NaN,NaN,NaN
0.613262,0.656143,0.932528,0.539621,0.582143,0.837709,NaN,NaN,NaN
0.575492,0.669420,0.918857,0.550476,0.603045,0.833387,NaN,NaN,NaN
0.596456,0.607049,0.925726,0.568091,0.577046,0.915872,NaN,NaN,NaN
0.594453,0.679176,0.978239,0.584332,0.654529,0.958034,NaN,NaN,NaN
0.582212,0.678448,0.985044,0.553735,0.603653,0.844188,NaN,NaN,NaN
0.589391,0.602765,0.816429,0.555984,0.555936,0.785257,NaN,NaN,NaN
0.569527,0.656219,0.969265,0.562158,0.588980,0.922014,NaN,NaN,NaN
0.559975,0.680840,0.947572,0.573873,0.619070,0.897907,NaN,NaN,NaN
0.582714,0.665890,0.930248,0.525578,0.648137,0.937221,NaN,NaN,NaN
0.555363,0.674292,1.026501,0.573412,0.619740,0.892922,NaN,NaN,NaN
0.589661,0.644923,0.919250,0.544330,0.599885,0.873999,NaN,NaN,NaN
0.569885,0.674119,0.898508,0.507184,0.601244,0.831337,NaN,NaN,NaN
0.658135,0.587231,0.772801,0.518348,0.606346,0.859033,NaN,NaN,NaN
0.628523,0.664767,0.956931,0.582904,0.642001,0.898384,NaN,NaN,NaN
0.591911,0.638867,0.981011,0.545746,0.613373,0.922892,NaN,NaN,NaN
0.551838,0.686237,0.914583,0.545661,0.607453,0.918526,NaN,NaN,NaN
0.597944,0.655778,0.946968,0.616406,0.595862,0.926620,NaN,NaN,NaN
0.614931,0.632505,0.897436,0.517138,0.613675,0.839438,NaN,NaN,NaN
0.569417,0.681748,0.885826,0.542775,0.596637,0.889019,NaN,NaN,NaN
0.591724,0.660312,1.032161,0.555645,0.533051,0.791363,NaN,NaN,NaN
0.592840,0.606478,0.882373,0.541088,0.571782,0.852062,NaN,NaN,NaN
0.579512,0.624871,0.864109,0.565795,0.660954,0.848051,NaN,NaN,NaN
0.585259,0.643640,0.941496,0.494821,0.615386,0.833172,NaN,NaN,NaN
0.613378,0.659413,0.911764,0.518480,0.643461,0.845241,NaN,NaN,NaN
0.627936,0.630383,0.930554,0.563642,0.568064,0.847034,NaN,NaN,NaN
0.581224,0.613901,0.965038,0.556681,0.573275,0.935984,NaN,NaN,NaN
0.588614,0.644166,0.974788,0.580331,0.602059,0.847958,NaN,NaN,NaN
0.575035,0.654831,0.969058,0.558054,0.549257,0.882405,NaN,NaN,NaN
0.598498,0.602243,0.984546,0.523632,0.574017,0.802561,NaN,NaN,NaN
0.609114,0.667831,0.906557,0.557450,0.607010,0.869336,NaN,NaN,NaN
0.575794,0.648528,0.944740,0.572860,0.585076,0.916764,NaN,NaN,NaN
0.572722,0.650813,0.957284,0.543894,0.584978,0.886125,NaN,NaN,NaN
0.609461,0.622587,0.926725,0.542639,0.640563,0.862438,NaN,NaN,NaN
0.572010,0.693677,0.952189,0.539746,0.596061,0.911777,NaN,NaN,NaN
0.611370,0.639205,0.845963,0.518845,0.602359,0.938169,NaN,NaN,NaN
0.575835,0.630690,0.887227,0.576555,0.594017,0.849940,NaN,NaN,NaN
0.617564,0.648029,0.899019,0.549183,0.586717,0.842024,NaN,NaN,NaN
0.624550,0.610646,1.031566,0.566358,0.635032,0.894704,NaN,NaN,NaN
0.610437,0.650341,0.931248,0.578188,0.609421,0.881692,NaN,NaN,NaN
0.632362,0.613635,0.886693,0.551478,0.560412,0.863920,NaN,NaN,NaN
0.604068,0.621997,0.905392,0.523820,0.593370,0.858441,NaN,NaN,NaN
0.591095,0.600940,0.942986,0.566464,0.663576,0.866830,NaN,NaN,NaN
0.538735,0.672635,0.918186,0.554260,0.618935,0.879352,NaN,NaN,NaN
0.605440,0.663706,0.969351,0.516461,0.626838,0.930218,NaN,NaN,NaN
0.619488,0.676833,0.977757,0.539786,0.638353,0.940705,NaN,NaN,NaN
0.589744,0.688352,0.785594,0.526704,0.606445,0.815986,NaN,NaN,NaN
0.623252,0.612485,0.884297,0.540120,0.631356,0.867514,NaN,NaN,NaN
0.607867,0.651650,1.005619,0.604092,0.592541,0.864770,NaN,NaN,NaN
0.561402,0.648862,0.891782,0.559251,0.560587,0.800699,NaN,NaN,NaN
0.634693,0.680252,1.001970,0.529019,0.618801,0.800792,NaN,NaN,NaN
0.585859,0.666388,0.921586,0.580223,0.601042,0.901796,NaN,NaN,NaN
0.570422,0.648534,0.945536,0.562355,0.592420,0.872711,NaN,NaN,NaN
0.598619,0.648671,0.922566,0.554809,0.593659,0.841814,NaN,NaN,NaN
0.594291,0.681614,0.916221,0.590509,0.554215,0.920965,NaN,NaN,NaN
0.631987,0.602090,0.897126,0.575366,0.666894,0.908531,NaN,NaN,NaN
0.611694,0.624857,0.956519,0.574541,0.605005,0.892108,NaN,NaN,NaN
0.584480,0.660330,0.914259,0.503058,0.604212,0.918614,NaN,NaN,NaN
0.590461,0.642475,0.938060,0.573252,0.606115,0.869649,NaN,NaN,NaN
0.597667,0.670447,0.949667,0.581361,0.608176,0.889560,NaN,NaN,NaN
0.606022,0.686383,0.878688,0.554013,0.610402,0.840360,NaN,NaN,NaN
0.608687,0.665519,0.931899,0.537163,0.577676,0.845642,NaN,NaN,NaN
0.626411,0.648329,0.915001,0.521346,0.584027,0.828519,NaN,NaN,NaN
0.584073,0.669009,0.842808,0.541892,0.620635,0.867804,NaN,NaN,NaN
0.573446,0.690391,0.935182,0.544715,0.584904,0.893268,NaN,NaN,NaN
0.565750,0.674192,0.939414,0.563168,0.619469,0.865574,NaN,NaN,NaN
0.636194,0.637237,0.908649,0.538111,0.613073,0.882151,NaN,NaN,NaN
0.594164,0.637473,0.942872,0.533924,0.630766,0.996625,NaN,NaN,NaN
0.596497,0.672039,0.903022,0.520888,0.630703,0.917410,NaN,NaN,NaN
0.601951,0.655648,0.884318,0.570290,0.638678,0.870009,NaN,NaN,NaN
0.547192,0.637057,0.988239,0.529891,0.638506,0.928184,NaN,NaN,NaN
0.591926,0.650738,0.928705,0.556213,0.574103,0.851457,NaN,NaN,NaN
0.601178,0.626145,0.949104,0.572527,0.610690,0.829945,NaN,NaN,NaN
0.577072,0.628263,0.866196,0.564951,0.651484,0.904839,NaN,NaN,NaN
0.573017,0.656494,0.985584,0.563229,0.605224,0.861666,NaN,NaN,NaN
0.651287,0.611943,0.922387,0.604373,0.658870,0.844057,NaN,NaN,NaN
0.563500,0.636686,0.910196,0.516900,0.597899,0.874026,NaN,NaN,NaN
0.571450,0.680564,0.878518,0.578537,0.594430,0.873599,NaN,NaN,NaN
0.595658,0.700898,1.025119,0.541679,0.615471,0.965866,NaN,NaN,NaN
0.543327,0.637178,0.945600,0.512564,0.608657,0.863661,NaN,NaN,NaN
0.573509,0.656806,0.916839,0.523545,0.663512,0.895240,NaN,NaN,NaN
0.632890,0.650567,0.916372,0.577579,0.632659,0.951359,NaN,NaN,NaN
0.567860,0.656408,0.880000,0.544673,0.578191,0.831094,NaN,NaN,NaN
0.643282,0.615140,0.945914,0.564790,0.601176,0.856443,NaN,NaN,NaN
0.597492,0.711635,0.970664,0.546838,0.590612,0.822516,NaN,NaN,NaN
0.593581,0.634821,0.946194,0.553792,0.575758,0.876146,NaN,NaN,NaN
0.578035,0.691553,0.987385,0.572940,0.563064,0.920931,NaN,NaN,NaN
0.569988,0.642560,0.913443,0.572324,0.550121,0.872239,NaN,NaN,NaN
0.601835,0.659699,0.983925,0.577860,0.562355,0.804065,NaN,NaN,NaN
0.580198,0.656356,0.913426,0.571857,0.588167,0.858556,NaN,NaN,NaN
0.594817,0.634904,0.906488,0.536818,0.607997,0.856383,NaN,NaN,NaN
0.615380,0.676530,0.897621,0.568741,0.607184,0.938608,NaN,NaN,NaN
0.585925,0.619980,0.884036,0.540191,0.588022,0.815236,NaN,NaN,NaN
0.578779,0.610198,0.963103,0.544456,0.545053,0.885787,NaN,NaN,NaN
0.612083,0.621169,1.046164,0.576169,0.628820,0.848221,NaN,NaN,NaN
0.636755,0.617245,0.944399,0.557390,0.576456,0.842359,NaN,NaN,NaN
0.599493,0.643080,0.934524,0.555326,0.607852,0.901515,NaN,NaN,NaN
0.592175,0.649198,0.890687,0.531512,0.568152,0.822043,NaN,NaN,NaN
0.586166,0.695336,0.912851,0.568319,0.613417,0.882938,NaN,NaN,NaN
0.624652,0.621122,0.913983,0.523653,0.556203,0.868831,NaN,NaN,NaN
0.600838,0.677480,0.892907,0.566358,0.600781,0.801270,NaN,NaN,NaN
0.647292,0.676070,0.876887,0.518255,0.592994,0.936587,NaN,NaN,NaN
0.600290,0.628473,0.908439,0.572331,0.577597,0.883419,NaN,NaN,NaN
0.579395,0.656246,0.988114,0.545328,0.553005,0.845037,NaN,NaN,NaN
0.630089,0.662247,0.898150,0.532705,0.593448,0.897935,NaN,NaN,NaN
0.620749,0.644013,0.895389,0.544288,0.616624,0.953544,NaN,NaN,NaN
0.597734,0.640174,0.963717,0.525164,0.600058,0.827570,NaN,NaN,NaN
0.635478,0.626850,0.903709,0.570504,0.588522,0.869711,NaN,NaN,NaN
0.577333,0.612238,0.847094,0.545694,0.577018,0.813436,NaN,NaN,NaN
0.613144,0.658915,0.867389,0.554513,0.666640,0.968594,NaN,NaN,NaN
0.596680,0.627689,1.031173,0.552812,0.632658,0.901154,NaN,NaN,NaN
0.608495,0.667009,0.891672,0.574157,0.594898,0.826589,NaN,NaN,NaN
0.608999,0.631578,0.872599,0.565116,0.648619,0.842561,NaN,NaN,NaN
0.643131,0.698018,0.980022,0.556798,0.640976,0.880206,NaN,NaN,NaN
0.541075,0.665958,0.934999,0.576073,0.610743,0.871334,NaN,NaN,NaN
0.585584,0.642990,0.952134,0.540070,0.583797,0.802470,NaN,NaN,NaN
0.568177,0.666507,0.884913,0.553911,0.633902,0.820595,NaN,NaN,NaN
0.639016,0.609599,0.899037,0.560048,0.580743,0.865273,NaN,NaN,NaN
0.580416,0.616829,0.932565,0.536008,0.566599,0.871187,NaN,NaN,NaN
0.685466,0.618999,0.907221,0.593836,0.645095,0.864054,NaN,NaN,NaN
0.630555,0.647438,0.958018,0.547844,0.596584,0.863287,NaN,NaN,NaN
0.566819,0.631561,0.926156,0.557948,0.610539,0.878466,NaN,NaN,NaN
0.598940,0.688443,0.960247,0.552439,0.609132,0.857678,NaN,NaN,NaN
0.595800,0.660273,0.974586,0.538356,0.584698,0.815581,NaN,NaN,NaN
0.678821,0.608351,0.915147,0.542157,0.593840,0.917759,NaN,NaN,NaN
0.619839,0.666545,0.924568,0.504911,0.573672,0.863406,NaN,NaN,NaN
0.639556,0.595947,0.988775,0.565211,0.591119,0.822225,NaN,NaN,NaN
0.605672,0.648431,0.938495,0.578531,0.575946,0.843314,NaN,NaN,NaN
0.606272,0.680077,0.910149,0.542293,0.559983,0.829738,NaN,NaN,NaN
0.600705,0.649916,0.940548,0.552700,0.612057,0.828918,NaN,NaN,NaN
0.563914,0.664151,0.956311,0.598149,0.612721,0.827698,NaN,NaN,NaN
0.561018,0.626193,0.982939,0.563391,0.590543,0.827619,NaN,NaN,NaN
0.538160,0.617777,0.900799,0.576516,0.573253,1.003298,NaN,NaN,NaN
0.588723,0.641807,0.870794,0.587264,0.606902,0.878405,NaN,NaN,NaN
0.622662,0.666031,1.026348,0.560614,0.615409,0.844601,NaN,NaN,NaN
0.567898,0.597338,0.857509,0.516970,0.598743,0.900628,NaN,NaN,NaN
0.593250,0.596863,0.911096,0.545540,0.602293,0.806558,NaN,NaN,NaN
0.573479,0.675053,0.991701,0.532516,0.609556,0.893862,NaN,NaN,NaN
0.637361,0.647113,0.888407,0.585338,0.599704,0.835769,NaN,NaN,NaN
0.599113,0.627866,0.956795,0.569193,0.586737,0.915766,NaN,NaN,NaN
0.675055,0.629033,0.897110,0.547544,0.566716,0.876211,NaN,NaN,NaN
0.577720,0.672987,0.937011,0.514918,0.576209,0.865728,NaN,NaN,NaN
0.582797,0.622619,0.974395,0.538066,0.637020,0.879133,NaN,NaN,NaN
0.608162,0.662160,0.885441,0.519915,0.563199,0.788501,NaN,NaN,NaN
0.622825,0.637822,0.890260,0.568922,0.595776,0.820347,NaN,NaN,NaN
0.623627,0.653593,0.935550,0.573725,0.627172,0.903874,NaN,NaN,NaN
0.618580,0.656977,0.895180,0.596117,0.631404,0.843683,NaN,NaN,NaN
0.583406,0.596825,0.859738,0.541904,0.602545,0.955735,NaN,NaN,NaN
0.598466,0.644337,0.863449,0.554568,0.577561,0.834538,NaN,NaN,NaN
0.622288,0.628689,0.925288,0.612881,0.634956,0.901788,NaN,NaN,NaN
0.622644,0.629467,0.994657,0.595345,0.556624,0.835115,NaN,NaN,NaN
0.629249,0.633685,0.906002,0.510507,0.586228,0.854778,NaN,NaN,NaN
0.581736,0.661604,0.912042,0.575495,0.627012,0.849976,NaN,NaN,NaN
0.583327,0.582764,0.920295,0.527047,0.606704,0.931695,NaN,NaN,NaN
0.595948,0.643134,0.910714,0.590363,0.580250,0.879209,NaN,NaN,NaN
0.566848,0.668444,0.920054,0.587156,0.592789,0.827802,NaN,NaN,NaN
0.588490,0.633004,0.878466,0.564945,0.586266,0.853440,NaN,NaN,NaN
0.615872,0.661963,0.893823,0.534392,0.585433,0.837305,NaN,NaN,NaN
0.606937,0.637833,0.904834,0.504238,0.617027,0.860501,NaN,NaN,NaN
0.589880,0.671300,0.905925,0.590050,0.577300,0.834170,NaN,NaN,NaN
0.597368,0.605391,0.938599,0.513338,0.650366,0.820960,NaN,NaN,NaN
0.597759,0.618383,0.953684,0.592309,0.616597,0.829549,NaN,NaN,NaN
0.560996,0.647860,0.893081,0.592578,0.641701,0.949214,NaN,NaN,NaN
0.618223,0.655135,0.940260,0.552943,0.582210,0.843641,NaN,NaN,NaN
0.618941,0.667855,0.953904,0.550180,0.611333,0.917174,NaN,NaN,NaN
0.602773,0.606375,1.026290,0.603838,0.559122,0.830810,NaN,NaN,NaN
0.595767,0.646695,0.960477,0.536577,0.608131,0.833423,NaN,NaN,NaN
0.537047,0.649453,0.901542,0.528384,0.594819,0.866039,NaN,NaN,NaN
0.588821,0.689586,1.004809,0.588131,0.563683,0.828227,NaN,NaN,NaN
0.606043,0.635387,0.948488,0.553760,0.576457,0.895919,NaN,NaN,NaN
0.628747,0.630171,0.896967,0.587199,0.609862,0.837447,NaN,NaN,NaN
0.628956,0.655998,0.974143,0.547920,0.589748,0.872762,NaN,NaN,NaN
0.622242,0.627254,0.961170,0.568723,0.613645,0.886152,NaN,NaN,NaN
0.594907,0.610788,0.900920,0.531587,0.614452,0.820494,NaN,NaN,NaN
0.562047,0.676570,1.014000,0.557473,0.552791,0.848699,NaN,NaN,NaN
0.573518,0.616937,0.976717,0.489714,0.604384,0.919653,NaN,NaN,NaN
0.610251,0.640914,0.955429,0.589145,0.620857,0.834066,NaN,NaN,NaN
0.588270,0.633732,0.920786,0.544884,0.601318,0.945179,NaN,NaN,NaN
0.622464,0.698227,1.045169,0.535806,0.641107,0.920344,NaN,NaN,NaN
0.561526,0.649450,0.965908,0.587037,0.530627,0.773142,NaN,NaN,NaN
0.566280,0.624983,0.896200,0.562745,0.619298,0.852224,NaN,NaN,NaN
0.556473,0.682074,1.019733,0.536739,0.614999,0.754826,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
