pt1_dltres,pt2_dltres
1.563199,2.419518
1.253352,2.364622
1.246267,2.356633
1.256532,2.373501
1.263232,2.376028
1.269569,2.377044
1.264186,2.377925
1.261833,2.385090
1.260194,2.368998
1.276090,2.380344
1.251148,2.367810
1.271460,2.371008
1.264092,2.372756
1.276106,2.366415
1.274717,2.385690
1.252507,2.373212
1.281100,2.373115
1.265763,1.044970
1.270301,2.336772
1.283309,2.357631
1.258893,2.359583
1.273439,2.356325
1.272932,3.222733
1.238410,0.861261
1.255391,0.586888
1.272156,0.879592
1.273373,0.898644
1.278487,0.626273
1.273033,0.626558
1.270736,0.855111
1.258046,0.624933
1.269853,0.640049
1.248395,0.623002
1.272123,0.858795
1.274064,0.897797
1.274789,0.875212
1.274341,0.872729
1.276549,0.881086
1.281804,0.879042
1.270148,0.886060
1.258532,0.879010
1.266247,0.596888
1.268458,0.623386
1.269931,0.630826
1.258557,0.618221
1.273437,0.600573
1.255335,0.606159
1.258514,0.591566
1.255755,0.622800
1.274383,0.598524
1.258493,0.625307
1.282979,0.642935
1.260748,0.644860
1.272555,0.614646
1.284039,0.634792
1.265184,0.626764
1.242729,0.627436
1.274034,0.646409
1.247640,0.844055
1.267106,0.876185
1.296148,0.679084
1.225446,0.794495
1.206823,0.898440
1.270149,0.642776
1.210548,0.814770
1.205070,0.456771
1.255015,0.483621
1.208880,0.868319
1.205996,0.915895
1.251865,0.620551
1.211455,0.608719
1.213712,0.901012
1.223235,0.882645
1.223220,0.917762
1.251300,0.901773
1.254539,0.885236
1.208814,0.911522
1.225414,0.901317
1.216426,0.902265
1.256616,0.462758
1.215878,0.502273
1.224958,0.484222
1.221110,0.892478
1.237240,0.887004
1.241482,0.881698
1.223618,0.877720
1.230044,0.881255
1.233144,0.908715
1.235956,0.908238
1.229596,0.897432
1.245797,0.466300
1.255795,0.475073
1.255469,0.869322
1.255698,0.890890
1.264291,0.468762
1.253585,0.480136
1.259381,0.478523
1.255789,0.882514
1.241898,0.905998
1.265782,0.912594
1.254105,0.594271
1.243330,0.568743
1.260405,0.599842
1.255832,0.599613
1.263243,0.597668
1.229591,0.598133
1.254750,0.909890
1.245619,0.930261
1.241487,0.925777
1.256472,0.910766
1.242783,0.919572
1.262543,0.439331
1.265822,0.480048
1.255045,0.454517
1.287809,0.441212
1.238661,0.605976
1.225461,0.454876
1.278232,0.434878
1.249121,0.902068
1.202979,0.378528
1.252460,0.426023
1.239397,0.566945
1.211549,0.412998
2.787023,0.439601
1.241584,0.601967
1.201039,0.550811
2.791701,0.553982
1.272698,0.601974
1.233416,0.888043
2.793103,0.429838
1.259248,0.453758
2.728243,0.442041
2.819705,0.429713
1.273087,0.895407
2.804067,0.462528
1.280687,0.867338
2.790753,0.922105
2.834968,0.928021
2.805551,0.925992
2.781889,0.536679
2.801798,0.584735
2.797853,0.597838
2.808253,0.596256
2.813797,0.596067
2.801921,0.594467
2.817632,0.593206
2.797342,0.588149
2.812299,0.557573
2.786312,0.596221
2.779233,0.571093
1.396489,0.578775
1.378667,0.612421
1.353416,0.569674
1.374207,0.587972
1.377323,0.614779
1.398302,1.930449
1.342811,0.607762
1.337484,0.561056
1.380775,0.593719
1.332929,0.594898
1.338385,0.565153
1.347707,0.587426
1.338275,0.566135
1.340940,0.602836
1.347572,0.592295
1.369115,0.614351
1.344023,0.735763
1.360159,0.592111
1.369021,0.658585
1.361619,0.630427
1.396174,0.630733
1.381982,0.643590
1.417242,0.614787
1.412747,0.637303
1.381416,0.616239
1.405009,0.624391
1.375423,0.630118
1.426156,0.628776
1.379008,0.638498
1.386761,0.609866
1.392181,0.624518
1.382412,0.635781
1.426879,0.614870
1.373482,0.700070
1.351359,0.604600
1.428354,0.639687
1.385508,0.713633
1.369210,0.614096
1.436573,0.633528
1.391686,0.683873
1.387690,0.611425
1.450511,0.643966
1.369566,0.704555
1.425512,0.607081
1.499544,0.659016
1.406480,0.645383
1.412658,0.597065
1.379617,0.735283
1.418150,0.780486
1.440263,0.744925
1.388463,0.665578
2.901328,0.588159
2.962800,2.081963
1.374566,0.805392
2.923788,0.765470
2.977235,0.751074
1.359648,0.777860
2.900148,0.563067
1.391089,2.161736
1.395340,0.637456
2.964564,0.607568
1.425057,0.716332
2.946629,0.603350
2.962822,0.627945
1.385068,0.597958
2.967710,0.647327
1.506877,0.640754
1.395694,0.640687
2.943278,0.615985
2.498223,0.812164
2.453114,0.586372
3.953019,0.603695
2.166810,0.577239
2.042144,0.611462
2.096768,0.604776
2.058014,0.623211
2.017141,0.616069
2.100349,0.622493
1.960744,0.743924
0.514783,0.612964
2.058794,0.653333
0.531267,0.629906
2.058308,0.467812
2.138406,2.011470
0.550970,0.670445
2.129509,0.517507
0.685646,2.085381
0.549979,0.726012
2.117392,0.532155
0.700002,0.758877
0.564293,0.873657
0.615184,0.522307
0.623243,2.079625
0.589029,0.583099
0.638527,2.052151
0.550258,0.746629
0.614560,0.568933
0.601601,0.768636
0.567756,0.811665
0.628659,0.556614
0.542651,0.723929
