pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
325.403129,563.557294,170.287204,599.582832,272.690199,553.973125,125.421447,606.503543
326.610000,563.820000,169.690000,600.200000,273.374783,558.765209,128.844364,609.926461
324.760000,565.410000,169.234791,601.026875,273.374783,558.765209,128.844364,609.926461
324.220000,565.980000,165.811873,601.711459,272.690199,558.765209,131.582698,608.557294
325.950000,564.050000,165.490000,601.590000,273.374783,560.818960,133.636449,607.872710
324.420000,564.060000,165.180000,599.950000,273.374783,560.818960,131.582698,611.295628
324.610000,563.380000,164.450000,600.020000,273.374783,556.026875,130.898115,604.449793
326.660000,562.070000,164.860000,598.680000,273.374783,556.026875,131.170000,604.130000
325.940000,561.850000,165.120000,597.760000,273.374783,556.026875,130.898115,605.134376
326.390000,561.010000,164.470000,597.470000,272.005616,553.973125,130.470000,603.770000
326.940000,560.240000,164.570000,596.630000,272.690199,553.973125,130.200000,604.150000
325.210000,559.970000,164.410000,596.380000,273.374783,554.657708,130.050000,603.730000
326.200000,559.830000,163.790000,596.500000,273.374783,553.973125,129.990000,602.920000
326.970000,559.800000,164.230000,595.300000,274.059366,555.342292,132.267282,604.449793
325.110000,559.970000,163.160000,595.400000,274.059366,555.342292,132.267282,604.449793
324.880000,559.800000,161.490000,595.780000,274.059366,555.342292,132.130000,604.590000
324.020000,559.760000,160.650000,595.780000,273.374783,555.342292,132.250000,605.340000
321.870000,560.050000,160.210000,596.210000,270.636449,555.342292,132.267282,605.818960
320.820000,560.010000,160.080000,597.130000,270.636449,558.765209,132.310000,606.190000
324.033962,562.188127,160.170000,598.040000,268.582698,561.503543,132.951865,609.926461
323.820000,563.970000,163.758123,602.396042,268.582698,561.503543,135.005616,611.980211
324.718545,564.241877,162.388956,599.657708,268.582698,564.926461,135.005616,611.980211
322.664795,570.403129,163.073539,607.188127,265.844364,564.926461,136.374783,614.718545
322.664795,570.403129,163.073539,610.611044,265.159781,564.926461,138.428533,614.718545
323.940000,572.030000,164.442706,609.241877,267.213531,568.349378,138.428533,614.718545
323.840000,573.230000,171.973125,615.403129,267.213531,568.349378,138.428533,617.456879
324.080000,574.050000,169.919374,620.195213,270.636449,569.718545,137.743950,618.826046
323.880000,575.560000,169.919374,620.195213,272.600000,570.430000,137.059366,619.510630
324.160000,577.210000,169.919374,620.195213,273.240000,570.180000,136.860000,620.030000
326.270000,578.800000,169.234791,616.087712,272.690199,569.718545,137.270000,620.490000
326.770000,580.000000,169.680000,613.010000,273.850000,569.870000,139.797700,620.195213
324.270000,579.540000,171.288541,616.087712,273.140000,568.150000,139.797700,619.510630
325.280000,578.600000,171.288541,616.087712,273.374783,569.718545,139.797700,618.141463
324.560000,578.040000,171.288541,616.087712,272.530000,570.220000,141.010000,618.620000
323.140000,577.200000,171.973125,619.510630,271.360000,570.220000,141.300000,618.890000
322.210000,576.210000,175.396042,624.302714,270.790000,571.770000,141.940000,619.230000
320.850000,575.040000,173.342292,622.933547,269.720000,573.500000,143.080000,620.270000
319.790000,574.010000,175.396042,622.248964,269.100000,575.870000,143.905201,623.618131
319.270000,572.990000,174.026875,622.248964,266.790000,578.040000,143.905201,623.618131
321.980211,584.094799,172.890000,621.970000,268.582698,578.618131,144.190000,624.370000
324.718545,579.302714,169.919374,620.195213,269.100000,579.070000,143.600000,625.070000
324.718545,579.302714,167.700000,619.090000,269.870000,577.040000,142.536034,624.302714
324.033962,579.302714,166.420000,618.040000,269.960000,576.720000,142.080000,623.690000
324.190000,577.520000,165.127290,615.403129,265.844364,578.618131,141.900000,622.700000
323.640000,576.060000,163.630000,613.280000,262.770000,579.210000,139.797700,622.933547
323.520000,574.970000,162.670000,612.870000,260.160000,580.000000,138.428533,620.879797
323.660000,574.140000,162.620000,612.100000,257.860000,580.900000,138.428533,620.879797
325.403129,573.141463,163.170000,611.260000,259.060000,579.400000,136.374783,620.195213
324.730000,574.860000,165.320000,612.790000,259.200000,578.740000,136.374783,620.195213
324.900000,576.460000,166.870000,614.190000,259.490000,580.230000,137.059366,622.248964
325.120000,577.740000,169.460000,615.700000,260.190000,581.080000,137.970000,623.720000
325.403129,584.779382,172.710000,616.940000,260.990000,581.270000,138.180000,624.240000
325.000000,586.490000,174.130000,618.130000,262.630000,581.450000,139.113117,622.933547
325.200000,586.450000,174.510000,619.040000,264.720000,581.470000,137.743950,622.933547
326.840000,586.800000,177.449793,617.456879,267.100000,581.160000,137.743950,622.933547
327.880000,586.880000,178.650000,616.730000,268.990000,579.420000,138.220000,623.060000
329.510630,586.148549,179.950000,616.400000,272.690199,575.879797,138.180000,622.990000
332.020000,585.850000,178.818960,617.456879,276.140000,576.030000,138.330000,623.060000
330.879797,586.833133,184.980211,617.456879,284.328119,573.141463,138.040000,623.060000
342.517716,585.463966,189.772296,614.718545,290.850000,573.110000,137.960000,623.130000
339.779382,585.463966,191.826046,613.349378,295.966038,573.826046,137.743950,621.564380
340.130000,585.040000,192.510630,613.349378,300.810000,573.090000,138.680000,620.170000
340.820000,585.430000,192.510630,613.349378,305.740000,571.750000,139.310000,619.220000
337.041048,595.048135,195.248964,618.141463,310.342292,573.141463,139.113117,621.564380
337.041048,595.048135,197.302714,620.195213,311.711459,573.826046,139.010000,622.030000
337.041048,594.363551,197.987298,620.879797,317.872710,569.718545,140.482284,615.403129
337.300000,594.090000,200.090000,620.930000,323.160000,570.330000,142.280000,613.450000
337.725632,594.363551,201.310000,621.030000,322.664795,569.718545,144.570000,613.310000
338.010000,595.390000,202.300000,621.140000,335.671881,571.087712,148.010000,613.150000
338.900000,596.390000,204.280000,621.050000,334.302714,574.510630,153.320000,613.290000
342.560000,597.120000,205.517716,620.879797,337.570000,575.600000,157.380000,612.590000
343.980000,597.710000,208.940634,620.879797,339.820000,576.840000,161.710000,612.190000
343.520000,598.370000,210.140000,621.020000,339.970000,577.830000,163.758123,614.033962
343.110000,599.610000,211.678968,618.141463,339.440000,579.180000,165.390000,615.310000
344.310000,600.580000,210.994384,621.564380,341.148549,577.248964,166.010000,616.020000
345.120000,600.030000,211.170000,622.950000,341.310000,576.290000,165.680000,614.920000
344.940000,599.350000,210.994384,620.879797,340.730000,575.150000,165.140000,614.030000
343.770000,599.180000,209.920000,620.220000,339.300000,575.990000,164.580000,614.120000
341.080000,599.630000,208.600000,619.100000,337.041048,574.510630,163.758123,614.033962
341.070000,600.280000,207.060000,617.980000,337.440000,575.170000,163.800000,615.510000
342.790000,600.910000,209.625217,620.195213,337.940000,576.660000,164.190000,616.330000
342.060000,601.780000,211.210000,621.790000,337.850000,576.920000,164.290000,616.840000
341.200000,602.640000,210.970000,622.960000,337.470000,577.010000,164.050000,616.550000
340.970000,602.770000,211.870000,623.820000,337.120000,578.270000,164.480000,617.380000
341.960000,602.760000,213.780000,624.810000,338.050000,578.680000,165.120000,618.070000
342.080000,602.730000,211.678968,622.933547,339.060000,578.550000,165.590000,617.720000
341.240000,602.970000,211.430000,622.110000,338.910000,578.680000,165.920000,617.690000
341.070000,602.910000,210.520000,621.130000,338.710000,578.010000,165.820000,617.850000
342.570000,602.380000,210.230000,620.160000,339.110000,577.130000,165.880000,616.210000
342.990000,601.550000,210.370000,619.100000,339.850000,575.970000,165.960000,614.800000
342.790000,600.720000,209.500000,618.120000,340.330000,575.070000,165.980000,613.660000
342.190000,600.200000,209.000000,617.110000,340.900000,574.930000,165.900000,613.740000
342.700000,600.110000,208.940634,620.879797,340.410000,574.940000,165.630000,613.930000
343.850000,599.970000,209.640000,621.140000,340.280000,575.060000,165.140000,613.760000
344.540000,599.820000,210.780000,621.260000,340.930000,575.080000,165.380000,613.690000
343.950000,599.840000,211.980000,621.630000,340.740000,574.840000,165.480000,613.760000
342.390000,600.110000,210.890000,621.720000,340.690000,575.000000,165.670000,613.440000
342.710000,600.070000,210.410000,621.220000,336.356465,581.356465,166.290000,614.000000
343.400000,600.120000,211.000000,620.750000,336.720000,581.020000,166.840000,614.140000
343.040000,600.150000,210.510000,620.050000,336.180000,581.120000,166.580000,613.930000
342.420000,600.290000,209.320000,619.120000,335.500000,581.120000,166.090000,614.130000
342.790000,600.100000,208.770000,618.020000,335.070000,581.180000,166.070000,615.370000
343.350000,600.060000,208.680000,617.020000,335.650000,581.130000,165.580000,615.670000
343.090000,600.010000,209.625217,620.195213,335.420000,581.080000,165.150000,615.950000
342.200000,600.120000,209.950000,620.600000,334.750000,581.260000,165.250000,616.170000
342.450000,600.110000,209.980000,620.720000,334.540000,581.650000,165.200000,617.460000
342.950000,599.980000,210.020000,620.440000,335.050000,581.860000,164.930000,617.970000
342.740000,599.870000,209.950000,620.070000,335.200000,581.900000,164.990000,617.910000
342.370000,599.960000,210.020000,619.970000,334.990000,581.910000,165.160000,617.860000
341.230000,600.070000,210.070000,619.920000,334.300000,581.990000,165.160000,617.940000
341.790000,600.010000,209.790000,620.170000,334.130000,582.210000,165.280000,618.060000
342.720000,599.920000,210.180000,619.830000,335.070000,582.220000,165.500000,618.020000
343.110000,600.010000,210.410000,619.760000,335.890000,582.290000,165.960000,617.920000
343.740000,599.970000,210.980000,620.000000,336.440000,582.630000,166.170000,617.980000
343.990000,600.060000,211.520000,619.710000,336.340000,583.200000,167.170000,618.190000
342.290000,600.420000,211.830000,620.140000,335.250000,584.000000,168.180000,618.370000
342.390000,601.150000,211.100000,620.410000,334.770000,584.420000,168.030000,619.320000
343.790000,601.270000,211.310000,619.960000,336.100000,584.470000,167.790000,619.710000
343.640000,601.290000,211.920000,619.690000,336.580000,584.390000,167.980000,619.670000
343.010000,601.010000,211.960000,619.360000,335.850000,583.930000,167.920000,619.660000
342.170000,601.120000,211.530000,619.820000,334.780000,583.710000,167.520000,619.480000
342.270000,600.980000,211.200000,619.810000,334.850000,583.080000,167.350000,619.120000
342.130000,600.780000,211.420000,619.690000,335.350000,582.900000,167.380000,618.580000
342.030000,600.600000,211.960000,620.010000,335.440000,582.970000,167.630000,618.080000
341.950000,600.020000,212.040000,619.890000,335.140000,583.090000,168.150000,618.170000
340.950000,600.190000,211.840000,620.060000,333.900000,583.890000,168.800000,618.210000
340.900000,600.250000,211.300000,620.320000,333.250000,584.770000,168.010000,619.700000
