pt1_dltres,pt2_dltres
5.543822,1.378915
4.114573,0.527264
0.815422,1.587350
1.099968,1.708889
2.594068,2.946054
1.915466,2.841943
0.592503,2.853127
0.880807,0.843229
1.188917,0.463886
1.289772,0.397856
0.029619,1.352782
0.071563,0.250280
0.104790,1.080497
0.102358,0.882243
0.094297,0.804604
0.123239,0.819798
1.664777,2.325060
1.716134,0.935850
1.647679,0.189468
1.611118,0.017156
1.886960,0.046799
0.178213,0.105842
0.874544,1.466827
0.257389,1.424032
1.540361,0.072969
0.036212,0.182758
0.475092,2.888302
0.630536,2.480220
0.062301,1.377777
1.134593,0.111320
1.059922,0.920515
0.946680,0.873506
1.040423,0.509394
0.444716,0.552304
0.805610,0.185934
0.722259,1.152412
0.626321,1.069297
0.635651,0.915153
1.790102,0.979949
1.497360,0.932594
2.440627,0.904514
0.075759,2.158289
0.527686,2.071836
1.614048,1.714239
0.581936,1.444047
0.170179,0.812721
1.955860,2.345094
1.535937,1.781520
1.908135,1.578099
2.169995,2.738589
0.451241,0.202786
0.531019,0.411905
0.939945,1.682472
0.973260,1.405115
0.780522,2.626875
0.335849,1.871344
0.847791,1.030298
0.450209,1.263664
1.846767,1.254327
0.719111,1.064211
2.681413,0.258174
2.225091,2.227322
1.953878,1.513998
2.196991,1.843319
2.032421,1.602729
1.813261,1.439203
1.782802,1.386137
1.897318,1.403209
2.831927,1.792830
4.285261,1.698674
4.106975,1.464702
1.960466,1.606370
2.180406,1.886680
2.157082,2.117205
2.326065,1.099481
2.461878,1.529632
2.375093,1.541367
2.365699,2.761696
2.249294,1.050141
1.913518,1.081820
1.857916,1.345060
2.103574,0.240737
2.256000,2.378128
2.094767,1.760644
2.164008,0.476621
6.177189,2.087451
7.626328,0.985406
1.362995,1.883161
1.641993,2.296289
0.270136,0.407308
0.873667,1.129080
0.913565,2.865456
0.923298,2.019024
0.911592,0.481248
0.789431,0.050338
0.713667,2.465157
0.642804,0.633199
0.597898,0.334027
0.609895,2.536618
1.810721,0.953524
1.914175,0.567269
1.821453,1.516705
3.395156,2.128869
1.877519,1.156882
1.964375,1.843081
2.107677,0.236851
0.939555,0.165702
0.532975,1.626342
1.705566,1.850017
1.617163,0.472079
0.517049,0.080143
1.999755,0.802932
1.485762,0.195569
0.304472,0.241959
0.534795,1.210773
1.766045,0.891728
2.005719,2.331992
1.966817,1.034967
4.363712,1.770258
3.095491,1.215616
2.479880,1.332671
2.509844,1.505054
4.783430,1.559916
6.171048,0.215183
7.511713,1.025005
6.395516,2.140471
4.256386,1.444885
4.083959,0.315976
2.826795,0.653452
2.756735,1.141361
0.654146,2.990530
0.979317,1.647238
0.992653,2.378340
2.395915,2.088970
3.436462,0.560717
2.121338,0.358844
2.232408,0.962719
2.053313,2.394871
1.793440,2.405656
1.796066,0.776077
1.581969,1.212015
4.400489,1.661086
1.741730,2.974849
2.994320,0.008710
0.853342,1.005915
0.579451,1.024081
0.571612,2.961846
0.934311,0.083588
2.265938,0.289014
3.627250,0.736759
1.053464,1.045063
0.437414,1.078671
1.183448,2.971144
0.282996,3.255493
1.866033,2.197158
1.083081,0.660179
2.607862,0.933335
1.905567,2.410513
2.227993,0.367099
0.321141,1.156032
0.644453,0.894701
0.472145,0.708911
0.558716,0.512503
0.684046,1.031647
0.456452,0.310786
0.935943,0.802556
0.782505,2.253482
0.698402,2.246688
0.783875,1.958856
0.769717,0.327865
0.530789,1.196747
0.928355,2.863711
0.839371,2.956464
0.590558,1.223547
1.897000,0.922376
0.357074,0.832034
1.892461,2.266722
1.883517,0.539319
1.817318,1.313307
1.672372,1.525279
1.562252,1.634482
1.509268,0.168227
2.830427,1.402923
1.904245,2.846056
0.939030,2.847671
0.872028,0.831042
0.928091,1.002892
0.912177,0.999517
0.167337,0.863510
1.051285,0.603918
1.741958,2.203074
0.397471,2.211392
0.919348,2.158271
0.821388,0.809651
2.043974,0.754727
0.795038,0.725337
0.451092,0.720813
0.684873,0.625239
3.005385,1.088817
0.741257,1.177484
1.922076,1.170581
1.937796,0.656017
0.374066,0.595287
2.104693,0.230708
1.022343,1.773163
0.991872,1.752027
