pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
682.295628,322.410215,861.094799,351.263137,701.279786,248.221009,762.363074,276.915365
683.664795,327.202300,859.500000,352.970000,701.080000,247.970000,763.004148,274.992146
682.380000,326.990000,855.710000,356.970000,701.350000,248.010000,763.680000,273.020000
675.750000,331.010000,853.040000,360.970000,702.020000,250.000000,765.870000,272.960000
671.830000,333.000000,852.130000,364.990000,702.290000,252.020000,767.330000,274.970000
672.026875,332.678968,855.618131,362.901056,703.290000,254.080000,769.320000,276.940000
674.820000,333.040000,857.660000,361.000000,704.420000,258.040000,770.460000,279.000000
676.220000,331.010000,858.060000,359.000000,702.902502,258.768666,771.979172,278.197511
677.210000,331.000000,857.100000,357.030000,703.420000,257.030000,773.000000,274.020000
678.070000,329.010000,859.220000,356.950000,704.170000,255.090000,774.050000,272.000000
679.500000,328.980000,860.360000,355.000000,705.010000,252.990000,771.338099,270.504633
681.050000,327.010000,861.160000,353.020000,705.720000,252.960000,770.010000,270.940000
681.910000,326.960000,861.080000,352.970000,705.860000,252.970000,770.330000,271.000000
681.480000,326.970000,860.800000,354.940000,705.840000,253.020000,771.030000,270.970000
680.590000,326.980000,859.850000,355.010000,705.820000,253.020000,771.290000,271.000000
679.710000,326.980000,858.320000,355.000000,705.410000,253.020000,771.840000,271.010000
678.670000,328.980000,857.240000,356.970000,704.990000,254.990000,772.660000,271.000000
677.790000,329.020000,857.090000,358.970000,704.840000,255.050000,773.902391,271.786780
676.260000,328.980000,854.550000,360.980000,704.360000,256.990000,773.230000,273.930000
669.973125,331.309801,852.570000,363.030000,701.790000,259.020000,771.338099,281.402877
666.610000,333.000000,853.450000,365.000000,699.100000,262.970000,769.920000,285.030000
669.973125,331.309801,855.950000,365.010000,697.240000,267.000000,770.120000,288.970000
671.950000,330.960000,854.933547,364.954807,697.222995,265.259532,769.414879,285.249316
673.350000,330.990000,856.302714,362.216473,697.040000,262.980000,768.710000,283.010000
673.880000,329.020000,857.280000,360.050000,696.790000,262.950000,768.430000,284.910000
673.940000,328.940000,858.460000,360.000000,696.050000,264.960000,768.310000,286.980000
673.330000,329.010000,856.302714,361.531889,694.130000,266.980000,767.290000,289.030000
663.127290,336.101885,852.680000,363.880000,692.010000,269.030000,768.773806,294.224341
663.127290,336.101885,849.800000,367.890000,689.710000,271.010000,766.850587,299.352926
659.140000,337.980000,848.820000,372.010000,687.010000,272.980000,766.850587,299.352926
657.540000,339.980000,850.141463,373.854392,688.298054,274.184472,767.230000,300.970000
659.019789,344.316887,856.987298,369.746891,688.110000,277.980000,764.286294,304.481511
660.270000,343.980000,854.933547,371.800642,687.930000,278.050000,763.830000,304.050000
661.560000,344.050000,862.463966,373.169809,687.210000,278.120000,763.900000,305.940000
663.250000,342.010000,862.463966,373.169809,685.700000,280.020000,764.660000,306.080000
665.130000,339.980000,862.650000,372.960000,685.090000,280.030000,765.020000,307.930000
665.750000,341.970000,862.290000,372.970000,684.920000,279.990000,764.890000,306.130000
663.590000,342.030000,859.725632,377.961893,684.780000,280.000000,765.568440,308.327950
659.360000,343.960000,860.410215,377.961893,683.830000,280.010000,765.160000,309.980000
658.360000,344.000000,860.040000,378.090000,683.680000,280.020000,764.650000,310.050000
660.980000,344.000000,860.470000,376.000000,685.670000,280.010000,764.286294,313.456535
662.650000,343.990000,860.270000,375.930000,687.270000,280.000000,764.100000,312.950000
662.840000,343.990000,860.110000,375.980000,687.430000,278.120000,766.209513,308.327950
662.940000,344.000000,860.260000,375.960000,686.220000,280.090000,767.150000,306.040000
663.230000,344.000000,859.940000,377.970000,684.710000,280.110000,766.209513,312.174389
663.570000,343.980000,860.060000,378.000000,683.429905,287.977562,769.414879,319.867267
664.430000,343.980000,860.160000,377.960000,682.770000,288.020000,768.773806,319.867267
664.760000,343.990000,860.030000,377.960000,682.340000,288.040000,769.000000,320.030000
662.510000,343.980000,859.920000,378.010000,681.650000,288.040000,768.960000,320.080000
660.800000,343.980000,859.870000,378.020000,680.900000,285.960000,765.568440,318.585121
662.340000,344.010000,859.860000,377.980000,680.140000,288.000000,763.645221,317.944048
664.120000,343.990000,859.640000,378.000000,681.340000,288.000000,763.580000,315.950000
666.220000,343.980000,858.890000,377.980000,682.700000,286.000000,763.645221,317.944048
667.560000,342.010000,863.833133,372.485225,684.290000,283.970000,764.440000,318.110000
668.510000,340.000000,865.080000,369.970000,684.880000,283.960000,766.850587,313.456535
668.930000,339.960000,867.940634,369.062308,672.070890,286.354845,764.286294,319.867267
669.040000,339.950000,868.270000,368.920000,663.145949,287.166204,762.880000,323.920000
