pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z
25.398693,-14.064884,-3.721729,0.714896,-11.507892,-1.424885,NaN,NaN,NaN
24.817131,-13.921438,-3.767401,0.062418,-10.985861,-0.614611,NaN,NaN,NaN
24.568424,-13.698742,-3.416424,-0.247776,-11.712070,-1.746099,NaN,NaN,NaN
24.513707,-13.485556,-2.490595,-0.577708,-11.873799,-1.417415,NaN,NaN,NaN
24.767475,-13.816702,-2.674352,0.051524,-11.792079,-1.423631,NaN,NaN,NaN
25.214976,-14.313049,-2.696839,0.113035,-11.740470,-1.150319,NaN,NaN,NaN
25.397976,-14.545831,-2.583323,0.130749,-11.697448,-1.133641,NaN,NaN,NaN
25.593503,-14.816420,-2.361281,0.977847,-12.178229,-1.981244,NaN,NaN,NaN
25.554176,-15.038764,-2.630830,1.307099,-11.890272,-2.451767,NaN,NaN,NaN
25.776369,-15.334845,-2.931837,1.416519,-11.151040,-2.614018,NaN,NaN,NaN
25.814631,-15.450972,-3.308265,1.815911,-12.108566,-2.771328,NaN,NaN,NaN
25.992381,-15.210689,-2.917324,1.643960,-12.548035,-2.908839,NaN,NaN,NaN
26.150288,-15.126834,-2.397856,1.195717,-12.163924,-1.956057,NaN,NaN,NaN
26.408649,-15.268296,-1.971372,1.562393,-12.557204,-1.844731,NaN,NaN,NaN
26.712994,-15.390347,-1.771902,2.580272,-13.467863,-2.602991,NaN,NaN,NaN
26.853579,-14.959909,-1.691460,2.066933,-12.860845,-2.032024,NaN,NaN,NaN
27.017009,-14.725702,-1.539317,1.868147,-11.955799,-1.942947,NaN,NaN,NaN
26.716251,-14.267451,-0.903925,1.998531,-11.937333,-2.137013,NaN,NaN,NaN
26.713131,-13.447609,-0.800324,2.255396,-11.981563,-2.167545,NaN,NaN,NaN
26.251397,-14.478942,-1.351049,1.980880,-12.664351,-3.030326,NaN,NaN,NaN
25.432950,-14.732405,-1.085445,1.826498,-12.368730,-3.358590,NaN,NaN,NaN
25.400878,-15.882489,-2.173948,2.058421,-12.149029,-3.682462,NaN,NaN,NaN
24.871239,-16.953849,-2.987255,2.304727,-11.856790,-4.195664,NaN,NaN,NaN
26.043771,-14.318127,-1.982952,2.212149,-11.180330,-4.309986,NaN,NaN,NaN
26.995622,-12.305355,-0.918614,1.740470,-10.591061,-3.676840,NaN,NaN,NaN
26.311431,-14.205994,-1.552017,1.099175,-11.182603,-4.871695,NaN,NaN,NaN
26.599128,-14.434247,-1.038810,1.692363,-11.735596,-4.833652,NaN,NaN,NaN
26.792094,-14.899830,-0.272652,1.983179,-11.672522,-4.595025,NaN,NaN,NaN
27.143414,-15.355636,-0.079159,2.437434,-12.015443,-4.867258,NaN,NaN,NaN
27.071196,-14.708148,0.431274,2.759568,-11.904801,-5.323671,NaN,NaN,NaN
27.070624,-13.826140,0.365973,2.748300,-11.931534,-5.596419,NaN,NaN,NaN
27.604802,-12.968289,-0.419494,2.589165,-12.034232,-5.731849,NaN,NaN,NaN
27.609084,-12.091992,-0.405791,2.432114,-12.063674,-5.748058,NaN,NaN,NaN
27.369227,-11.865951,-0.212570,2.543931,-12.126993,-6.050223,NaN,NaN,NaN
27.350255,-11.513798,-1.191264,2.492537,-11.637914,-6.386336,NaN,NaN,NaN
27.297652,-11.034605,-2.319597,2.365043,-11.630825,-6.807944,NaN,NaN,NaN
26.874002,-11.045678,-2.539279,2.168134,-11.815669,-6.969409,NaN,NaN,NaN
25.896144,-10.130199,-3.066257,1.394927,-10.916242,-5.820778,NaN,NaN,NaN
24.399469,-12.546657,-3.553877,1.457901,-10.951198,-5.604721,NaN,NaN,NaN
24.487320,-11.528118,-4.079448,0.825812,-11.395345,-6.274197,NaN,NaN,NaN
22.510298,-9.966326,-5.019935,-0.447519,-11.962084,-5.126204,NaN,NaN,NaN
22.235963,-9.068696,-4.150628,-0.507289,-11.994015,-5.849503,NaN,NaN,NaN
22.017526,-9.734209,-4.319384,-1.188169,-12.184895,-8.511997,NaN,NaN,NaN
22.232034,-9.195913,-2.158794,-1.402586,-12.089005,-9.354690,NaN,NaN,NaN
22.350931,-9.143052,-2.380596,-0.611670,-10.489879,-7.392221,NaN,NaN,NaN
21.735057,-10.102611,-3.703058,-0.799336,-10.442259,-7.114129,NaN,NaN,NaN
22.133309,-9.856593,-4.451261,-0.736818,-10.149043,-6.720465,NaN,NaN,NaN
22.316354,-10.512041,-4.497713,-1.488204,-10.555428,-8.273985,NaN,NaN,NaN
21.405921,-10.531792,-2.962701,1.096232,-10.740920,-12.297936,NaN,NaN,NaN
22.261618,-10.992566,-3.638037,1.109526,-9.379987,-11.299057,NaN,NaN,NaN
22.384204,-10.036950,-3.893874,0.291059,-7.230524,-10.187345,NaN,NaN,NaN
22.889327,-9.542813,-4.274719,0.125083,-8.099990,-9.439680,NaN,NaN,NaN
22.839346,-9.400611,-3.980722,-0.077354,-8.316526,-9.529505,NaN,NaN,NaN
23.377899,-9.433313,-3.935681,0.020691,-8.390841,-9.605062,NaN,NaN,NaN
23.447447,-9.714647,-3.537432,0.182557,-8.151357,-9.240715,NaN,NaN,NaN
23.547880,-9.426637,-3.321787,0.371265,-8.595865,-9.654844,NaN,NaN,NaN
23.187241,-9.783479,-4.409589,0.143426,-8.331090,-8.629351,NaN,NaN,NaN
22.796740,-9.429604,-3.902236,-0.478720,-8.688056,-8.266858,NaN,NaN,NaN
