pt1_dltres,pt2_dltres,pt3_dltres
2.639116,5.938257,NaN
1.743954,5.688436,NaN
1.347092,5.049363,NaN
1.039576,3.027732,NaN
0.239619,3.674297,NaN
0.135383,7.306294,NaN
0.712641,7.068263,NaN
0.620056,8.310505,NaN
0.454605,8.942730,NaN
0.677628,10.737200,NaN
2.128517,4.531970,NaN
2.767768,7.082243,NaN
2.504900,8.213123,NaN
1.918243,6.658005,NaN
1.377207,3.608365,NaN
0.845105,4.817813,NaN
2.287369,8.051801,NaN
5.374404,10.136947,NaN
3.129754,2.738939,NaN
2.027391,1.373164,NaN
5.088741,0.374553,NaN
8.867635,0.266483,NaN
11.861151,0.300238,NaN
1.329315,1.278178,NaN
8.484176,0.165716,NaN
1.236032,0.730267,NaN
1.721333,3.328913,NaN
0.681440,3.663359,NaN
6.985005,3.290525,NaN
9.453556,0.696810,NaN
11.228035,0.206257,NaN
8.321827,0.294482,NaN
8.288175,0.196976,NaN
13.457276,0.212660,NaN
13.547588,1.007825,NaN
12.080246,0.759848,NaN
17.093396,0.265174,NaN
15.957053,1.670850,NaN
0.798851,1.193556,NaN
0.701403,1.338100,NaN
0.875582,2.766477,NaN
4.843801,0.758961,NaN
3.817680,2.885352,NaN
1.733703,0.676018,NaN
3.723912,0.244156,NaN
1.108032,1.100159,NaN
0.799645,0.002637,NaN
1.949008,2.422451,NaN
0.489515,0.306924,NaN
4.214927,0.728204,NaN
0.480234,4.026179,NaN
3.850070,2.378809,NaN
2.356382,2.621882,NaN
0.913580,0.803672,NaN
0.171167,0.715766,NaN
1.099740,0.366782,NaN
2.845020,0.488445,NaN
2.845613,1.183027,NaN
2.544144,6.619158,NaN
2.104852,5.137264,NaN
2.889723,4.587415,NaN
3.471013,6.532765,NaN
1.950499,4.139652,NaN
2.661342,8.633163,NaN
0.288700,4.930269,NaN
0.195598,2.537747,NaN
2.892052,1.906488,NaN
0.711223,0.681513,NaN
5.851170,1.794434,NaN
5.407432,2.808599,NaN
4.732320,0.051663,NaN
4.855473,5.646907,NaN
7.783156,5.832078,NaN
3.687458,2.406498,NaN
12.081928,2.970659,NaN
9.377168,2.244308,NaN
7.528746,0.663520,NaN
4.620337,1.262237,NaN
5.937770,4.397877,NaN
5.939842,5.789451,NaN
4.210576,7.044103,NaN
4.515480,0.445359,NaN
6.500527,3.371614,NaN
6.676200,5.942702,NaN
5.691071,3.413119,NaN
2.182299,3.538327,NaN
1.416773,2.894163,NaN
4.009115,1.669674,NaN
3.905051,0.116445,NaN
4.661616,0.198455,NaN
3.760938,0.890982,NaN
2.539516,1.162767,NaN
5.213064,0.915828,NaN
3.240591,1.982221,NaN
1.725479,4.337453,NaN
1.635617,3.548257,NaN
1.118005,2.682435,NaN
1.656234,2.394384,NaN
1.728044,4.074062,NaN
2.042891,0.929674,NaN
2.270202,1.633329,NaN
2.300676,0.477159,NaN
4.832313,2.013836,NaN
2.165973,0.732542,NaN
3.741658,0.274896,NaN
4.145309,0.664112,NaN
5.027774,0.850672,NaN
4.772174,0.798764,NaN
4.391985,0.273171,NaN
4.175486,0.215045,NaN
3.547248,1.979051,NaN
1.416422,2.272450,NaN
0.873744,3.334335,NaN
0.377985,8.244461,NaN
1.764461,6.781466,NaN
3.195745,3.949324,NaN
3.746234,4.954797,NaN
0.588350,4.944038,NaN
0.626221,7.138550,NaN
0.440455,5.658692,NaN
0.971218,5.668651,NaN
1.396408,6.262095,NaN
1.142298,5.541287,NaN
0.795659,6.910030,NaN
0.939104,8.276136,NaN
1.234655,8.879690,NaN
0.685925,10.163326,NaN
1.437892,8.387564,NaN
0.625653,6.216278,NaN
7.158189,6.919753,NaN
2.881782,9.916825,NaN
2.510877,11.130120,NaN
2.762026,11.793193,NaN
2.855440,12.497148,NaN
2.912494,4.769517,NaN
1.514688,8.304862,NaN
1.246626,7.014549,NaN
0.725008,5.637520,NaN
0.032500,4.228752,NaN
0.556078,2.476037,NaN
0.940010,0.087220,NaN
1.345450,1.996272,NaN
0.320257,3.790292,NaN
1.421425,4.713779,NaN
0.852669,7.659517,NaN
0.574990,8.723726,NaN
0.253705,12.953403,NaN
0.205434,17.286819,NaN
0.044384,6.892269,NaN
1.043385,8.356291,NaN
1.648182,8.403241,NaN
0.909860,8.233626,NaN
0.142237,10.385875,NaN
2.701274,12.231111,NaN
0.284648,11.763132,NaN
2.226046,13.063816,NaN
0.953496,9.145281,NaN
3.060182,7.132603,NaN
4.262833,2.253983,NaN
4.422232,13.716899,NaN
4.730488,22.455895,NaN
3.968243,13.125884,NaN
3.960982,7.486559,NaN
0.682051,8.163824,NaN
1.683342,8.799665,NaN
1.432629,8.170073,NaN
2.878322,7.000503,NaN
