pt1_dltres,pt2_dltres,pt3_dltres
4.598768,1.666659,NaN
6.834735,1.462822,NaN
6.570655,0.155151,NaN
8.512532,0.532653,NaN
7.738407,1.009085,NaN
8.584593,1.326546,NaN
2.212924,1.362416,NaN
1.875945,0.878152,NaN
1.305721,1.807129,NaN
1.346993,1.931199,NaN
1.950472,2.169103,NaN
2.711040,1.261221,NaN
2.119128,0.548136,NaN
2.031313,0.040663,NaN
1.847037,5.782780,NaN
2.068548,4.560608,NaN
2.511327,1.806888,NaN
3.072857,2.633454,NaN
2.690191,1.119076,NaN
2.372702,1.163771,NaN
1.961478,1.966593,NaN
1.843091,3.319829,NaN
1.778449,4.605731,NaN
1.771113,5.634666,NaN
2.056791,2.685200,NaN
2.451437,2.041702,NaN
2.447445,1.897418,NaN
2.737636,0.752256,NaN
3.127865,2.662134,NaN
1.070356,0.249336,NaN
2.763556,1.679058,NaN
0.881639,2.811685,NaN
0.611411,2.391793,NaN
0.355606,1.009040,NaN
2.090880,4.235353,NaN
1.789083,6.326664,NaN
0.399113,6.120423,NaN
1.800779,7.671125,NaN
1.968087,5.674616,NaN
2.902163,5.450021,NaN
0.612024,7.329894,NaN
1.293932,10.229717,NaN
2.331288,8.681397,NaN
2.207725,10.535222,NaN
2.088011,10.315553,NaN
2.860754,6.717993,NaN
4.819212,4.063356,NaN
1.385057,5.087551,NaN
2.583992,5.284638,NaN
2.507240,4.741120,NaN
0.512812,9.126817,NaN
2.433295,9.745328,NaN
1.936204,8.940834,NaN
3.773994,9.075515,NaN
1.770374,8.330693,NaN
2.711535,9.149970,NaN
0.859250,12.113952,NaN
0.682095,12.040816,NaN
1.720535,10.182114,NaN
0.175022,10.877271,NaN
4.970665,10.427134,NaN
1.257197,7.253033,NaN
1.983007,5.800903,NaN
2.170584,2.946001,NaN
0.486038,3.524324,NaN
1.149500,5.168276,NaN
0.304564,10.522073,NaN
1.796979,6.887514,NaN
1.249278,5.609111,NaN
0.066152,7.750714,NaN
2.546410,8.755989,NaN
2.430764,8.969197,NaN
2.056154,7.519779,NaN
1.936852,7.659673,NaN
0.087261,12.615458,NaN
0.748908,11.654687,NaN
1.625868,11.364908,NaN
2.557563,10.486932,NaN
3.845311,8.334222,NaN
1.472547,12.515693,NaN
0.176502,8.186408,NaN
3.799233,8.238848,NaN
2.919837,12.679107,NaN
2.736671,14.039860,NaN
6.399820,16.061436,NaN
0.311090,14.538374,NaN
5.211544,9.789500,NaN
2.902162,9.534786,NaN
2.661489,10.861515,NaN
4.615121,9.178088,NaN
1.159059,7.556094,NaN
10.768803,9.695170,NaN
2.243352,10.720147,NaN
2.447209,11.666500,NaN
3.398295,15.626639,NaN
3.379577,14.827053,NaN
2.543528,10.316020,NaN
2.761713,5.237191,NaN
2.263494,6.945487,NaN
2.414315,10.275191,NaN
0.551575,8.181879,NaN
3.500095,4.039806,NaN
1.407267,8.659274,NaN
0.484624,15.062122,NaN
2.083907,9.685646,NaN
3.275829,10.258896,NaN
1.440126,9.360202,NaN
18.486658,11.071759,NaN
12.230539,10.659571,NaN
10.135632,10.180133,NaN
6.447486,4.360598,NaN
6.006982,6.229636,NaN
7.293795,14.235996,NaN
14.527407,14.082470,NaN
16.483629,10.000620,NaN
12.863336,13.082141,NaN
23.652734,8.896035,NaN
2.311894,13.157048,NaN
0.772968,9.115199,NaN
3.594251,6.450668,NaN
10.262601,9.365510,NaN
15.070011,11.085817,NaN
12.521770,15.909877,NaN
10.958299,10.980851,NaN
7.122196,8.128597,NaN
6.001611,12.858012,NaN
5.569492,12.473016,NaN
5.413111,18.131715,NaN
0.768771,24.690118,NaN
0.693676,16.993827,NaN
1.106012,14.015096,NaN
5.902317,30.323936,NaN
2.141644,11.235413,NaN
2.962697,13.086222,NaN
5.596085,14.095985,NaN
9.275122,18.512803,NaN
11.679231,21.181858,NaN
9.174644,24.528654,NaN
2.072485,7.420062,NaN
1.899818,9.466729,NaN
0.141982,7.239056,NaN
1.479468,7.996381,NaN
3.345271,6.910187,NaN
0.936108,12.548472,NaN
0.093113,13.952923,NaN
1.007741,9.385114,NaN
1.373491,12.184623,NaN
1.400198,12.221087,NaN
1.719606,20.045784,NaN
0.971834,1.794761,NaN
0.343260,6.866810,NaN
1.561796,10.829141,NaN
2.148606,2.577449,NaN
4.453643,2.810895,NaN
7.292402,3.750555,NaN
2.432016,5.201361,NaN
6.095173,15.746127,NaN
5.926970,2.708610,NaN
2.742665,4.048075,NaN
5.689793,4.682009,NaN
13.195652,5.204445,NaN
7.569018,4.722429,NaN
7.559541,1.129743,NaN
13.848555,2.301694,NaN
8.106186,5.852356,NaN
11.090326,5.112904,NaN
9.792000,5.083671,NaN
6.304759,4.871503,NaN
8.469147,9.667161,NaN
10.760879,9.169465,NaN
13.462483,12.113134,NaN
8.564209,11.905178,NaN
6.115166,10.528039,NaN
2.521313,9.906173,NaN
0.050730,6.714200,NaN
1.802569,5.491825,NaN
1.788224,5.231056,NaN
2.158845,8.061728,NaN
3.192100,9.005133,NaN
3.341308,6.735053,NaN
8.301835,1.459285,NaN
9.654305,7.876303,NaN
2.901863,8.944232,NaN
0.810562,5.386476,NaN
9.807159,6.785326,NaN
6.746678,6.981424,NaN
8.621106,5.901302,NaN
6.591413,3.968208,NaN
8.605605,9.040464,NaN
1.835269,4.486212,NaN
0.360958,1.849363,NaN
1.857239,5.299670,NaN
3.786919,1.698376,NaN
1.510351,0.835054,NaN
0.088351,1.326301,NaN
1.394997,1.350037,NaN
1.245681,1.109152,NaN
4.541597,0.061556,NaN
2.666977,2.145872,NaN
1.342414,1.625070,NaN
2.617151,0.602948,NaN
2.874520,0.542845,NaN
4.276490,1.300387,NaN
4.108233,0.243824,NaN
4.500390,2.914444,NaN
5.300817,1.089966,NaN
2.311071,6.180489,NaN
0.204529,3.877650,NaN
4.125775,2.564212,NaN
1.559019,0.759812,NaN
5.433410,2.364443,NaN
0.491112,0.953174,NaN
3.571206,0.938757,NaN
0.862981,2.594790,NaN
2.123956,1.843441,NaN
5.558358,1.427502,NaN
1.677751,0.571990,NaN
0.163546,2.107696,NaN
2.993557,1.918512,NaN
5.170308,0.193764,NaN
1.251660,1.425934,NaN
0.730104,0.753705,NaN
2.354957,2.284543,NaN
1.850561,0.828391,NaN
1.835127,1.200619,NaN
2.473373,0.068605,NaN
2.132209,1.085172,NaN
8.153542,0.483920,NaN
2.141951,1.920435,NaN
1.359200,4.928223,NaN
0.671288,2.452332,NaN
0.154135,1.745697,NaN
1.448113,1.200096,NaN
2.053128,1.756661,NaN
1.872354,2.538116,NaN
2.811912,3.358182,NaN
0.050715,4.307462,NaN
1.029109,3.627540,NaN
0.115790,2.600330,NaN
3.278707,1.231119,NaN
0.116390,2.142569,NaN
2.712740,2.909504,NaN
0.210679,1.728295,NaN
5.834921,1.060724,NaN
2.421732,1.082383,NaN
2.467769,1.045865,NaN
6.008284,3.266250,NaN
13.034558,5.496137,NaN
7.057364,2.507405,NaN
3.167314,2.281566,NaN
5.701606,2.462561,NaN
11.854700,2.509244,NaN
0.008391,2.290440,NaN
1.121809,2.601864,NaN
2.044924,0.452370,NaN
