pt1_dltres,pt2_dltres
3.038767,1.126771
5.582868,1.991549
5.675777,1.759170
3.530927,1.940642
2.781393,1.787176
2.813671,1.747771
2.813389,1.985408
4.897666,1.730826
4.908265,1.898820
4.983589,1.939003
4.948535,1.908405
4.822209,1.777844
5.852612,1.849321
5.987383,2.024266
5.957273,1.980486
6.738587,1.961380
6.243996,1.847897
6.514441,1.874520
6.451070,2.272700
6.525314,2.035409
6.228099,1.932035
6.998716,1.773770
6.908680,0.595704
6.933707,0.903358
6.946269,3.216517
6.599847,4.849574
6.678794,4.514986
7.556732,3.771885
7.524692,4.513204
6.938172,4.776538
7.146897,5.827898
7.131120,5.985429
7.458359,6.298547
6.814666,6.279070
6.693413,6.888226
6.873793,7.320097
7.483251,4.750708
7.099632,2.696170
7.311948,2.737900
7.260153,1.875221
7.698350,1.437520
7.324166,1.599352
8.062476,2.327224
7.908380,2.338015
7.662085,2.004292
7.680316,1.892700
7.891785,1.618324
8.133821,1.503854
8.188529,0.316045
8.505509,1.826748
8.140815,4.058229
8.073928,5.570374
8.130691,6.275718
8.548324,6.420668
8.304934,7.045330
8.381914,7.592782
8.123650,2.937612
8.684241,2.207607
8.205039,1.931405
8.123218,2.636460
7.728159,2.215320
7.753084,0.152572
8.563610,0.784209
8.519275,0.239705
8.307312,0.624147
8.088298,1.027248
8.251882,1.134493
8.241274,1.864132
8.492005,1.472629
8.429007,1.300304
8.373203,0.713597
8.364287,0.112453
8.460561,1.466526
8.795004,2.222669
8.635192,2.870144
8.897161,0.705632
9.002864,1.524780
8.439782,2.905795
8.110846,2.731734
7.543923,2.927508
7.908087,2.802413
8.091370,2.010395
7.940307,1.232506
7.926910,0.813330
8.892526,0.846734
8.672126,0.692322
8.507344,0.517982
7.543808,2.408703
8.205919,2.173207
7.942318,1.609714
8.392553,0.568377
8.658795,0.352679
8.151169,0.857583
8.233589,1.082297
8.110259,1.095374
8.021882,0.781800
8.672528,2.378017
9.561965,2.753414
8.870996,4.495930
9.010349,3.831124
8.511964,5.064560
8.668581,5.075340
7.945489,2.497315
7.878096,2.229257
7.138369,2.221745
6.789627,2.207143
6.975068,2.602528
7.137196,2.412251
7.229558,2.456466
6.913512,2.490980
6.739404,2.560007
7.224586,2.366826
7.157088,2.470284
7.177303,2.644804
6.944455,2.882366
