pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
13.715872,-28.871756,31.429327,-16.071917,-31.326939,20.703903
12.863749,-27.593644,31.924346,-16.239526,-31.286460,20.772756
13.152032,-27.283741,31.321653,-16.613663,-30.464746,20.966547
12.769205,-27.301072,31.533007,-16.543833,-30.516966,20.665020
12.814406,-28.054294,29.689711,-14.920307,-28.613921,23.286783
12.570540,-27.773149,30.001425,-14.482503,-27.785701,22.331551
12.448434,-27.627350,28.163913,-14.447047,-26.251360,22.022175
11.212521,-26.127657,28.754188,-13.527082,-25.705327,21.016156
9.914675,-24.795197,28.241977,-12.957499,-25.370108,19.140390
9.250089,-24.123384,29.490960,-13.418880,-24.650388,19.075153
9.350039,-24.313737,28.756072,-13.923742,-24.114699,18.917996
9.871398,-24.056321,30.064289,-13.686965,-23.832348,17.632038
10.370356,-25.651321,29.896284,-13.094984,-24.666994,18.219665
10.708954,-25.612386,29.609428,-12.773323,-23.794348,18.013727
11.007718,-25.330244,29.070076,-12.655466,-23.375137,17.989428
9.859413,-24.491363,30.323649,-13.511073,-23.957976,17.703504
9.795373,-25.077259,30.552814,-13.361476,-23.660403,17.371028
8.737798,-25.242579,32.687026,-13.706550,-23.212606,17.289382
7.801294,-24.581423,33.579906,-13.830257,-23.175140,17.907409
8.385242,-24.935181,32.626316,-14.355771,-24.239485,18.789134
8.019688,-26.304543,32.601937,-14.454888,-25.060410,19.210032
8.942717,-26.956459,31.810570,-14.497816,-25.590104,19.458237
8.178354,-27.520472,32.452915,-14.583867,-26.530308,20.241183
8.752320,-29.179865,32.590043,-14.592918,-26.692001,20.313671
9.776447,-28.760816,32.786996,-14.573967,-27.096253,20.705863
8.950927,-30.022079,32.536074,-15.420006,-26.878555,22.120809
9.520475,-29.875999,31.567077,-15.440695,-27.818653,22.621204
9.200125,-30.817635,32.457525,-16.019784,-27.888282,22.016490
9.175352,-31.027138,32.554361,-15.810450,-27.583259,22.460363
9.179046,-31.664669,32.957202,-15.733670,-28.442780,22.569206
9.483947,-32.129625,32.906377,-15.508406,-29.173974,22.490335
9.499446,-32.791362,33.363975,-15.220780,-29.884460,22.427868
10.243831,-32.280626,32.563312,-14.961569,-30.734503,22.703301
9.963995,-32.865177,33.299746,-15.082525,-31.696561,21.779289
10.228063,-32.498978,32.630306,-16.400545,-29.357805,21.976061
9.679553,-33.059064,33.829850,-16.573731,-30.800843,22.395585
9.682918,-32.662009,33.636165,-16.423336,-30.733595,23.330307
9.580468,-32.465595,33.718929,-16.405383,-30.242499,21.372386
9.438161,-32.289885,33.821490,-17.103187,-30.967405,21.520947
10.086217,-31.609461,34.191461,-17.308525,-31.335432,20.542413
10.781438,-31.485402,33.493985,-17.634125,-31.734760,19.417869
11.226458,-30.519773,32.957303,-15.645201,-29.852731,24.236017
10.945739,-30.242615,33.165767,-15.444148,-29.811852,23.060103
11.469831,-30.898145,32.514400,-16.226257,-30.699571,22.148967
11.717684,-30.727701,31.895473,-16.121938,-30.960828,22.651133
11.140687,-29.741645,32.251694,-16.136345,-31.062843,22.692224
12.152774,-30.459085,32.949396,-15.950780,-30.663074,22.892632
12.170889,-30.269793,32.915364,-15.855114,-30.656157,23.155243
12.202841,-30.233075,32.983556,-15.876435,-30.686329,23.625522
11.969003,-30.508285,32.489936,-15.651991,-30.732392,23.692112
12.092243,-29.502735,32.237800,-15.836810,-30.233888,24.004556
12.135748,-28.008202,31.259990,-16.003690,-29.643983,22.621146
12.463563,-27.652888,30.588375,-15.708562,-29.256363,22.631478
12.332497,-27.236784,31.425689,-14.927746,-28.656809,22.728466
12.485080,-27.605869,30.827598,-14.359801,-28.624628,24.238472
12.490456,-27.662635,30.893677,-14.576925,-29.759107,24.948570
12.461962,-27.711693,30.846913,-16.027305,-30.650250,22.699272
13.058665,-28.127901,30.280071,-15.252780,-29.895937,23.095865
13.348248,-27.999031,29.754303,-14.670992,-29.190271,23.149728
13.257789,-27.777246,29.356614,-14.680384,-28.398466,23.754695
12.553187,-27.877267,28.713985,-14.681090,-28.490220,23.794175
12.154774,-28.703921,28.179841,-13.370626,-29.093330,22.325104
11.596585,-29.732151,27.315399,-14.360983,-27.848759,23.770964
12.870133,-25.236514,27.805485,-13.429844,-28.586342,23.435551
14.008543,-23.853058,27.508744,-13.376408,-28.405544,23.979982
14.178969,-22.985996,26.102299,-13.401750,-28.345332,24.398940
13.287184,-23.558793,25.306323,-12.875841,-28.382696,24.233689
12.612749,-23.739258,24.455240,-12.589442,-28.236795,25.368338
13.659267,-23.416363,26.272994,-12.195711,-28.304001,25.934701
13.904521,-23.884840,25.955340,-12.132465,-28.125881,27.046473
14.404469,-23.755315,24.851669,-11.805132,-29.558058,28.274300
13.825342,-23.486396,25.528147,-11.448813,-29.528459,29.223756
14.041040,-23.693640,24.968440,-10.791037,-29.319481,29.808605
13.943373,-23.785033,24.737571,-10.569106,-28.773151,31.099000
13.331301,-22.390874,23.201270,-10.198096,-28.736563,30.987498
12.796105,-21.955155,21.475913,-8.505289,-26.952431,31.734101
14.516579,-22.134021,20.004314,-8.161520,-25.275221,29.997287
15.944864,-22.563146,20.327461,-7.792586,-23.688344,26.728953
16.738088,-20.534236,20.286697,-6.265737,-22.162770,25.651019
15.986799,-22.802608,19.546049,-7.193841,-21.862953,26.668474
15.543228,-22.290916,20.454430,-7.628119,-23.161974,26.287272
16.197483,-22.467741,19.919145,-7.426790,-23.449491,25.479136
16.006445,-21.548017,20.233672,-7.742924,-22.867417,25.426561
14.285741,-21.665920,19.013052,-7.977820,-22.741291,25.687169
12.790511,-21.136657,17.017101,-8.143565,-22.759429,25.220011
12.935397,-20.932077,17.293220,-8.178796,-22.594660,23.877385
12.809525,-20.456453,17.437150,-8.341917,-22.266445,22.174157
14.180016,-20.773854,19.637893,-8.794859,-21.630125,19.601104
15.207487,-21.092616,20.126611,-8.284280,-20.687480,18.178681
15.308800,-21.235117,19.223624,-8.346698,-19.746621,17.927968
15.315277,-21.198438,19.271973,-8.590954,-19.370771,18.161802
15.435583,-21.437218,19.126307,-8.616890,-19.426904,18.136018
15.774714,-21.704558,19.049532,-7.998655,-20.046029,17.422281
15.853437,-21.940037,18.623455,-7.426228,-20.284127,16.600632
14.439182,-20.953429,19.299332,-7.313262,-20.468985,16.125144
15.279111,-22.290184,18.543141,-7.365310,-20.580155,16.242271
15.603080,-22.200615,18.329872,-7.145334,-20.764972,16.774891
15.854328,-22.187322,18.385406,-6.809999,-20.723002,17.587621
15.777907,-21.949737,18.415698,-6.815013,-20.615206,18.515660
15.780088,-21.574607,18.608232,-7.487294,-18.636417,19.618970
14.980358,-21.033847,17.675178,-7.926392,-18.530082,20.939179
14.486850,-20.523116,17.861024,-8.529083,-17.782618,21.777081
14.057247,-19.203691,18.031411,-9.181568,-19.447382,21.505958
13.821619,-18.348478,16.894028,-9.823389,-20.118059,21.821988
13.724092,-18.876881,16.844251,-10.174767,-19.980061,22.312621
13.746493,-19.466118,16.642020,-9.419606,-19.767498,22.100787
13.651431,-20.113202,17.849786,-8.964806,-19.528703,22.629949
14.025005,-20.316043,18.915360,-8.342345,-19.896720,22.832173
16.013214,-23.957919,19.144074,-6.810795,-19.242154,23.284779
18.123287,-24.199003,20.282821,-6.036333,-19.366931,20.616916
19.087347,-24.888542,22.225969,-4.988577,-19.269660,18.536445
18.321809,-22.884823,22.678901,-4.913795,-18.948564,17.433591
16.928539,-22.715000,21.210468,-4.745936,-18.341005,16.444625
16.988575,-22.891232,23.997482,-3.889128,-17.929318,14.068708
17.953697,-23.507558,24.703696,-4.122523,-18.811693,13.236316
16.643369,-20.816211,26.981775,-4.502659,-18.136756,12.365632
15.572081,-20.348889,27.304810,-4.517396,-18.078607,12.375067
16.383615,-21.550885,25.257532,-4.568915,-18.068035,12.205205
16.622682,-21.085822,23.087098,-4.924223,-17.875358,12.015691
16.744820,-19.112146,22.143473,-6.710017,-17.093508,12.948048
14.542001,-19.066692,22.004105,-6.951849,-17.065723,13.009373
15.862250,-19.545911,22.504818,-6.889442,-16.795820,13.415071
16.175547,-20.453026,23.959609,-6.488112,-16.874620,13.187845
16.993575,-19.871340,23.243506,-5.918652,-17.701367,12.150241
15.851329,-19.643994,20.949511,-5.516466,-18.358151,11.199409
15.318468,-18.326372,20.102068,-8.665791,-16.798965,14.616259
13.755610,-18.934194,23.603188,-8.414132,-17.638188,14.220993
14.725479,-20.335933,23.503863,-7.389326,-16.987183,14.233225
14.027831,-20.311418,24.494252,-7.346073,-17.169201,14.083774
13.391580,-19.897964,24.944566,-7.853840,-17.177946,14.243646
12.254747,-19.323674,25.549913,-10.123823,-18.285599,14.388475
11.968894,-19.233374,25.579531,-11.028752,-19.455502,14.402686
10.985560,-18.742404,25.865094,-12.086251,-19.712597,16.095889
10.202308,-17.601893,27.917321,-14.398114,-21.015951,15.598203
8.233378,-18.504071,23.767135,-15.824895,-22.043285,15.157399
8.513205,-18.000344,25.126998,-14.870921,-22.347764,15.318407
8.902013,-17.436620,25.899205,-14.206535,-21.874596,13.847869
7.698441,-18.389712,26.550140,-14.601749,-20.890846,13.785291
