pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
31.624849,-9.547368,-20.148107,11.954729,-11.895854,-1.280715
31.067837,-8.543016,-20.740541,12.687434,-9.674755,-1.886596
31.457344,-7.656108,-21.013482,13.340676,-9.716825,-1.266138
31.446644,-6.249521,-20.447700,13.153480,-9.198153,-0.101417
30.766339,-6.042780,-20.135425,14.044314,-9.816217,2.950182
30.846594,-5.956578,-19.983228,14.264371,-9.887627,3.455695
31.952641,-6.347829,-18.246635,15.956237,-10.909629,1.596018
31.962138,-6.655935,-18.754981,15.462118,-10.021670,2.554144
31.086030,-7.108317,-17.167149,14.193807,-11.790506,3.272049
30.511108,-8.070106,-15.141518,13.270605,-13.327968,4.613913
29.973870,-8.672945,-14.427179,11.950632,-14.135738,5.956330
29.199501,-9.076532,-13.039454,11.371488,-15.559032,6.627034
29.404933,-8.776406,-11.320076,10.707092,-16.569593,6.488917
28.909560,-9.616271,-10.668558,9.684879,-15.790034,6.793007
27.954877,-9.103043,-9.870609,9.090820,-15.694569,7.036699
27.927246,-9.112156,-9.945520,8.033873,-15.304107,7.750742
27.244869,-9.190755,-9.356238,7.391226,-15.242561,7.608788
26.012887,-9.324642,-8.135757,6.026123,-15.014526,8.166929
26.260547,-9.771220,-8.037419,5.715903,-15.042232,8.111682
26.757889,-10.657261,-8.485287,5.180843,-14.368326,8.446476
26.718274,-11.243625,-8.138539,5.386592,-14.196738,7.670448
26.731367,-11.238556,-8.104366,5.521118,-14.220401,6.826932
27.062709,-11.744202,-8.432275,5.298527,-14.417416,6.445161
27.079952,-11.724276,-8.402303,5.212335,-14.490510,6.294356
27.086751,-11.725453,-8.380123,5.256764,-14.427645,6.348627
27.216232,-12.783679,-10.015084,5.549874,-13.896001,6.597567
26.875388,-12.028310,-10.221768,5.731858,-13.713873,6.890054
27.036519,-11.771672,-9.914101,5.928560,-13.535743,7.223668
27.662242,-12.274412,-10.221826,8.097044,-14.901883,4.254480
28.062302,-12.579463,-10.480019,7.969418,-14.367772,4.360466
28.186592,-12.747508,-10.773245,5.692648,-14.838828,0.356510
27.860823,-12.481420,-10.345971,4.941759,-14.833412,1.110133
27.396741,-12.619764,-10.094220,4.485039,-15.376502,0.377438
26.825176,-12.604919,-10.137922,4.433089,-15.371169,0.467615
26.580238,-11.756837,-10.361239,4.424328,-15.369070,0.482452
26.761213,-10.560103,-11.181247,4.543137,-15.475603,0.305682
27.117359,-10.225204,-11.346817,4.784725,-15.234279,0.943047
27.741301,-10.878361,-11.605747,5.675041,-13.992662,1.259768
28.794636,-12.652778,-12.180758,5.896301,-12.851167,1.114470
30.013029,-13.319543,-12.328688,6.058096,-10.501065,-3.175870
32.562333,-11.905846,-10.918799,6.840258,-9.191426,-5.990044
33.027271,-12.243896,-9.453604,6.910631,-8.748766,-6.256173
33.077000,-12.201659,-9.344645,7.113570,-8.551901,-6.678739
33.885915,-13.261688,-10.294090,7.478916,-8.081016,-7.443725
33.007711,-12.793541,-9.283829,7.543585,-7.575488,-8.777766
32.832382,-12.975236,-9.629231,7.797833,-6.980605,-10.468095
31.970311,-11.970387,-8.796485,7.390208,-7.161710,-11.386786
31.189114,-11.480078,-8.876878,7.107971,-7.050129,-11.490930
30.158722,-10.218943,-6.582425,5.475246,-7.158423,-12.482058
30.178725,-9.878387,-6.916994,4.575125,-7.148557,-12.584009
29.689109,-9.392199,-6.960247,4.279793,-7.412319,-13.100737
29.171507,-9.491787,-7.477886,3.526746,-7.269570,-12.942583
28.492438,-9.296359,-7.211874,3.378917,-7.401101,-13.200336
28.201357,-9.295522,-7.247864,2.640398,-8.058199,-14.488005
27.158200,-7.932130,-6.571685,1.697100,-8.083180,-12.914664
26.031830,-7.097772,-7.138301,0.603705,-8.740150,-12.526367
23.697949,-3.206039,-7.337343,-0.321061,-9.454377,-11.853633
23.063420,-3.407046,-8.885136,-0.352301,-10.034127,-9.977919
23.152052,-4.854686,-10.646754,-0.859164,-10.804443,-9.452611
22.873032,-5.926100,-10.898470,-1.362035,-11.535447,-10.025686
22.668101,-6.130936,-11.275540,-1.559202,-11.786218,-9.625461
21.148776,-4.945774,-11.559744,-1.759811,-12.543623,-9.076732
20.693835,-4.554796,-12.077703,-2.313125,-12.288091,-9.471090
21.655302,-5.310379,-12.164927,-0.416667,-10.525683,-12.437369
22.814318,-5.315366,-11.456648,-0.691688,-8.967468,-12.372076
22.019487,-5.731814,-10.399247,-1.454336,-9.801472,-11.303596
21.944214,-6.036972,-10.037989,-1.378166,-10.018648,-10.889432
22.563900,-6.308720,-10.436868,-1.246047,-9.897009,-10.669632
23.340677,-7.122940,-10.250900,-0.571249,-9.169217,-10.709671
23.377386,-7.771233,-9.770212,-0.221305,-9.140616,-10.581157
23.553088,-7.721400,-9.614159,-0.312418,-9.728600,-11.732422
23.531122,-8.234249,-8.979260,0.007003,-9.190317,-12.595048
23.462128,-8.559276,-7.935177,0.187350,-9.024529,-13.630436
23.635147,-8.672186,-6.367096,0.260685,-8.950137,-13.513857
23.775604,-9.024334,-5.515023,0.382421,-8.566924,-14.165306
24.244867,-9.264947,-4.317026,0.772998,-7.810156,-14.205396
24.347119,-9.642296,-3.368309,0.474888,-8.079358,-13.563214
23.139821,-9.726804,-2.195314,0.264656,-8.406642,-13.109521
23.001110,-9.932486,-1.427492,0.280479,-8.400985,-13.073743
22.616911,-10.533943,-0.761840,0.302944,-8.377066,-13.039284
22.408844,-10.457736,-0.608986,0.241937,-8.432165,-13.143000
23.130752,-11.592058,-1.821544,0.045803,-8.472821,-12.947838
23.173860,-11.462252,-2.270737,-0.141019,-8.907366,-13.179544
23.225107,-11.262124,-2.697759,-0.503940,-9.361818,-12.422324
22.510286,-11.174788,-4.217134,-1.416417,-10.305907,-10.875258
21.750491,-8.705363,-6.143532,-2.569229,-11.224931,-10.203825
21.389004,-7.849739,-6.834386,-3.355484,-10.845517,-10.627780
21.111662,-7.546738,-6.338223,-3.386616,-11.112842,-10.407046
21.433011,-7.508919,-5.641410,-3.515821,-11.460893,-10.175942
21.729508,-8.436676,-5.876678,-3.637749,-13.058988,-10.073474
21.784985,-8.381758,-5.775261,-3.421019,-12.806480,-9.767430
23.197206,-8.002899,-5.226725,-2.975535,-12.428765,-9.000672
23.754783,-8.310929,-5.848207,-1.790311,-13.127955,-7.916910
