pt1_dltres,pt2_dltres
0.994756,0.687675
0.921705,0.568370
0.501774,0.684330
0.396790,2.113084
1.718382,0.316191
1.859705,0.068735
0.325345,2.536920
0.160609,1.353658
0.225817,0.005219
2.087157,0.098187
1.187213,1.234145
2.333240,2.462858
4.727156,0.392927
4.877442,2.464563
4.625445,5.103705
3.166459,1.904871
1.458426,2.214432
1.541124,2.450163
0.034904,2.548931
0.255450,2.521591
0.515944,2.457243
0.685451,2.332381
0.813498,2.351479
2.247418,2.312579
1.007410,1.561664
1.203399,1.532938
0.548666,0.031146
0.780129,0.061397
0.843535,0.086176
0.915993,1.319617
0.992930,2.213502
0.906952,3.171397
2.611385,2.919162
2.414771,5.176568
0.880053,1.677919
0.904173,1.550035
0.802032,2.664946
0.783096,2.147600
0.760907,0.787417
0.688863,0.546509
5.308960,2.731473
1.398205,1.350332
0.768838,1.170273
0.310591,2.263524
0.056970,4.298492
1.080780,5.084522
2.370223,1.980520
0.499283,1.633103
0.527990,2.641675
0.272025,3.051850
0.219962,2.668676
0.145535,4.415905
0.762471,1.841435
1.112451,0.519186
0.105894,0.571642
3.302757,1.626218
3.017812,2.904106
3.057928,2.902394
3.661045,1.615999
2.516645,1.786706
0.931215,2.886938
1.119596,3.217463
1.149734,1.971321
1.095685,0.833967
1.159444,0.934682
2.886460,4.862671
0.633505,5.510934
0.905060,4.355672
2.166254,2.835276
2.142729,2.553488
2.139515,2.537778
2.106653,4.976115
0.264423,1.416930
1.817876,1.610749
1.851014,0.277232
1.799914,0.303838
0.347277,0.855301
0.301153,2.090549
0.379353,2.663149
0.535269,1.888010
0.609405,2.033570
0.693379,2.100114
0.737824,2.134014
0.728254,2.145193
0.724317,2.165375
0.811940,2.252400
0.567447,2.360983
1.717753,1.532598
1.734373,0.612746
0.371299,0.351165
0.369881,1.080879
0.562493,0.720862
0.585356,1.814071
0.414070,1.206648
0.285411,0.771128
0.237269,0.232679
0.376636,0.593762
0.646360,0.727699
0.428377,0.752353
1.591325,0.846497
2.992265,1.674360
2.660086,4.240833
2.676062,7.596696
2.413550,1.080660
2.158743,3.760067
2.105850,4.559957
2.017985,7.410425
1.888789,3.490257
2.830697,2.100250
0.760921,2.322785
0.411928,2.436051
0.655858,2.731937
0.041975,2.976191
2.808866,1.771484
2.274371,5.922899
2.948195,6.281999
2.559294,1.301534
0.770639,1.098034
0.947929,0.652739
0.866308,0.826224
1.401817,0.078695
0.463963,0.805770
2.801792,0.727226
1.511635,2.236643
0.793854,0.295278
0.076545,0.171147
0.246801,5.037522
1.864598,0.401821
0.726262,0.888874
0.958095,2.922247
1.190321,6.452600
1.449139,4.017842
6.256180,1.760564
3.572723,1.362548
2.364075,0.404543
2.565295,2.222357
1.395033,0.056412
1.837276,2.032887
0.340143,1.246253
0.724728,2.183023
3.023314,0.100204
4.091162,0.926547
0.564181,2.822570
